id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways
743,fctype743,19,175,2440,541,787
744,fctype744,19,170,2440,532,765
745,fctype745,18,167,2431,518,721
746,fctype746,19,176,2431,488,700
747,fctype747,19,174,2432,430,658
748,fctype748,19,156,2429,400,636
749,fctype749,19,145,2423,371,616
750,fctype750,20,142,2416,342,595
751,fctype751,21,148,2409,313,576
752,fctype752,20,148,2404,285,558
753,fctype753,19,147,2398,256,541
754,fctype754,19,153,2393,228,525
755,fctype755,20,161,2389,201,510
756,fctype756,21,166,2386,175,497
757,fctype757,22,170,2384,150,484
758,fctype758,21,160,2384,127,467
759,fctype759,18,353,3340,95,4460
760,fctype760,18,355,3341,67,4431
761,fctype761,15,352,3342,0,4345
762,fctype762,20,313,3344,0,4317
763,fctype763,23,304,3359,30,4288
764,fctype764,15,330,3367,60,4260
765,fctype765,13,350,3367,90,4231
766,fctype766,15,331,3369,120,4203
767,fctype767,14,344,3375,150,4174
768,fctype768,18,31,3374,175,4146
769,fctype769,28,52,3365,180,4117
770,fctype770,33,60,3348,150,4089
771,fctype771,32,62,3330,120,4061
772,fctype772,34,68,3314,90,4032
773,fctype773,37,74,3291,60,4004
774,fctype774,30,74,3270,30,3976
775,fctype775,16,56,3257,0,3947
776,fctype776,13,335,3256,30,3919
777,fctype777,19,345,3268,67,3863
778,fctype778,17,353,3269,95,3834
779,fctype779,16,351,3269,124,3806
780,fctype780,15,344,3271,150,3778
781,fctype781,15,346,3274,170,3750
782,fctype782,15,353,3276,190,3722
783,fctype783,16,342,3276,201,3694
784,fctype784,19,328,3281,212,3666
785,fctype785,21,328,3287,218,3638
786,fctype786,23,332,3293,228,3610
787,fctype787,26,326,3299,242,3582
788,fctype788,29,325,3310,247,3554
789,fctype789,29,334,3318,256,3526
790,fctype790,30,336,3325,268,3499
791,fctype791,31,338,3333,283,3471
792,fctype792,34,331,3339,295,3443
793,fctype793,35,328,3354,309,3415
794,fctype794,15,126,3115,390,2232
795,fctype795,12,137,3110,362,2208
796,fctype796,10,139,3107,335,2184
797,fctype797,11,132,3103,309,2160
798,fctype798,13,125,3098,283,2137
799,fctype799,14,117,3092,258,2113
800,fctype800,18,104,3085,234,2090
801,fctype801,24,93,3074,210,2067
802,fctype802,26,89,3059,180,2044
803,fctype803,33,87,3045,150,2021
804,fctype804,36,86,3019,120,1998
805,fctype805,21,80,3001,90,1976
806,fctype806,16,77,2997,60,1953
807,fctype807,17,82,2985,30,1931
808,fctype808,7,73,2978,0,1910
809,fctype809,4,306,2978,0,1888
810,fctype810,8,288,2982,30,1867
811,fctype811,7,296,2986,60,1846
812,fctype812,5,323,2989,85,1825
813,fctype813,4,354,2989,108,1804
814,fctype814,5,337,2989,134,1784
815,fctype815,7,333,2991,162,1764
816,fctype816,7,320,2992,190,1744
817,fctype817,13,287,2995,218,1725
818,fctype818,18,280,3006,247,1706
819,fctype819,19,278,3015,277,1687
820,fctype820,24,277,3027,306,1668
821,fctype821,28,277,3042,335,1650
822,fctype822,25,281,3059,365,1632
823,fctype823,18,293,3070,395,1615
824,fctype824,17,301,3077,424,1598
825,fctype825,18,302,3086,454,1581
826,fctype826,17,307,3094,484,1565
827,fctype827,18,299,3106,510,1533
828,fctype828,28,287,3117,484,1518
829,fctype829,36,285,3137,457,1504
830,fctype830,38,289,3161,430,1489
831,fctype831,32,300,3183,402,1476
832,fctype832,26,316,3194,376,1463
833,fctype833,23,324,3202,350,1449
834,fctype834,22,324,3208,324,1436
835,fctype835,23,322,3216,300,1423
836,fctype836,23,326,3224,277,1410
837,fctype837,22,327,3230,255,1398
838,fctype838,20,324,3237,228,1387
839,fctype839,15,329,3242,201,1376
840,fctype840,14,341,3245,175,1366
841,fctype841,16,358,3248,150,1357
842,fctype842,26,27,3237,85,1332
843,fctype843,26,32,3230,60,1324
844,fctype844,24,32,3221,30,1318
845,fctype845,19,33,3214,0,1312
846,fctype846,11,338,3207,0,1307
847,fctype847,25,282,3217,30,1302
848,fctype848,31,272,3235,60,1299
849,fctype849,33,268,3253,85,1296
850,fctype850,30,269,3275,108,1293
851,fctype851,22,272,3288,134,1291
852,fctype852,15,279,3299,162,1290
853,fctype853,6,301,3303,190,1290
854,fctype854,3,355,3303,218,1290
855,fctype855,3,51,3303,247,1290
856,fctype856,3,74,3300,277,1290
857,fctype857,5,93,3299,306,1291
858,fctype858,7,104,3295,335,1293
859,fctype859,8,112,3292,365,1296
860,fctype860,10,110,3287,395,1299
861,fctype861,11,101,3282,424,1291
862,fctype862,12,94,3276,454,1261
863,fctype863,11,94,3270,484,1231
864,fctype864,11,96,3264,514,1201
865,fctype865,14,97,3258,541,1172
866,fctype866,23,93,3250,532,1142
867,fctype867,21,91,3233,524,1112
868,fctype868,11,88,3226,518,1082
869,fctype869,10,86,3221,514,1052
870,fctype870,13,85,3216,511,1022
871,fctype871,13,87,3207,510,992
872,fctype872,12,91,3202,511,962
873,fctype873,17,91,3195,514,932
874,fctype874,21,90,3183,518,902
875,fctype875,23,91,3171,524,872
876,fctype876,30,92,3157,532,842
877,fctype877,35,92,3136,541,812
878,fctype878,37,93,3114,552,782
879,fctype879,38,92,3091,564,752
880,fctype880,37,92,3067,577,722
881,fctype881,31,92,3044,591,693
882,fctype882,25,96,3030,601,663
883,fctype883,21,99,3016,603,633
884,fctype884,14,105,3007,577,603
885,fctype885,26,92,3002,547,573
886,fctype886,32,86,2982,518,543
887,fctype887,23,86,2967,488,514
888,fctype888,24,92,2954,459,484
889,fctype889,23,93,2940,430,454
890,fctype890,21,92,2928,400,424
891,fctype891,19,89,2917,371,395
892,fctype892,17,88,2907,342,365
893,fctype893,16,93,2899,313,335
894,fctype894,16,101,2890,285,306
895,fctype895,15,111,2882,256,277
896,fctype896,16,120,2875,228,247
897,fctype897,18,125,2867,201,218
898,fctype898,19,127,2859,175,190
899,fctype899,20,130,2850,150,162
900,fctype900,20,134,2842,127,134
901,fctype901,19,136,2834,108,108
902,fctype902,9,112,3019,268,962
903,fctype903,10,108,3014,242,992
904,fctype904,13,107,3009,216,1022
905,fctype905,18,107,3001,190,1052
906,fctype906,23,107,2990,162,1082
907,fctype907,25,107,2977,134,1112
908,fctype908,23,108,2963,108,1142
909,fctype909,18,107,2952,85,1172
910,fctype910,11,106,2944,67,1201
911,fctype911,4,120,2941,60,1231
912,fctype912,1,135,2941,42,1261
913,fctype913,2,98,2940,30,1291
914,fctype914,3,105,2939,0,1321
915,fctype915,3,225,2935,67,1441
916,fctype916,2,236,2936,85,1471
917,fctype917,2,278,2937,90,1501
918,fctype918,2,323,2938,95,1531
919,fctype919,4,349,2939,108,1561
920,fctype920,5,345,2939,108,1591
921,fctype921,5,331,2940,95,1621
922,fctype922,4,320,2942,90,1651
923,fctype923,2,352,2943,95,1681
924,fctype924,4,83,2942,108,1711
925,fctype925,4,84,2938,127,1741
926,fctype926,3,45,2937,150,1771
927,fctype927,5,358,2936,175,1801
928,fctype928,11,335,2937,201,1831
929,fctype929,15,331,2941,228,1861
930,fctype930,16,339,2945,255,1891
931,fctype931,16,353,2947,247,1921
932,fctype932,16,17,2946,240,1981
933,fctype933,16,35,2942,240,2011
934,fctype934,13,44,2936,242,2041
935,fctype935,5,30,2932,247,2071
936,fctype936,5,240,2932,256,2101
937,fctype937,14,225,2936,268,2131
938,fctype938,18,217,2943,283,2161
939,fctype939,18,209,2949,300,2191
940,fctype940,14,201,2953,306,2221
941,fctype941,10,161,2955,295,2250
942,fctype942,14,122,2950,283,2279
943,fctype943,15,111,2942,268,2296
944,fctype944,16,101,2934,256,2305
945,fctype945,17,95,2925,247,2315
946,fctype946,17,94,2915,242,2325
947,fctype947,15,96,2907,228,2335
948,fctype948,15,99,2900,212,2346
949,fctype949,18,114,2883,175,2368
950,fctype950,9,118,2859,95,2403
951,fctype951,5,120,2857,67,2416
952,fctype952,3,106,2855,42,2429
953,fctype953,3,39,2854,30,2442
954,fctype954,8,347,2853,0,2455
955,fctype955,14,332,2855,0,2469
956,fctype956,18,331,2860,30,2482
957,fctype957,20,336,2865,60,2496
958,fctype958,20,345,2869,85,2509
959,fctype959,20,350,2870,108,2522
960,fctype960,20,346,2872,127,2536
961,fctype961,21,343,2876,150,2549
962,fctype962,23,341,2879,170,2563
963,fctype963,26,338,2884,192,2577
964,fctype964,28,336,2890,212,2591
965,fctype965,29,332,2897,234,2605
966,fctype966,30,324,2906,247,2620
967,fctype967,32,318,2918,256,2635
968,fctype968,32,319,2930,268,2650
969,fctype969,32,321,2942,283,2665
970,fctype970,31,320,2954,295,2681
971,fctype971,30,318,2966,309,2697
972,fctype972,28,320,2978,324,2713
973,fctype973,24,328,2987,342,2729
974,fctype974,20,346,2993,361,2746
975,fctype975,19,21,2993,371,2763
976,fctype976,24,47,2986,379,2774
977,fctype977,28,54,2973,390,2785
978,fctype978,28,51,2959,402,2797
979,fctype979,24,39,2947,384,2809
980,fctype980,21,355,2937,270,2858
981,fctype981,17,351,2939,240,2871
982,fctype982,13,355,2941,210,2885
983,fctype983,11,12,2941,180,2898
984,fctype984,11,22,2938,150,2911
985,fctype985,9,19,2936,120,2925
986,fctype986,7,22,2934,90,2938
987,fctype987,5,23,2933,60,2952
988,fctype988,5,11,2932,30,2967
989,fctype989,5,342,2932,0,2981
990,fctype990,8,295,2933,30,2995
991,fctype991,11,285,2940,60,3010
992,fctype992,10,288,2946,90,3025
993,fctype993,8,286,2950,120,3041
994,fctype994,8,283,2954,150,3054
995,fctype995,7,280,2958,180,3024
996,fctype996,7,278,2961,210,2995
997,fctype997,8,277,2965,240,2965
998,fctype998,8,281,2969,270,2936
999,fctype999,10,284,2973,300,2906
1000,fctype1000,12,281,2979,330,2877
