id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon
609,fctype609,34,300,2326,90,458,107,204
610,fctype610,35,302,2343,120,443,102,199
611,fctype611,33,304,2363,150,430,110,202
612,fctype612,30,298,2391,210,408,124,214
613,fctype613,30,293,2407,240,400,122,217
614,fctype614,31,286,2425,270,395,121,222
615,fctype615,30,283,2441,285,391,125,226
616,fctype616,30,281,2458,256,390,123,225
617,fctype617,25,279,2477,228,390,144,234
618,fctype618,8,114,2484,175,395,235,232
619,fctype619,13,103,2477,150,400,242,222
620,fctype620,16,97,2469,120,408,244,215
621,fctype621,14,98,2461,90,418,243,219
622,fctype622,12,106,2455,60,430,241,225
623,fctype623,13,101,2449,30,443,242,222
624,fctype624,10,84,2442,0,457,234,224
625,fctype625,5,342,2438,30,470,209,232
626,fctype626,8,353,2442,60,484,206,226
627,fctype627,12,24,2438,85,497,213,214
628,fctype628,13,349,2436,108,510,195,218
629,fctype629,16,313,2441,127,525,175,226
630,fctype630,19,293,2451,150,532,163,232
631,fctype631,19,293,2462,170,524,165,233
632,fctype632,18,299,2468,192,518,168,231
633,fctype633,18,296,2476,212,514,166,231
634,fctype634,15,301,2485,234,511,178,233
635,fctype635,12,310,2491,258,510,187,232
636,fctype636,9,335,2496,283,510,200,228
637,fctype637,12,334,2494,268,488,192,224
638,fctype638,15,323,2500,242,484,181,224
639,fctype639,14,345,2504,216,481,192,217
640,fctype640,13,59,2501,134,480,229,213
641,fctype641,14,64,2495,108,480,232,210
642,fctype642,16,65,2488,85,481,233,205
643,fctype643,19,67,2479,60,484,235,199
644,fctype644,20,74,2468,30,488,240,197
645,fctype645,17,84,2458,0,495,242,208
646,fctype646,8,72,2450,0,503,229,226
647,fctype647,10,330,2450,30,513,196,228
648,fctype648,17,327,2456,42,524,176,218
649,fctype649,19,340,2460,67,537,176,209
650,fctype650,21,345,2462,85,551,173,202
651,fctype651,22,339,2466,108,566,167,202
652,fctype652,20,346,2471,90,582,176,203
653,fctype653,13,335,2470,30,658,189,221
654,fctype654,12,339,2473,60,679,193,222
655,fctype655,11,332,2474,90,700,193,225
656,fctype656,8,334,2479,120,721,202,229
657,fctype657,6,358,2479,150,743,210,228
658,fctype658,7,348,2479,180,764,207,229
659,fctype659,3,5,2480,210,785,216,234
660,fctype660,6,113,2479,240,807,231,234
661,fctype661,13,107,2475,270,830,241,224
662,fctype662,18,103,2466,297,853,247,214
663,fctype663,19,107,2454,277,876,249,213
664,fctype664,20,116,2444,255,900,250,217
665,fctype665,22,118,2434,228,924,252,213
666,fctype666,25,111,2423,201,949,253,204
667,fctype667,26,106,2409,175,973,253,198
668,fctype668,25,104,2396,150,992,252,199
669,fctype669,24,103,2383,127,994,252,201
670,fctype670,25,97,2372,108,997,251,195
671,fctype671,26,89,2356,95,1001,248,188
672,fctype672,25,81,2341,85,1006,244,186
673,fctype673,22,70,2326,67,1012,237,190
674,fctype674,18,50,2317,60,1019,225,198
675,fctype675,17,44,2311,42,1026,222,200
676,fctype676,17,50,2304,30,1034,226,201
677,fctype677,12,339,2295,30,1053,195,223
678,fctype678,18,311,2300,42,1064,170,225
679,fctype679,23,301,2309,67,1075,150,223
680,fctype680,29,292,2322,95,1080,127,220
681,fctype681,27,290,2340,124,1080,135,225
682,fctype682,16,306,2351,153,1082,173,229
683,fctype683,9,13,2355,182,1084,211,221
684,fctype684,16,68,2350,212,1087,235,206
685,fctype685,22,84,2340,242,1090,245,197
686,fctype686,25,93,2326,240,1095,249,194
687,fctype687,23,92,2296,180,1106,249,197
688,fctype688,19,77,2283,150,1112,240,202
689,fctype689,17,56,2274,120,1114,229,202
690,fctype690,18,39,2268,90,1116,218,198
691,fctype691,19,35,2263,60,1120,215,195
692,fctype692,16,32,2258,30,1124,215,203
693,fctype693,12,328,2259,30,1136,192,226
694,fctype694,14,322,2260,60,1142,183,225
695,fctype695,25,302,2279,108,1128,142,219
696,fctype696,23,317,2304,162,1100,155,213
697,fctype697,21,332,2315,216,1075,165,208
698,fctype698,22,332,2321,242,1064,162,206
699,fctype699,23,327,2327,268,1053,156,206
700,fctype700,27,313,2335,295,1044,138,208
701,fctype701,29,305,2349,323,1034,129,210
702,fctype702,25,308,2362,351,1026,145,216
703,fctype703,22,314,2371,379,1019,158,217
704,fctype704,22,319,2380,408,1012,156,213
705,fctype705,22,333,2388,433,1006,163,205
706,fctype706,24,343,2390,450,1001,166,197
707,fctype707,26,333,2400,420,994,151,196
708,fctype708,26,330,2407,390,992,150,199
709,fctype709,23,339,2415,360,990,165,201
710,fctype710,14,21,2414,300,990,209,208
711,fctype711,11,34,2410,270,992,219,217
712,fctype712,11,59,2409,240,994,228,218
713,fctype713,12,72,2402,210,997,233,217
714,fctype714,10,82,2396,180,1001,234,222
715,fctype715,17,98,2392,150,1006,246,213
716,fctype716,25,103,2378,120,1012,252,199
717,fctype717,26,105,2362,90,1019,253,197
718,fctype718,25,106,2348,60,1026,252,201
719,fctype719,21,108,2336,30,1034,250,210
720,fctype720,10,101,2326,0,1044,237,227
721,fctype721,9,321,2326,0,1053,196,231
722,fctype722,19,316,2333,30,1064,166,220
723,fctype723,22,315,2340,42,1075,156,216
724,fctype724,25,308,2350,67,1087,143,215
725,fctype725,27,303,2363,95,1100,136,216
726,fctype726,24,303,2376,124,1114,146,220
727,fctype727,20,298,2386,153,1128,159,228
728,fctype728,19,287,2396,182,1142,163,235
729,fctype729,20,280,2406,212,1158,161,238
730,fctype730,23,280,2418,242,1167,152,236
731,fctype731,19,281,2442,301,1114,166,239
732,fctype732,14,278,2451,331,1087,181,242
733,fctype733,5,280,2459,361,1061,205,240
734,fctype734,5,105,2456,391,1034,228,234
735,fctype735,5,156,2453,421,1008,225,240
736,fctype736,8,220,2453,451,983,210,248
737,fctype737,10,219,2459,481,957,209,250
738,fctype738,10,185,2462,511,932,222,247
739,fctype739,12,169,2460,541,907,229,245
740,fctype740,15,153,2459,571,882,237,239
741,fctype741,16,141,2447,564,834,242,234
742,fctype742,16,158,2441,552,811,236,241
743,fctype743,19,175,2440,541,787,227,246
744,fctype744,19,170,2440,532,765,230,245
745,fctype745,18,167,2431,518,721,232,244
746,fctype746,19,176,2431,488,700,226,247
747,fctype747,19,174,2432,430,658,227,246
748,fctype748,19,156,2429,400,636,238,238
749,fctype749,19,145,2423,371,616,243,233
750,fctype750,20,142,2416,342,595,245,231
751,fctype751,21,148,2409,313,576,243,233
752,fctype752,20,148,2404,285,558,242,234
753,fctype753,19,147,2398,256,541,242,235
754,fctype754,19,153,2393,228,525,239,237
755,fctype755,20,161,2389,201,510,236,240
756,fctype756,21,166,2386,175,497,233,242
757,fctype757,22,170,2384,150,484,230,243
758,fctype758,21,160,2384,127,467,236,239
759,fctype759,18,353,3340,95,4460,187,206
760,fctype760,18,355,3341,67,4431,189,206
761,fctype761,15,352,3342,0,4345,193,213
762,fctype762,20,313,3344,0,4317,163,221
763,fctype763,23,304,3359,30,4288,149,221
764,fctype764,15,330,3367,60,4260,183,220
765,fctype765,13,350,3367,90,4231,196,218
766,fctype766,15,331,3369,120,4203,184,221
767,fctype767,14,344,3375,150,4174,190,217
768,fctype768,18,31,3374,175,4146,212,197
769,fctype769,28,52,3365,180,4117,221,167
770,fctype770,33,60,3348,150,4089,224,152
771,fctype771,32,62,3330,120,4061,228,157
772,fctype772,34,68,3314,90,4032,232,152
773,fctype773,37,74,3291,60,4004,235,147
774,fctype774,30,74,3270,30,3976,239,168
775,fctype775,16,56,3257,0,3947,229,205
776,fctype776,13,335,3256,30,3919,191,223
777,fctype777,19,345,3268,67,3863,180,207
778,fctype778,17,353,3269,95,3834,188,207
779,fctype779,16,351,3269,124,3806,190,212
780,fctype780,15,344,3271,150,3778,188,214
781,fctype781,15,346,3274,170,3750,189,214
782,fctype782,15,353,3276,190,3722,193,213
783,fctype783,16,342,3276,201,3694,185,214
784,fctype784,19,328,3281,212,3666,170,214
785,fctype785,21,328,3287,218,3638,164,210
786,fctype786,23,332,3293,228,3610,161,205
787,fctype787,26,326,3299,242,3582,146,201
788,fctype788,29,325,3310,247,3554,137,195
789,fctype789,29,334,3318,256,3526,141,188
790,fctype790,30,336,3325,268,3499,139,184
791,fctype791,31,338,3333,283,3471,138,180
792,fctype792,34,331,3339,295,3443,122,177
793,fctype793,35,328,3354,309,3415,115,176
794,fctype794,15,126,3115,390,2232,244,229
795,fctype795,12,137,3110,362,2208,238,235
796,fctype796,10,139,3107,335,2184,236,237
797,fctype797,11,132,3103,309,2160,238,234
798,fctype798,13,125,3098,283,2137,241,230
799,fctype799,14,117,3092,258,2113,243,226
800,fctype800,18,104,3085,234,2090,247,215
801,fctype801,24,93,3074,210,2067,249,196
802,fctype802,26,89,3059,180,2044,248,188
803,fctype803,33,87,3045,150,2021,247,166
804,fctype804,36,86,3019,120,1998,245,158
805,fctype805,21,80,3001,90,1976,243,197
806,fctype806,16,77,2997,60,1953,239,209
807,fctype807,17,82,2985,30,1931,241,207
808,fctype808,7,73,2978,0,1910,229,226
809,fctype809,4,306,2978,0,1888,208,237
810,fctype810,8,288,2982,30,1867,199,240
811,fctype811,7,296,2986,60,1846,200,238
812,fctype812,5,323,2989,85,1825,207,235
813,fctype813,4,354,2989,108,1804,212,232
814,fctype814,5,337,2989,134,1784,208,232
815,fctype815,7,333,2991,162,1764,205,232
816,fctype816,7,320,2992,190,1744,202,233
817,fctype817,13,287,2995,218,1725,182,239
818,fctype818,18,280,3006,247,1706,169,239
819,fctype819,19,278,3015,277,1687,165,239
820,fctype820,24,277,3027,306,1668,147,236
821,fctype821,28,277,3042,335,1650,134,232
822,fctype822,25,281,3059,365,1632,142,232
823,fctype823,18,293,3070,395,1615,166,233
824,fctype824,17,301,3077,424,1598,170,230
825,fctype825,18,302,3086,454,1581,166,229
826,fctype826,17,307,3094,484,1565,171,227
827,fctype827,18,299,3106,510,1533,167,230
828,fctype828,28,287,3117,484,1518,132,225
829,fctype829,36,285,3137,457,1504,99,213
830,fctype830,38,289,3161,430,1489,91,206
831,fctype831,32,300,3183,402,1476,115,208
832,fctype832,26,316,3194,376,1463,144,209
833,fctype833,23,324,3202,350,1449,156,209
834,fctype834,22,324,3208,324,1436,159,211
835,fctype835,23,322,3216,300,1423,156,210
836,fctype836,23,326,3224,277,1410,159,208
837,fctype837,22,327,3230,255,1398,161,209
838,fctype838,20,324,3237,228,1387,167,215
839,fctype839,15,329,3242,201,1376,183,221
840,fctype840,14,341,3245,175,1366,191,219
841,fctype841,16,358,3248,150,1357,194,209
842,fctype842,26,27,3237,85,1332,200,176
843,fctype843,26,32,3230,60,1324,204,173
844,fctype844,24,32,3221,30,1318,207,181
845,fctype845,19,33,3214,0,1312,213,196
846,fctype846,11,338,3207,0,1307,196,225
847,fctype847,25,282,3217,30,1302,145,233
848,fctype848,31,272,3235,60,1299,126,232
849,fctype849,33,268,3253,85,1296,118,231
850,fctype850,30,269,3275,108,1293,130,235
851,fctype851,22,272,3288,134,1291,157,240
852,fctype852,15,279,3299,162,1290,179,241
853,fctype853,6,301,3303,190,1290,204,238
854,fctype854,3,355,3303,218,1290,215,234
855,fctype855,3,51,3303,247,1290,221,232
856,fctype856,3,74,3300,277,1290,224,233
857,fctype857,5,93,3299,306,1291,228,232
858,fctype858,7,104,3295,335,1293,232,231
859,fctype859,8,112,3292,365,1296,235,231
860,fctype860,10,110,3287,395,1299,238,229
861,fctype861,11,101,3282,424,1291,239,225
862,fctype862,12,94,3276,454,1261,238,222
863,fctype863,11,94,3270,484,1231,237,224
864,fctype864,11,96,3264,514,1201,237,225
865,fctype865,14,97,3258,541,1172,242,219
866,fctype866,23,93,3250,532,1142,249,198
867,fctype867,21,91,3233,524,1112,247,201
868,fctype868,11,88,3226,518,1082,237,221
869,fctype869,10,86,3221,514,1052,235,223
870,fctype870,13,85,3216,511,1022,238,217
871,fctype871,13,87,3207,510,992,239,218
872,fctype872,12,91,3202,511,962,238,221
873,fctype873,17,91,3195,514,932,244,210
874,fctype874,21,90,3183,518,902,247,202
875,fctype875,23,91,3171,524,872,248,197
876,fctype876,30,92,3157,532,842,250,179
877,fctype877,35,92,3136,541,812,248,163
878,fctype878,37,93,3114,552,782,248,159
879,fctype879,38,92,3091,564,752,247,155
880,fctype880,37,92,3067,577,722,247,157
881,fctype881,31,92,3044,591,693,250,175
882,fctype882,25,96,3030,601,663,250,194
883,fctype883,21,99,3016,603,633,249,206
884,fctype884,14,105,3007,577,603,243,222
885,fctype885,26,92,3002,547,573,250,190
886,fctype886,32,86,2982,518,543,246,170
887,fctype887,23,86,2967,488,514,246,193
888,fctype888,24,92,2954,459,484,249,195
889,fctype889,23,93,2940,430,454,249,197
890,fctype890,21,92,2928,400,424,247,202
891,fctype891,19,89,2917,371,395,245,205
892,fctype892,17,88,2907,342,365,243,210
893,fctype893,16,93,2899,313,335,243,214
894,fctype894,16,101,2890,285,306,245,217
895,fctype895,15,111,2882,256,277,245,222
896,fctype896,16,120,2875,228,247,246,224
897,fctype897,18,125,2867,201,218,247,224
898,fctype898,19,127,2859,175,190,248,224
899,fctype899,20,130,2850,150,162,248,224
900,fctype900,20,134,2842,127,134,247,226
901,fctype901,19,136,2834,108,108,246,228
902,fctype902,9,112,3019,268,962,235,231
903,fctype903,10,108,3014,242,992,238,228
904,fctype904,13,107,3009,216,1022,242,223
905,fctype905,18,107,3001,190,1052,248,216
906,fctype906,23,107,2990,162,1082,252,206
907,fctype907,25,107,2977,134,1112,253,201
908,fctype908,23,108,2963,108,1142,252,207
909,fctype909,18,107,2952,85,1172,247,216
910,fctype910,11,106,2944,67,1201,239,227
911,fctype911,4,120,2941,60,1231,226,236
912,fctype912,1,135,2941,42,1261,221,238
913,fctype913,2,98,2940,30,1291,222,236
914,fctype914,3,105,2939,0,1321,224,236
915,fctype915,3,225,2935,67,1441,215,242
916,fctype916,2,236,2936,85,1471,216,240
917,fctype917,2,278,2937,90,1501,214,239
918,fctype918,2,323,2938,95,1531,213,236
919,fctype919,4,349,2939,108,1561,213,233
920,fctype920,5,345,2939,108,1591,211,232
921,fctype921,5,331,2940,95,1621,208,234
922,fctype922,4,320,2942,90,1651,209,236
923,fctype923,2,352,2943,95,1681,216,236
924,fctype924,4,83,2942,108,1711,225,233
925,fctype925,4,84,2938,127,1741,226,232
926,fctype926,3,45,2937,150,1771,220,232
927,fctype927,5,358,2936,175,1801,211,230
928,fctype928,11,335,2937,201,1831,196,226
929,fctype929,15,331,2941,228,1861,184,221
930,fctype930,16,339,2945,255,1891,184,215
931,fctype931,16,353,2947,247,1921,190,210
932,fctype932,16,17,2946,240,1981,205,205
933,fctype933,16,35,2942,240,2011,217,204
934,fctype934,13,44,2936,242,2041,222,211
935,fctype935,5,30,2932,247,2071,218,228
936,fctype936,5,240,2932,256,2101,210,244
937,fctype937,14,225,2936,268,2131,200,252
938,fctype938,18,217,2943,283,2161,198,254
939,fctype939,18,209,2949,300,2191,204,254
940,fctype940,14,201,2953,306,2221,213,252
941,fctype941,10,161,2955,295,2250,230,243
942,fctype942,14,122,2950,283,2279,242,229
943,fctype943,15,111,2942,268,2296,245,222
944,fctype944,16,101,2934,256,2305,245,217
945,fctype945,17,95,2925,247,2315,245,212
946,fctype946,17,94,2915,242,2325,244,213
947,fctype947,15,96,2907,228,2335,243,217
948,fctype948,15,99,2900,212,2346,243,219
949,fctype949,18,114,2883,175,2368,248,219
950,fctype950,9,118,2859,95,2403,237,232
951,fctype951,5,120,2857,67,2416,229,235
952,fctype952,3,106,2855,42,2429,226,235
953,fctype953,3,39,2854,30,2442,220,232
954,fctype954,8,347,2853,0,2455,206,228
955,fctype955,14,332,2855,0,2469,187,222
956,fctype956,18,331,2860,30,2482,174,215
957,fctype957,20,336,2865,60,2496,171,208
958,fctype958,20,345,2869,85,2509,176,204
959,fctype959,20,350,2870,108,2522,180,203
960,fctype960,20,346,2872,127,2536,177,204
961,fctype961,21,343,2876,150,2549,172,202
962,fctype962,23,341,2879,170,2563,165,199
963,fctype963,26,338,2884,192,2577,156,194
964,fctype964,28,336,2890,212,2591,148,190
965,fctype965,29,332,2897,234,2605,141,190
966,fctype966,30,324,2906,247,2620,132,193
967,fctype967,32,318,2918,256,2635,123,194
968,fctype968,32,319,2930,268,2650,122,192
969,fctype969,32,321,2942,283,2665,123,191
970,fctype970,31,320,2954,295,2681,126,193
971,fctype971,30,318,2966,309,2697,129,198
972,fctype972,28,320,2978,324,2713,137,201
973,fctype973,24,328,2987,342,2729,154,204
974,fctype974,20,346,2993,361,2746,178,205
975,fctype975,19,21,2993,371,2763,205,197
976,fctype976,24,47,2986,379,2774,220,181
977,fctype977,28,54,2973,390,2785,223,169
978,fctype978,28,51,2959,402,2797,221,169
979,fctype979,24,39,2947,384,2809,213,179
980,fctype980,21,355,2937,270,2858,182,199
981,fctype981,17,351,2939,240,2871,188,209
982,fctype982,13,355,2941,210,2885,198,217
983,fctype983,11,12,2941,180,2898,209,217
984,fctype984,11,22,2938,150,2911,213,217
985,fctype985,9,19,2936,120,2925,214,220
986,fctype986,7,22,2934,90,2938,216,225
987,fctype987,5,23,2933,60,2952,217,228
988,fctype988,5,11,2932,30,2967,215,230
989,fctype989,5,342,2932,0,2981,210,233
990,fctype990,8,295,2933,30,2995,198,238
991,fctype991,11,285,2940,60,3010,188,240
992,fctype992,10,288,2946,90,3025,192,239
993,fctype993,8,286,2950,120,3041,197,240
994,fctype994,8,283,2954,150,3054,199,241
995,fctype995,7,280,2958,180,3024,201,241
996,fctype996,7,278,2961,210,2995,201,241
997,fctype997,8,277,2965,240,2965,199,242
998,fctype998,8,281,2969,270,2936,199,241
999,fctype999,10,284,2973,300,2906,193,240
1000,fctype1000,12,281,2979,330,2877,187,241
