id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
697,product-697,205,234,160,169,70,213,65
698,product-698,35,77,210,105,46,83,150
699,product-699,107,134,198,216,141,105,139
700,product-700,167,238,149,170,78,102,161
701,product-701,156,253,202,53,137,137,108
702,product-702,12,102,166,239,146,199,132
703,product-703,190,235,65,87,192,192,221
704,product-704,183,243,116,29,25,46,145
705,product-705,222,250,96,181,52,200,252
706,product-706,161,228,109,83,104,152,139
707,product-707,245,303,138,59,244,177,131
708,product-708,96,158,201,178,33,113,30
709,product-709,226,257,211,97,112,71,218
710,product-710,29,91,173,31,202,62,85
711,product-711,98,117,163,155,212,212,108
712,product-712,161,232,96,165,102,185,154
713,product-713,195,250,72,48,52,84,81
714,product-714,221,228,137,75,196,142,204
715,product-715,154,243,233,134,104,153,108
716,product-716,112,160,71,119,197,61,68
717,product-717,92,98,160,185,63,105,10
718,product-718,215,286,183,82,28,33,205
719,product-719,7,83,194,153,86,177,156
720,product-720,97,173,158,42,13,205,183
721,product-721,79,114,163,188,57,194,32
722,product-722,73,89,153,139,172,235,164
723,product-723,196,218,132,92,112,113,275
724,product-724,86,125,148,148,191,62,248
725,product-725,72,115,172,150,231,102,193
726,product-726,120,161,160,181,123,98,35
727,product-727,189,200,69,28,160,69,175
728,product-728,171,211,197,103,172,145,224
729,product-729,195,225,71,74,165,158,220
730,product-730,167,195,136,107,67,219,158
731,product-731,85,139,113,133,15,187,177
732,product-732,42,83,164,91,125,180,108
733,product-733,163,205,139,184,121,128,198
734,product-734,152,185,143,199,85,40,194
735,product-735,155,178,82,103,20,176,137
736,product-736,19,32,45,129,172,161,147
737,product-737,101,107,84,39,108,96,172
738,product-738,81,135,201,73,121,61,112
739,product-739,202,262,238,211,203,74,243
740,product-740,188,244,70,168,52,240,146
741,product-741,246,341,164,152,169,154,68
742,product-742,6,6,107,53,108,221,100
743,product-743,26,81,40,19,198,139,135
744,product-744,69,146,21,152,22,67,117
745,product-745,66,95,135,122,160,165,45
746,product-746,188,252,201,105,173,67,136
747,product-747,146,214,26,223,196,184,162
748,product-748,48,103,240,69,205,177,85
749,product-749,220,269,148,66,23,137,173
750,product-750,32,34,126,83,137,191,78
751,product-751,196,270,146,66,83,89,97
752,product-752,86,103,162,67,233,201,179
753,product-753,33,42,250,137,116,246,57
754,product-754,19,50,135,169,107,165,157
755,product-755,204,211,155,78,33,32,62
756,product-756,81,129,144,173,41,169,192
757,product-757,37,118,197,147,130,153,189
758,product-758,131,171,59,9,216,94,155
759,product-759,179,245,167,111,187,168,62
760,product-760,186,241,121,70,203,95,66
761,product-761,54,146,96,44,66,59,49
762,product-762,182,225,53,189,82,185,196
763,product-763,152,240,193,209,56,204,203
764,product-764,171,256,49,149,86,47,28
765,product-765,76,112,144,94,196,205,151
766,product-766,38,45,78,78,217,202,213
767,product-767,115,165,115,78,116,98,129
768,product-768,90,144,159,91,50,125,77
769,product-769,227,322,115,189,108,186,184
770,product-770,142,209,208,60,56,76,164
771,product-771,22,87,60,206,181,100,191
772,product-772,132,153,200,177,161,203,153
773,product-773,96,139,262,126,95,106,67
774,product-774,62,86,30,234,181,107,184
775,product-775,16,22,138,209,122,167,186
776,product-776,202,245,150,180,28,108,39
777,product-777,53,95,174,98,26,91,148
778,product-778,176,250,118,148,48,150,50
779,product-779,93,110,82,109,235,15,101
780,product-780,6,25,91,220,251,89,66
781,product-781,202,267,207,21,177,187,273
782,product-782,103,171,56,275,79,46,205
783,product-783,15,32,191,64,29,104,138
784,product-784,203,227,149,170,106,38,88
785,product-785,94,154,198,5,212,112,72
786,product-786,22,104,47,236,119,130,181
787,product-787,132,183,176,143,152,2,21
788,product-788,111,185,37,210,203,103,149
789,product-789,97,125,128,190,178,136,238
790,product-790,112,169,192,85,94,172,155
791,product-791,113,155,70,156,131,129,169
792,product-792,67,116,156,215,119,83,148
793,product-793,207,294,136,68,76,150,161
794,product-794,125,136,68,263,223,96,183
795,product-795,108,139,137,86,72,174,61
796,product-796,59,107,40,73,134,76,91
797,product-797,117,125,191,41,37,217,60
798,product-798,59,118,104,171,113,189,212
799,product-799,104,149,79,68,174,241,211
800,product-800,144,238,60,8,73,127,24
801,product-801,9,35,132,155,151,122,113
802,product-802,42,49,41,167,170,74,171
803,product-803,108,128,105,92,53,179,145
804,product-804,52,71,32,207,74,76,83
805,product-805,99,118,149,159,142,220,175
806,product-806,194,216,201,122,128,86,143
807,product-807,58,82,61,23,31,41,175
808,product-808,64,122,118,200,171,224,197
809,product-809,10,47,86,134,190,128,195
810,product-810,194,252,119,46,25,97,196
811,product-811,199,207,137,122,197,38,220
812,product-812,75,99,195,30,144,233,75
813,product-813,210,236,48,237,88,115,67
814,product-814,136,152,106,12,36,157,192
815,product-815,200,204,243,14,197,14,102
816,product-816,140,160,174,221,153,69,190
817,product-817,95,153,27,92,181,63,153
818,product-818,126,155,183,12,163,210,192
819,product-819,212,300,34,126,70,52,89
820,product-820,80,154,10,149,65,65,175
821,product-821,133,145,95,143,127,64,147
822,product-822,99,149,73,94,122,9,123
823,product-823,28,52,40,114,172,103,147
824,product-824,20,60,166,133,235,166,60
825,product-825,28,40,43,59,130,30,161
826,product-826,188,257,143,58,158,215,117
827,product-827,30,123,116,43,22,141,193
828,product-828,48,113,121,173,49,126,168
829,product-829,169,239,48,147,130,110,90
830,product-830,229,270,165,188,215,113,53
831,product-831,36,123,119,52,157,183,146
832,product-832,100,156,72,165,53,119,50
833,product-833,29,101,166,118,71,102,56
834,product-834,229,238,217,78,145,195,173
835,product-835,117,197,227,52,184,227,15
836,product-836,178,259,67,99,101,187,159
837,product-837,159,185,118,92,158,42,87
838,product-838,86,86,118,51,169,241,17
839,product-839,32,114,205,24,26,45,134
840,product-840,118,179,148,35,141,76,180
841,product-841,151,231,31,73,164,232,120
842,product-842,70,112,137,132,73,177,221
843,product-843,163,238,212,130,114,270,190
844,product-844,173,227,144,126,160,186,91
845,product-845,99,162,89,62,210,210,260
846,product-846,171,224,80,35,118,54,52
847,product-847,63,136,72,149,165,86,238
848,product-848,69,134,141,155,191,174,84
849,product-849,163,220,44,107,121,50,103
850,product-850,47,94,157,198,73,176,238
851,product-851,64,100,61,116,187,151,36
852,product-852,175,268,60,44,144,50,184
853,product-853,17,32,168,134,130,139,145
854,product-854,273,355,118,117,199,37,112
855,product-855,82,129,89,148,61,214,206
856,product-856,192,218,189,165,84,128,95
857,product-857,19,59,53,48,163,132,130
858,product-858,227,254,223,7,88,123,178
859,product-859,216,246,115,180,151,186,158
860,product-860,115,157,72,165,250,102,190
861,product-861,183,267,156,223,119,123,85
862,product-862,115,208,91,122,58,38,221
863,product-863,99,190,54,28,191,129,140
864,product-864,47,126,198,33,158,71,23
865,product-865,261,337,52,127,199,87,227
866,product-866,135,200,125,78,153,212,49
867,product-867,128,139,176,73,63,137,185
868,product-868,134,214,133,163,177,104,71
869,product-869,147,197,92,99,169,180,106
870,product-870,182,191,238,104,132,161,158
871,product-871,81,112,129,138,135,230,46
872,product-872,148,173,138,138,135,137,179
873,product-873,39,106,55,40,25,167,143
874,product-874,49,53,126,196,111,84,130
875,product-875,50,95,120,200,186,226,68
876,product-876,15,96,20,136,59,196,146
877,product-877,208,234,134,126,183,34,184
878,product-878,79,142,201,111,147,134,75
879,product-879,65,84,85,96,180,138,71
880,product-880,102,159,175,96,175,234,44
881,product-881,54,118,176,135,197,163,155
882,product-882,154,204,97,146,105,60,109
883,product-883,156,203,35,69,51,217,15
884,product-884,36,125,66,131,119,223,139
885,product-885,86,169,110,68,81,215,30
886,product-886,29,45,149,143,18,139,118
887,product-887,164,244,102,68,159,205,103
888,product-888,32,51,184,220,155,95,70
889,product-889,185,260,214,210,108,75,33
890,product-890,34,96,199,162,138,46,171
891,product-891,135,226,20,120,34,101,84
892,product-892,144,208,168,227,171,195,25
893,product-893,126,181,128,88,256,255,126
894,product-894,84,135,20,119,140,63,46
895,product-895,153,242,68,95,115,66,181
896,product-896,207,222,181,138,50,171,120
897,product-897,195,240,98,113,136,84,87
898,product-898,174,254,262,83,172,120,93
899,product-899,77,133,105,160,35,133,148
900,product-900,265,269,131,117,197,121,6
901,product-901,249,272,63,55,164,79,83
902,product-902,109,145,114,287,129,147,133
903,product-903,123,143,210,164,91,64,123
904,product-904,198,264,99,32,238,188,39
905,product-905,197,279,154,212,43,118,61
906,product-906,45,77,216,176,167,215,135
907,product-907,94,120,76,195,205,125,188
908,product-908,2,61,109,97,0,96,81
909,product-909,141,223,32,63,222,220,212
910,product-910,209,294,223,155,158,201,52
911,product-911,157,191,168,196,63,146,152
912,product-912,171,180,84,58,52,49,82
913,product-913,193,238,165,103,112,11,205
914,product-914,216,257,153,127,7,197,83
915,product-915,114,145,200,76,185,218,107
916,product-916,121,161,106,39,28,195,16
917,product-917,178,197,67,237,204,126,134
918,product-918,67,74,178,181,196,45,112
919,product-919,238,246,62,151,101,68,79
920,product-920,174,212,123,144,141,35,112
921,product-921,117,169,153,143,175,117,153
922,product-922,188,266,16,108,137,163,88
923,product-923,188,203,231,77,52,14,41
924,product-924,227,297,53,198,87,176,53
925,product-925,105,130,71,23,31,179,53
926,product-926,229,270,86,144,135,116,198
927,product-927,36,104,99,207,225,78,144
928,product-928,181,209,239,20,22,87,70
929,product-929,122,179,157,31,206,117,86
930,product-930,142,230,75,126,205,41,173
931,product-931,17,38,86,43,131,192,112
932,product-932,110,134,154,199,179,23,169
933,product-933,81,147,148,22,155,150,134
934,product-934,26,77,151,98,19,195,46
935,product-935,203,251,228,125,27,168,50
936,product-936,112,143,169,213,161,12,235
937,product-937,141,154,36,72,149,150,50
938,product-938,146,158,112,19,121,176,156
939,product-939,62,107,160,177,41,164,109
940,product-940,35,125,185,86,262,158,83
941,product-941,143,185,17,126,12,83,92
942,product-942,232,312,4,106,77,71,236
943,product-943,172,190,35,25,231,113,108
944,product-944,204,291,161,244,199,207,126
945,product-945,39,106,126,57,45,104,55
946,product-946,177,195,37,210,94,73,214
947,product-947,112,170,102,104,144,135,135
948,product-948,158,175,99,142,66,174,198
949,product-949,121,178,154,162,73,39,107
950,product-950,94,112,27,194,97,196,215
951,product-951,141,189,71,80,118,184,188
952,product-952,102,178,122,122,160,132,203
953,product-953,205,241,198,14,226,177,110
954,product-954,169,217,215,157,112,193,104
955,product-955,227,277,189,186,129,92,25
956,product-956,195,249,204,64,144,201,213
957,product-957,103,127,37,71,36,117,2
958,product-958,59,139,225,187,161,102,40
959,product-959,45,76,144,225,156,76,122
960,product-960,192,254,68,45,207,69,126
961,product-961,29,116,12,206,23,120,171
962,product-962,73,152,98,200,54,79,182
963,product-963,72,81,175,128,121,26,61
964,product-964,134,145,148,27,129,36,92
965,product-965,176,263,161,219,59,210,116
966,product-966,119,188,55,155,60,72,36
967,product-967,40,79,162,186,170,230,111
968,product-968,138,165,129,68,60,145,75
969,product-969,210,232,18,41,113,179,125
970,product-970,160,161,192,198,86,167,228
971,product-971,182,202,194,60,194,208,134
972,product-972,194,253,0,69,117,141,186
973,product-973,38,47,265,55,18,192,52
974,product-974,240,286,179,171,18,169,89
975,product-975,47,63,46,76,88,41,140
976,product-976,31,34,52,154,22,219,203
977,product-977,44,96,59,68,75,162,76
978,product-978,58,101,176,88,171,191,35
979,product-979,40,42,56,144,12,217,213
980,product-980,95,128,119,72,182,137,5
981,product-981,184,273,49,168,85,205,73
982,product-982,154,176,97,144,245,133,176
983,product-983,129,170,90,130,200,55,132
984,product-984,44,107,198,79,64,141,63
985,product-985,85,123,60,172,142,129,22
986,product-986,86,177,89,92,100,93,100
987,product-987,44,75,51,195,156,221,131
988,product-988,178,201,165,133,109,56,142
989,product-989,72,97,173,69,85,48,195
990,product-990,27,38,118,33,69,75,71
991,product-991,192,213,84,219,142,72,168
992,product-992,39,70,50,42,69,50,173
993,product-993,154,237,64,176,133,47,143
994,product-994,128,131,92,89,136,178,100
995,product-995,111,159,56,119,175,39,75
996,product-996,146,180,25,186,27,85,152
997,product-997,72,162,161,80,195,31,65
998,product-998,113,153,33,47,156,82,179
999,product-999,176,206,147,171,131,27,184
1000,product-1000,240,272,196,104,60,110,133
