id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon
1357,fctype1357,21,90,2928,395,421,246,203
1358,fctype1358,19,89,2918,365,391,245,207
1359,fctype1359,18,89,2908,335,361,244,209
1360,fctype1360,17,92,2898,306,331,245,211
1361,fctype1361,17,97,2889,277,301,246,212
1362,fctype1362,18,104,2879,247,272,247,215
1363,fctype1363,18,113,2870,218,242,248,218
1364,fctype1364,19,120,2861,190,212,249,220
1365,fctype1365,20,125,2852,162,182,249,221
1366,fctype1366,21,128,2843,134,153,249,222
1367,fctype1367,20,132,2834,108,124,247,226
1368,fctype1368,19,135,2827,85,95,246,229
1369,fctype1369,6,141,3021,277,930,230,238
1370,fctype1370,9,117,3017,255,960,236,232
1371,fctype1371,12,113,3013,228,990,240,228
1372,fctype1372,16,113,3006,201,1020,246,222
1373,fctype1373,20,114,2997,175,1050,250,215
1374,fctype1374,25,113,2986,150,1080,253,205
1375,fctype1375,26,113,2971,124,1110,254,203
1376,fctype1376,21,115,2958,95,1140,251,214
1377,fctype1377,15,112,2950,67,1170,245,223
1378,fctype1378,9,109,2943,42,1200,236,230
1379,fctype1379,3,121,2940,30,1230,224,237
1380,fctype1380,1,162,2940,30,1260,219,238
1381,fctype1381,1,101,2940,0,1290,221,237
1382,fctype1382,3,86,2939,0,1320,224,234
1383,fctype1383,3,301,2935,85,1440,211,238
1384,fctype1384,2,293,2936,108,1470,214,238
1385,fctype1385,2,281,2937,120,1500,212,239
1386,fctype1386,3,285,2939,124,1530,212,239
1387,fctype1387,1,301,2940,134,1560,215,238
1388,fctype1388,1,281,2941,134,1590,215,238
1389,fctype1389,2,225,2942,120,1650,216,241
1390,fctype1390,2,172,2943,124,1680,220,239
1391,fctype1391,3,98,2941,134,1710,225,234
1392,fctype1392,3,58,2939,150,1740,222,233
1393,fctype1393,4,354,2938,170,1770,212,232
1394,fctype1394,9,331,2939,192,1800,200,230
1395,fctype1395,13,324,2943,216,1830,187,226
1396,fctype1396,15,324,2948,242,1860,182,223
1397,fctype1397,14,331,2953,228,1890,186,222
1398,fctype1398,13,349,2956,218,1920,195,218
1399,fctype1399,14,26,2954,210,1980,213,209
1400,fctype1400,16,45,2949,210,2010,223,203
1401,fctype1401,15,49,2941,212,2040,225,206
1402,fctype1402,11,40,2936,218,2069,221,216
1403,fctype1403,5,22,2933,228,2098,217,229
1404,fctype1404,3,249,2933,242,2126,212,242
1405,fctype1405,10,223,2936,258,2155,207,250
1406,fctype1406,14,221,2940,277,2184,203,252
1407,fctype1407,13,215,2946,277,2213,207,252
1408,fctype1408,9,176,2949,268,2242,225,245
1409,fctype1409,10,124,2945,256,2271,238,233
1410,fctype1410,11,97,2939,242,2300,239,224
1411,fctype1411,14,84,2933,228,2329,239,216
1412,fctype1412,17,82,2925,218,2343,241,208
1413,fctype1413,17,84,2916,212,2353,242,208
1414,fctype1414,16,87,2907,201,2363,242,213
1415,fctype1415,18,97,2890,170,2384,246,211
1416,fctype1416,19,102,2879,150,2395,248,212
1417,fctype1417,16,105,2870,134,2407,245,219
1418,fctype1418,12,100,2863,120,2419,239,224
1419,fctype1419,7,94,2858,90,2431,231,230
1420,fctype1420,4,90,2856,60,2443,226,233
1421,fctype1421,2,76,2854,30,2456,222,235
1422,fctype1422,4,320,2854,0,2469,210,236
1423,fctype1423,10,317,2857,0,2482,193,231
1424,fctype1424,16,318,2862,30,2496,175,223
1425,fctype1425,20,322,2869,42,2509,166,216
1426,fctype1426,22,330,2875,67,2522,164,208
1427,fctype1427,23,343,2880,95,2536,168,199
1428,fctype1428,24,350,2882,124,2549,168,191
1429,fctype1429,26,348,2884,150,2563,163,188
1430,fctype1430,26,345,2887,170,2576,159,189
1431,fctype1431,27,341,2892,192,2589,154,189
1432,fctype1432,28,338,2898,212,2603,149,190
1433,fctype1433,28,335,2905,234,2617,146,190
1434,fctype1434,28,333,2912,255,2631,144,191
1435,fctype1435,29,326,2919,277,2646,138,195
1436,fctype1436,30,317,2930,285,2661,127,198
1437,fctype1437,31,314,2944,295,2676,124,199
1438,fctype1438,29,317,2957,309,2691,131,200
1439,fctype1439,27,318,2967,323,2706,139,204
1440,fctype1440,26,314,2977,335,2722,141,209
1441,fctype1441,24,313,2988,350,2738,150,214
1442,fctype1442,18,322,2996,366,2754,172,219
1443,fctype1443,11,351,3000,384,2771,201,222
1444,fctype1444,11,47,2998,400,2787,224,215
1445,fctype1445,18,63,2991,408,2802,233,200
1446,fctype1446,24,61,2980,418,2813,232,183
1447,fctype1447,25,52,2967,421,2825,224,178
1448,fctype1448,23,34,2958,391,2836,210,184
1449,fctype1449,12,13,2946,182,2925,208,215
1450,fctype1450,12,20,2944,153,2938,211,213
1451,fctype1451,12,23,2942,124,2952,212,214
1452,fctype1452,11,22,2939,95,2965,213,216
1453,fctype1453,10,15,2937,67,2979,211,219
1454,fctype1454,10,353,2936,30,3007,203,223
1455,fctype1455,11,327,2937,42,3022,193,228
1456,fctype1456,12,306,2942,67,3036,186,233
1457,fctype1457,10,300,2948,95,3051,192,236
1458,fctype1458,8,299,2952,124,3066,197,237
1459,fctype1459,8,297,2956,153,3048,198,238
1460,fctype1460,8,297,2959,182,3019,198,238
1461,fctype1461,9,300,2963,212,2989,195,237
1462,fctype1462,10,305,2967,242,2960,193,235
1463,fctype1463,10,308,2971,272,2930,191,234
1464,fctype1464,11,303,2976,301,2901,189,235
1465,fctype1465,11,294,2982,331,2871,189,237
1466,fctype1466,11,283,2987,361,2842,191,241
1467,fctype1467,11,275,2993,391,2812,189,243
1468,fctype1468,12,272,2999,421,2783,189,243
1469,fctype1469,11,276,3005,451,2753,191,242
1470,fctype1470,8,286,3010,481,2724,197,240
1471,fctype1471,6,299,3014,511,2695,203,238
1472,fctype1472,3,339,3016,541,2665,212,234
1473,fctype1473,4,31,3015,571,2636,219,230
1474,fctype1474,5,33,3013,577,2607,219,229
1475,fctype1475,4,21,3012,551,2577,217,231
1476,fctype1476,3,31,3012,525,2548,219,233
1477,fctype1477,3,72,3011,499,2519,223,233
1478,fctype1478,4,90,3009,474,2489,226,233
1479,fctype1479,6,99,3006,450,2460,230,232
1480,fctype1480,7,108,3003,426,2431,232,232
1481,fctype1481,8,119,3000,404,2401,235,233
1482,fctype1482,11,125,2996,382,2372,239,232
1483,fctype1483,14,128,2990,361,2343,243,230
1484,fctype1484,17,126,2984,339,2314,246,226
1485,fctype1485,20,121,2975,313,2285,250,219
1486,fctype1486,21,118,2965,285,2256,250,217
1487,fctype1487,19,113,2955,256,2226,249,218
1488,fctype1488,16,109,2946,228,2197,245,221
1489,fctype1489,7,329,2427,240,876,204,232
1490,fctype1490,6,48,2428,270,900,223,226
1491,fctype1491,11,71,2422,300,924,232,219
1492,fctype1492,11,75,2416,330,949,233,220
1493,fctype1493,11,81,2410,360,973,235,221
1494,fctype1494,10,89,2404,390,999,236,224
1495,fctype1495,8,98,2400,420,1024,234,228
1496,fctype1496,6,114,2396,446,1050,232,233
1497,fctype1497,4,149,2395,418,1075,225,239
1498,fctype1498,4,203,2394,390,1101,218,243
1499,fctype1499,6,256,2395,362,1128,206,244
1500,fctype1500,3,274,2401,335,1154,211,240
1501,fctype1501,4,115,2399,309,1181,227,236
1502,fctype1502,7,135,2396,283,1207,232,237
1503,fctype1503,12,127,2393,258,1234,240,232
1504,fctype1504,18,120,2385,234,1261,247,223
1505,fctype1505,18,122,2368,192,1316,248,222
1506,fctype1506,18,119,2359,170,1343,248,222
1507,fctype1507,19,112,2351,150,1371,249,216
1508,fctype1508,20,114,2337,134,1398,249,216
1509,fctype1509,19,128,2329,124,1426,248,225
1510,fctype1510,22,147,2309,90,1510,243,231
1511,fctype1511,22,138,2303,85,1538,247,227
1512,fctype1512,23,129,2293,60,1566,250,220
1513,fctype1513,21,125,2284,30,1594,250,219
1514,fctype1514,19,319,2283,30,1530,169,220
1515,fctype1515,20,334,2289,30,1500,172,210
1516,fctype1516,23,336,2293,30,1470,164,203
1517,fctype1517,29,337,2304,60,1410,144,186
1518,fctype1518,32,346,2317,67,1350,140,170
1519,fctype1519,29,356,2321,85,1320,161,175
1520,fctype1520,13,302,2318,134,1260,183,234
1521,fctype1521,22,262,2331,162,1230,161,245
1522,fctype1522,24,252,2344,190,1200,161,248
1523,fctype1523,22,254,2357,218,1170,165,248
1524,fctype1524,19,267,2367,247,1140,167,244
1525,fctype1525,21,282,2378,277,1110,159,237
1526,fctype1526,22,291,2390,306,1080,151,230
1527,fctype1527,23,296,2402,335,1050,151,226
1528,fctype1528,21,297,2412,365,1020,157,228
1529,fctype1529,20,290,2421,395,990,159,232
1530,fctype1530,19,282,2432,424,960,164,238
1531,fctype1531,18,274,2442,446,930,169,242
1532,fctype1532,18,271,2453,437,900,171,243
1533,fctype1533,16,270,2462,426,870,176,244
1534,fctype1534,16,272,2471,408,840,176,243
1535,fctype1535,7,282,2480,391,810,201,241
1536,fctype1536,29,32,2287,42,420,200,163
1537,fctype1537,22,317,2290,42,420,155,214
1538,fctype1538,18,319,2298,67,450,170,220
1539,fctype1539,14,307,2306,0,467,180,231
1540,fctype1540,23,306,2315,30,446,152,220
1541,fctype1541,28,300,2326,60,426,130,215
1542,fctype1542,34,292,2342,90,408,108,211
1543,fctype1543,35,291,2363,120,391,105,210
1544,fctype1544,32,297,2381,150,376,117,211
1545,fctype1545,30,302,2396,180,362,124,211
1546,fctype1546,28,304,2411,210,351,130,212
1547,fctype1547,27,304,2423,240,342,137,215
1548,fctype1548,27,299,2435,270,335,136,219
1549,fctype1549,26,291,2449,272,331,139,225
1550,fctype1550,24,282,2461,242,330,147,233
1551,fctype1551,6,299,2481,182,331,203,238
1552,fctype1552,7,64,2480,153,335,227,226
1553,fctype1553,13,80,2475,124,342,237,217
1554,fctype1554,16,86,2466,95,351,242,211
1555,fctype1555,16,88,2458,67,362,242,212
1556,fctype1556,15,91,2450,42,376,242,216
1557,fctype1557,11,90,2442,30,390,237,222
1558,fctype1558,3,9,2436,0,402,216,233
1559,fctype1559,13,300,2441,30,417,184,235
1560,fctype1560,14,316,2449,60,430,183,228
1561,fctype1561,14,346,2452,90,443,193,218
1562,fctype1562,15,344,2454,120,458,188,214
1563,fctype1563,15,345,2457,150,474,189,215
1564,fctype1564,14,324,2458,180,474,183,224
1565,fctype1565,17,295,2465,210,466,171,233
1566,fctype1566,18,283,2473,234,459,167,238
1567,fctype1567,17,281,2485,255,454,170,239
1568,fctype1568,13,288,2493,277,451,182,238
1569,fctype1569,11,304,2498,297,450,190,234
1570,fctype1570,8,329,2501,319,450,200,230
1571,fctype1571,7,345,2502,323,450,206,229
1572,fctype1572,9,335,2503,295,446,200,228
1573,fctype1573,11,332,2507,268,437,193,225
1574,fctype1574,14,330,2511,242,430,187,222
1575,fctype1575,14,326,2514,216,424,184,224
1576,fctype1576,10,349,2518,190,421,202,224
1577,fctype1577,8,33,2516,162,420,219,222
1578,fctype1578,10,64,2514,134,420,230,219
1579,fctype1579,14,79,2507,108,420,238,214
1580,fctype1580,15,84,2499,85,420,240,214
1581,fctype1581,14,87,2491,60,421,240,215
1582,fctype1582,16,88,2484,30,424,242,211
1583,fctype1583,17,58,2461,0,437,230,203
1584,fctype1584,15,349,2457,30,446,190,213
1585,fctype1585,22,323,2464,60,457,159,211
1586,fctype1586,22,324,2472,85,470,158,210
1587,fctype1587,20,332,2479,108,484,170,211
1588,fctype1588,17,340,2486,108,516,183,214
1589,fctype1589,15,49,2483,30,573,225,207
1590,fctype1590,10,35,2475,0,594,219,219
1591,fctype1591,9,321,2476,30,616,196,231
1592,fctype1592,12,317,2482,60,636,188,230
1593,fctype1593,11,338,2486,90,658,195,224
1594,fctype1594,12,359,2484,150,700,202,218
1595,fctype1595,11,47,2483,210,745,224,215
1596,fctype1596,12,69,2479,240,768,233,215
1597,fctype1597,15,86,2473,270,792,240,215
1598,fctype1598,19,94,2464,255,816,246,208
1599,fctype1599,22,97,2452,234,841,249,203
1600,fctype1600,22,99,2439,212,865,250,203
1601,fctype1601,21,100,2427,192,890,249,206
1602,fctype1602,22,95,2415,170,916,249,203
1603,fctype1603,24,91,2402,150,930,248,195
1604,fctype1604,25,88,2389,124,932,248,190
1605,fctype1605,27,90,2373,95,934,249,185
1606,fctype1606,25,95,2356,67,938,250,193
1607,fctype1607,19,100,2333,30,947,248,210
1608,fctype1608,15,94,2324,30,953,242,217
1609,fctype1609,12,17,2311,0,977,210,214
1610,fctype1610,24,340,2312,42,997,163,197
1611,fctype1611,28,329,2319,67,1008,142,195
1612,fctype1612,30,322,2328,95,1020,132,195
1613,fctype1613,29,317,2340,124,1020,133,201
1614,fctype1614,24,311,2350,150,1020,147,214
1615,fctype1615,12,324,2361,175,1022,189,227
1616,fctype1616,20,86,2348,228,1027,244,203
1617,fctype1617,23,83,2336,256,1031,244,194
1618,fctype1618,24,73,2323,240,1036,239,187
1619,fctype1619,22,56,2311,210,1041,228,188
1620,fctype1620,21,25,2304,180,1048,205,191
1621,fctype1621,26,39,2285,60,1061,210,172
1622,fctype1622,23,34,2275,30,1065,210,184
1623,fctype1623,24,338,2274,30,1077,162,199
1624,fctype1624,26,331,2280,60,1084,149,197
1625,fctype1625,27,318,2299,120,1075,138,203
1626,fctype1626,25,311,2310,150,1061,145,213
1627,fctype1627,20,314,2320,180,1047,162,220
1628,fctype1628,18,319,2326,210,1033,171,220
1629,fctype1629,19,318,2333,240,1020,165,219
1630,fctype1630,22,323,2346,295,997,158,211
1631,fctype1631,21,302,2363,350,977,155,225
1632,fctype1632,21,297,2375,376,968,158,228
1633,fctype1633,21,301,2384,402,960,158,226
1634,fctype1634,22,305,2394,430,953,155,223
1635,fctype1635,21,311,2403,457,947,158,220
1636,fctype1636,22,317,2412,480,942,157,214
1637,fctype1637,25,331,2427,420,934,153,200
1638,fctype1638,24,336,2433,390,932,158,199
1639,fctype1639,19,355,2438,360,930,184,202
1640,fctype1640,17,35,2436,330,930,216,200
1641,fctype1641,17,50,2427,300,930,226,201
1642,fctype1642,17,54,2420,270,932,228,203
1643,fctype1643,16,58,2411,240,934,230,203
1644,fctype1644,14,57,2405,210,938,229,209
1645,fctype1645,17,70,2399,180,942,236,205
1646,fctype1646,22,77,2388,150,947,241,194
1647,fctype1647,23,72,2375,120,953,239,190
1648,fctype1648,23,65,2365,90,960,234,187
1649,fctype1649,26,64,2353,60,968,233,179
1650,fctype1650,23,60,2339,30,977,231,185
1651,fctype1651,20,308,2339,30,997,163,224
1652,fctype1652,19,307,2347,60,1008,164,225
1653,fctype1653,18,302,2355,85,1020,168,229
1654,fctype1654,20,294,2364,108,1033,162,231
1655,fctype1655,22,290,2374,127,1047,154,231
1656,fctype1656,19,302,2394,175,1075,165,228
1657,fctype1657,18,305,2403,201,1091,169,228
1658,fctype1658,17,294,2411,228,1107,171,234
1659,fctype1659,19,277,2420,256,1123,167,240
1660,fctype1660,18,260,2430,285,1115,173,247
1661,fctype1661,14,234,2439,313,1087,195,252
1662,fctype1662,14,212,2442,342,1060,207,253
1663,fctype1663,15,197,2447,371,1033,215,252
1664,fctype1664,13,176,2448,400,1006,226,247
1665,fctype1665,9,183,2447,430,979,223,246
1666,fctype1666,8,195,2449,459,953,219,247
1667,fctype1667,9,180,2449,488,927,224,246
1668,fctype1668,10,163,2447,518,900,230,243
1669,fctype1669,12,153,2445,547,875,234,241
1670,fctype1670,14,144,2442,577,849,239,237
1671,fctype1671,15,141,2437,607,824,241,235
1672,fctype1672,15,139,2432,618,799,242,234
1673,fctype1673,15,135,2425,607,774,243,232
1674,fctype1674,14,148,2420,598,750,238,238
1675,fctype1675,17,169,2415,560,703,231,245
1676,fctype1676,17,158,2414,532,680,236,240
1677,fctype1677,18,163,2408,503,658,234,242
1678,fctype1678,19,179,2407,474,636,224,248
1679,fctype1679,19,184,2408,446,616,221,249
1680,fctype1680,20,152,2407,390,573,240,236
1681,fctype1681,23,140,2401,362,552,247,225
1682,fctype1682,25,142,2390,335,531,246,225
1683,fctype1683,23,158,2383,309,511,238,237
1684,fctype1684,24,157,2381,283,492,238,235
1685,fctype1685,26,151,2374,258,474,242,229
1686,fctype1686,27,157,2367,234,458,238,231
1687,fctype1687,27,163,2362,212,443,233,235
1688,fctype1688,27,167,2357,192,430,231,238
1689,fctype1689,28,165,2354,175,417,231,236
1690,fctype1690,14,312,3356,0,4335,182,229
1691,fctype1691,16,289,3368,30,4307,173,236
1692,fctype1692,7,297,3373,42,4279,201,238
1693,fctype1693,5,311,3374,67,4250,206,236
1694,fctype1694,8,297,3377,95,4222,198,238
1695,fctype1695,7,303,3381,124,4194,202,237
1696,fctype1696,6,32,3383,153,4165,219,226
1697,fctype1697,20,68,3378,180,4137,236,195
1698,fctype1698,31,75,3362,150,4109,239,165
1699,fctype1699,32,74,3342,120,4080,239,164
1700,fctype1700,34,75,3326,90,4052,238,157
1701,fctype1701,37,76,3303,60,4024,236,144
1702,fctype1702,15,351,3286,120,3855,192,213
1703,fctype1703,16,352,3286,150,3827,189,210
1704,fctype1704,16,352,3288,170,3799,190,211
1705,fctype1705,14,358,3289,192,3772,198,214
1706,fctype1706,12,354,3289,216,3744,200,218
1707,fctype1707,15,328,3290,242,3716,184,222
1708,fctype1708,20,314,3297,268,3688,161,219
1709,fctype1709,23,316,3306,277,3660,152,213
1710,fctype1710,24,323,3315,285,3632,153,208
1711,fctype1711,27,319,3322,295,3605,140,204
1712,fctype1712,31,316,3335,306,3577,126,198
1713,fctype1713,29,325,3347,313,3549,137,195
1714,fctype1714,28,332,3354,323,3522,144,193
1715,fctype1715,28,332,3362,335,3494,145,193
1716,fctype1716,28,325,3369,350,3467,139,196
1717,fctype1717,8,112,3105,335,2244,235,231
1718,fctype1718,8,117,3102,309,2221,234,233
1719,fctype1719,10,114,3098,283,2197,238,230
1720,fctype1720,11,112,3092,256,2174,239,228
1721,fctype1721,11,110,3087,228,2151,239,228
1722,fctype1722,14,101,3081,201,2128,243,220
1723,fctype1723,20,94,3072,175,2105,248,205
1724,fctype1724,24,92,3059,150,2083,249,194
1725,fctype1725,31,89,3045,127,2060,248,174
1726,fctype1726,31,83,3023,108,2038,245,171
1727,fctype1727,22,75,3009,95,2016,240,192
1728,fctype1728,21,79,3000,85,1994,242,198
1729,fctype1729,18,83,2987,60,1973,242,206
1730,fctype1730,6,66,2981,30,1952,227,227
1731,fctype1731,3,321,2981,0,1931,211,236
1732,fctype1732,6,287,2983,0,1910,204,240
1733,fctype1733,7,274,2987,30,1889,201,242
1734,fctype1734,5,278,2991,60,1869,206,241
1735,fctype1735,4,310,2992,90,1849,209,237
1736,fctype1736,7,312,2994,120,1829,202,235
1737,fctype1737,7,320,2997,150,1809,201,233
1738,fctype1738,7,328,2999,180,1790,203,232
1739,fctype1739,10,299,3001,210,1771,193,237
1740,fctype1740,14,279,3008,240,1752,181,241
1741,fctype1741,18,272,3016,268,1734,171,243
1742,fctype1742,23,269,3027,295,1716,153,241
1743,fctype1743,28,268,3042,323,1698,137,237
1744,fctype1744,28,270,3059,351,1681,137,236
1745,fctype1745,22,275,3074,379,1664,156,239
1746,fctype1746,18,284,3083,408,1648,166,237
1747,fctype1747,19,289,3093,437,1631,163,234
1748,fctype1748,17,295,3103,466,1616,169,233
1749,fctype1749,14,306,3110,492,1600,180,231
1750,fctype1750,16,300,3115,516,1585,173,232
1751,fctype1751,27,285,3125,510,1571,137,229
1752,fctype1752,36,279,3144,484,1557,100,218
1753,fctype1753,39,278,3169,458,1543,89,213
1754,fctype1754,33,282,3193,433,1530,114,222
1755,fctype1755,23,294,3207,408,1516,150,227
1756,fctype1756,18,308,3216,384,1503,168,226
1757,fctype1757,17,312,3222,361,1490,171,225
1758,fctype1758,19,308,3230,335,1477,166,225
1759,fctype1759,17,312,3238,309,1465,171,225
1760,fctype1760,15,318,3244,283,1454,180,226
1761,fctype1761,11,325,3249,258,1443,191,227
1762,fctype1762,9,333,3251,234,1433,200,229
1763,fctype1763,8,322,3253,212,1423,199,232
1764,fctype1764,7,332,3257,190,1414,204,231
1765,fctype1765,11,27,3256,134,1397,216,216
1766,fctype1766,16,50,3252,108,1390,225,203
1767,fctype1767,18,57,3243,85,1383,230,198
1768,fctype1768,18,54,3235,60,1377,227,200
1769,fctype1769,18,48,3227,30,1371,224,199
1770,fctype1770,12,14,3220,0,1366,209,216
1771,fctype1771,14,296,3224,0,1362,179,235
1772,fctype1772,23,271,3234,30,1358,152,240
1773,fctype1773,30,264,3250,60,1355,130,237
1774,fctype1774,30,261,3269,90,1353,132,238
1775,fctype1775,25,261,3285,120,1351,150,243
1776,fctype1776,17,262,3297,150,1350,175,246
1777,fctype1777,8,266,3303,180,1350,201,243
1778,fctype1778,1,315,3305,210,1350,215,237
1779,fctype1779,3,58,3304,240,1350,222,233
1780,fctype1780,5,73,3302,270,1350,226,230
1781,fctype1781,9,92,3299,300,1351,234,227
1782,fctype1782,10,102,3293,330,1353,237,227
1783,fctype1783,11,108,3289,360,1350,239,227
1784,fctype1784,11,112,3282,390,1320,239,228
1785,fctype1785,10,117,3278,420,1290,237,231
1786,fctype1786,11,108,3273,450,1260,239,227
1787,fctype1787,10,104,3267,480,1230,238,227
1788,fctype1788,10,102,3262,497,1200,238,226
1789,fctype1789,16,99,3256,485,1170,245,216
1790,fctype1790,22,98,3245,474,1140,249,202
1791,fctype1791,18,96,3232,466,1110,246,212
1792,fctype1792,11,95,3226,459,1080,238,223
1793,fctype1793,11,96,3220,454,1050,237,225
1794,fctype1794,12,96,3215,451,1020,239,222
1795,fctype1795,15,95,3207,450,990,242,217
1796,fctype1796,15,100,3199,451,960,244,218
1797,fctype1797,16,102,3191,454,930,245,217
1798,fctype1798,18,95,3182,459,900,246,210
1799,fctype1799,22,91,3171,466,870,248,198
1800,fctype1800,30,89,3157,474,840,248,178
1801,fctype1801,34,87,3137,485,810,246,164
1802,fctype1802,36,85,3117,497,780,244,157
1803,fctype1803,36,84,3094,510,750,243,154
1804,fctype1804,34,79,3073,524,720,241,159
1805,fctype1805,32,74,3054,537,690,238,163
1806,fctype1806,29,72,3037,541,660,238,172
1807,fctype1807,23,69,3023,543,630,237,188
1808,fctype1808,17,63,3013,547,600,233,204
1809,fctype1809,28,79,3007,541,570,243,178
1810,fctype1810,33,84,2982,511,540,245,165
1811,fctype1811,25,86,2968,481,510,247,188
1812,fctype1812,25,87,2954,451,480,247,190
1813,fctype1813,23,87,2940,421,450,247,195
1814,fctype1814,20,86,2928,391,420,245,201
1815,fctype1815,19,84,2917,361,390,243,205
1816,fctype1816,18,84,2908,331,360,243,206
1817,fctype1817,18,86,2898,301,330,243,206
1818,fctype1818,19,89,2888,272,300,245,207
1819,fctype1819,19,94,2878,242,270,247,207
1820,fctype1820,20,101,2867,212,240,249,209
1821,fctype1821,20,108,2856,182,210,250,212
1822,fctype1822,20,115,2846,153,180,250,216
1823,fctype1823,20,120,2836,124,150,249,219
1824,fctype1824,17,123,2827,95,120,247,224
1825,fctype1825,9,164,3018,255,930,228,243
1826,fctype1826,10,135,3015,234,960,237,236
1827,fctype1827,18,117,3002,190,1020,248,220
1828,fctype1828,22,115,2992,162,1050,252,212
1829,fctype1829,26,112,2979,134,1080,254,202
1830,fctype1830,25,112,2964,108,1110,253,205
1831,fctype1831,18,114,2953,85,1140,248,218
1832,fctype1832,12,115,2946,60,1170,241,227
1833,fctype1833,6,110,2941,30,1200,231,233
1834,fctype1834,1,63,2940,0,1230,220,236
1835,fctype1835,2,352,2940,0,1260,216,236
1836,fctype1836,2,27,2940,0,1290,218,234
1837,fctype1837,3,45,2939,30,1320,220,232
1838,fctype1838,5,45,2938,42,1350,221,229
1839,fctype1839,3,333,2936,108,1440,212,235
1840,fctype1840,2,337,2937,127,1470,215,236
1841,fctype1841,1,270,2937,150,1500,215,239
1842,fctype1842,3,239,2939,153,1530,214,241
1843,fctype1843,2,191,2940,162,1560,219,241
1844,fctype1844,3,188,2939,162,1590,220,242
1845,fctype1845,4,203,2940,153,1620,218,243
1846,fctype1846,3,211,2940,150,1650,217,242
1847,fctype1847,1,225,2941,153,1680,217,240
1848,fctype1848,2,34,2941,162,1710,219,235
1849,fctype1849,11,322,2944,212,1800,192,229
1850,fctype1850,13,317,2949,234,1830,186,229
1851,fctype1851,11,315,2954,216,1860,190,231
1852,fctype1852,8,315,2958,201,1888,198,233
1853,fctype1853,5,331,2961,190,1917,208,234
1854,fctype1854,4,16,2961,182,1945,216,231
1855,fctype1855,8,52,2960,180,1974,225,223
1856,fctype1856,13,62,2954,180,2003,230,213
1857,fctype1857,14,56,2947,182,2032,228,210
1858,fctype1858,12,42,2941,190,2060,222,214
1859,fctype1859,10,29,2938,201,2089,217,219
1860,fctype1860,7,16,2935,216,2118,214,226
1861,fctype1861,5,323,2934,234,2147,207,235
1862,fctype1862,8,283,2937,255,2176,199,241
1863,fctype1863,7,266,2942,247,2205,203,243
1864,fctype1864,1,239,2944,242,2234,216,240
1865,fctype1865,5,66,2944,228,2263,225,230
1866,fctype1866,10,61,2941,216,2292,228,220
1867,fctype1867,14,69,2936,201,2321,234,211
1868,fctype1868,18,79,2928,190,2350,241,204
1869,fctype1869,19,86,2917,182,2379,244,206
1870,fctype1870,17,92,2908,175,2391,244,212
1871,fctype1871,17,94,2899,162,2402,244,213
1872,fctype1872,19,95,2878,127,2423,246,209
1873,fctype1873,14,93,2869,108,2435,241,218
1874,fctype1874,10,86,2863,95,2446,234,224
1875,fctype1875,6,77,2859,85,2458,228,228
1876,fctype1876,4,69,2857,60,2470,224,231
1877,fctype1877,2,18,2855,30,2483,217,234
1878,fctype1878,7,307,2856,0,2496,200,236
1879,fctype1879,14,304,2861,30,2509,179,231
1880,fctype1880,19,309,2869,42,2522,166,225
1881,fctype1881,22,314,2877,67,2536,158,217
1882,fctype1882,24,323,2886,85,2549,153,208
1883,fctype1883,25,336,2893,108,2563,155,196
1884,fctype1884,28,345,2897,134,2576,154,184
1885,fctype1885,30,348,2901,162,2589,149,175
1886,fctype1886,31,349,2904,190,2603,149,174
1887,fctype1887,29,346,2908,212,2616,151,181
1888,fctype1888,28,340,2913,234,2630,150,188
1889,fctype1889,27,335,2919,255,2644,148,192
1890,fctype1890,28,333,2926,277,2658,146,192
1891,fctype1891,28,328,2933,297,2672,140,194
1892,fctype1892,29,319,2943,313,2687,132,198
1893,fctype1893,29,313,2955,323,2701,132,204
1894,fctype1894,24,316,2977,350,2732,148,211
1895,fctype1895,23,313,2986,362,2748,151,215
1896,fctype1896,21,312,2996,376,2763,159,219
1897,fctype1897,15,326,3003,391,2779,182,222
1898,fctype1898,13,46,3000,426,2812,224,211
1899,fctype1899,17,56,2994,437,2829,229,203
1900,fctype1900,21,56,2986,446,2841,228,191
1901,fctype1901,22,47,2976,424,2852,221,185
1902,fctype1902,21,30,2968,395,2864,208,190
1903,fctype1903,16,19,2959,277,2912,207,204
1904,fctype1904,14,18,2956,247,2925,208,210
1905,fctype1905,13,14,2953,190,2952,207,213
1906,fctype1906,13,20,2951,162,2965,211,212
1907,fctype1907,13,25,2948,134,2978,213,212
1908,fctype1908,12,23,2945,108,2992,212,214
1909,fctype1909,12,14,2943,85,3006,209,216
1910,fctype1910,12,352,2942,60,3034,199,220
1911,fctype1911,12,337,2944,67,3048,193,223
1912,fctype1912,12,323,2947,85,3062,190,228
1913,fctype1913,10,315,2951,108,3077,193,232
1914,fctype1914,9,311,2954,134,3073,196,234
1915,fctype1915,8,308,2958,162,3043,198,235
1916,fctype1916,9,304,2961,190,3013,196,236
1917,fctype1917,11,303,2966,218,2984,190,235
1918,fctype1918,12,309,2971,247,2954,187,232
1919,fctype1919,12,315,2976,277,2925,187,230
1920,fctype1920,12,315,2980,306,2895,189,230
