id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1366,covtype1366,49,76,2743,134,150,222,103,0,1337
1367,covtype1367,29,62,2728,108,124,230,166,0,1315
1368,covtype1368,14,324,3043,108,1691,184,224,179,2028
1369,covtype1369,28,62,2842,309,323,231,172,55,1490
1370,covtype1370,46,74,2803,175,190,224,111,0,1379
1371,covtype1371,23,31,3241,228,5561,207,183,102,1289
1372,covtype1372,6,244,3217,218,6025,208,245,175,1566
1373,covtype1373,18,35,2899,430,443,215,198,113,1602
1374,covtype1374,49,75,2760,170,175,219,99,0,1379
1375,covtype1375,16,24,3290,182,3842,210,205,128,1940
1376,covtype1376,28,53,2856,335,350,223,169,63,1530
1377,covtype1377,7,205,3305,430,5167,216,246,166,1206
1378,covtype1378,8,235,3213,210,6056,207,247,178,1518
1379,covtype1379,12,331,3074,162,3302,192,225,172,469
1380,covtype1380,12,88,3084,242,2214,238,220,110,1513
1381,covtype1381,14,30,2914,390,470,215,208,126,1640
1382,covtype1382,45,72,2828,228,234,223,113,0,1443
1383,covtype1383,32,66,2710,90,95,232,160,0,1345
1384,covtype1384,10,354,3276,42,4055,204,223,157,1719
1385,covtype1385,9,76,3077,90,2014,232,223,124,1754
1386,covtype1386,22,35,2847,255,277,211,186,100,1486
1387,covtype1387,49,74,2789,201,218,219,99,0,1445
1388,covtype1388,24,63,2857,228,285,233,183,70,1507
1389,covtype1389,33,61,2743,108,150,226,154,0,1410
1390,covtype1390,15,358,3331,361,3635,196,211,152,2014
1391,covtype1391,17,329,3072,60,1905,178,218,179,1914
1392,covtype1392,45,93,2824,190,268,240,130,0,1510
1393,covtype1393,32,57,2753,95,162,222,155,41,1434
1394,covtype1394,32,53,2722,42,108,218,153,45,1398
1395,covtype1395,4,101,3062,60,4136,226,234,144,722
1396,covtype1396,46,84,2827,162,283,233,119,0,1533
1397,covtype1397,29,76,2810,150,256,241,172,0,1513
1398,covtype1398,31,55,2764,85,175,222,159,48,1458
1399,covtype1399,15,85,3047,573,1433,240,213,99,2483
1400,covtype1400,44,82,2878,150,323,234,124,0,1575
1401,covtype1401,46,84,2827,134,295,233,118,0,1556
1402,covtype1402,8,256,3260,306,5626,202,245,182,1471
1403,covtype1403,46,79,2830,108,309,229,116,0,1579
1404,covtype1404,25,60,2820,95,283,230,181,0,1560
1405,covtype1405,29,54,2740,0,134,222,165,57,1456
1406,covtype1406,13,65,3266,120,4507,232,212,110,1242
1407,covtype1407,5,37,3056,90,3795,220,229,145,589
1408,covtype1408,14,303,3101,277,3399,181,233,192,631
1409,covtype1409,16,85,3057,592,1482,241,211,96,2467
1410,covtype1410,5,37,2950,180,591,220,229,146,1803
1411,covtype1411,44,78,2840,85,324,231,121,0,1602
1412,covtype1412,28,55,2788,0,216,224,168,59,1539
1413,covtype1413,30,56,2747,67,150,224,162,51,1492
1414,covtype1414,31,60,2732,85,120,227,161,45,1477
1415,covtype1415,14,152,3237,541,5386,237,239,130,1503
1416,covtype1416,31,63,2741,108,124,229,160,40,1504
1417,covtype1417,8,83,2991,170,859,231,227,128,2060
1418,covtype1418,28,59,2802,85,228,228,171,58,1600
1419,covtype1419,3,34,3139,324,2509,219,232,149,1504
1420,covtype1420,7,73,3112,95,2294,229,226,131,1718
1421,covtype1421,14,52,3335,240,4207,226,208,112,1302
1422,covtype1422,7,53,3035,402,1261,224,225,135,2424
1423,covtype1423,5,300,3168,379,3153,205,238,172,1003
1424,covtype1424,35,74,2717,85,90,237,154,19,1599
1425,covtype1425,4,162,3280,319,5206,223,240,152,750
1426,covtype1426,7,106,3082,532,1717,232,232,132,2391
1427,covtype1427,27,75,2816,201,242,241,177,49,1691
1428,covtype1428,34,75,2722,95,95,238,156,20,1627
1429,covtype1429,21,87,2857,175,335,245,201,75,1760
1430,covtype1430,3,207,3230,313,5569,217,242,161,1234
1431,covtype1431,4,96,3048,424,1370,227,233,141,2544
1432,covtype1432,33,77,2732,124,127,240,162,26,1682
1433,covtype1433,32,74,2714,95,108,239,164,31,1671
1434,covtype1434,7,16,3242,242,5940,214,226,148,999
1435,covtype1435,15,148,3021,212,1194,239,237,124,2402
1436,covtype1436,31,82,2772,190,192,244,171,34,1733
1437,covtype1437,26,48,3108,30,3868,219,175,75,934
1438,covtype1438,8,28,3183,331,2952,217,223,141,1315
1439,covtype1439,9,39,3181,335,2925,221,220,134,1337
1440,covtype1440,12,14,3165,330,2605,209,216,143,1615
1441,covtype1441,12,50,3121,60,2368,225,214,121,1842
1442,covtype1442,31,76,2740,150,170,240,165,32,1738
1443,covtype1443,30,76,2706,108,124,240,171,39,1717
1444,covtype1444,11,57,3102,85,5056,228,217,121,1507
1445,covtype1445,13,61,3375,150,4142,230,212,112,1195
1446,covtype1446,31,80,2730,150,175,243,168,31,1784
1447,covtype1447,9,319,3284,120,4734,198,232,174,703
1448,covtype1448,27,80,2700,95,120,244,180,47,1793
1449,covtype1449,12,308,3285,90,4702,188,232,185,700
1450,covtype1450,32,86,2753,190,210,246,170,28,1851
1451,covtype1451,2,27,3246,30,5476,218,234,153,566
1452,covtype1452,4,58,3218,228,5379,223,230,143,1211
1453,covtype1453,28,85,2720,150,153,246,180,43,1860
1454,covtype1454,6,36,3090,60,4825,220,226,143,1383
1455,covtype1455,31,87,2755,210,218,247,173,31,1907
1456,covtype1456,26,83,2706,120,134,245,184,52,1879
1457,covtype1457,6,308,3250,127,5562,204,236,171,573
1458,covtype1458,40,54,3244,255,4039,209,125,0,1154
1459,covtype1459,7,72,3047,362,1597,228,227,133,2793
1460,covtype1460,23,78,2681,67,90,242,191,66,1892
1461,covtype1461,8,47,3226,190,6119,223,223,135,800
1462,covtype1462,5,338,3208,90,3141,209,233,162,1440
1463,covtype1463,31,85,2793,277,295,246,173,33,1984
1464,covtype1464,27,81,2725,162,182,244,180,47,1945
1465,covtype1465,5,172,3200,30,5673,223,242,154,949
1466,covtype1466,20,287,3277,424,4254,160,234,213,1262
1467,covtype1467,5,37,3015,124,1020,220,229,146,2394
1468,covtype1468,11,117,2982,301,860,238,230,121,2288
1469,covtype1469,31,80,2795,270,306,243,168,31,2012
1470,covtype1470,25,76,2713,150,162,242,184,57,1966
1471,covtype1471,8,62,3279,67,4927,227,223,130,408
1472,covtype1472,7,304,3206,124,3302,201,237,175,1410
1473,covtype1473,7,48,3208,85,2982,223,225,137,1617
1474,covtype1474,14,53,2959,295,742,227,210,113,2233
1475,covtype1475,27,75,2731,175,201,240,178,50,2003
1476,covtype1476,24,71,2679,85,90,238,185,63,1972
1477,covtype1477,4,319,3267,270,5675,208,235,166,592
1478,covtype1478,24,277,3169,240,4606,150,237,223,1248
1479,covtype1479,6,282,3158,216,3542,204,240,175,1366
1480,covtype1480,6,83,3042,108,1443,229,230,135,2737
1481,covtype1481,6,104,3039,95,1415,230,233,136,2717
1482,covtype1482,26,68,2727,124,190,236,179,59,2052
1483,covtype1483,32,72,2817,150,342,236,161,31,2125
1484,covtype1484,26,66,2733,108,201,234,177,59,2081
1485,covtype1485,13,63,3145,362,2200,231,214,113,2396
1486,covtype1486,11,345,3113,268,1987,197,222,163,2598
1487,covtype1487,32,71,2786,120,295,236,162,33,2135
1488,covtype1488,25,65,2726,67,180,234,182,66,2103
1489,covtype1489,23,61,2704,30,120,232,186,75,2089
1490,covtype1490,19,84,2895,90,503,243,203,82,2234
1491,covtype1491,16,298,3230,391,4508,174,233,198,1148
1492,covtype1492,7,280,3200,150,3439,202,241,178,1544
1493,covtype1493,9,32,3122,242,2095,218,221,138,2554
1494,covtype1494,24,68,2715,0,120,236,186,68,2148
1495,covtype1495,27,75,2702,30,90,240,179,53,2142
1496,covtype1496,5,340,3161,85,3666,210,233,162,1492
1497,covtype1497,23,67,2742,0,182,236,186,69,2190
1498,covtype1498,9,269,3198,180,3491,196,244,187,1588
1499,covtype1499,29,80,2708,67,108,244,174,39,2200
1500,covtype1500,9,30,3172,0,5224,218,220,137,1053
1501,covtype1501,5,8,3166,30,3721,214,230,153,1543
1502,covtype1502,9,72,3052,0,1691,231,223,125,3010
1503,covtype1503,23,83,2751,42,201,245,194,67,2249
1504,covtype1504,25,86,2726,67,150,247,189,57,2236
1505,covtype1505,4,333,3287,335,5730,210,234,163,571
1506,covtype1506,5,88,3262,242,6300,228,231,137,420
1507,covtype1507,6,85,3207,85,5649,228,230,136,824
1508,covtype1508,16,313,3217,240,4696,175,226,191,990
1509,covtype1509,14,272,3276,591,4374,183,244,199,1132
1510,covtype1510,8,263,3200,150,3489,201,244,182,1655
1511,covtype1511,2,352,3224,134,3220,216,236,157,1790
1512,covtype1512,18,70,2921,60,553,237,203,91,2384
1513,covtype1513,28,90,2779,60,268,249,184,44,2292
1514,covtype1514,26,93,2724,124,150,250,191,53,2295
1515,covtype1515,3,347,3292,360,5760,213,234,159,601
1516,covtype1516,9,25,3222,0,3032,216,221,141,1974
1517,covtype1517,15,54,3063,60,1731,228,207,109,3056
1518,covtype1518,16,80,2996,162,972,239,210,97,2620
1519,covtype1519,27,87,2763,120,240,247,186,50,2343
1520,covtype1520,31,87,2799,150,295,247,174,32,2387
1521,covtype1521,25,98,2736,150,180,251,196,58,2359
1522,covtype1522,28,100,2722,120,150,252,190,46,2353
1523,covtype1523,8,278,3275,60,5461,197,242,184,313
1524,covtype1524,11,297,3230,210,4776,190,237,186,866
1525,covtype1525,12,99,3207,300,4082,240,223,112,1298
1526,covtype1526,11,88,3006,150,994,237,221,114,2687
1527,covtype1527,31,99,2701,90,120,252,180,31,2377
1528,covtype1528,3,356,3296,270,5672,214,234,157,524
1529,covtype1529,28,93,2733,150,162,250,185,44,2418
1530,covtype1530,31,94,2699,90,108,250,177,32,2407
1531,covtype1531,20,286,3191,30,4965,162,235,212,781
1532,covtype1532,6,28,3186,60,3810,218,228,146,1533
1533,covtype1533,31,86,2802,240,272,246,171,30,2474
1534,covtype1534,31,87,2784,240,242,247,173,31,2467
1535,covtype1535,31,91,2699,90,95,249,176,32,2436
1536,covtype1536,33,80,2823,270,300,242,161,22,2510
1537,covtype1537,33,83,2803,270,270,244,166,24,2503
1538,covtype1538,31,85,2785,240,240,246,170,29,2496
1539,covtype1539,30,94,2716,120,120,251,181,37,2471
1540,covtype1540,31,94,2698,90,90,251,178,32,2466
1541,covtype1541,32,88,2768,210,210,248,169,25,2519
1542,covtype1542,9,307,3286,127,5497,194,235,180,408
1543,covtype1543,9,290,3197,60,3690,195,239,183,1651
1544,covtype1544,13,35,3141,201,1899,218,210,125,3024
1545,covtype1545,35,88,2830,256,300,246,161,14,2568
1546,covtype1546,10,285,3247,124,3489,192,240,188,1861
1547,covtype1547,32,95,2849,240,330,250,173,25,2605
1548,covtype1548,33,93,2747,175,180,249,169,20,2571
1549,covtype1549,33,93,2727,150,150,250,170,21,2565
1550,covtype1550,17,48,3142,277,1834,224,200,104,3108
1551,covtype1551,33,94,2847,210,323,250,173,24,2618
1552,covtype1552,34,94,2827,201,295,250,167,17,2616
1553,covtype1553,34,92,2787,182,240,249,168,18,2613
1554,covtype1554,33,90,2746,162,180,248,168,22,2601
1555,covtype1555,9,330,3273,240,3408,198,229,170,1954
1556,covtype1556,33,89,2708,95,120,248,167,20,2580
1557,covtype1557,13,162,2621,60,849,232,243,139,1521
1558,covtype1558,5,255,3235,212,4871,209,243,172,618
1559,covtype1559,5,112,2664,60,1214,229,234,139,1719
1560,covtype1560,8,68,2633,42,979,228,225,130,1594
1561,covtype1561,5,105,2662,30,1211,228,234,140,1731
1562,covtype1562,5,347,3207,124,4012,210,231,160,1332
1563,covtype1563,8,10,2674,30,1295,211,224,149,1801
1564,covtype1564,8,45,2635,30,955,223,223,135,1624
1565,covtype1565,34,76,2780,30,212,238,155,18,2433
1566,covtype1566,31,71,2707,0,95,236,164,36,2430
1567,covtype1567,7,328,3216,42,4050,203,232,168,1300
1568,covtype1568,31,67,2731,30,134,233,161,36,2400
1569,covtype1569,10,56,3259,175,2733,227,218,124,2575
1570,covtype1570,32,70,2729,90,124,235,161,33,2340
1571,covtype1571,3,141,3285,240,6012,224,238,150,430
1572,covtype1572,31,69,2770,95,190,234,162,35,2311
1573,covtype1573,33,75,2716,90,108,238,158,23,2310
1574,covtype1574,19,26,2650,60,1008,208,197,119,1771
1575,covtype1575,3,51,3217,120,5179,221,232,147,300
1576,covtype1576,10,317,3231,42,4054,194,231,178,1266
1577,covtype1577,33,71,2794,120,228,235,157,27,2282
1578,covtype1578,6,219,3301,402,3337,213,246,169,1969
1579,covtype1579,13,153,3059,127,1396,235,240,133,2594
1580,covtype1580,1,63,3020,127,895,220,236,153,2381
1581,covtype1581,33,75,2800,150,240,238,158,24,2252
1582,covtype1582,32,76,2763,162,180,240,165,31,2250
1583,covtype1583,35,82,2725,108,120,242,157,13,2250
1584,covtype1584,20,32,2684,150,1110,211,193,111,1848
1585,covtype1585,32,83,2785,182,210,244,167,27,2221
1586,covtype1586,33,85,2748,150,150,245,164,21,2220
1587,covtype1587,13,356,3269,190,3909,199,217,155,1396
1588,covtype1588,12,159,3273,300,2863,233,242,138,2439
1589,covtype1589,10,137,3264,283,2773,236,236,131,2529
1590,covtype1590,7,143,3256,234,2713,231,239,140,2589
1591,covtype1591,35,84,2848,190,300,243,157,12,2195
1592,covtype1592,33,90,2786,210,210,248,170,24,2191
1593,covtype1593,35,83,2707,90,90,243,158,14,2191
1594,covtype1594,7,31,2766,120,1326,218,225,143,2214
1595,covtype1595,10,287,3225,150,4713,193,240,187,598
1596,covtype1596,16,176,3268,270,2955,227,247,148,2347
1597,covtype1597,15,179,3268,270,2925,225,248,151,2377
1598,covtype1598,13,168,3267,270,2866,230,245,143,2437
1599,covtype1599,30,91,2907,210,390,249,178,35,2173
1600,covtype1600,9,18,3246,120,4333,213,221,144,972
1601,covtype1601,3,105,3201,300,2007,224,236,147,2848
1602,covtype1602,12,63,3076,127,1536,230,216,117,2554
1603,covtype1603,11,60,2968,170,571,229,216,119,2171
1604,covtype1604,28,94,2922,240,421,251,186,44,2147
1605,covtype1605,35,91,2848,247,301,248,162,12,2135
1606,covtype1606,13,346,2780,90,1383,195,219,162,2248
1607,covtype1607,13,167,3251,210,2813,230,244,144,2493
1608,covtype1608,8,101,3237,95,2486,235,229,126,2823
1609,covtype1609,33,81,2808,242,247,243,164,24,2102
1610,covtype1610,30,74,2754,153,162,239,168,37,2100
1611,covtype1611,4,297,3291,180,5702,208,238,169,680
1612,covtype1612,15,158,3258,212,3204,235,241,133,2102
1613,covtype1613,15,172,3245,180,3025,229,246,145,2282
1614,covtype1614,15,184,3244,180,2877,223,249,155,2432
1615,covtype1615,2,151,3242,150,2580,222,239,152,2731
1616,covtype1616,3,124,3241,127,2550,225,237,146,2761
1617,covtype1617,15,132,3214,0,2402,243,231,114,2911
1618,covtype1618,16,80,2959,255,518,239,210,97,2101
1619,covtype1619,31,69,2760,162,175,235,163,37,2070
1620,covtype1620,19,353,2725,30,1167,183,202,154,1994
1621,covtype1621,11,42,3276,331,5157,222,216,128,218
1622,covtype1622,18,37,3252,124,5006,216,198,111,60
1623,covtype1623,15,180,3235,150,2940,224,248,152,2371
1624,covtype1624,15,180,3236,150,2851,224,248,152,2461
1625,covtype1625,5,200,3241,175,2644,218,244,162,2671
1626,covtype1626,4,166,3241,134,2584,223,241,153,2731
1627,covtype1627,18,122,3223,42,2466,248,222,95,2851
1628,covtype1628,17,138,3209,0,2407,243,232,112,2911
1629,covtype1629,15,153,3192,270,2053,237,240,130,2801
1630,covtype1630,13,172,3190,270,2024,228,246,147,2781
1631,covtype1631,5,49,3286,454,5225,222,229,143,331
1632,covtype1632,11,298,3223,108,4637,188,236,188,511
1633,covtype1633,28,94,2920,360,446,250,186,44,2028
1634,covtype1634,28,90,2889,360,390,249,184,46,2021
1635,covtype1635,29,73,2807,242,258,239,171,42,2011
1636,covtype1636,14,194,3221,90,2772,217,251,164,2550
1637,covtype1637,14,162,3198,192,2213,233,243,138,2864
1638,covtype1638,16,156,3191,228,2154,236,240,129,2821
1639,covtype1639,27,97,2903,390,430,251,190,49,1994
1640,covtype1640,28,90,2858,335,350,249,184,45,1986
1641,covtype1641,28,87,2842,309,324,248,181,43,1984
1642,covtype1642,24,64,2719,124,134,233,184,70,1984
1643,covtype1643,7,282,3251,268,4494,201,241,179,661
1644,covtype1644,6,162,3217,60,2954,226,242,149,2370
1645,covtype1645,9,166,3214,60,2895,228,244,148,2430
1646,covtype1646,14,198,3213,60,2777,215,251,168,2550
1647,covtype1647,14,213,3227,85,2689,207,252,179,2640
1648,covtype1648,17,138,3225,42,2542,243,232,112,2790
1649,covtype1649,26,94,2871,376,391,250,191,53,1958
1650,covtype1650,28,86,2797,255,277,247,182,46,1950
1651,covtype1651,13,18,3298,418,5120,209,212,138,277
1652,covtype1652,10,25,3294,362,5075,215,219,139,218
1653,covtype1653,4,158,3240,234,3492,225,240,150,1831
1654,covtype1654,1,121,3215,30,2989,221,237,152,2341
1655,covtype1655,16,183,3223,60,2665,222,249,155,2671
1656,covtype1656,28,91,2856,366,384,249,185,46,1926
1657,covtype1657,26,88,2782,255,268,248,186,51,1920
1658,covtype1658,16,49,2786,240,1431,225,205,110,2190
1659,covtype1659,19,329,2747,201,878,171,214,181,2213
1660,covtype1660,3,56,3220,30,3083,222,232,146,2252
1661,covtype1661,4,45,3218,0,3054,221,231,146,2282
1662,covtype1662,18,204,3206,30,2730,207,253,176,2612
1663,covtype1663,14,159,3153,120,2088,234,242,136,2694
1664,covtype1664,27,91,2839,361,382,249,186,48,1894
1665,covtype1665,26,92,2782,268,283,249,191,54,1890
1666,covtype1666,24,87,2755,216,228,247,194,63,1891
1667,covtype1667,22,84,2729,162,175,245,197,70,1894
1668,covtype1668,19,85,2718,134,150,244,203,81,1896
1669,covtype1669,3,141,3228,42,3295,225,238,149,2044
1670,covtype1670,11,138,3195,30,2854,237,236,129,2493
1671,covtype1671,15,182,3161,124,2329,223,249,154,2850
1672,covtype1672,8,335,3068,150,1442,202,230,166,2247
1673,covtype1673,13,80,3055,120,1237,237,217,109,2136
1674,covtype1674,7,48,3043,30,1150,223,224,136,2093
1675,covtype1675,23,96,2931,446,541,249,200,67,1884
1676,covtype1676,28,96,2887,450,469,251,187,44,1872
1677,covtype1677,25,94,2781,283,295,250,194,57,1860
1678,covtype1678,24,93,2767,256,268,249,196,63,1860
1679,covtype1679,23,91,2742,201,210,248,198,67,1862
1680,covtype1680,6,66,3316,466,3803,227,227,135,1537
1681,covtype1681,3,111,3233,134,3448,225,236,145,1896
1682,covtype1682,2,127,3231,85,3389,223,237,150,1956
1683,covtype1683,17,175,3192,30,2656,227,247,145,2704
1684,covtype1684,13,163,3148,90,2185,232,243,140,2718
1685,covtype1685,8,92,3095,30,1771,233,227,126,2424
1686,covtype1686,7,50,3045,30,1158,224,224,135,2067
1687,covtype1687,20,105,2941,450,582,249,211,81,1860
1688,covtype1688,26,92,2794,323,330,250,189,51,1830
1689,covtype1689,20,92,2707,120,120,247,204,77,1839
1690,covtype1690,23,86,3250,182,4731,246,194,65,234
1691,covtype1691,12,99,3213,30,2955,240,223,112,2407
1692,covtype1692,14,191,3183,60,2721,218,250,162,2646
1693,covtype1693,15,181,3184,60,2692,224,248,153,2676
1694,covtype1694,15,136,3165,108,2486,242,233,117,2886
1695,covtype1695,11,144,3154,120,2427,236,238,132,2881
1696,covtype1696,11,160,3146,67,2338,231,242,141,2812
1697,covtype1697,26,107,2912,511,553,253,199,57,1820
1698,covtype1698,26,99,2850,443,451,252,193,53,1806
1699,covtype1699,25,96,2823,390,391,250,196,59,1802
1700,covtype1700,21,87,2707,120,124,246,200,73,1809
1701,covtype1701,20,53,2859,379,1213,226,194,93,2671
1702,covtype1702,15,25,2817,210,1392,212,207,129,2579
1703,covtype1703,17,83,3294,365,3724,241,208,91,1634
1704,covtype1704,13,71,3251,247,3607,234,214,110,1753
1705,covtype1705,5,183,3140,30,2224,221,243,157,2701
1706,covtype1706,4,50,3137,0,2047,221,231,146,2568
1707,covtype1707,24,98,2834,420,424,251,198,61,1774
1708,covtype1708,25,89,2778,300,306,248,192,58,1770
1709,covtype1709,21,82,2708,120,134,244,197,73,1779
1710,covtype1710,16,87,3304,391,3760,242,212,96,1608
1711,covtype1711,10,69,3248,212,3583,231,221,122,1786
1712,covtype1712,17,95,3201,0,2940,245,213,91,2442
1713,covtype1713,5,171,3138,0,2289,223,242,154,2727
1714,covtype1714,10,52,3126,30,1936,226,218,125,2461
1715,covtype1715,11,86,3319,450,3787,236,222,117,1554
1716,covtype1716,9,93,3175,30,2826,234,227,125,2564
1717,covtype1717,3,232,3137,30,2236,215,242,164,2662
1718,covtype1718,23,69,2784,306,323,237,188,69,1710
1719,covtype1719,24,70,2714,134,150,237,186,67,1719
1720,covtype1720,22,71,2702,108,120,238,190,71,1723
1721,covtype1721,5,327,3139,60,2183,208,234,165,2597
1722,covtype1722,10,97,3319,450,3737,237,225,119,1565
1723,covtype1723,9,77,3123,134,1900,232,224,125,2355
1724,covtype1724,20,90,2897,582,598,246,205,80,1672
1725,covtype1725,22,58,2763,240,242,230,187,79,1652
1726,covtype1726,26,69,2712,120,124,237,181,60,1663
1727,covtype1727,26,73,2698,90,95,239,180,55,1667
1728,covtype1728,15,31,3260,30,5775,215,207,125,642
1729,covtype1729,18,280,3377,277,5256,168,239,209,778
1730,covtype1730,5,300,3249,0,4412,205,238,172,553
1731,covtype1731,6,107,3322,480,3728,230,233,137,1543
1732,covtype1732,7,25,3241,0,3403,217,225,145,2012
1733,covtype1733,17,332,2868,60,1718,177,215,176,2613
1734,covtype1734,20,94,2848,457,488,247,205,78,1597
1735,covtype1735,29,73,2736,162,175,239,172,44,1600
1736,covtype1736,26,283,2931,778,854,138,230,227,2642
1737,covtype1737,12,299,3341,272,5343,186,235,189,939
1738,covtype1738,12,53,3193,42,2678,227,213,118,2762
1739,covtype1739,9,88,3244,150,3065,234,226,124,2383
1740,covtype1740,11,96,3192,30,2685,238,224,115,2767
1741,covtype1741,29,84,2708,108,120,246,176,38,1549
1742,covtype1742,21,334,2556,85,819,168,208,176,1155
1743,covtype1743,10,20,3163,60,2489,213,218,141,2704
1744,covtype1744,29,78,2693,67,95,242,174,40,1524
1745,covtype1745,11,326,2566,256,755,193,228,175,1332
1746,covtype1746,10,323,2577,150,875,194,230,175,1159
1747,covtype1747,13,42,2675,60,1110,222,211,122,1560
1748,covtype1748,17,235,2553,351,780,188,253,199,1410
1749,covtype1749,12,345,2570,124,859,196,221,163,1222
1750,covtype1750,17,344,2011,313,404,183,211,164,300
1751,covtype1751,30,86,2749,95,201,247,176,36,1451
1752,covtype1752,27,73,2718,42,150,239,177,51,1460
1753,covtype1753,27,61,2885,384,1243,231,174,60,2100
1754,covtype1754,13,24,2022,391,509,212,212,134,421
1755,covtype1755,17,50,2038,408,474,226,200,102,283
1756,covtype1756,23,54,2902,391,1282,227,184,78,2130
1757,covtype1757,27,341,2018,351,390,152,188,168,190
1758,covtype1758,7,268,3309,618,3711,202,243,179,1342
1759,covtype1759,11,66,3349,408,3512,231,217,117,1643
1760,covtype1760,17,87,2926,525,677,242,210,92,1412
1761,covtype1761,22,57,2856,351,474,229,189,82,1383
1762,covtype1762,17,308,3293,120,3193,172,227,195,2192
1763,covtype1763,6,108,3074,60,1811,231,233,136,1996
1764,covtype1764,20,75,2839,285,430,239,199,82,1350
1765,covtype1765,17,75,2820,228,376,238,206,93,1350
1766,covtype1766,18,348,2074,499,566,183,208,161,277
1767,covtype1767,8,285,3313,636,3645,198,240,182,1396
1768,covtype1768,8,111,3068,319,1218,234,231,129,1565
1769,covtype1769,15,87,2902,417,607,241,215,100,1337
1770,covtype1770,21,91,2862,319,497,247,203,76,1323
1771,covtype1771,19,92,2840,277,443,246,207,82,1320
1772,covtype1772,10,84,3278,85,4186,234,224,121,808
1773,covtype1773,10,124,3048,446,1077,238,233,125,1463
1774,covtype1774,20,104,2883,350,564,249,211,82,1299
1775,covtype1775,20,100,2849,277,484,248,209,80,1291
1776,covtype1776,24,47,2703,108,120,220,179,80,1348
1777,covtype1777,18,29,2988,404,1978,211,197,117,2818
1778,covtype1778,19,41,2089,424,510,219,194,103,350
1779,covtype1779,13,293,3336,564,3523,184,237,193,1530
1780,covtype1780,18,292,3354,510,3486,168,234,205,1583
1781,covtype1781,7,107,3094,30,2093,233,232,131,2148
1782,covtype1782,5,123,3077,30,1959,228,236,142,2029
1783,covtype1783,16,96,2820,192,426,244,216,97,1260
1784,covtype1784,17,95,2812,170,404,245,212,90,1261
1785,covtype1785,11,45,2422,85,631,223,215,125,1320
1786,covtype1786,24,303,2018,60,120,145,220,211,228
1787,covtype1787,12,33,2102,382,480,218,214,131,342
1788,covtype1788,20,92,3341,360,3372,246,205,79,1731
1789,covtype1789,14,81,3331,330,3355,238,214,104,1758
1790,covtype1790,3,326,3313,175,3073,211,235,163,2258
1791,covtype1791,21,115,2864,295,566,250,215,83,1236
1792,covtype1792,16,106,2827,192,469,246,219,97,1230
1793,covtype1793,18,36,2729,95,162,216,198,112,1282
1794,covtype1794,25,57,2720,124,134,228,180,71,1290
1795,covtype1795,14,340,2974,319,1572,190,219,167,2524
1796,covtype1796,14,339,3003,228,1879,190,219,168,2696
1797,covtype1797,8,23,2446,0,443,216,223,144,837
1798,covtype1798,26,288,2025,67,120,140,227,223,256
1799,covtype1799,16,23,2097,408,516,209,204,128,342
1800,covtype1800,29,345,2121,564,671,150,181,161,365
1801,covtype1801,26,28,2121,571,680,200,173,97,306
1802,covtype1802,18,74,2020,301,430,239,202,88,67
1803,covtype1803,21,117,2858,283,582,251,216,83,1206
1804,covtype1804,25,276,2044,108,153,144,236,227,277
1805,covtype1805,21,31,2047,216,272,210,190,109,277
1806,covtype1806,29,71,2718,124,134,237,170,43,1243
1807,covtype1807,31,72,2701,95,108,237,163,34,1254
1808,covtype1808,17,290,2917,335,1624,169,235,205,2534
1809,covtype1809,12,349,2437,30,997,198,220,161,1455
1810,covtype1810,2,198,3345,0,5114,218,240,158,871
1811,covtype1811,9,82,3292,127,4133,233,225,124,914
1812,covtype1812,17,67,3218,60,2711,235,203,94,2711
1813,covtype1813,17,102,3154,67,2608,246,215,91,2522
1814,covtype1814,3,288,2744,95,228,211,239,166,1187
1815,covtype1815,24,323,2515,42,866,152,208,191,350
1816,covtype1816,29,322,2533,85,828,134,197,196,323
1817,covtype1817,17,262,2092,309,417,176,246,208,242
1818,covtype1818,12,349,2160,532,636,197,219,160,361
1819,covtype1819,31,272,2922,799,875,123,231,238,2136
1820,covtype1820,16,328,3003,408,1624,180,220,179,2419
1821,covtype1821,16,352,2475,0,541,191,211,157,847
1822,covtype1822,18,121,2455,0,1154,248,223,96,1556
1823,covtype1823,11,345,3095,127,1914,199,223,163,1848
1824,covtype1824,1,270,2743,127,240,216,238,160,1129
1825,covtype1825,26,95,2724,120,150,250,192,54,1159
1826,covtype1826,17,337,2525,30,949,180,213,172,450
1827,covtype1827,27,324,2551,108,891,141,199,192,390
1828,covtype1828,28,321,2597,192,806,136,199,196,361
1829,covtype1829,21,31,2604,319,703,210,190,109,379
1830,covtype1830,21,44,2532,30,953,220,189,95,1583
1831,covtype1831,20,307,2530,60,994,161,224,201,1626
1832,covtype1832,24,274,2598,210,1074,150,238,224,1706
1833,covtype1833,27,352,2092,228,335,164,183,150,182
1834,covtype1834,16,320,2167,488,589,178,224,185,300
1835,covtype1835,27,64,2125,543,607,233,173,55,342
1836,covtype1836,28,50,2173,124,212,219,167,64,552
1837,covtype1837,12,310,3326,30,2980,186,231,185,2173
1838,covtype1838,13,71,3342,90,2902,234,214,110,2309
