id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon
2091,covtype2091,29,302,2022,30,85,129,213
2092,covtype2092,29,309,2037,60,108,130,207
2093,covtype2093,18,291,2126,268,323,167,234
2094,covtype2094,21,35,2034,67,446,213,189
2095,covtype2095,25,358,2020,0,531,174,186
2096,covtype2096,12,22,2028,30,484,212,214
2097,covtype2097,4,349,2027,0,454,213,233
2098,covtype2098,16,258,2028,0,424,181,248
2099,covtype2099,38,258,2069,60,365,105,230
2100,covtype2100,30,353,1889,95,67,153,172
2101,covtype2101,6,70,3415,212,2673,226,229
2102,covtype2102,20,114,2769,300,330,250,215
2103,covtype2103,30,214,2799,330,1384,178,251
2104,covtype2104,10,227,2914,240,1852,206,250
2105,covtype2105,25,29,2692,124,1277,202,177
2106,covtype2106,27,334,2753,216,1273,149,194
2107,covtype2107,18,340,2059,95,150,178,210
2108,covtype2108,24,358,2040,60,509,176,188
2109,covtype2109,16,39,2036,42,481,219,203
2110,covtype2110,10,31,2032,30,451,218,218
2111,covtype2111,13,86,3312,60,2256,239,217
2112,covtype2112,9,77,3100,323,1565,232,224
2113,covtype2113,15,115,2782,342,391,244,225
2114,covtype2114,25,102,2721,182,212,252,200
2115,covtype2115,10,252,2912,210,1871,197,247
2116,covtype2116,14,122,2895,150,1092,243,228
2117,covtype2117,26,31,2689,60,1324,203,173
2118,covtype2118,26,331,2741,150,1379,150,197
2119,covtype2119,16,61,2041,30,480,232,204
2120,covtype2120,9,49,2036,0,450,224,220
2121,covtype2121,31,117,2081,150,270,254,194
2122,covtype2122,19,28,1879,30,95,209,196
2123,covtype2123,14,18,1874,0,90,208,209
2124,covtype2124,11,112,3377,268,2402,239,228
2125,covtype2125,10,57,3303,0,2197,227,219
2126,covtype2126,19,109,2741,247,277,249,214
2127,covtype2127,24,101,2718,190,218,251,199
2128,covtype2128,28,34,2734,201,1323,204,168
2129,covtype2129,28,36,2724,175,1321,205,167
2130,covtype2130,17,62,2565,0,1729,232,202
2131,covtype2131,41,319,2606,108,1772,88,169
2132,covtype2132,37,319,2660,180,1650,102,179
2133,covtype2133,24,331,2767,134,1358,157,203
2134,covtype2134,19,346,2072,150,190,181,207
2135,covtype2135,15,92,2044,30,480,242,215
2136,covtype2136,27,33,1905,90,150,204,171
2137,covtype2137,32,323,1908,150,120,125,190
2138,covtype2138,26,44,1919,162,150,216,173
2139,covtype2139,20,356,1906,150,120,184,201
2140,covtype2140,22,33,1888,150,108,209,185
2141,covtype2141,17,37,1863,120,90,217,202
2142,covtype2142,11,15,3298,85,2122,210,217
2143,covtype2143,6,31,3091,400,1500,219,228
2144,covtype2144,23,64,2976,553,1263,234,188
2145,covtype2145,24,95,2716,192,228,250,197
2146,covtype2146,7,242,2897,150,1867,207,246
2147,covtype2147,52,301,2618,124,1789,0,157
2148,covtype2148,18,339,2723,60,1575,178,211
2149,covtype2149,25,320,2745,67,1464,147,207
2150,covtype2150,25,319,2755,85,1442,148,209
2151,covtype2151,21,327,2771,95,1401,163,210
2152,covtype2152,18,336,2792,150,1321,177,212
2153,covtype2153,10,135,2208,120,85,236,236
2154,covtype2154,22,200,2199,60,277,206,253
2155,covtype2155,13,128,2039,0,480,242,231
2156,covtype2156,19,84,1948,0,90,243,205
2157,covtype2157,26,51,1904,67,162,222,175
2158,covtype2158,25,54,1927,190,175,225,177
2159,covtype2159,23,34,1898,175,134,210,184
2160,covtype2160,15,112,2790,295,466,245,223
2161,covtype2161,24,82,2662,95,150,245,191
2162,covtype2162,9,199,2898,120,1931,217,248
2163,covtype2163,6,308,2949,216,2014,204,236
2164,covtype2164,24,353,2779,382,1289,171,190
2165,covtype2165,29,34,2761,228,1263,201,162
2166,covtype2166,19,356,2700,42,1263,186,203
2167,covtype2167,24,311,2581,30,1702,148,215
2168,covtype2168,22,336,2707,180,1687,165,203
2169,covtype2169,19,324,2785,85,1403,170,217
2170,covtype2170,33,311,2078,95,150,115,197
2171,covtype2171,27,326,2109,228,268,143,198
2172,covtype2172,25,310,2145,382,433,145,214
2173,covtype2173,25,112,2041,30,510,253,203
2174,covtype2174,12,337,1896,30,175,195,224
2175,covtype2175,24,320,1916,190,162,151,210
2176,covtype2176,33,334,1983,210,180,128,177
2177,covtype2177,33,358,1992,228,212,151,160
2178,covtype2178,33,42,1977,256,228,205,149
2179,covtype2179,15,103,2764,228,390,244,219
2180,covtype2180,18,98,2739,175,309,247,211
2181,covtype2181,22,82,2677,85,192,244,195
2182,covtype2182,23,80,2665,67,170,243,192
2183,covtype2183,15,202,2875,150,1826,212,252
2184,covtype2184,13,234,2888,95,1888,198,251
2185,covtype2185,12,242,2902,95,1996,196,250
2186,covtype2186,11,79,2929,190,1033,235,220
2187,covtype2187,26,55,2736,134,1230,225,174
2188,covtype2188,25,56,2724,108,1230,227,180
2189,covtype2189,20,314,2761,30,1506,163,220
2190,covtype2190,25,88,2039,30,511,248,189
2191,covtype2191,4,121,2030,0,481,227,236
2192,covtype2192,32,297,2076,90,391,114,210
2193,covtype2193,37,46,1999,67,153,204,135
2194,covtype2194,28,48,1936,127,190,217,168
2195,covtype2195,9,311,1901,30,190,195,234
2196,covtype2196,31,252,1928,30,180,138,243
2197,covtype2197,35,40,1967,180,180,199,143
2198,covtype2198,27,333,1927,218,190,149,195
2199,covtype2199,30,339,1944,240,210,142,181
2200,covtype2200,23,78,2931,404,1154,242,191
2201,covtype2201,22,80,2879,309,1006,243,194
2202,covtype2202,8,105,2816,242,626,234,230
2203,covtype2203,15,114,2800,240,541,244,224
2204,covtype2204,16,107,2792,240,513,245,220
2205,covtype2205,13,95,2776,228,457,240,221
2206,covtype2206,20,256,2662,180,1276,171,248
2207,covtype2207,18,255,2673,180,1298,175,248
2208,covtype2208,22,238,2774,153,1600,174,252
2209,covtype2209,17,229,2872,108,1869,192,253
2210,covtype2210,5,311,2957,277,1906,206,236
2211,covtype2211,24,26,2805,309,1209,202,182
2212,covtype2212,26,42,2796,283,1206,214,175
2213,covtype2213,25,311,2591,30,1637,144,213
2214,covtype2214,11,313,2715,218,1748,189,231
2215,covtype2215,21,316,2786,0,1487,161,218
2216,covtype2216,27,320,2116,150,212,142,203
2217,covtype2217,23,341,2122,175,234,165,198
2218,covtype2218,26,307,2176,424,485,141,215
2219,covtype2219,28,79,2042,30,514,243,176
2220,covtype2220,38,46,1982,42,108,201,130
2221,covtype2221,14,32,3111,450,1376,216,208
2222,covtype2222,7,159,2838,256,779,227,241
2223,covtype2223,19,95,2723,108,301,246,209
2224,covtype2224,21,88,2690,67,212,246,201
2225,covtype2225,15,255,2686,134,1364,186,248
2226,covtype2226,13,251,2694,124,1387,191,249
2227,covtype2227,13,240,2705,120,1434,196,250
2228,covtype2228,18,264,2878,67,1911,173,246
2229,covtype2229,11,227,2892,30,1994,204,251
2230,covtype2230,17,355,2729,134,1172,189,207
2231,covtype2231,21,330,2782,30,1550,165,209
2232,covtype2232,21,326,2788,30,1530,164,212
2233,covtype2233,19,322,2802,0,1490,169,218
2234,covtype2234,12,170,2227,258,85,229,245
2235,covtype2235,29,84,2046,30,518,246,177
2236,covtype2236,10,81,2032,0,488,234,222
2237,covtype2237,26,263,2105,120,371,147,242
2238,covtype2238,22,30,1919,67,256,208,188
2239,covtype2239,31,233,1964,90,240,153,249
2240,covtype2240,30,303,2010,300,270,125,210
2241,covtype2241,30,360,2062,300,272,162,171
2242,covtype2242,10,108,2811,182,646,238,228
2243,covtype2243,10,97,2795,180,564,237,225
2244,covtype2244,12,88,2784,180,510,238,220
2245,covtype2245,18,86,2743,124,360,243,207
2246,covtype2246,20,87,2713,67,270,244,204
2247,covtype2247,22,261,2647,124,1294,159,245
2248,covtype2248,18,260,2668,120,1338,173,247
2249,covtype2249,10,247,2703,90,1452,198,248
2250,covtype2250,13,239,2713,90,1500,196,251
2251,covtype2251,12,231,2838,90,1855,200,251
2252,covtype2252,16,32,2739,175,1140,215,204
2253,covtype2253,5,118,2809,335,1224,228,236
2254,covtype2254,11,178,2220,201,150,225,246
2255,covtype2255,6,111,2217,182,192,230,234
2256,covtype2256,11,325,2199,376,537,191,227
2257,covtype2257,35,45,1968,277,272,206,142
2258,covtype2258,16,67,1903,108,120,234,207
2259,covtype2259,22,100,2981,430,1213,250,203
2260,covtype2260,23,87,2941,350,1172,246,195
2261,covtype2261,11,89,2810,153,658,236,223
2262,covtype2262,15,104,2770,134,450,244,220
2263,covtype2263,16,101,2761,124,420,245,217
2264,covtype2264,21,88,2691,30,210,246,200
2265,covtype2265,12,261,2690,67,1425,191,246
2266,covtype2266,16,242,2824,60,1842,188,251
2267,covtype2267,13,262,2838,60,1879,189,246
2268,covtype2268,15,270,2846,67,1898,178,244
2269,covtype2269,4,198,2882,0,1996,218,243
2270,covtype2270,20,66,2762,234,1110,235,197
2271,covtype2271,23,328,2777,150,1697,159,207
2272,covtype2272,19,330,2819,60,1537,173,214
2273,covtype2273,25,260,2116,192,258,151,244
2274,covtype2274,37,327,2055,360,330,108,172
2275,covtype2275,32,61,2048,379,362,227,157
2276,covtype2276,36,343,2013,360,331,126,162
2277,covtype2277,4,80,2831,192,780,225,232
2278,covtype2278,7,82,2828,170,750,230,228
2279,covtype2279,12,119,2792,120,570,241,229
2280,covtype2280,13,120,2786,120,540,241,229
2281,covtype2281,27,89,2665,30,150,248,185
2282,covtype2282,22,266,2630,85,1316,157,243
2283,covtype2283,22,264,2643,67,1337,158,244
2284,covtype2284,21,264,2655,60,1358,163,244
2285,covtype2285,10,269,2695,30,1468,194,244
2286,covtype2286,9,273,2705,30,1513,197,243
2287,covtype2287,14,259,2728,30,1608,187,247
2288,covtype2288,17,247,2751,42,1681,183,251
2289,covtype2289,14,272,2831,30,1884,183,244
2290,covtype2290,9,317,2888,30,2038,197,233
2291,covtype2291,19,350,2758,228,1080,183,205
2292,covtype2292,20,336,2812,108,1617,170,207
2293,covtype2293,19,334,2828,90,1560,175,212
2294,covtype2294,35,310,2083,60,150,107,193
2295,covtype2295,24,108,2045,30,541,252,206
2296,covtype2296,22,347,1949,60,330,173,199
2297,covtype2297,15,28,1999,270,330,213,207
2298,covtype2298,25,32,2105,361,365,205,178
2299,covtype2299,32,41,2042,371,400,206,154
2300,covtype2300,19,104,2906,242,1101,248,214
2301,covtype2301,22,105,2896,216,1072,251,207
2302,covtype2302,15,122,2809,95,660,244,227
2303,covtype2303,13,121,2783,90,540,241,229
2304,covtype2304,26,94,2649,67,120,250,190
2305,covtype2305,11,276,2695,0,1487,191,242
2306,covtype2306,10,281,2702,0,1510,192,241
2307,covtype2307,10,288,2715,0,1579,193,239
2308,covtype2308,11,280,2721,0,1602,190,241
2309,covtype2309,12,273,2727,0,1626,186,243
2310,covtype2310,13,269,2734,0,1650,185,244
2311,covtype2311,15,274,2861,30,1982,178,242
2312,covtype2312,9,266,2902,0,2143,197,244
2313,covtype2313,20,322,2867,120,779,166,217
2314,covtype2314,28,148,2163,90,313,243,225
2315,covtype2315,21,293,2209,376,443,157,230
2316,covtype2316,13,329,2218,382,467,187,223
2317,covtype2317,17,126,2037,0,552,246,226
2318,covtype2318,12,259,2129,210,342,190,247
2319,covtype2319,17,49,1946,30,330,225,202
2320,covtype2320,17,319,1946,0,360,175,222
2321,covtype2321,21,343,1964,60,360,174,204
2322,covtype2322,28,43,2071,390,390,213,167
2323,covtype2323,19,120,2911,256,1110,249,220
2324,covtype2324,27,111,2876,175,1050,254,199
2325,covtype2325,16,130,2796,60,630,244,229
2326,covtype2326,22,85,2741,458,872,245,197
2327,covtype2327,21,268,2653,0,1401,161,243
2328,covtype2328,15,269,2683,0,1464,181,244
2329,covtype2329,19,286,2785,30,1832,163,236
2330,covtype2330,17,308,2820,30,1897,172,227
2331,covtype2331,9,261,2884,0,2063,199,245
2332,covtype2332,9,234,2894,30,2103,206,248
2333,covtype2333,5,248,2896,30,2123,209,244
2334,covtype2334,16,53,2856,60,721,227,205
2335,covtype2335,18,66,2798,361,1024,234,200
2336,covtype2336,20,339,2832,162,1663,175,208
2337,covtype2337,20,141,2113,30,457,245,231
2338,covtype2338,30,353,2102,212,277,155,174
2339,covtype2339,23,291,2125,277,339,149,229
2340,covtype2340,14,326,2224,361,484,184,224
2341,covtype2341,19,137,2038,30,591,246,229
2342,covtype2342,20,87,1950,0,30,245,203
2343,covtype2343,15,324,1983,162,150,180,223
2344,covtype2344,22,69,1962,42,300,237,190
2345,covtype2345,25,295,2051,391,400,141,224
2346,covtype2346,24,293,2063,404,408,147,227
2347,covtype2347,38,335,2084,404,420,111,163
2348,covtype2348,22,123,2914,277,1082,251,216
2349,covtype2349,21,125,2896,218,1080,249,221
2350,covtype2350,18,135,2753,42,451,245,229
2351,covtype2351,19,139,2746,30,421,245,231
2352,covtype2352,20,284,2607,0,1340,161,236
2353,covtype2353,21,278,2618,0,1364,159,239
2354,covtype2354,21,268,2653,0,1423,162,243
2355,covtype2355,10,288,2719,60,1617,193,239
2356,covtype2356,19,274,2798,60,1873,167,242
2357,covtype2357,17,275,2819,60,1905,172,242
2358,covtype2358,10,269,2836,42,1956,195,244
2359,covtype2359,18,253,2849,30,1992,178,249
2360,covtype2360,6,209,2881,42,2105,215,246
2361,covtype2361,10,39,2607,0,1401,221,217
2362,covtype2362,19,344,2836,212,1725,178,206
2363,covtype2363,14,345,2855,180,1615,192,217
2364,covtype2364,22,106,2210,127,90,251,208
2365,covtype2365,12,47,2093,30,342,224,214
2366,covtype2366,22,358,2094,42,216,180,193
2367,covtype2367,25,29,2091,60,201,202,176
2368,covtype2368,29,122,2052,42,658,254,203
2369,covtype2369,30,306,2095,134,450,126,208
2370,covtype2370,23,85,2121,247,361,246,194
2371,covtype2371,17,288,1992,247,420,169,236
2372,covtype2372,25,274,2089,342,450,145,237
2373,covtype2373,36,351,2096,295,474,132,154
2374,covtype2374,34,107,2029,330,360,254,178
2375,covtype2375,21,129,2897,242,1050,249,222
2376,covtype2376,14,116,2761,0,514,244,226
2377,covtype2377,16,121,2747,30,454,246,225
2378,covtype2378,27,117,2689,67,247,254,204
2379,covtype2379,12,280,2738,60,1706,186,241
2380,covtype2380,13,281,2744,60,1729,183,241
2381,covtype2381,17,261,2796,90,1897,177,247
2382,covtype2382,9,273,2836,67,1981,196,243
2383,covtype2383,11,274,2891,90,2167,190,243
2384,covtype2384,9,283,2896,90,2188,196,241
2385,covtype2385,20,327,2833,268,1789,169,214
2386,covtype2386,16,337,2868,218,1606,184,217
2387,covtype2387,28,312,2055,42,566,134,207
2388,covtype2388,24,41,2110,285,361,215,181
2389,covtype2389,18,79,1988,60,247,241,204
2390,covtype2390,17,70,3131,573,1113,236,205
2391,covtype2391,35,105,2987,480,1055,253,175
2392,covtype2392,9,81,2792,0,658,232,225
2393,covtype2393,12,74,2782,30,604,235,217
2394,covtype2394,14,118,2724,42,371,243,227
2395,covtype2395,15,243,2860,90,2076,190,251
2396,covtype2396,17,48,2958,134,792,224,201
2397,covtype2397,13,342,2869,240,1681,193,220
2398,covtype2398,21,26,2097,0,300,204,188
2399,covtype2399,33,310,2176,150,313,115,198
2400,covtype2400,14,23,2006,95,201,211,209
2401,covtype2401,21,34,1979,190,480,211,189
2402,covtype2402,27,285,2075,319,503,134,227
2403,covtype2403,10,74,2790,30,618,232,222
2404,covtype2404,15,85,2777,60,564,240,214
2405,covtype2405,17,96,2744,30,458,245,214
2406,covtype2406,16,103,2735,30,433,245,217
2407,covtype2407,16,122,2720,67,379,245,226
2408,covtype2408,21,75,2977,85,1616,240,195
2409,covtype2409,32,290,2820,124,1179,116,216
2410,covtype2410,15,356,2871,272,1740,196,213
2411,covtype2411,36,289,2162,120,335,99,209
2412,covtype2412,28,33,2015,85,127,203,167
2413,covtype2413,15,271,2001,309,510,179,244
2414,covtype2414,24,285,2054,342,518,147,232
2415,covtype2415,25,237,2112,234,540,167,252
2416,covtype2416,35,157,3061,612,1027,234,220
2417,covtype2417,9,91,2815,30,808,235,226
2418,covtype2418,6,51,2803,0,721,223,226
2419,covtype2419,7,54,2802,0,693,224,225
2420,covtype2420,8,72,2799,0,664,229,226
2421,covtype2421,16,107,2776,85,552,245,220
2422,covtype2422,16,108,2768,85,524,245,220
2423,covtype2423,16,110,2760,67,497,246,220
2424,covtype2424,19,116,2732,60,417,249,218
2425,covtype2425,16,273,2654,30,1504,175,243
2426,covtype2426,15,275,2915,190,2120,177,242
2427,covtype2427,12,359,2877,301,1765,202,218
2428,covtype2428,16,341,2883,301,1698,186,215
2429,covtype2429,17,344,2126,153,323,183,211
2430,covtype2430,7,288,2040,30,716,201,240
2431,covtype2431,21,287,2050,42,691,159,234
2432,covtype2432,22,33,1944,0,30,210,187
2433,covtype2433,29,349,2025,175,170,154,179
2434,covtype2434,18,354,1988,150,474,188,206
2435,covtype2435,26,261,2022,376,541,146,242
2436,covtype2436,25,225,2083,255,569,178,254
2437,covtype2437,18,170,3260,600,1476,230,245
2438,covtype2438,13,23,2856,95,930,212,211
2439,covtype2439,18,47,2851,67,918,223,199
2440,covtype2440,20,58,2842,42,888,230,195
2441,covtype2441,12,60,2816,0,800,229,215
2442,covtype2442,22,122,2736,90,430,251,217
2443,covtype2443,15,273,2663,30,1544,178,243
2444,covtype2444,14,271,2670,0,1571,182,244
2445,covtype2445,18,260,2622,0,1406,173,247
2446,covtype2446,9,343,2883,331,1789,202,227
2447,covtype2447,31,33,2180,134,532,197,155
2448,covtype2448,31,58,2116,192,268,225,160
2449,covtype2449,27,181,2067,30,876,217,244
2450,covtype2450,17,101,2046,0,782,246,214
2451,covtype2451,6,61,2041,0,757,225,228
2452,covtype2452,14,352,2005,309,570,194,214
2453,covtype2453,24,221,2063,258,589,184,254
2454,covtype2454,11,150,3132,457,1020,235,240
2455,covtype2455,25,138,2887,365,912,248,222
2456,covtype2456,17,61,2828,30,824,232,202
2457,covtype2457,10,25,2817,42,735,215,219
2458,covtype2458,10,49,2814,60,706,224,218
2459,covtype2459,12,72,2809,60,677,234,216
2460,covtype2460,14,89,2801,60,648,240,217
2461,covtype2461,18,118,2776,108,560,248,221
2462,covtype2462,18,121,2767,127,532,247,223
2463,covtype2463,20,120,2750,124,474,250,218
2464,covtype2464,25,129,2718,120,390,251,216
2465,covtype2465,18,231,2765,175,1894,189,253
2466,covtype2466,15,95,2971,30,1556,242,217
2467,covtype2467,6,96,2962,0,1528,231,231
2468,covtype2468,11,335,2977,382,1048,196,226
2469,covtype2469,16,349,2169,90,300,189,212
2470,covtype2470,25,330,2183,180,552,153,201
2471,covtype2471,7,176,2054,0,895,224,244
2472,covtype2472,9,189,2055,0,918,221,247
2473,covtype2473,29,199,2062,0,966,197,250
2474,covtype2474,10,98,2046,0,799,237,225
2475,covtype2475,10,313,2046,42,750,194,233
2476,covtype2476,32,268,2152,212,594,121,232
2477,covtype2477,25,335,2208,277,534,157,198
2478,covtype2478,29,359,2059,153,212,163,173
2479,covtype2479,20,237,2038,295,607,179,253
2480,covtype2480,20,225,2103,127,564,188,254
2481,covtype2481,30,122,2005,277,277,254,200
2482,covtype2482,17,234,2751,134,1891,189,253
2483,covtype2483,11,229,2766,150,1936,204,250
2484,covtype2484,14,80,2973,30,1546,238,213
2485,covtype2485,26,41,2210,190,541,213,174
2486,covtype2486,20,353,2175,210,631,181,200
2487,covtype2487,22,43,2168,240,458,218,186
2488,covtype2488,24,51,2147,255,323,223,180
2489,covtype2489,22,128,2059,0,841,250,220
2490,covtype2490,2,108,2055,0,865,221,237
2491,covtype2491,15,338,2058,0,890,187,218
2492,covtype2492,20,357,2062,30,914,184,199
2493,covtype2493,11,22,2056,30,960,213,217
2494,covtype2494,2,135,2053,0,984,222,238
2495,covtype2495,15,198,2055,0,967,214,252
2496,covtype2496,18,131,2051,30,841,246,227
2497,covtype2497,5,139,2044,0,816,228,238
2498,covtype2498,4,284,2048,30,792,209,240
2499,covtype2499,10,297,2048,60,768,193,237
2500,covtype2500,26,274,2078,127,700,142,236
2501,covtype2501,30,267,2111,170,658,130,235
2502,covtype2502,29,61,2036,30,319,229,168
2503,covtype2503,15,340,2022,342,631,188,217
2504,covtype2504,11,239,2114,127,660,200,249
2505,covtype2505,27,143,2100,85,661,246,223
2506,covtype2506,18,153,1939,134,153,239,238
2507,covtype2507,13,163,1936,120,127,232,243
2508,covtype2508,14,105,2833,90,815,243,222
2509,covtype2509,13,283,2688,30,1667,185,240
2510,covtype2510,11,283,2693,0,1693,188,240
2511,covtype2511,13,230,2743,108,1911,200,251
2512,covtype2512,26,238,2660,42,1473,163,251
2513,covtype2513,27,86,2141,240,300,247,184
2514,covtype2514,32,77,2085,150,210,240,164
2515,covtype2515,25,218,2170,0,306,185,254
2516,covtype2516,7,56,2056,0,858,225,226
2517,covtype2517,21,322,2062,30,882,162,214
2518,covtype2518,11,48,2053,30,983,224,215
2519,covtype2519,7,180,2049,0,957,223,244
2520,covtype2520,19,164,2055,30,907,234,242
2521,covtype2521,2,270,2044,0,834,214,239
2522,covtype2522,14,307,2052,42,787,180,231
2523,covtype2523,20,34,2036,331,658,213,193
2524,covtype2524,20,353,2035,365,660,181,200
2525,covtype2525,16,172,1929,90,108,229,246
2526,covtype2526,27,124,3010,485,888,253,209
2527,covtype2527,10,177,2858,192,810,225,246
2528,covtype2528,22,139,2803,134,693,247,227
2529,covtype2529,26,135,2775,153,603,250,219
2530,covtype2530,26,134,2685,108,365,250,218
2531,covtype2531,14,76,2660,0,1364,237,212
2532,covtype2532,10,286,2706,0,1760,193,240
2533,covtype2533,8,263,2740,67,1910,201,244
2534,covtype2534,13,49,2871,192,742,225,211
2535,covtype2535,26,331,2215,270,636,149,197
2536,covtype2536,16,27,2188,295,525,212,205
2537,covtype2537,25,87,2070,120,180,247,190
2538,covtype2538,21,103,2067,0,853,250,208
2539,covtype2539,7,304,2062,0,876,201,237
2540,covtype2540,20,40,2054,30,973,217,192
2541,covtype2541,8,50,2047,0,949,224,223
2542,covtype2542,5,101,2047,30,900,228,233
2543,covtype2543,2,45,2045,30,876,220,234
2544,covtype2544,8,308,2045,0,853,197,235
2545,covtype2545,15,307,2052,0,830,178,230
2546,covtype2546,17,311,2059,30,807,170,225
2547,covtype2547,39,78,2059,150,175,237,140
2548,covtype2548,32,323,2055,30,404,124,189
2549,covtype2549,28,332,2057,247,592,145,193
2550,covtype2550,22,78,1965,170,175,242,193
2551,covtype2551,7,188,2855,300,781,221,245
2552,covtype2552,20,140,2809,150,751,246,229
2553,covtype2553,9,272,2739,42,1931,197,243
2554,covtype2554,23,41,2742,255,1061,216,183
2555,covtype2555,8,339,2655,0,1441,203,228
2556,covtype2556,26,93,2082,150,210,250,190
2557,covtype2557,30,328,2257,150,540,133,189
2558,covtype2558,12,254,2060,30,895,193,248
2559,covtype2559,31,275,2096,67,942,123,229
2560,covtype2560,24,35,2057,30,966,209,178
2561,covtype2561,16,29,2052,0,942,213,204
2562,covtype2562,11,25,2047,0,918,215,216
2563,covtype2563,10,352,2045,0,895,202,222
2564,covtype2564,18,315,2057,0,850,169,222
2565,covtype2565,46,103,2001,90,120,244,138
2566,covtype2566,34,106,1940,30,60,253,178
2567,covtype2567,7,214,1931,0,30,213,247
2568,covtype2568,25,334,1946,60,108,155,198
2569,covtype2569,40,318,2047,228,218,89,171
2570,covtype2570,36,42,2073,162,534,201,140
2571,covtype2571,17,240,2108,120,474,186,252
2572,covtype2572,31,97,2070,242,323,251,179
2573,covtype2573,12,209,3204,342,1205,211,251
2574,covtype2574,15,166,2845,234,750,232,244
2575,covtype2575,22,134,2792,182,720,249,223
2576,covtype2576,27,135,2713,192,510,250,216
2577,covtype2577,7,64,2675,0,1358,227,226
2578,covtype2578,9,294,2728,0,1889,194,238
2579,covtype2579,8,281,2740,30,1952,199,241
2580,covtype2580,12,244,2756,30,2016,195,250
2581,covtype2581,19,339,2891,108,700,174,208
2582,covtype2582,19,38,2955,576,752,217,196
2583,covtype2583,27,86,2165,330,390,247,185
2584,covtype2584,19,88,2062,0,892,244,206
2585,covtype2585,11,257,2058,0,914,195,247
2586,covtype2586,29,351,2006,124,150,155,177
2587,covtype2587,46,310,2113,270,268,59,162
2588,covtype2588,13,325,2069,210,765,187,225
2589,covtype2589,16,169,2838,277,720,230,245
2590,covtype2590,20,129,2784,212,720,249,223
2591,covtype2591,24,124,2753,240,630,252,214
2592,covtype2592,6,73,2723,150,1165,228,228
2593,covtype2593,12,115,2714,67,1240,241,227
2594,covtype2594,9,58,2647,30,1513,227,221
2595,covtype2595,11,301,2726,42,1883,189,235
2596,covtype2596,9,304,2738,0,1952,196,236
2597,covtype2597,8,283,2747,0,2015,199,241
2598,covtype2598,20,241,2781,67,2103,178,252
2599,covtype2599,20,271,2676,30,1465,165,242
2600,covtype2600,20,346,2245,360,684,176,203
2601,covtype2601,20,58,2238,360,660,230,193
2602,covtype2602,12,92,2210,390,510,238,222
2603,covtype2603,16,101,2201,390,480,245,217
2604,covtype2604,17,83,2191,390,450,241,208
2605,covtype2605,27,55,2171,330,390,225,172
2606,covtype2606,30,103,2078,42,891,253,187
2607,covtype2607,18,100,2063,30,912,247,212
2608,covtype2608,8,257,2057,0,934,201,245
2609,covtype2609,34,68,2099,85,1026,232,153
2610,covtype2610,39,300,2200,124,716,88,194
2611,covtype2611,26,352,2102,228,642,165,184
2612,covtype2612,32,357,2093,362,767,154,166
2613,covtype2613,8,168,2076,150,711,227,243
2614,covtype2614,19,169,2829,300,690,231,244
2615,covtype2615,22,141,2809,247,690,246,228
2616,covtype2616,10,351,2752,153,1019,203,224
2617,covtype2617,14,107,2704,30,1282,243,223
2618,covtype2618,11,92,2696,0,1307,238,222
2619,covtype2619,12,307,2729,67,1899,186,233
2620,covtype2620,10,326,2748,30,2015,195,229
2621,covtype2621,13,290,2678,30,1443,182,238
2622,covtype2622,23,33,2192,360,421,209,183
2623,covtype2623,22,322,2258,127,379,159,212
2624,covtype2624,26,116,2071,30,912,253,206
2625,covtype2625,37,280,2166,60,782,96,215
2626,covtype2626,13,98,2073,150,698,241,222
2627,covtype2627,20,127,2049,60,618,248,223
2628,covtype2628,5,123,3327,842,4650,228,236
2629,covtype2629,16,211,3333,721,4155,205,253
2630,covtype2630,17,203,3339,726,4097,209,253
2631,covtype2631,21,162,2816,309,660,235,240
2632,covtype2632,22,150,2807,285,660,242,233
2633,covtype2633,18,147,2788,270,663,242,235
2634,covtype2634,8,76,2697,0,1323,230,226
2635,covtype2635,10,325,2753,60,2037,196,230
2636,covtype2636,14,254,2777,30,2165,188,248
2637,covtype2637,22,25,2270,395,577,203,187
2638,covtype2638,21,355,2265,408,636,181,198
2639,covtype2639,11,17,2263,420,696,211,216
2640,covtype2640,13,55,2257,420,693,228,211
2641,covtype2641,32,49,2141,182,247,215,155
2642,covtype2642,35,288,2122,120,192,102,211
2643,covtype2643,39,285,2185,134,258,88,208
2644,covtype2644,15,304,2361,30,787,176,231
2645,covtype2645,5,335,2286,150,660,209,233
2646,covtype2646,10,349,2063,0,955,202,224
2647,covtype2647,23,325,2066,0,976,158,209
2648,covtype2648,31,110,2147,342,365,254,190
2649,covtype2649,40,305,1987,95,124,83,184
2650,covtype2650,44,303,2032,153,182,65,175
2651,covtype2651,20,82,1949,108,108,243,200
2652,covtype2652,10,144,3304,741,4468,235,238
2653,covtype2653,22,181,2809,301,630,221,248
2654,covtype2654,20,147,2785,301,631,242,234
2655,covtype2655,8,320,2759,67,2079,199,233
2656,covtype2656,13,309,2769,0,2143,184,231
2657,covtype2657,11,301,2773,0,2164,189,235
2658,covtype2658,18,285,2988,95,1438,168,237
2659,covtype2659,4,238,2890,212,1441,212,244
2660,covtype2660,25,55,2087,85,150,226,177
2661,covtype2661,31,317,2111,150,192,124,196
