id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
580,product-580,37,43,180,80,91,174,201,82,158
581,product-581,255,278,52,235,197,59,106,189,25
582,product-582,66,79,72,164,97,27,46,116,57
583,product-583,61,147,144,222,16,164,150,95,118
584,product-584,204,222,178,197,127,225,154,92,201
585,product-585,34,39,69,32,184,59,65,209,207
586,product-586,68,106,159,213,116,62,149,156,121
587,product-587,155,169,74,82,63,168,166,49,191
588,product-588,155,217,171,186,122,146,97,19,193
589,product-589,211,237,13,34,128,53,127,195,198
590,product-590,32,116,166,88,47,90,126,201,63
591,product-591,152,174,207,93,121,193,187,127,32
592,product-592,261,288,161,92,161,9,165,8,194
593,product-593,39,54,126,34,196,125,193,107,13
594,product-594,215,215,35,109,189,145,158,159,116
595,product-595,137,159,138,125,205,179,136,43,28
596,product-596,161,232,121,118,162,7,131,56,100
597,product-597,195,233,66,203,144,274,189,146,218
598,product-598,214,302,103,158,137,143,112,198,56
599,product-599,143,189,203,184,142,249,55,103,13
600,product-600,226,231,142,186,124,57,213,18,117
601,product-601,197,203,189,211,169,210,84,100,210
602,product-602,178,207,201,200,11,108,51,23,208
603,product-603,174,232,72,94,26,165,192,46,121
604,product-604,38,100,41,44,124,78,113,86,196
605,product-605,168,176,189,38,94,124,103,101,211
606,product-606,89,132,65,122,217,148,63,180,135
607,product-607,137,162,201,100,217,11,72,181,186
608,product-608,56,62,142,39,149,61,136,53,189
609,product-609,176,232,140,184,112,72,130,173,176
610,product-610,228,284,205,93,90,119,82,79,149
611,product-611,143,155,20,24,147,66,159,75,96
612,product-612,160,193,136,126,153,49,61,185,180
613,product-613,53,80,41,190,172,8,27,127,161
614,product-614,229,238,179,158,35,50,141,21,16
615,product-615,203,244,159,79,127,72,133,132,164
616,product-616,34,104,62,62,152,14,39,184,79
617,product-617,25,49,142,102,149,71,25,144,141
618,product-618,72,143,101,23,178,36,66,4,53
619,product-619,26,105,107,11,135,14,12,90,96
620,product-620,191,243,46,115,176,87,256,33,140
621,product-621,149,223,152,165,151,28,250,186,96
622,product-622,223,258,204,87,141,59,82,131,62
623,product-623,89,116,119,179,185,105,100,80,218
624,product-624,156,220,153,182,183,110,35,102,59
625,product-625,130,185,105,171,251,141,103,60,205
626,product-626,158,216,167,115,54,64,110,27,121
627,product-627,84,151,77,247,197,183,58,50,50
628,product-628,75,141,245,77,29,150,89,244,45
629,product-629,51,140,119,167,62,7,49,192,189
630,product-630,27,52,184,21,87,91,211,89,10
631,product-631,83,133,226,158,203,220,97,115,47
632,product-632,151,229,132,104,65,69,56,227,41
633,product-633,58,140,124,154,151,120,38,63,174
634,product-634,166,174,82,90,48,117,108,106,52
635,product-635,173,247,196,156,59,140,82,181,105
636,product-636,27,52,97,164,177,53,97,54,68
637,product-637,175,192,25,244,108,177,185,162,176
638,product-638,221,224,162,78,58,246,83,165,42
639,product-639,174,212,45,152,75,188,160,56,104
640,product-640,78,141,20,57,116,227,150,126,52
641,product-641,61,107,152,34,185,101,130,99,279
642,product-642,154,207,249,40,77,96,25,218,24
643,product-643,81,101,79,271,119,95,142,207,53
644,product-644,74,142,149,198,148,191,126,171,183
645,product-645,107,180,222,186,126,76,211,69,186
646,product-646,96,189,11,96,79,119,224,210,140
647,product-647,171,265,88,122,89,70,11,188,67
648,product-648,72,121,63,167,64,118,100,128,151
649,product-649,153,177,73,117,152,185,197,248,74
650,product-650,200,251,98,73,210,37,30,84,113
651,product-651,188,278,241,96,26,148,165,128,230
652,product-652,55,138,171,207,182,176,134,114,198
653,product-653,235,254,79,219,125,27,77,138,120
654,product-654,84,171,86,112,251,106,115,118,192
655,product-655,108,117,104,94,154,196,178,2,212
656,product-656,99,127,26,260,109,90,203,167,206
657,product-657,120,162,120,72,149,169,167,75,70
658,product-658,115,178,191,172,88,52,52,86,73
659,product-659,34,73,104,127,211,120,111,203,129
660,product-660,193,290,207,97,168,17,161,118,22
661,product-661,17,63,114,44,28,88,179,68,73
662,product-662,186,186,107,118,198,167,62,177,177
663,product-663,174,207,190,130,152,29,115,57,165
664,product-664,46,124,112,14,117,31,159,49,124
665,product-665,129,134,63,48,188,113,88,91,13
666,product-666,120,139,153,188,150,133,158,80,187
667,product-667,157,245,201,154,212,100,156,132,10
668,product-668,36,110,67,202,140,72,92,121,137
669,product-669,182,201,168,178,213,150,202,132,194
670,product-670,76,143,28,50,209,206,36,63,127
671,product-671,142,184,62,178,220,171,68,141,48
672,product-672,177,199,166,36,91,19,133,128,222
673,product-673,118,155,57,72,156,43,40,112,41
674,product-674,118,206,74,70,116,202,172,19,91
675,product-675,72,109,40,175,201,168,45,212,190
676,product-676,43,94,157,152,81,74,202,146,225
677,product-677,184,215,105,58,53,178,51,189,19
678,product-678,71,86,169,178,4,201,35,96,184
679,product-679,90,93,103,163,55,60,28,95,176
680,product-680,63,68,143,199,55,203,62,196,124
681,product-681,64,135,153,124,220,182,144,78,227
682,product-682,21,81,156,85,73,188,98,150,72
683,product-683,101,174,126,258,84,182,242,100,85
684,product-684,156,226,90,102,182,168,121,36,25
685,product-685,64,125,198,239,29,236,37,85,232
686,product-686,213,227,195,194,62,80,193,103,90
687,product-687,133,135,106,98,73,64,93,49,137
688,product-688,92,97,109,185,83,21,187,175,224
689,product-689,69,98,122,228,42,69,72,14,62
690,product-690,104,161,198,204,112,37,198,125,112
691,product-691,131,211,28,216,146,66,101,155,33
692,product-692,83,141,156,126,35,180,236,151,95
693,product-693,253,278,62,110,146,70,36,95,69
694,product-694,157,197,148,42,193,108,175,94,28
695,product-695,204,267,188,82,100,81,62,147,88
696,product-696,41,79,99,191,143,129,184,165,74
697,product-697,193,281,196,114,162,126,184,143,75
698,product-698,155,206,190,202,114,115,37,176,197
699,product-699,158,253,111,144,209,124,51,140,180
700,product-700,181,259,102,208,227,249,91,248,34
701,product-701,188,253,139,63,126,221,219,94,50
702,product-702,127,131,114,111,161,169,84,112,65
703,product-703,100,107,81,208,203,30,191,29,176
704,product-704,212,271,67,51,143,98,172,127,14
705,product-705,156,167,194,138,202,66,181,87,159
706,product-706,113,116,37,71,111,177,148,141,196
707,product-707,196,247,28,174,93,216,89,92,147
708,product-708,50,60,238,201,175,167,193,121,157
709,product-709,272,351,128,148,123,70,145,156,189
710,product-710,107,156,202,90,139,89,181,147,29
711,product-711,165,191,205,157,146,96,154,199,35
712,product-712,57,144,135,120,146,126,93,191,187
713,product-713,152,200,17,126,181,124,145,142,97
714,product-714,214,236,165,39,191,233,96,165,146
715,product-715,21,75,100,77,171,109,162,67,124
716,product-716,90,101,153,196,229,60,124,119,81
717,product-717,202,258,243,214,117,208,125,136,204
718,product-718,51,59,12,96,138,118,89,203,106
719,product-719,21,91,35,214,189,34,55,100,129
720,product-720,121,198,178,106,35,60,107,132,26
721,product-721,9,60,116,105,228,57,175,111,59
722,product-722,3,30,177,201,135,187,150,151,170
723,product-723,82,163,53,143,34,159,195,168,230
724,product-724,32,91,47,190,109,138,62,38,190
725,product-725,200,215,42,135,203,54,149,133,65
726,product-726,89,140,204,124,137,93,172,69,177
727,product-727,69,129,230,7,114,235,162,215,63
728,product-728,48,77,23,168,12,118,59,156,43
729,product-729,226,250,255,178,132,73,173,47,74
730,product-730,122,178,57,150,171,125,135,110,208
731,product-731,107,168,27,102,189,237,80,143,172
732,product-732,25,90,210,12,244,123,197,255,62
733,product-733,223,309,114,207,100,143,54,199,60
734,product-734,231,304,201,114,29,77,154,140,30
735,product-735,232,286,20,74,216,174,179,135,131
736,product-736,119,158,91,106,196,88,172,149,170
737,product-737,178,209,159,73,21,100,88,41,197
738,product-738,76,85,25,87,63,22,70,193,76
739,product-739,162,247,108,106,148,45,170,96,211
740,product-740,122,212,199,31,29,223,208,61,138
741,product-741,164,260,162,68,55,250,159,118,200
742,product-742,171,219,129,209,102,200,269,61,270
743,product-743,140,141,174,91,69,103,67,52,88
744,product-744,104,179,122,48,132,208,21,230,111
745,product-745,179,261,159,261,86,211,75,178,97
746,product-746,209,239,163,32,117,53,75,186,164
747,product-747,99,154,225,52,144,132,51,236,179
748,product-748,86,87,203,255,105,81,224,167,190
749,product-749,123,154,188,170,195,116,160,163,219
750,product-750,223,229,170,93,128,215,194,199,93
751,product-751,104,192,120,77,247,164,68,51,190
752,product-752,65,105,182,177,95,128,173,70,156
753,product-753,205,212,167,56,54,80,238,45,10
754,product-754,203,267,124,105,150,281,99,59,40
755,product-755,145,184,215,193,196,92,153,43,157
756,product-756,269,286,81,104,36,209,263,54,107
757,product-757,133,163,48,27,240,77,132,154,106
758,product-758,151,176,71,199,188,116,132,96,45
759,product-759,184,269,194,90,66,70,145,112,56
760,product-760,136,201,95,191,89,98,147,144,174
761,product-761,213,247,69,81,62,155,98,92,148
762,product-762,154,186,16,151,181,199,32,49,106
763,product-763,34,110,126,20,183,159,121,76,196
764,product-764,86,102,242,38,173,85,123,242,242
765,product-765,92,151,74,206,122,190,190,135,175
766,product-766,203,293,75,167,58,86,106,134,166
767,product-767,186,215,79,29,189,101,193,20,39
768,product-768,64,98,13,110,146,187,178,78,134
769,product-769,187,252,197,171,265,215,100,188,198
770,product-770,115,159,171,144,136,198,55,145,83
771,product-771,106,164,23,198,15,158,31,206,102
772,product-772,236,318,191,198,158,47,221,152,45
773,product-773,56,84,148,32,71,109,244,39,147
774,product-774,109,120,31,217,238,159,206,64,184
775,product-775,184,196,234,192,11,35,203,157,129
776,product-776,10,91,8,97,62,107,72,47,104
777,product-777,147,195,207,5,176,221,75,217,16
778,product-778,35,72,55,27,125,113,201,148,47
779,product-779,94,136,229,205,51,88,141,114,132
780,product-780,252,273,73,201,162,160,211,116,42
781,product-781,121,157,62,212,39,143,43,82,149
782,product-782,187,222,121,52,174,97,68,204,186
783,product-783,176,181,36,94,135,77,185,127,92
784,product-784,132,223,66,221,156,63,126,95,85
785,product-785,97,129,86,235,101,111,34,235,125
786,product-786,174,190,63,249,91,137,182,37,20
787,product-787,92,167,216,60,22,215,190,171,133
788,product-788,239,334,61,151,166,74,143,107,13
789,product-789,105,136,91,29,158,89,103,64,205
790,product-790,222,233,73,160,155,131,151,222,164
791,product-791,51,71,190,230,286,201,67,45,99
792,product-792,214,299,56,134,228,218,225,38,209
793,product-793,195,231,218,63,148,150,123,45,32
794,product-794,1,11,143,208,183,186,135,131,176
795,product-795,85,156,219,21,117,130,162,155,202
796,product-796,183,215,134,170,115,83,96,57,54
797,product-797,65,141,104,162,125,70,63,119,132
798,product-798,91,133,17,149,67,178,88,100,170
799,product-799,210,273,177,64,228,78,113,83,188
800,product-800,233,303,87,191,242,200,219,159,102
801,product-801,108,137,199,95,103,153,204,42,179
802,product-802,135,152,40,37,153,80,43,57,159
803,product-803,18,79,82,152,183,233,44,187,46
804,product-804,155,227,28,129,35,54,87,25,37
805,product-805,108,111,160,209,228,26,101,130,81
806,product-806,82,151,62,186,144,59,53,52,149
807,product-807,211,212,43,186,17,71,110,155,71
808,product-808,74,122,47,155,199,12,46,99,161
809,product-809,85,103,98,174,252,164,113,27,160
810,product-810,81,106,111,12,185,225,159,72,67
811,product-811,21,116,86,55,86,127,70,205,133
812,product-812,47,64,136,137,171,165,197,234,197
813,product-813,142,231,128,195,122,155,45,127,119
814,product-814,138,139,175,60,54,258,100,34,45
815,product-815,120,185,255,190,85,78,54,99,143
816,product-816,11,12,107,187,97,142,64,33,32
817,product-817,20,102,171,239,224,48,140,162,2
818,product-818,203,214,126,83,91,131,195,125,120
819,product-819,88,93,55,69,203,118,103,119,174
820,product-820,230,297,191,64,121,37,174,87,60
821,product-821,172,237,147,80,198,128,123,63,116
822,product-822,138,145,216,84,110,190,73,196,118
823,product-823,197,241,79,17,134,155,99,74,249
824,product-824,175,213,50,125,18,150,95,21,67
825,product-825,177,194,22,47,87,63,161,83,55
826,product-826,83,158,53,40,95,141,52,72,136
827,product-827,73,137,138,93,192,213,39,46,93
828,product-828,102,137,195,155,1,152,169,131,115
829,product-829,145,152,40,137,227,116,140,127,221
830,product-830,171,194,116,178,108,89,159,204,68
831,product-831,188,273,197,235,221,49,172,99,200
832,product-832,118,118,180,232,114,127,100,91,152
833,product-833,180,214,202,125,71,108,141,167,187
834,product-834,135,160,186,22,137,146,83,98,109
835,product-835,77,163,104,160,220,29,149,140,153
836,product-836,51,58,22,172,131,183,55,90,101
837,product-837,104,125,72,180,33,174,88,143,93
838,product-838,226,313,119,149,197,164,97,37,88
839,product-839,117,189,146,128,108,100,13,93,185
840,product-840,179,268,166,131,199,135,221,107,233
841,product-841,106,166,125,51,172,175,47,135,115
842,product-842,81,160,30,180,145,172,89,225,85
843,product-843,183,200,49,24,131,57,144,191,78
844,product-844,109,202,197,205,9,195,228,218,128
845,product-845,257,296,152,175,179,141,141,95,39
846,product-846,107,138,26,143,28,89,118,124,230
847,product-847,167,212,58,64,216,25,152,241,103
848,product-848,142,181,160,73,188,107,75,100,158
849,product-849,150,170,218,12,69,110,97,70,35
850,product-850,135,144,160,22,182,184,60,141,126
851,product-851,103,107,36,71,13,30,56,91,118
852,product-852,89,158,172,161,23,135,27,47,107
853,product-853,253,347,54,59,191,181,126,110,29
854,product-854,55,90,128,83,134,121,173,174,124
855,product-855,104,146,78,88,176,65,172,88,118
856,product-856,200,286,183,200,159,61,58,132,216
857,product-857,252,322,204,134,33,213,44,183,4
858,product-858,110,119,136,165,74,90,54,32,80
859,product-859,82,156,55,102,21,191,173,137,53
860,product-860,247,306,79,86,104,119,55,89,141
861,product-861,38,101,57,173,99,152,15,42,49
862,product-862,209,248,73,224,31,125,57,249,34
863,product-863,89,138,124,82,96,57,196,28,254
864,product-864,171,234,185,81,32,44,38,149,59
865,product-865,71,161,176,66,126,72,202,220,59
866,product-866,168,184,67,123,88,204,115,112,57
867,product-867,101,101,156,103,259,124,170,221,151
868,product-868,155,219,87,80,206,153,44,194,57
869,product-869,117,172,114,114,156,82,61,150,89
870,product-870,175,183,124,199,124,19,198,86,64
871,product-871,13,18,117,234,151,91,47,84,141
872,product-872,66,69,172,61,49,48,231,15,150
873,product-873,255,278,132,256,126,131,109,158,194
874,product-874,16,50,198,158,71,160,94,149,63
875,product-875,117,140,26,150,58,129,201,225,277
876,product-876,181,219,133,202,9,92,49,185,43
877,product-877,17,33,174,44,189,209,54,74,118
878,product-878,147,208,165,52,117,127,153,172,53
879,product-879,158,230,150,135,99,130,112,85,82
880,product-880,74,119,172,15,143,121,150,223,123
881,product-881,23,116,114,146,33,83,130,38,176
882,product-882,166,257,146,46,148,117,129,133,31
883,product-883,37,46,96,154,109,228,54,160,54
884,product-884,150,227,237,58,215,45,32,53,147
885,product-885,189,270,157,125,157,134,237,116,131
886,product-886,220,221,106,10,123,168,247,80,105
887,product-887,75,146,65,36,191,158,43,192,197
888,product-888,188,196,204,131,117,55,109,117,166
889,product-889,96,188,121,73,164,190,151,153,135
890,product-890,103,154,97,100,91,33,59,106,180
891,product-891,97,102,26,33,30,172,183,88,44
892,product-892,26,85,178,175,117,114,38,51,115
893,product-893,71,150,38,110,218,51,85,35,158
894,product-894,125,195,42,67,138,171,150,109,116
895,product-895,193,203,91,208,141,188,76,75,163
896,product-896,222,276,179,188,50,175,102,126,59
897,product-897,53,60,41,138,131,200,81,211,134
898,product-898,203,242,61,145,68,197,246,64,91
899,product-899,102,196,103,164,52,71,198,109,260
900,product-900,146,231,76,213,49,99,39,151,203
901,product-901,167,169,136,119,123,258,174,110,42
902,product-902,175,226,162,173,92,72,76,99,125
903,product-903,35,120,70,45,61,58,216,75,86
904,product-904,129,175,198,104,211,4,198,165,94
905,product-905,185,204,187,31,176,177,28,168,222
906,product-906,124,220,78,134,25,209,71,18,123
907,product-907,192,227,113,36,187,201,157,92,117
908,product-908,171,199,183,181,162,197,107,181,110
909,product-909,90,132,114,83,118,130,27,55,217
910,product-910,93,97,215,106,150,249,159,81,165
911,product-911,194,197,41,235,187,140,71,168,172
912,product-912,188,228,116,179,170,181,153,188,219
913,product-913,34,80,91,151,168,49,150,185,155
914,product-914,204,291,174,124,46,38,116,132,187
915,product-915,124,186,162,94,46,16,116,95,151
916,product-916,65,125,205,177,41,24,41,177,157
917,product-917,95,175,2,206,148,133,153,151,60
918,product-918,193,267,144,77,112,205,229,186,123
919,product-919,120,183,238,109,133,151,4,143,87
920,product-920,138,153,80,183,156,89,128,54,99
921,product-921,250,293,53,113,198,82,55,198,70
922,product-922,108,141,120,227,59,40,35,146,69
923,product-923,229,301,106,111,161,166,223,134,85
924,product-924,188,217,181,135,212,39,219,82,33
925,product-925,140,174,199,135,169,60,140,145,9
926,product-926,93,162,81,117,74,135,79,36,91
927,product-927,51,92,133,40,103,146,96,122,56
928,product-928,215,231,200,130,41,188,29,189,202
929,product-929,72,146,187,119,144,194,108,74,101
930,product-930,164,254,106,184,57,118,161,93,119
931,product-931,107,186,137,114,185,113,15,213,94
932,product-932,141,207,34,119,201,64,109,112,86
933,product-933,234,304,91,230,241,57,104,254,111
934,product-934,69,150,15,17,106,96,45,177,86
935,product-935,49,87,47,235,160,165,57,180,130
936,product-936,78,158,44,254,177,100,178,221,59
937,product-937,187,271,67,177,133,192,30,222,35
938,product-938,63,132,208,160,133,237,126,184,13
939,product-939,76,80,32,81,125,18,198,175,64
940,product-940,127,160,69,5,104,179,106,130,66
941,product-941,101,173,165,240,56,144,151,229,201
942,product-942,71,138,138,95,199,180,199,120,181
943,product-943,42,82,40,104,167,152,113,190,242
944,product-944,196,284,197,133,211,217,128,215,42
945,product-945,119,127,108,241,203,80,178,230,21
946,product-946,217,250,127,80,32,222,47,81,164
947,product-947,146,148,208,185,98,100,180,118,145
948,product-948,205,304,173,215,156,132,183,111,159
949,product-949,85,97,172,22,38,144,51,46,58
950,product-950,30,106,19,214,9,243,148,45,118
951,product-951,120,199,212,257,62,47,122,163,161
952,product-952,196,286,132,138,156,212,198,62,78
953,product-953,221,280,44,192,192,87,182,60,64
954,product-954,238,293,174,190,66,96,161,72,185
955,product-955,109,187,62,122,178,174,140,111,184
956,product-956,150,220,253,231,100,58,57,206,218
957,product-957,213,257,172,185,51,148,196,176,207
958,product-958,123,184,118,143,234,128,42,82,106
959,product-959,48,129,172,245,221,140,153,17,60
960,product-960,133,164,62,75,215,60,147,234,101
961,product-961,109,141,32,103,198,137,13,238,150
962,product-962,168,263,147,172,148,199,18,68,165
963,product-963,209,242,8,229,188,122,16,202,216
964,product-964,188,216,36,110,235,183,81,131,111
965,product-965,218,260,221,180,58,197,93,48,83
966,product-966,179,267,27,185,199,96,26,239,189
967,product-967,57,58,139,191,60,67,191,85,4
968,product-968,222,284,203,162,58,18,237,154,215
969,product-969,162,231,220,141,206,131,132,101,56
970,product-970,43,98,111,109,56,146,47,183,144
971,product-971,143,153,229,272,60,16,24,104,152
972,product-972,151,188,48,215,111,124,195,43,37
973,product-973,168,189,15,129,126,48,85,197,132
974,product-974,226,232,215,185,96,188,140,126,146
975,product-975,147,181,156,148,31,19,171,171,14
976,product-976,119,159,220,46,140,17,210,37,101
977,product-977,216,310,33,230,139,198,32,122,201
978,product-978,151,169,8,44,80,164,47,178,112
979,product-979,70,164,141,133,190,19,217,159,152
980,product-980,231,296,41,163,114,168,66,232,226
981,product-981,141,161,164,175,91,110,95,75,203
982,product-982,212,284,139,57,103,136,169,198,30
983,product-983,14,20,44,208,100,126,46,98,175
984,product-984,90,131,157,188,102,130,92,63,141
985,product-985,77,138,84,107,114,200,191,137,61
986,product-986,192,272,141,163,166,186,213,33,66
987,product-987,57,88,133,216,147,118,81,224,132
988,product-988,177,181,85,93,144,136,53,37,139
989,product-989,46,104,194,30,100,143,72,220,29
990,product-990,35,111,166,161,7,64,142,73,170
991,product-991,142,197,180,103,105,135,98,88,28
992,product-992,25,68,84,163,70,112,178,132,76
993,product-993,44,97,218,88,99,194,67,56,51
994,product-994,62,127,129,29,181,41,28,71,112
995,product-995,173,236,57,144,41,31,3,171,176
996,product-996,210,295,87,232,53,162,57,184,85
997,product-997,135,177,253,165,105,268,85,164,49
998,product-998,124,157,88,86,74,131,12,119,148
999,product-999,6,14,211,172,170,150,88,177,210
1000,product-1000,142,226,157,147,184,97,199,107,173
