id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
1246,customer-1246,145,202,0,0,0,232
1247,customer-1247,195,268,2,2,3,200
1248,customer-1248,251,325,112,106,93,102
1249,customer-1249,114,167,0,0,218,0
1250,customer-1250,31,45,148,140,146,56
1251,customer-1251,91,112,145,50,50,56
1252,customer-1252,101,194,82,113,118,117
1253,customer-1253,201,249,80,115,80,85
1254,customer-1254,217,220,18,22,12,183
1255,customer-1255,71,72,95,93,106,94
1256,customer-1256,243,288,140,142,62,142
1257,customer-1257,189,288,115,116,86,118
1258,customer-1258,197,270,185,16,189,188
1259,customer-1259,188,272,139,64,65,61
1260,customer-1260,204,298,194,8,192,196
1261,customer-1261,101,168,51,146,53,50
1262,customer-1262,42,105,78,74,127,74
1263,customer-1263,143,189,0,0,216,0
1264,customer-1264,111,188,93,94,109,93
1265,customer-1265,30,34,41,38,163,38
1266,customer-1266,81,133,0,214,0,0
1267,customer-1267,92,96,137,133,64,134
1268,customer-1268,88,170,62,137,143,140
1269,customer-1269,78,103,208,0,0,0
1270,customer-1270,90,107,29,167,35,33
1271,customer-1271,55,93,89,91,110,87
1272,customer-1272,69,90,166,165,164,38
1273,customer-1273,138,196,0,0,209,0
1274,customer-1274,50,109,0,0,225,0
1275,customer-1275,73,73,85,79,116,89
1276,customer-1276,169,192,67,70,131,68
1277,customer-1277,77,96,187,9,17,9
1278,customer-1278,113,129,34,34,163,41
1279,customer-1279,147,205,76,122,76,75
1280,customer-1280,82,170,103,102,98,102
1281,customer-1281,208,254,126,116,118,79
1282,customer-1282,237,260,108,100,106,97
1283,customer-1283,197,286,0,206,0,0
1284,customer-1284,35,71,34,31,33,170
1285,customer-1285,93,97,149,54,145,149
1286,customer-1286,151,220,134,61,135,135
1287,customer-1287,167,219,87,91,86,110
1288,customer-1288,137,218,126,128,126,69
1289,customer-1289,99,107,157,38,47,46
1290,customer-1290,196,202,63,138,63,62
1291,customer-1291,149,186,167,175,168,29
1292,customer-1292,153,211,99,103,93,102
1293,customer-1293,188,215,120,111,85,118
1294,customer-1294,136,195,0,2,201,2
1295,customer-1295,79,96,113,89,82,82
1296,customer-1296,187,233,73,127,69,71
1297,customer-1297,150,221,62,138,65,60
1298,customer-1298,232,304,181,15,19,22
1299,customer-1299,133,136,100,101,104,101
1300,customer-1300,33,128,31,29,171,34
1301,customer-1301,104,132,13,185,186,185
1302,customer-1302,137,226,139,142,60,135
1303,customer-1303,176,191,8,7,192,13
1304,customer-1304,85,124,14,184,12,12
1305,customer-1305,207,250,237,0,0,0
1306,customer-1306,82,118,0,0,0,212
1307,customer-1307,118,142,0,213,0,0
1308,customer-1308,225,296,106,109,106,94
1309,customer-1309,85,92,84,79,83,120
1310,customer-1310,156,193,86,87,118,80
1311,customer-1311,115,174,24,31,171,34
1312,customer-1312,93,105,110,117,110,85
1313,customer-1313,30,74,144,139,58,141
1314,customer-1314,108,113,118,128,118,77
1315,customer-1315,225,252,37,159,159,160
1316,customer-1316,184,241,62,62,60,140
1317,customer-1317,145,224,148,57,148,143
1318,customer-1318,44,97,13,184,18,11
1319,customer-1319,82,116,115,120,84,114
1320,customer-1320,179,185,160,35,38,43
1321,customer-1321,104,131,39,40,37,159
1322,customer-1322,216,231,182,185,182,15
1323,customer-1323,148,238,149,143,54,149
1324,customer-1324,84,108,185,182,185,19
1325,customer-1325,59,68,176,19,26,19
1326,customer-1326,85,178,4,193,6,4
1327,customer-1327,86,160,0,0,209,0
1328,customer-1328,107,114,23,181,181,172
1329,customer-1329,145,225,77,127,118,125
1330,customer-1330,153,160,0,226,0,0
1331,customer-1331,241,247,124,118,81,122
1332,customer-1332,166,192,62,61,142,58
1333,customer-1333,214,283,68,65,59,136
1334,customer-1334,188,189,136,67,136,130
1335,customer-1335,171,208,85,115,114,112
1336,customer-1336,87,108,111,85,120,120
1337,customer-1337,117,207,164,38,163,162
1338,customer-1338,142,185,137,146,146,59
1339,customer-1339,43,120,137,141,64,132
1340,customer-1340,217,301,199,0,0,6
1341,customer-1341,219,273,0,211,0,0
1342,customer-1342,222,300,37,32,33,168
1343,customer-1343,202,258,118,117,120,79
1344,customer-1344,66,148,36,162,160,167
1345,customer-1345,59,106,47,156,155,153
1346,customer-1346,144,154,6,193,12,7
1347,customer-1347,121,180,60,138,142,144
1348,customer-1348,98,164,120,124,119,76
1349,customer-1349,56,108,71,76,77,126
1350,customer-1350,197,224,120,79,80,76
1351,customer-1351,29,117,29,28,33,168
1352,customer-1352,191,227,132,123,125,73
1353,customer-1353,65,126,18,18,184,11
1354,customer-1354,76,119,185,13,20,12
1355,customer-1355,128,159,64,137,135,140
1356,customer-1356,141,174,37,33,34,166
1357,customer-1357,43,57,132,133,72,127
1358,customer-1358,97,101,255,0,0,0
1359,customer-1359,153,211,7,12,189,15
1360,customer-1360,68,129,46,158,156,158
1361,customer-1361,198,226,45,152,50,46
1362,customer-1362,168,181,6,189,10,10
1363,customer-1363,5,34,161,34,166,167
1364,customer-1364,167,254,109,90,90,96
1365,customer-1365,15,33,21,179,174,177
1366,customer-1366,108,118,169,32,35,35
1367,customer-1367,239,241,230,0,0,0
1368,customer-1368,61,81,131,64,140,133
1369,customer-1369,239,282,144,53,144,148
1370,customer-1370,64,67,0,204,0,0
1371,customer-1371,176,207,104,94,102,105
1372,customer-1372,172,256,149,143,54,150
1373,customer-1373,39,64,78,79,120,82
1374,customer-1374,163,222,135,69,132,135
1375,customer-1375,11,16,212,0,0,0
1376,customer-1376,20,25,53,44,51,151
1377,customer-1377,55,76,84,116,121,118
1378,customer-1378,167,227,128,76,74,74
1379,customer-1379,213,257,172,24,178,177
1380,customer-1380,123,154,54,55,148,56
1381,customer-1381,32,36,195,8,3,1
1382,customer-1382,200,226,194,3,193,193
1383,customer-1383,59,107,124,79,80,73
1384,customer-1384,242,257,135,68,60,63
1385,customer-1385,54,140,44,49,47,155
1386,customer-1386,73,132,0,0,0,204
1387,customer-1387,160,231,66,71,66,133
1388,customer-1388,195,282,63,135,139,134
1389,customer-1389,178,205,158,158,150,46
1390,customer-1390,186,234,187,13,190,184
1391,customer-1391,187,242,1,195,9,9
1392,customer-1392,143,208,143,55,62,53
1393,customer-1393,87,117,53,143,143,143
1394,customer-1394,31,46,168,163,160,36
1395,customer-1395,160,226,172,174,172,25
1396,customer-1396,230,248,64,134,69,70
1397,customer-1397,127,135,134,139,63,141
1398,customer-1398,158,242,54,54,147,51
1399,customer-1399,137,231,64,61,62,139
1400,customer-1400,95,111,95,108,103,109
1401,customer-1401,149,169,104,101,102,100
1402,customer-1402,157,200,175,175,178,22
1403,customer-1403,61,145,105,106,98,99
1404,customer-1404,108,186,99,99,98,102
1405,customer-1405,156,161,0,0,0,271
1406,customer-1406,26,102,23,17,20,181
1407,customer-1407,60,108,142,136,140,59
1408,customer-1408,84,171,171,176,29,169
1409,customer-1409,44,59,178,176,182,21
1410,customer-1410,122,199,102,99,105,99
1411,customer-1411,227,257,87,111,115,109
1412,customer-1412,165,183,43,42,38,162
1413,customer-1413,9,47,156,155,45,153
1414,customer-1414,144,220,56,51,148,49
1415,customer-1415,195,275,76,121,122,125
1416,customer-1416,70,141,18,10,187,14
1417,customer-1417,43,58,73,80,123,76
1418,customer-1418,213,285,48,151,155,154
1419,customer-1419,182,273,66,64,58,138
1420,customer-1420,115,207,95,98,88,107
1421,customer-1421,66,145,82,76,79,121
1422,customer-1422,122,190,194,1,7,8
1423,customer-1423,166,195,81,117,118,114
1424,customer-1424,185,223,1,194,6,9
1425,customer-1425,165,255,42,44,37,158
1426,customer-1426,117,150,21,17,17,181
1427,customer-1427,150,171,146,150,55,141
1428,customer-1428,81,96,248,0,0,0
1429,customer-1429,192,255,136,137,145,59
1430,customer-1430,164,247,169,165,33,169
1431,customer-1431,48,127,13,14,19,185
1432,customer-1432,114,151,150,54,151,143
1433,customer-1433,122,219,83,82,90,115
1434,customer-1434,60,112,28,169,36,30
1435,customer-1435,126,175,76,72,125,77
1436,customer-1436,208,272,146,49,55,50
1437,customer-1437,144,174,51,50,153,51
1438,customer-1438,102,105,179,23,20,18
1439,customer-1439,241,335,0,1,202,0
1440,customer-1440,55,92,29,27,29,173
1441,customer-1441,230,321,75,121,122,126
1442,customer-1442,38,69,85,88,85,111
1443,customer-1443,144,146,189,9,15,7
1444,customer-1444,129,140,137,59,138,146
1445,customer-1445,11,85,130,70,128,125
1446,customer-1446,141,213,32,33,30,172
1447,customer-1447,201,294,16,180,185,184
1448,customer-1448,178,202,148,56,142,141
1449,customer-1449,61,111,26,174,24,28
1450,customer-1450,221,259,85,75,120,84
1451,customer-1451,106,190,130,132,65,140
1452,customer-1452,138,156,35,160,166,164
1453,customer-1453,37,48,36,28,167,36
1454,customer-1454,101,120,62,133,139,134
1455,customer-1455,166,220,77,76,71,127
1456,customer-1456,44,110,0,0,224,0
1457,customer-1457,51,104,133,67,66,63
1458,customer-1458,111,168,83,84,80,120
1459,customer-1459,98,126,12,186,16,19
1460,customer-1460,166,250,40,163,155,165
1461,customer-1461,94,123,0,248,0,0
1462,customer-1462,195,246,56,144,147,142
1463,customer-1463,84,114,115,88,115,116
1464,customer-1464,145,165,166,167,30,166
1465,customer-1465,134,209,232,0,0,0
1466,customer-1466,92,108,0,2,0,203
1467,customer-1467,40,117,173,22,23,23
1468,customer-1468,129,213,93,90,111,94
1469,customer-1469,100,200,0,234,0,0
1470,customer-1470,86,97,31,174,174,174
1471,customer-1471,232,267,153,42,45,43
1472,customer-1472,96,141,22,25,24,175
1473,customer-1473,49,133,141,61,135,134
1474,customer-1474,53,114,12,3,8,193
1475,customer-1475,74,91,32,166,35,32
1476,customer-1476,125,195,96,94,99,106
1477,customer-1477,199,200,11,193,2,3
1478,customer-1478,94,148,112,113,115,84
1479,customer-1479,101,139,162,43,40,40
1480,customer-1480,192,231,16,19,16,179
1481,customer-1481,180,221,91,109,108,106
1482,customer-1482,82,141,149,148,55,148
1483,customer-1483,10,61,89,111,92,93
1484,customer-1484,74,124,46,48,47,150
1485,customer-1485,132,163,60,56,141,61
1486,customer-1486,217,220,74,73,72,123
1487,customer-1487,42,92,166,171,164,34
1488,customer-1488,121,145,139,135,131,65
1489,customer-1489,87,174,50,59,145,58
1490,customer-1490,181,203,76,122,82,82
1491,customer-1491,166,243,111,118,85,120
1492,customer-1492,39,56,31,29,173,31
1493,customer-1493,59,86,0,0,0,206
1494,customer-1494,137,180,142,55,53,53
1495,customer-1495,62,96,27,34,27,168
1496,customer-1496,105,177,107,95,92,90
1497,customer-1497,117,158,136,61,139,136
1498,customer-1498,147,165,194,2,198,197
1499,customer-1499,82,105,160,36,41,39
1500,customer-1500,43,49,106,98,93,93
1501,customer-1501,12,42,45,157,48,47
1502,customer-1502,226,285,189,192,190,12
1503,customer-1503,82,135,74,131,128,125
1504,customer-1504,56,59,65,132,65,73
1505,customer-1505,116,212,73,70,72,125
1506,customer-1506,65,129,169,33,28,30
1507,customer-1507,42,87,194,193,193,5
1508,customer-1508,60,135,159,38,162,165
1509,customer-1509,81,92,54,148,54,53
1510,customer-1510,162,211,0,0,219,0
1511,customer-1511,111,152,9,193,189,187
1512,customer-1512,50,114,58,143,56,53
1513,customer-1513,180,186,6,193,198,196
1514,customer-1514,105,188,128,124,74,131
1515,customer-1515,136,197,0,0,0,252
1516,customer-1516,242,317,24,24,24,171
1517,customer-1517,120,167,121,121,129,75
1518,customer-1518,202,233,61,136,59,61
1519,customer-1519,120,160,119,120,114,85
1520,customer-1520,147,231,182,183,14,188
1521,customer-1521,120,140,240,0,0,0
1522,customer-1522,44,117,76,126,72,78
1523,customer-1523,209,281,166,35,166,165
1524,customer-1524,227,291,0,0,0,221
1525,customer-1525,35,104,179,21,180,178
1526,customer-1526,76,131,105,92,94,95
1527,customer-1527,27,94,25,27,22,176
1528,customer-1528,185,251,162,37,159,159
1529,customer-1529,140,170,9,5,194,11
1530,customer-1530,202,221,153,48,43,49
1531,customer-1531,64,111,41,155,161,155
1532,customer-1532,87,172,65,139,135,131
1533,customer-1533,124,156,51,152,50,51
1534,customer-1534,184,217,38,160,39,38
1535,customer-1535,128,164,160,37,163,166
1536,customer-1536,234,238,0,0,0,213
1537,customer-1537,160,211,58,54,147,56
1538,customer-1538,78,127,14,14,19,183
1539,customer-1539,131,204,191,193,195,9
1540,customer-1540,29,107,172,167,169,33
1541,customer-1541,240,336,0,3,197,6
1542,customer-1542,94,126,34,161,34,35
1543,customer-1543,86,126,73,73,129,70
1544,customer-1544,265,332,0,197,4,6
1545,customer-1545,118,136,36,166,34,39
1546,customer-1546,68,110,48,155,156,148
1547,customer-1547,143,165,125,128,122,75
1548,customer-1548,29,43,104,92,98,100
1549,customer-1549,162,217,57,140,56,63
1550,customer-1550,202,280,52,54,44,151
1551,customer-1551,10,104,117,118,85,114
1552,customer-1552,96,108,83,117,87,82
1553,customer-1553,156,182,148,144,150,52
1554,customer-1554,178,278,0,225,0,0
1555,customer-1555,106,168,136,129,67,131
1556,customer-1556,171,251,105,95,97,100
1557,customer-1557,66,68,38,160,36,42
1558,customer-1558,117,208,59,58,142,60
1559,customer-1559,52,132,20,20,15,180
1560,customer-1560,169,193,121,123,122,75
1561,customer-1561,178,224,35,35,164,33
1562,customer-1562,55,73,170,25,170,170
1563,customer-1563,129,154,90,110,93,91
1564,customer-1564,172,265,104,101,95,94
1565,customer-1565,101,168,106,92,103,106
1566,customer-1566,100,182,132,65,140,132
1567,customer-1567,159,198,158,158,159,37
1568,customer-1568,91,100,144,57,60,53
1569,customer-1569,142,226,151,54,50,46
1570,customer-1570,193,253,7,196,9,9
1571,customer-1571,198,253,99,101,106,97
1572,customer-1572,153,161,0,0,0,221
1573,customer-1573,145,167,146,145,52,152
1574,customer-1574,36,134,0,0,216,0
1575,customer-1575,162,189,79,76,122,74
1576,customer-1576,179,252,95,95,105,100
1577,customer-1577,138,172,98,95,94,103
1578,customer-1578,236,304,114,83,115,116
1579,customer-1579,218,292,50,147,57,57
1580,customer-1580,44,75,171,169,30,173
1581,customer-1581,149,216,153,151,151,50
1582,customer-1582,6,57,40,158,39,40
1583,customer-1583,138,162,33,170,31,31
1584,customer-1584,80,117,116,88,109,111
1585,customer-1585,35,79,0,0,207,0
1586,customer-1586,100,129,177,171,170,27
1587,customer-1587,147,148,76,124,125,128
1588,customer-1588,175,217,21,19,21,183
1589,customer-1589,174,222,0,0,0,206
1590,customer-1590,144,152,0,227,0,0
1591,customer-1591,82,108,178,175,170,26
1592,customer-1592,122,174,0,234,0,0
1593,customer-1593,108,154,188,7,13,13
1594,customer-1594,236,312,198,4,6,0
1595,customer-1595,14,97,148,148,47,151
1596,customer-1596,157,188,111,91,112,106
1597,customer-1597,236,315,2,4,5,200
1598,customer-1598,60,108,223,0,0,0
1599,customer-1599,122,204,107,111,90,114
1600,customer-1600,103,128,90,114,108,110
1601,customer-1601,29,81,61,138,142,139
1602,customer-1602,130,206,118,84,117,113
1603,customer-1603,177,254,162,165,160,35
1604,customer-1604,43,115,3,8,1,197
1605,customer-1605,19,40,192,8,7,12
1606,customer-1606,61,115,48,53,150,48
1607,customer-1607,135,186,181,22,21,15
1608,customer-1608,5,6,60,65,135,70
1609,customer-1609,96,173,226,0,0,0
1610,customer-1610,148,197,60,137,58,67
1611,customer-1611,51,85,112,83,90,86
1612,customer-1612,187,257,176,184,21,180
1613,customer-1613,52,125,69,68,68,128
1614,customer-1614,218,254,162,168,164,36
1615,customer-1615,128,211,70,134,70,66
1616,customer-1616,241,294,16,20,185,11
1617,customer-1617,69,87,77,78,69,127
1618,customer-1618,94,101,28,174,31,28
1619,customer-1619,178,242,101,100,103,95
1620,customer-1620,211,289,79,119,85,82
1621,customer-1621,211,263,39,163,160,159
1622,customer-1622,161,242,31,25,172,31
1623,customer-1623,195,209,0,0,214,0
1624,customer-1624,123,183,146,58,143,140
1625,customer-1625,121,195,194,10,191,186
1626,customer-1626,199,252,104,96,95,93
1627,customer-1627,96,125,206,0,0,0
1628,customer-1628,92,167,154,43,160,161
1629,customer-1629,133,183,198,1,4,3
1630,customer-1630,85,178,156,46,43,45
1631,customer-1631,51,136,128,122,76,121
1632,customer-1632,148,242,199,0,3,5
1633,customer-1633,62,122,83,87,89,116
1634,customer-1634,100,143,0,0,0,227
1635,customer-1635,92,153,0,254,0,0
1636,customer-1636,139,185,181,23,24,20
1637,customer-1637,122,178,76,126,119,125
1638,customer-1638,38,40,75,124,75,72
1639,customer-1639,45,134,22,178,26,24
1640,customer-1640,88,146,193,10,8,6
1641,customer-1641,167,209,70,62,69,135
1642,customer-1642,151,193,0,239,0,0
1643,customer-1643,23,31,110,109,87,110
1644,customer-1644,257,262,144,145,149,51
1645,customer-1645,38,84,40,44,41,156
1646,customer-1646,56,76,28,167,174,174
1647,customer-1647,141,190,29,174,22,21
1648,customer-1648,199,240,154,162,41,163
1649,customer-1649,169,193,169,170,166,30
1650,customer-1650,110,116,105,97,107,107
1651,customer-1651,90,125,145,59,139,142
1652,customer-1652,248,270,99,96,102,100
1653,customer-1653,70,112,90,96,108,91
1654,customer-1654,13,47,65,139,60,60
1655,customer-1655,105,146,104,101,96,101
1656,customer-1656,116,136,0,0,0,222
1657,customer-1657,210,252,136,131,69,134
1658,customer-1658,66,87,87,110,85,85
1659,customer-1659,37,106,0,215,0,0
1660,customer-1660,201,242,67,57,138,65
1661,customer-1661,51,58,249,0,0,0
1662,customer-1662,69,97,124,123,77,121
1663,customer-1663,134,205,105,96,99,92
1664,customer-1664,90,169,61,65,60,137
1665,customer-1665,152,186,21,182,16,15
1666,customer-1666,44,49,0,201,1,0
1667,customer-1667,154,240,0,0,251,0
1668,customer-1668,28,73,141,142,139,63
1669,customer-1669,23,94,126,79,123,123
1670,customer-1670,202,278,61,69,135,63
1671,customer-1671,124,171,153,150,46,150
1672,customer-1672,161,167,176,24,180,174
1673,customer-1673,231,285,141,55,62,62
1674,customer-1674,176,202,144,139,57,146
1675,customer-1675,146,158,0,0,218,0
1676,customer-1676,17,18,154,46,49,44
1677,customer-1677,40,101,119,126,119,79
1678,customer-1678,138,152,0,0,205,0
1679,customer-1679,151,176,133,71,66,72
1680,customer-1680,187,265,179,24,174,180
1681,customer-1681,144,188,9,191,7,10
1682,customer-1682,55,126,12,17,13,184
1683,customer-1683,18,117,122,122,114,81
1684,customer-1684,139,194,49,156,41,45
1685,customer-1685,111,194,110,108,87,110
1686,customer-1686,145,229,174,175,171,25
1687,customer-1687,177,268,0,0,0,237
1688,customer-1688,74,76,45,47,45,154
1689,customer-1689,65,98,79,122,121,118
1690,customer-1690,187,198,40,37,34,163
1691,customer-1691,167,223,217,0,0,0
1692,customer-1692,104,194,92,95,93,103
1693,customer-1693,203,216,44,158,40,40
1694,customer-1694,112,177,225,0,0,0
1695,customer-1695,116,170,2,4,196,1
1696,customer-1696,189,260,48,49,150,52
1697,customer-1697,90,97,90,87,89,114
1698,customer-1698,51,132,139,60,59,61
1699,customer-1699,110,181,150,48,155,148
1700,customer-1700,121,212,43,41,41,158
1701,customer-1701,260,326,106,102,96,100
1702,customer-1702,175,223,53,57,148,52
1703,customer-1703,155,170,98,98,99,105
1704,customer-1704,141,144,141,58,140,147
1705,customer-1705,171,223,140,60,145,141
1706,customer-1706,66,156,22,24,21,176
1707,customer-1707,113,181,111,120,85,110
1708,customer-1708,82,82,111,87,112,112
1709,customer-1709,196,277,65,136,133,138
1710,customer-1710,64,128,27,170,33,34
1711,customer-1711,46,58,193,2,12,3
1712,customer-1712,195,251,177,25,25,24
1713,customer-1713,180,213,43,42,41,158
1714,customer-1714,115,121,0,0,201,0
1715,customer-1715,140,233,147,147,57,140
1716,customer-1716,123,124,0,0,0,207
1717,customer-1717,131,194,0,215,0,0
1718,customer-1718,148,221,117,83,86,85
1719,customer-1719,88,167,76,119,80,80
1720,customer-1720,195,235,55,140,146,141
1721,customer-1721,161,226,15,10,190,12
1722,customer-1722,179,237,33,28,33,168
1723,customer-1723,105,144,0,200,0,0
1724,customer-1724,174,225,119,117,114,85
1725,customer-1725,212,273,11,8,7,194
1726,customer-1726,179,264,173,32,24,22
1727,customer-1727,166,240,26,178,18,27
1728,customer-1728,127,131,234,0,0,0
1729,customer-1729,94,165,0,0,0,206
1730,customer-1730,185,247,117,115,81,121
1731,customer-1731,146,216,0,0,0,243
1732,customer-1732,128,130,94,103,96,96
1733,customer-1733,39,103,162,42,43,38
1734,customer-1734,216,218,100,104,98,95
1735,customer-1735,70,86,17,179,17,26
1736,customer-1736,53,89,192,11,189,193
1737,customer-1737,157,163,52,51,149,52
1738,customer-1738,47,121,197,2,0,7
1739,customer-1739,12,33,144,142,146,54
1740,customer-1740,169,187,152,151,47,150
1741,customer-1741,226,282,54,50,147,49
1742,customer-1742,41,83,73,74,130,73
1743,customer-1743,172,207,0,0,207,0
1744,customer-1744,38,59,31,167,166,165
1745,customer-1745,3,46,67,130,73,69
1746,customer-1746,54,85,116,87,83,81
1747,customer-1747,73,95,165,167,37,159
1748,customer-1748,125,195,48,154,149,156
1749,customer-1749,78,167,0,0,225,0
1750,customer-1750,115,195,56,146,147,142
1751,customer-1751,93,108,137,133,63,133
1752,customer-1752,154,172,95,100,100,104
1753,customer-1753,175,184,71,67,71,131
1754,customer-1754,105,176,54,151,48,53
1755,customer-1755,68,93,167,37,159,165
1756,customer-1756,166,228,216,0,0,0
1757,customer-1757,188,274,166,165,159,36
1758,customer-1758,133,157,80,78,76,124
1759,customer-1759,113,194,0,0,264,0
1760,customer-1760,143,153,69,68,129,74
1761,customer-1761,33,100,156,49,40,46
1762,customer-1762,16,107,71,129,133,125
1763,customer-1763,165,220,57,60,141,64
1764,customer-1764,115,165,76,81,81,121
1765,customer-1765,109,174,132,134,68,136
1766,customer-1766,129,158,56,147,147,144
1767,customer-1767,154,157,186,15,13,17
1768,customer-1768,19,49,91,110,90,94
1769,customer-1769,36,39,34,171,34,34
1770,customer-1770,92,165,71,129,133,126
1771,customer-1771,206,293,128,129,75,123
1772,customer-1772,120,174,164,39,159,161
1773,customer-1773,75,88,14,13,182,14
1774,customer-1774,44,54,124,117,120,79
1775,customer-1775,63,142,208,0,0,0
1776,customer-1776,144,190,194,6,196,189
1777,customer-1777,104,174,140,139,56,148
1778,customer-1778,155,231,0,218,0,0
1779,customer-1779,62,84,144,144,61,136
1780,customer-1780,51,68,131,64,141,134
1781,customer-1781,183,246,0,0,274,0
1782,customer-1782,205,212,102,110,109,93
1783,customer-1783,123,178,135,141,140,63
1784,customer-1784,63,64,5,8,190,15
1785,customer-1785,152,167,77,123,121,125
1786,customer-1786,113,192,101,102,98,103
1787,customer-1787,136,140,45,150,45,48
1788,customer-1788,34,52,183,188,14,183
1789,customer-1789,168,184,35,29,31,166
1790,customer-1790,79,130,25,178,180,180
1791,customer-1791,61,83,145,50,57,59
1792,customer-1792,206,233,112,121,84,116
1793,customer-1793,33,94,40,40,163,36
1794,customer-1794,95,136,157,152,152,45
1795,customer-1795,48,128,195,200,200,3
1796,customer-1796,81,164,70,129,75,70
1797,customer-1797,137,208,158,37,38,39
1798,customer-1798,169,201,0,0,4,201
1799,customer-1799,177,262,61,136,141,144
1800,customer-1800,185,250,123,72,77,77
1801,customer-1801,21,96,0,220,0,0
1802,customer-1802,77,131,119,77,124,120
1803,customer-1803,116,121,146,53,152,142
1804,customer-1804,172,214,141,139,61,137
1805,customer-1805,204,223,0,0,0,249
1806,customer-1806,88,157,74,76,129,76
1807,customer-1807,48,102,141,56,140,145
1808,customer-1808,203,236,59,59,60,145
1809,customer-1809,17,108,165,35,38,30
1810,customer-1810,196,213,90,84,82,114
1811,customer-1811,133,138,0,0,0,226
1812,customer-1812,140,223,180,18,187,182
1813,customer-1813,110,152,156,40,48,42
1814,customer-1814,77,163,118,116,86,115
1815,customer-1815,190,224,2,197,1,0
1816,customer-1816,95,141,112,103,109,93
1817,customer-1817,188,256,177,186,176,19
1818,customer-1818,126,206,26,23,24,174
1819,customer-1819,175,188,114,107,89,114
1820,customer-1820,77,137,51,145,147,145
1821,customer-1821,238,330,0,0,210,0
1822,customer-1822,44,60,89,96,109,92
1823,customer-1823,115,179,74,78,122,81
1824,customer-1824,236,269,162,40,159,162
1825,customer-1825,108,157,161,43,34,44
1826,customer-1826,113,141,27,19,176,26
1827,customer-1827,165,199,0,202,0,0
1828,customer-1828,141,183,99,96,101,104
1829,customer-1829,226,240,0,0,0,221
1830,customer-1830,46,109,107,113,107,90
1831,customer-1831,217,272,118,79,87,77
1832,customer-1832,202,247,30,26,29,170
1833,customer-1833,109,188,102,97,99,97
1834,customer-1834,270,363,162,33,33,43
1835,customer-1835,121,187,182,18,22,19
1836,customer-1836,80,110,159,38,160,167
1837,customer-1837,46,52,3,193,5,11
1838,customer-1838,72,98,0,0,210,0
1839,customer-1839,180,197,109,87,109,112
1840,customer-1840,238,309,187,13,13,18
1841,customer-1841,168,194,61,65,65,139
1842,customer-1842,112,199,140,59,142,138
1843,customer-1843,47,145,149,151,53,150
1844,customer-1844,143,215,20,22,182,17
1845,customer-1845,129,174,60,68,61,137
1846,customer-1846,39,52,99,99,96,101
1847,customer-1847,199,244,101,104,101,100
1848,customer-1848,61,120,0,252,0,0
1849,customer-1849,43,75,58,64,137,66
1850,customer-1850,126,187,174,178,175,27
1851,customer-1851,60,127,55,147,58,50
1852,customer-1852,152,183,100,96,104,103
1853,customer-1853,43,80,128,76,129,124
1854,customer-1854,215,268,52,44,152,45
1855,customer-1855,58,69,39,164,159,164
1856,customer-1856,83,150,102,102,102,101
1857,customer-1857,124,204,75,129,68,73
1858,customer-1858,83,155,177,172,26,170
1859,customer-1859,153,236,96,99,109,100
1860,customer-1860,47,73,72,131,66,74
1861,customer-1861,213,266,13,13,185,18
1862,customer-1862,78,110,0,205,0,0
1863,customer-1863,50,61,99,96,105,101
1864,customer-1864,9,84,137,139,140,65
1865,customer-1865,197,206,194,3,4,9
1866,customer-1866,52,91,95,96,109,92
1867,customer-1867,119,125,65,130,72,69
1868,customer-1868,100,100,0,234,0,0
1869,customer-1869,125,181,125,128,129,73
1870,customer-1870,63,83,75,124,129,125
1871,customer-1871,110,150,64,68,132,64
1872,customer-1872,112,135,137,134,138,65
1873,customer-1873,170,235,168,31,35,27
1874,customer-1874,189,228,178,177,181,20
1875,customer-1875,189,260,32,171,164,166
1876,customer-1876,137,177,110,104,95,103
1877,customer-1877,97,114,0,0,0,221
1878,customer-1878,151,166,100,95,108,110
1879,customer-1879,39,69,107,98,97,101
1880,customer-1880,100,126,137,65,136,132
1881,customer-1881,158,216,119,84,116,111
1882,customer-1882,184,205,61,140,141,142
1883,customer-1883,162,218,160,36,167,162
1884,customer-1884,261,314,160,165,35,163
1885,customer-1885,76,103,75,74,72,129
1886,customer-1886,141,184,61,64,138,62
1887,customer-1887,36,41,121,123,128,75
1888,customer-1888,194,260,16,187,15,11
1889,customer-1889,89,184,125,74,126,122
1890,customer-1890,76,86,85,79,83,120
1891,customer-1891,106,122,52,52,151,46
1892,customer-1892,216,235,75,126,77,78
1893,customer-1893,206,246,85,110,120,114
1894,customer-1894,215,250,52,153,144,152
1895,customer-1895,44,85,170,33,31,34
1896,customer-1896,144,175,100,98,99,102
1897,customer-1897,129,226,145,60,51,58
1898,customer-1898,147,213,101,102,93,101
1899,customer-1899,82,135,51,151,46,46
1900,customer-1900,179,256,144,57,57,52
1901,customer-1901,5,58,0,219,0,0
1902,customer-1902,53,147,16,180,21,19
1903,customer-1903,164,227,10,193,189,195
1904,customer-1904,16,76,50,41,48,155
1905,customer-1905,158,246,12,7,193,4
1906,customer-1906,6,40,143,58,145,139
1907,customer-1907,37,108,107,94,103,102
1908,customer-1908,94,137,202,2,0,0
1909,customer-1909,147,156,2,198,0,0
1910,customer-1910,111,131,186,16,186,187
