id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
697,product-697,228,238,13,11,16,187,10
698,product-698,189,249,87,86,77,118,82
699,product-699,114,145,83,115,115,112,116
700,product-700,147,222,94,90,106,94,95
701,product-701,159,159,140,140,133,62,143
702,product-702,106,167,131,133,72,124,133
703,product-703,54,106,25,20,22,23,177
704,product-704,250,316,103,93,102,105,112
705,product-705,107,109,0,0,0,204,0
706,product-706,66,119,0,0,0,0,232
707,product-707,79,86,214,0,0,0,0
708,product-708,14,52,56,52,55,52,148
709,product-709,60,80,153,47,156,157,158
710,product-710,67,131,141,147,55,140,142
711,product-711,182,188,167,171,173,172,28
712,product-712,117,184,128,131,123,72,123
713,product-713,96,118,21,178,174,182,182
714,product-714,54,74,25,25,25,174,21
715,product-715,193,257,94,101,111,103,104
716,product-716,127,214,247,0,0,0,0
717,product-717,162,218,51,46,50,43,153
718,product-718,123,203,104,104,113,113,91
719,product-719,106,114,184,17,187,181,179
720,product-720,263,298,48,155,48,50,42
721,product-721,24,59,59,60,55,56,143
722,product-722,142,156,25,26,28,171,27
723,product-723,158,217,84,75,80,75,121
724,product-724,37,92,6,12,11,2,193
725,product-725,51,147,1,10,195,5,8
726,product-726,169,211,162,159,166,163,36
727,product-727,63,67,80,84,79,84,117
728,product-728,119,129,158,157,153,45,150
729,product-729,41,111,170,29,176,167,169
730,product-730,82,94,10,6,6,11,194
731,product-731,115,199,133,131,129,69,134
732,product-732,184,201,144,145,56,144,145
733,product-733,101,190,94,109,111,111,105
734,product-734,124,214,115,122,122,81,114
735,product-735,95,142,160,151,154,158,45
736,product-736,198,247,0,0,215,0,0
737,product-737,116,175,133,129,126,129,71
738,product-738,169,208,91,94,111,90,93
739,product-739,106,194,184,179,20,185,178
740,product-740,35,65,148,51,48,48,52
741,product-741,158,169,158,39,158,164,158
742,product-742,184,276,0,0,0,206,0
743,product-743,205,232,61,62,62,54,142
744,product-744,83,150,57,53,58,146,54
745,product-745,34,95,125,77,118,123,122
746,product-746,59,93,0,0,0,261,0
747,product-747,150,220,151,52,152,153,152
748,product-748,123,207,100,103,96,109,105
749,product-749,130,218,80,76,124,78,73
750,product-750,196,252,0,0,0,230,0
751,product-751,70,149,143,144,60,142,143
752,product-752,49,133,11,6,193,2,9
753,product-753,75,102,0,0,201,2,2
754,product-754,202,264,121,116,81,119,121
755,product-755,135,224,25,170,35,28,28
756,product-756,175,257,120,111,84,118,112
757,product-757,93,164,201,0,4,0,4
758,product-758,187,269,166,37,31,29,33
759,product-759,143,155,173,172,174,28,167
760,product-760,128,162,20,21,175,28,20
761,product-761,198,201,102,96,105,99,103
762,product-762,160,185,37,34,166,39,32
763,product-763,208,255,206,0,0,0,0
764,product-764,59,78,65,71,65,68,134
765,product-765,138,163,64,135,131,134,140
766,product-766,81,121,2,2,7,2,193
767,product-767,125,139,171,25,175,171,171
768,product-768,154,168,21,20,24,180,18
769,product-769,92,93,116,117,121,115,84
770,product-770,90,109,140,65,137,139,135
771,product-771,154,163,118,119,110,119,85
772,product-772,70,157,81,90,88,114,88
773,product-773,138,165,166,35,34,33,36
774,product-774,157,241,53,56,59,144,51
775,product-775,215,241,57,53,58,52,145
776,product-776,133,137,41,38,164,41,40
777,product-777,196,279,150,148,147,50,154
778,product-778,96,171,51,57,52,145,55
779,product-779,186,263,258,0,0,0,0
780,product-780,46,85,140,55,61,59,62
781,product-781,76,112,67,133,129,132,132
782,product-782,157,158,0,0,215,0,0
783,product-783,90,134,158,156,158,39,158
784,product-784,72,90,106,112,108,91,104
785,product-785,116,117,143,141,56,144,146
786,product-786,106,136,59,146,50,50,49
787,product-787,29,51,33,34,35,162,37
788,product-788,147,206,69,72,72,72,132
789,product-789,5,72,151,143,53,146,146
790,product-790,163,249,141,63,140,136,140
791,product-791,70,81,77,74,122,76,76
792,product-792,44,122,152,151,48,156,157
793,product-793,178,220,89,90,110,88,91
794,product-794,170,242,167,32,173,173,164
795,product-795,82,131,65,67,68,133,71
796,product-796,61,135,45,50,154,48,44
797,product-797,182,195,4,7,6,198,6
798,product-798,166,238,130,127,127,73,128
799,product-799,168,243,116,117,119,86,113
800,product-800,149,229,107,97,95,94,97
801,product-801,154,154,0,0,0,0,226
802,product-802,198,235,172,173,173,173,26
803,product-803,68,106,0,204,0,0,0
804,product-804,149,234,107,112,112,112,89
805,product-805,115,197,114,82,121,122,114
806,product-806,186,260,121,83,82,75,82
807,product-807,127,198,0,0,0,0,212
808,product-808,109,181,23,180,25,18,16
809,product-809,201,279,0,0,0,0,222
810,product-810,81,166,137,59,140,137,145
811,product-811,168,238,102,98,99,100,104
812,product-812,46,123,110,107,111,110,94
813,product-813,145,158,30,167,171,174,170
814,product-814,131,196,186,17,179,187,185
815,product-815,24,38,0,224,0,0,0
816,product-816,155,244,160,38,162,158,161
817,product-817,230,241,110,87,88,86,88
818,product-818,127,127,0,0,233,0,0
819,product-819,100,137,47,41,47,154,47
820,product-820,165,232,100,98,98,98,98
821,product-821,87,121,0,0,206,0,0
822,product-822,185,219,25,19,176,19,19
823,product-823,149,197,41,39,43,158,39
824,product-824,99,121,29,27,26,29,171
825,product-825,131,179,0,0,0,239,0
826,product-826,177,214,0,0,199,2,2
827,product-827,140,226,13,20,21,11,184
828,product-828,41,127,76,80,122,75,83
829,product-829,117,167,137,139,138,58,142
830,product-830,262,299,56,57,54,144,58
831,product-831,88,117,108,111,112,113,88
832,product-832,51,104,0,0,204,0,0
833,product-833,275,324,108,110,115,111,89
834,product-834,186,247,157,42,43,38,48
835,product-835,127,171,0,229,0,0,0
836,product-836,158,171,204,0,0,0,0
837,product-837,56,96,74,75,74,124,72
838,product-838,44,61,138,139,135,137,65
839,product-839,40,112,131,135,132,70,134
840,product-840,32,114,0,0,0,0,209
841,product-841,222,245,57,145,54,59,57
842,product-842,204,236,156,159,160,153,42
843,product-843,166,222,42,37,158,39,45
844,product-844,183,187,71,70,69,73,129
845,product-845,140,140,51,54,59,146,53
846,product-846,96,184,0,0,206,0,0
847,product-847,55,102,31,34,170,29,32
848,product-848,135,213,94,109,96,88,88
849,product-849,71,122,78,78,127,74,70
850,product-850,16,101,75,74,128,67,69
851,product-851,120,186,148,144,150,53,151
852,product-852,36,68,54,142,144,142,150
853,product-853,97,132,129,74,69,69,75
854,product-854,95,171,0,223,0,0,0
855,product-855,119,203,0,0,245,0,0
856,product-856,12,22,112,86,118,112,111
857,product-857,58,63,198,200,195,199,1
858,product-858,216,229,129,74,66,68,67
859,product-859,136,166,51,152,151,144,145
860,product-860,183,217,106,109,103,102,96
861,product-861,129,162,179,26,171,175,171
862,product-862,81,103,166,30,168,170,168
863,product-863,122,207,106,106,108,97,99
864,product-864,186,201,92,95,105,96,99
865,product-865,231,276,34,33,28,171,28
866,product-866,87,139,106,99,98,103,101
867,product-867,76,133,123,75,128,122,126
868,product-868,193,217,209,0,0,0,0
869,product-869,77,95,183,19,12,16,16
870,product-870,91,130,82,120,114,113,123
871,product-871,124,156,8,192,10,13,5
872,product-872,270,338,192,196,193,6,199
873,product-873,123,127,182,16,180,182,183
874,product-874,87,90,211,0,0,0,0
875,product-875,113,192,82,80,83,118,83
876,product-876,134,158,191,192,11,187,194
877,product-877,147,182,79,117,126,121,126
878,product-878,140,192,0,207,0,0,0
879,product-879,93,95,237,0,0,0,0
880,product-880,24,105,0,0,0,0,231
881,product-881,264,342,108,107,88,108,113
882,product-882,166,168,86,88,113,91,90
883,product-883,140,225,102,102,101,95,101
884,product-884,179,213,33,33,172,27,26
885,product-885,86,103,0,242,0,0,0
886,product-886,108,155,29,33,170,28,35
887,product-887,21,35,65,66,67,64,131
888,product-888,174,217,80,75,78,81,124
889,product-889,112,189,0,4,6,0,199
890,product-890,202,246,174,171,174,26,175
891,product-891,88,157,10,17,16,15,186
892,product-892,205,235,86,93,110,88,91
893,product-893,188,201,208,0,0,0,0
894,product-894,106,142,17,22,19,20,180
895,product-895,194,228,98,103,105,102,106
896,product-896,25,47,132,124,71,134,128
897,product-897,242,295,155,148,50,150,152
898,product-898,184,215,111,113,91,104,106
899,product-899,175,229,33,169,30,27,34
900,product-900,103,169,0,2,0,0,201
901,product-901,257,333,0,214,0,0,0
902,product-902,163,169,43,162,37,35,39
903,product-903,98,104,15,189,13,7,12
904,product-904,74,94,0,0,0,206,0
905,product-905,91,135,200,200,200,200,1
906,product-906,102,112,109,115,87,114,118
907,product-907,122,168,127,70,76,76,71
908,product-908,45,97,9,196,8,0,0
909,product-909,130,171,162,161,38,160,166
910,product-910,157,241,149,146,50,145,155
911,product-911,181,212,71,70,72,69,128
912,product-912,159,218,67,134,136,134,128
913,product-913,173,204,0,0,0,228,0
914,product-914,250,296,14,23,18,182,15
915,product-915,56,59,77,125,74,78,75
916,product-916,135,233,179,22,23,17,20
917,product-917,212,254,112,93,104,110,103
918,product-918,137,217,0,3,0,0,197
919,product-919,136,167,159,45,46,40,39
920,product-920,68,89,51,154,50,45,43
921,product-921,9,16,41,157,44,38,40
922,product-922,13,95,116,113,115,109,88
923,product-923,109,190,161,151,44,160,155
924,product-924,193,280,1,2,197,0,7
925,product-925,171,197,110,94,88,90,87
926,product-926,70,84,82,121,123,120,118
927,product-927,97,165,67,73,70,75,128
928,product-928,129,217,97,98,106,102,106
929,product-929,126,164,26,27,29,169,32
930,product-930,176,244,186,15,184,185,185
931,product-931,88,136,107,107,90,113,113
932,product-932,93,157,128,127,126,127,76
933,product-933,80,113,0,214,0,0,0
934,product-934,178,254,144,142,147,58,142
935,product-935,66,94,151,49,146,147,154
936,product-936,83,98,176,176,26,170,176
937,product-937,36,111,85,83,79,119,79
938,product-938,187,198,43,158,154,155,154
939,product-939,128,219,109,115,88,115,116
940,product-940,102,134,35,31,33,166,37
941,product-941,158,237,94,93,106,94,96
942,product-942,131,178,22,180,175,183,181
943,product-943,79,81,21,22,174,22,29
944,product-944,93,162,175,170,30,175,170
945,product-945,133,193,25,24,19,180,20
946,product-946,167,189,99,98,102,102,102
947,product-947,83,138,0,3,202,0,1
948,product-948,192,196,114,119,86,112,115
949,product-949,186,258,9,193,196,196,191
950,product-950,22,26,190,8,9,8,5
951,product-951,122,203,12,14,21,183,15
952,product-952,115,185,0,228,0,0,0
953,product-953,213,295,14,19,20,181,22
954,product-954,207,282,90,96,107,90,93
955,product-955,199,212,148,143,147,148,56
956,product-956,149,164,77,71,79,76,124
957,product-957,191,263,113,110,113,115,87
958,product-958,172,194,112,88,110,109,109
959,product-959,202,264,123,81,115,117,123
960,product-960,41,124,79,82,85,118,83
961,product-961,173,195,136,133,131,69,129
962,product-962,45,109,34,29,170,30,25
963,product-963,131,159,57,140,64,60,65
964,product-964,91,110,43,156,41,49,39
965,product-965,122,213,54,57,57,52,146
966,product-966,37,37,109,117,111,109,86
967,product-967,26,43,97,106,101,104,103
968,product-968,24,78,160,162,158,42,155
969,product-969,41,71,76,128,70,68,70
970,product-970,70,134,102,104,104,96,109
971,product-971,122,162,147,153,148,50,145
972,product-972,113,194,148,51,54,53,49
973,product-973,140,187,103,102,95,105,110
974,product-974,226,262,159,152,153,150,45
975,product-975,106,121,249,0,0,0,0
976,product-976,100,102,25,175,174,175,171
977,product-977,34,99,15,11,185,10,10
978,product-978,118,184,141,54,150,145,147
979,product-979,62,62,138,133,133,65,132
980,product-980,37,40,35,160,35,37,43
981,product-981,30,86,147,58,48,50,56
982,product-982,210,267,160,156,40,164,159
983,product-983,70,151,30,29,24,173,26
984,product-984,171,243,168,30,28,28,30
985,product-985,141,163,145,146,150,55,146
986,product-986,61,151,106,114,109,89,107
987,product-987,98,109,0,0,0,0,215
988,product-988,148,174,64,63,136,62,61
989,product-989,50,131,118,82,79,81,85
990,product-990,99,134,92,112,84,85,90
991,product-991,46,106,65,68,73,130,74
992,product-992,163,208,0,0,0,0,222
993,product-993,218,305,197,1,200,194,199
994,product-994,129,182,89,115,80,81,83
995,product-995,152,185,52,48,150,46,52
996,product-996,125,129,142,53,53,53,55
997,product-997,128,144,176,22,179,183,181
998,product-998,18,24,121,127,125,129,74
999,product-999,216,305,122,82,113,116,118
1000,product-1000,180,191,0,0,0,208,0
1001,product-1001,17,55,81,83,77,122,83
1002,product-1002,126,185,230,0,0,0,0
1003,product-1003,209,211,160,44,35,39,43
1004,product-1004,138,171,96,103,99,102,93
1005,product-1005,134,184,49,57,53,48,148
1006,product-1006,113,207,138,59,141,141,143
1007,product-1007,62,121,110,107,89,114,107
1008,product-1008,218,272,0,230,0,0,0
1009,product-1009,41,56,55,58,58,55,147
1010,product-1010,61,140,156,41,39,42,48
1011,product-1011,182,218,6,7,8,197,0
1012,product-1012,40,105,153,45,159,153,150
1013,product-1013,111,150,176,171,176,27,172
1014,product-1014,153,184,165,169,172,31,167
1015,product-1015,104,166,1,198,0,6,0
1016,product-1016,91,145,52,59,143,54,54
1017,product-1017,59,75,18,19,19,19,186
1018,product-1018,180,248,170,31,166,171,164
1019,product-1019,103,172,83,86,90,90,115
1020,product-1020,191,195,47,42,51,47,153
1021,product-1021,180,254,95,102,100,107,110
1022,product-1022,195,230,29,167,168,168,167
1023,product-1023,185,245,0,224,0,0,0
1024,product-1024,189,273,189,189,198,192,7
1025,product-1025,128,135,170,25,33,33,26
1026,product-1026,115,201,58,147,57,48,57
1027,product-1027,70,165,144,149,151,51,150
1028,product-1028,88,125,74,74,72,126,70
1029,product-1029,137,232,94,111,108,104,101
1030,product-1030,172,204,67,137,134,138,134
1031,product-1031,56,121,108,89,91,97,90
1032,product-1032,234,258,106,111,105,92,103
1033,product-1033,183,186,140,57,144,147,141
1034,product-1034,144,156,0,234,0,0,0
1035,product-1035,170,184,83,112,115,117,113
1036,product-1036,59,137,83,117,85,87,88
1037,product-1037,205,208,117,119,115,115,80
1038,product-1038,186,189,151,160,157,44,159
1039,product-1039,167,248,34,164,167,169,168
1040,product-1040,138,214,0,215,0,0,0
1041,product-1041,110,153,137,60,136,140,137
1042,product-1042,200,234,68,63,136,61,63
1043,product-1043,101,148,98,100,101,102,97
1044,product-1044,128,169,145,142,53,151,142
1045,product-1045,161,170,0,246,0,0,0
1046,product-1046,192,264,136,141,63,137,142
1047,product-1047,88,118,183,21,184,181,183
1048,product-1048,148,155,92,97,92,103,94
1049,product-1049,130,133,192,191,10,191,185
1050,product-1050,125,130,143,57,58,59,58
1051,product-1051,29,45,119,120,80,120,115
1052,product-1052,81,119,77,77,79,121,78
1053,product-1053,199,287,10,188,12,8,8
1054,product-1054,64,68,50,51,150,55,48
1055,product-1055,162,193,147,142,141,138,58
1056,product-1056,63,122,19,180,180,184,184
1057,product-1057,153,250,132,131,72,124,129
1058,product-1058,139,188,67,67,62,61,136
1059,product-1059,154,213,46,36,44,46,159
1060,product-1060,17,25,9,191,13,8,11
1061,product-1061,197,207,79,126,76,71,77
1062,product-1062,107,201,44,42,37,161,39
1063,product-1063,121,123,145,150,52,149,145
1064,product-1064,229,315,114,112,110,89,112
1065,product-1065,184,206,184,16,17,16,14
1066,product-1066,90,164,123,78,120,125,124
1067,product-1067,10,14,154,44,160,160,153
1068,product-1068,173,243,0,198,0,0,4
1069,product-1069,80,120,41,40,37,41,164
1070,product-1070,84,99,196,7,0,1,0
1071,product-1071,94,185,62,62,143,61,57
1072,product-1072,19,53,26,28,173,31,29
1073,product-1073,187,270,189,11,14,8,15
1074,product-1074,109,140,75,76,129,69,68
1075,product-1075,123,207,53,150,50,53,52
1076,product-1076,153,207,91,99,99,104,99
1077,product-1077,103,138,91,89,94,107,98
1078,product-1078,114,132,185,19,16,17,13
1079,product-1079,203,269,0,0,0,215,0
1080,product-1080,236,256,185,15,181,186,190
1081,product-1081,151,219,41,45,50,49,155
1082,product-1082,198,214,95,95,103,97,101
1083,product-1083,79,85,172,172,169,31,165
1084,product-1084,167,204,152,144,51,147,144
1085,product-1085,199,268,56,65,59,139,66
1086,product-1086,128,188,25,24,17,179,22
1087,product-1087,53,105,0,200,4,4,1
1088,product-1088,97,101,57,143,148,141,145
1089,product-1089,105,160,88,108,111,109,116
1090,product-1090,66,82,77,77,78,127,74
1091,product-1091,154,231,43,157,155,161,153
1092,product-1092,82,101,109,108,88,111,117
1093,product-1093,101,109,109,92,108,112,113
1094,product-1094,72,155,204,0,0,0,1
1095,product-1095,65,110,0,0,0,219,0
1096,product-1096,55,121,0,0,0,0,209
1097,product-1097,144,144,195,190,7,197,193
1098,product-1098,95,151,260,0,0,0,0
1099,product-1099,243,300,71,76,72,126,79
1100,product-1100,96,134,164,41,35,32,33
1101,product-1101,43,100,69,63,67,133,67
1102,product-1102,107,136,106,99,92,91,96
1103,product-1103,141,170,153,151,147,48,154
1104,product-1104,177,180,194,188,186,184,11
1105,product-1105,100,167,176,176,183,22,175
1106,product-1106,120,175,1,11,6,194,2
1107,product-1107,166,178,164,41,162,155,157
1108,product-1108,214,234,227,0,0,0,0
1109,product-1109,177,233,52,54,48,49,151
1110,product-1110,63,134,31,29,22,31,174
1111,product-1111,188,192,229,0,0,0,0
1112,product-1112,93,153,160,160,161,42,161
1113,product-1113,91,179,124,123,120,77,118
1114,product-1114,166,236,164,160,161,156,41
1115,product-1115,29,38,0,206,0,0,0
1116,product-1116,205,294,37,36,32,167,28
1117,product-1117,190,237,57,146,51,58,54
1118,product-1118,153,177,0,210,0,0,0
1119,product-1119,130,201,129,129,133,130,67
1120,product-1120,217,234,12,184,16,12,20
1121,product-1121,134,205,39,165,165,160,165
1122,product-1122,50,57,32,31,173,23,24
1123,product-1123,153,243,54,47,53,150,49
1124,product-1124,248,264,21,19,19,183,14
1125,product-1125,220,284,0,0,220,0,0
1126,product-1126,124,183,189,189,184,182,14
1127,product-1127,204,298,128,120,123,77,124
1128,product-1128,71,127,134,139,136,62,136
1129,product-1129,65,91,29,173,31,29,32
1130,product-1130,72,152,8,195,1,10,4
1131,product-1131,147,169,27,176,168,168,168
1132,product-1132,19,29,130,69,74,69,68
1133,product-1133,199,262,0,230,0,0,0
1134,product-1134,124,171,142,134,141,63,135
1135,product-1135,78,116,95,99,96,97,104
1136,product-1136,164,226,74,69,69,74,126
1137,product-1137,44,99,97,101,106,100,106
1138,product-1138,58,95,2,200,5,3,2
1139,product-1139,16,35,124,121,124,115,80
1140,product-1140,211,277,0,201,0,1,1
1141,product-1141,118,176,63,138,65,58,67
1142,product-1142,86,105,182,190,182,13,184
1143,product-1143,12,21,139,142,63,133,135
1144,product-1144,200,286,179,175,184,181,21
1145,product-1145,157,218,27,177,168,171,169
1146,product-1146,140,186,0,0,7,197,4
1147,product-1147,82,100,61,59,63,138,60
1148,product-1148,108,142,76,74,80,73,122
1149,product-1149,169,248,164,158,158,165,40
1150,product-1150,96,159,0,0,0,0,212
1151,product-1151,24,84,105,99,103,97,105
1152,product-1152,127,133,28,34,32,34,167
1153,product-1153,76,93,44,50,44,154,44
1154,product-1154,216,305,170,25,28,27,34
1155,product-1155,177,238,143,148,57,145,143
1156,product-1156,199,289,86,92,113,90,82
1157,product-1157,151,176,195,3,2,10,8
1158,product-1158,137,138,77,125,118,126,125
1159,product-1159,49,99,41,42,38,159,37
1160,product-1160,125,200,194,194,189,187,11
1161,product-1161,23,106,25,19,18,22,178
1162,product-1162,226,234,50,53,52,151,44
1163,product-1163,94,127,56,57,58,52,143
1164,product-1164,88,110,70,134,127,129,135
1165,product-1165,129,146,50,153,47,49,48
1166,product-1166,190,221,170,30,174,168,174
1167,product-1167,162,237,12,187,187,186,185
1168,product-1168,141,182,7,190,11,10,15
1169,product-1169,32,62,95,110,95,91,89
1170,product-1170,106,174,55,58,58,59,143
1171,product-1171,123,211,97,97,104,92,98
1172,product-1172,115,184,116,87,85,82,84
1173,product-1173,163,170,55,144,147,145,150
1174,product-1174,78,113,105,103,93,106,111
1175,product-1175,169,248,36,36,31,167,34
1176,product-1176,186,204,17,16,14,12,187
1177,product-1177,102,115,26,17,179,20,23
1178,product-1178,197,266,148,50,49,52,51
1179,product-1179,151,232,65,66,64,64,139
1180,product-1180,163,229,63,133,135,135,141
1181,product-1181,161,235,117,84,114,119,112
1182,product-1182,186,246,145,50,59,51,58
1183,product-1183,158,232,140,56,57,63,55
1184,product-1184,67,145,201,3,0,1,0
1185,product-1185,147,166,97,106,96,92,97
1186,product-1186,43,92,43,48,49,156,43
1187,product-1187,136,225,165,36,164,164,166
1188,product-1188,225,308,10,4,5,192,13
1189,product-1189,71,78,0,205,0,0,0
1190,product-1190,42,132,79,125,118,122,117
1191,product-1191,173,222,105,98,101,102,99
1192,product-1192,58,74,80,118,78,85,79
1193,product-1193,35,59,61,137,144,144,142
1194,product-1194,110,112,0,0,0,0,212
1195,product-1195,125,189,78,119,79,76,76
1196,product-1196,175,199,44,50,152,50,45
1197,product-1197,35,115,118,81,124,117,122
1198,product-1198,144,220,28,167,28,30,30
1199,product-1199,219,245,0,0,0,0,204
1200,product-1200,191,197,148,148,138,139,57
1201,product-1201,61,64,136,129,66,138,139
1202,product-1202,56,78,24,33,28,172,27
1203,product-1203,198,279,47,154,46,47,42
1204,product-1204,207,252,95,93,100,92,103
1205,product-1205,178,234,154,49,149,150,151
1206,product-1206,230,262,55,143,61,60,53
1207,product-1207,79,142,0,260,0,0,0
1208,product-1208,81,164,98,102,97,93,101
1209,product-1209,174,178,69,135,61,61,70
1210,product-1210,96,183,65,62,140,65,56
1211,product-1211,182,269,0,0,0,210,0
1212,product-1212,80,82,152,154,150,46,156
1213,product-1213,174,225,192,185,185,187,12
1214,product-1214,146,210,134,133,133,135,66
1215,product-1215,40,118,0,201,0,0,3
1216,product-1216,74,77,75,130,121,125,121
1217,product-1217,28,92,118,119,121,79,119
1218,product-1218,158,249,8,3,4,8,193
1219,product-1219,136,138,46,158,38,40,37
1220,product-1220,151,233,9,187,194,195,191
1221,product-1221,184,198,15,14,181,16,21
1222,product-1222,116,171,162,37,42,43,41
1223,product-1223,172,234,27,26,177,18,19
1224,product-1224,141,227,13,184,189,188,185
1225,product-1225,133,140,16,23,182,22,19
1226,product-1226,188,198,26,23,27,177,19
1227,product-1227,52,98,78,77,81,81,124
1228,product-1228,67,93,245,0,0,0,0
1229,product-1229,167,195,188,184,16,187,180
1230,product-1230,21,78,44,48,44,47,153
1231,product-1231,78,118,120,123,121,79,119
1232,product-1232,123,190,66,69,69,69,130
1233,product-1233,56,139,48,42,153,43,48
1234,product-1234,50,52,100,95,103,94,92
1235,product-1235,93,137,170,25,170,171,180
1236,product-1236,243,341,72,133,127,125,126
1237,product-1237,62,78,113,92,109,113,107
1238,product-1238,44,77,107,109,102,107,95
1239,product-1239,247,296,196,194,196,190,9
1240,product-1240,203,205,0,238,0,0,0
1241,product-1241,119,155,64,131,74,69,70
1242,product-1242,99,162,104,101,95,92,101
1243,product-1243,84,121,10,193,185,191,187
1244,product-1244,232,300,22,28,177,26,24
1245,product-1245,168,204,139,64,133,137,135
1246,product-1246,100,109,0,0,215,0,0
1247,product-1247,60,72,0,0,0,0,217
1248,product-1248,89,161,114,85,114,118,119
1249,product-1249,142,182,48,49,147,51,56
1250,product-1250,60,125,141,54,143,144,151
1251,product-1251,14,37,152,155,153,149,47
1252,product-1252,46,126,124,130,126,129,73
1253,product-1253,166,173,195,3,3,8,6
1254,product-1254,72,102,0,0,214,0,0
1255,product-1255,175,208,181,176,178,178,23
1256,product-1256,141,238,61,63,62,140,58
1257,product-1257,138,186,105,92,93,91,97
1258,product-1258,207,226,103,101,101,96,101
1259,product-1259,185,244,248,0,0,0,0
1260,product-1260,26,82,136,141,141,62,134
1261,product-1261,79,150,24,173,31,30,23
1262,product-1262,120,192,27,34,30,33,170
1263,product-1263,187,202,132,72,63,63,69
1264,product-1264,53,97,21,23,18,21,182
1265,product-1265,202,295,169,26,29,32,26
1266,product-1266,2,33,100,97,104,99,100
1267,product-1267,223,274,55,52,145,56,56
1268,product-1268,70,156,114,108,90,107,111
1269,product-1269,109,200,98,97,101,100,107
1270,product-1270,119,138,124,72,79,76,81
1271,product-1271,42,105,121,127,128,77,128
1272,product-1272,26,102,135,127,127,70,130
1273,product-1273,184,250,64,66,133,72,62
1274,product-1274,23,111,141,63,64,56,54
1275,product-1275,140,219,99,97,98,102,103
1276,product-1276,42,51,31,33,170,27,34
1277,product-1277,125,142,14,185,190,187,181
1278,product-1278,167,256,38,39,160,37,36
1279,product-1279,32,50,99,90,99,105,96
1280,product-1280,118,206,130,68,137,129,136
1281,product-1281,183,268,155,154,48,152,152
1282,product-1282,217,273,124,127,130,134,71
1283,product-1283,27,87,27,26,19,177,23
1284,product-1284,95,108,93,89,106,91,90
1285,product-1285,216,279,117,124,123,78,120
1286,product-1286,47,133,78,85,119,82,77
1287,product-1287,36,40,0,0,216,0,0
1288,product-1288,49,121,8,5,195,6,4
1289,product-1289,133,145,107,107,112,93,108
1290,product-1290,197,257,0,0,212,0,0
1291,product-1291,22,33,130,140,65,135,132
1292,product-1292,125,198,141,134,141,133,62
1293,product-1293,183,250,59,141,137,141,145
1294,product-1294,47,53,142,144,61,141,135
1295,product-1295,192,283,69,68,70,127,68
1296,product-1296,41,46,165,37,36,31,37
1297,product-1297,36,68,139,140,58,145,140
1298,product-1298,241,294,136,59,142,138,144
1299,product-1299,147,221,65,57,56,57,139
1300,product-1300,58,86,62,65,59,63,136
1301,product-1301,66,107,115,108,116,111,89
1302,product-1302,194,216,138,66,136,137,134
1303,product-1303,112,165,140,62,55,56,64
1304,product-1304,110,159,72,77,74,127,76
1305,product-1305,64,85,80,78,85,77,120
1306,product-1306,61,144,27,176,19,19,25
1307,product-1307,39,104,107,92,108,110,105
1308,product-1308,199,273,135,135,137,135,65
1309,product-1309,46,112,0,199,5,2,4
1310,product-1310,33,58,18,12,12,185,18
1311,product-1311,169,208,0,0,213,0,0
1312,product-1312,28,100,36,39,160,45,42
1313,product-1313,62,125,133,129,69,128,136
1314,product-1314,73,116,81,82,79,118,84
1315,product-1315,181,254,79,117,122,119,117
1316,product-1316,132,191,138,141,58,139,142
1317,product-1317,159,185,160,158,42,155,157
1318,product-1318,57,103,114,117,113,84,117
1319,product-1319,244,325,174,174,24,179,174
1320,product-1320,123,130,114,115,85,110,113
1321,product-1321,68,80,142,145,141,141,54
1322,product-1322,94,176,10,2,1,6,194
1323,product-1323,135,228,19,21,15,13,184
1324,product-1324,90,128,165,36,38,34,33
1325,product-1325,120,173,163,159,168,37,168
1326,product-1326,32,34,101,102,98,94,102
1327,product-1327,207,257,114,108,116,118,87
1328,product-1328,143,239,73,122,79,78,82
1329,product-1329,153,160,41,51,44,154,50
1330,product-1330,103,146,187,182,188,188,16
1331,product-1331,91,146,65,66,65,136,67
1332,product-1332,108,198,124,75,73,74,75
1333,product-1333,44,115,62,138,61,61,57
1334,product-1334,60,61,94,94,93,108,88
1335,product-1335,24,72,63,63,59,136,59
1336,product-1336,40,89,67,138,134,138,131
1337,product-1337,107,139,61,56,65,139,63
1338,product-1338,134,147,179,179,174,179,23
1339,product-1339,63,71,176,22,19,23,26
1340,product-1340,223,262,93,102,104,104,108
1341,product-1341,155,170,47,148,150,154,150
1342,product-1342,190,245,0,0,0,221,0
1343,product-1343,181,269,54,57,52,145,57
1344,product-1344,133,156,101,108,105,97,100
1345,product-1345,150,198,181,177,24,176,171
1346,product-1346,63,144,156,157,164,40,155
1347,product-1347,69,94,118,87,113,118,115
1348,product-1348,225,241,122,130,128,121,75
1349,product-1349,72,158,36,36,165,36,37
1350,product-1350,155,209,0,0,0,226,0
1351,product-1351,31,74,62,60,61,63,139
1352,product-1352,52,126,71,67,134,63,63
1353,product-1353,217,278,184,186,183,19,180
1354,product-1354,175,190,61,135,138,139,138
1355,product-1355,40,54,46,152,53,45,49
1356,product-1356,34,45,19,18,182,18,21
1357,product-1357,177,233,31,168,28,37,28
1358,product-1358,74,126,86,112,89,92,87
