id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
2985,product-2985,86,96,54,164,142,187,171,203
2986,product-2986,18,75,132,98,30,185,101,159
2987,product-2987,47,82,197,126,132,250,209,155
2988,product-2988,109,133,121,36,41,75,69,32
2989,product-2989,84,103,49,139,184,86,176,185
2990,product-2990,12,62,19,85,177,105,113,62
2991,product-2991,163,176,157,221,63,51,148,100
2992,product-2992,15,59,122,83,116,139,212,94
2993,product-2993,128,195,195,203,249,236,126,57
2994,product-2994,176,229,113,94,109,43,138,188
2995,product-2995,108,179,199,43,164,167,228,122
2996,product-2996,118,133,65,35,171,71,96,112
2997,product-2997,40,105,145,200,91,75,190,181
2998,product-2998,116,170,47,159,69,113,80,44
2999,product-2999,97,152,106,143,69,10,129,49
3000,product-3000,72,119,207,61,94,151,166,174
3001,product-3001,74,153,248,186,177,66,163,183
3002,product-3002,191,216,184,35,197,89,86,93
3003,product-3003,76,129,136,142,78,73,18,105
3004,product-3004,58,113,228,138,147,122,83,95
3005,product-3005,159,182,93,172,154,63,46,93
3006,product-3006,212,287,189,214,26,122,15,176
3007,product-3007,204,293,108,182,154,113,58,177
3008,product-3008,108,121,197,194,206,31,206,22
3009,product-3009,124,170,125,203,92,141,153,195
3010,product-3010,2,84,122,208,107,153,215,256
3011,product-3011,190,282,132,155,203,46,189,154
3012,product-3012,45,46,34,60,198,109,241,156
3013,product-3013,29,37,113,68,228,75,170,130
3014,product-3014,150,177,236,78,145,180,145,202
3015,product-3015,56,65,144,121,121,88,36,187
3016,product-3016,81,159,181,71,69,232,123,108
3017,product-3017,128,170,66,82,120,93,145,248
3018,product-3018,218,261,111,181,160,160,14,54
3019,product-3019,108,157,151,139,200,86,45,222
3020,product-3020,29,31,99,150,45,99,217,30
3021,product-3021,46,66,104,179,49,113,212,133
3022,product-3022,197,242,89,50,230,153,190,209
3023,product-3023,207,214,162,88,218,120,59,213
3024,product-3024,50,102,194,116,90,106,253,82
3025,product-3025,122,186,72,21,81,31,63,201
3026,product-3026,109,195,216,108,251,44,224,26
3027,product-3027,243,293,58,62,199,68,187,130
3028,product-3028,43,58,132,42,105,122,94,195
3029,product-3029,258,333,50,118,64,58,119,194
3030,product-3030,37,120,7,74,145,83,17,168
3031,product-3031,197,245,188,39,150,167,79,150
3032,product-3032,211,255,234,213,261,96,193,202
3033,product-3033,73,156,109,123,104,72,156,140
3034,product-3034,204,270,32,36,182,129,119,154
3035,product-3035,11,82,101,153,34,74,160,178
3036,product-3036,188,241,171,163,73,154,122,153
3037,product-3037,205,213,44,118,85,141,69,53
3038,product-3038,48,109,238,152,228,195,74,121
3039,product-3039,164,237,25,192,7,112,202,126
3040,product-3040,82,156,114,32,28,115,73,118
3041,product-3041,141,195,52,96,151,197,22,199
3042,product-3042,195,265,64,175,223,134,205,83
3043,product-3043,216,269,19,126,34,193,146,79
3044,product-3044,133,228,20,63,50,111,103,175
3045,product-3045,88,101,67,72,43,227,51,34
3046,product-3046,125,183,153,131,78,187,81,96
3047,product-3047,197,272,23,206,31,143,254,139
3048,product-3048,149,184,147,20,205,227,97,66
3049,product-3049,108,126,26,253,100,199,153,144
3050,product-3050,42,100,40,168,101,176,191,77
3051,product-3051,104,158,162,49,141,156,66,147
3052,product-3052,224,229,121,146,202,113,145,184
3053,product-3053,82,153,94,137,128,206,212,68
3054,product-3054,10,83,197,198,108,149,75,107
3055,product-3055,200,291,132,58,56,215,89,123
3056,product-3056,183,227,208,83,113,150,163,72
3057,product-3057,36,119,160,184,55,27,214,118
3058,product-3058,77,83,184,172,72,98,22,54
3059,product-3059,141,164,181,220,121,112,65,247
3060,product-3060,194,218,114,144,226,5,92,82
3061,product-3061,29,94,94,62,176,96,191,94
3062,product-3062,137,200,114,87,60,64,29,114
3063,product-3063,63,76,106,210,138,47,165,226
3064,product-3064,119,154,211,200,230,61,134,206
3065,product-3065,152,204,45,86,175,20,42,58
3066,product-3066,193,237,209,16,156,168,156,154
3067,product-3067,37,69,87,96,232,51,236,178
3068,product-3068,155,174,116,193,108,81,120,120
3069,product-3069,140,199,63,189,115,160,140,39
3070,product-3070,92,130,144,93,109,90,46,64
3071,product-3071,104,138,45,85,58,186,154,92
3072,product-3072,160,224,153,170,184,104,74,148
3073,product-3073,202,298,235,117,52,29,203,157
3074,product-3074,91,166,18,229,183,90,126,103
3075,product-3075,133,187,178,172,85,129,95,166
3076,product-3076,59,151,84,139,131,35,24,248
3077,product-3077,77,98,156,110,246,33,41,27
3078,product-3078,226,229,66,189,183,35,186,31
3079,product-3079,129,212,16,152,20,232,70,110
3080,product-3080,92,130,62,38,119,205,120,228
3081,product-3081,194,277,223,143,150,155,53,125
3082,product-3082,42,135,97,101,212,174,216,215
3083,product-3083,168,225,170,139,109,31,47,66
3084,product-3084,189,271,42,172,95,155,174,85
3085,product-3085,197,251,93,185,120,17,108,132
3086,product-3086,135,210,138,193,36,102,34,119
3087,product-3087,192,281,164,178,109,176,90,128
3088,product-3088,188,191,72,169,84,93,163,231
3089,product-3089,205,214,188,179,75,172,122,37
3090,product-3090,138,139,6,117,180,59,56,208
3091,product-3091,193,232,109,109,52,190,238,123
3092,product-3092,114,201,26,148,150,190,181,68
3093,product-3093,189,215,134,112,67,89,55,196
3094,product-3094,123,152,174,50,24,107,84,139
3095,product-3095,59,115,86,65,157,151,118,189
3096,product-3096,201,219,212,17,45,112,154,184
3097,product-3097,34,93,81,121,54,127,108,58
3098,product-3098,213,223,96,185,35,85,258,109
3099,product-3099,212,215,99,143,163,102,223,207
3100,product-3100,124,153,27,116,222,53,139,177
3101,product-3101,122,138,150,156,77,70,128,188
3102,product-3102,85,86,40,131,23,102,107,223
3103,product-3103,88,88,95,83,204,260,72,188
3104,product-3104,177,268,128,23,219,85,100,141
3105,product-3105,173,213,265,58,88,110,193,180
3106,product-3106,140,227,226,209,84,147,166,144
3107,product-3107,218,278,76,43,65,68,34,154
3108,product-3108,120,214,182,59,91,159,193,84
3109,product-3109,215,298,11,96,106,80,149,143
3110,product-3110,97,192,168,51,137,124,126,28
3111,product-3111,228,270,67,128,238,123,149,192
3112,product-3112,170,256,170,66,52,119,147,61
3113,product-3113,87,135,180,17,47,233,151,93
3114,product-3114,42,108,116,64,158,57,109,202
3115,product-3115,57,117,28,183,91,217,164,233
3116,product-3116,176,266,159,73,77,83,149,186
3117,product-3117,212,299,69,229,50,180,90,86
3118,product-3118,108,158,164,188,171,202,92,96
3119,product-3119,205,276,140,41,168,144,61,196
3120,product-3120,63,153,141,112,85,229,78,189
3121,product-3121,66,67,190,89,235,66,124,81
3122,product-3122,36,49,26,205,112,150,30,210
3123,product-3123,135,146,65,151,197,191,79,230
3124,product-3124,147,161,114,43,224,182,42,76
3125,product-3125,114,145,74,178,84,213,200,121
3126,product-3126,86,110,143,228,129,70,99,113
3127,product-3127,76,81,139,249,146,29,123,17
3128,product-3128,193,259,197,132,104,193,69,44
3129,product-3129,7,29,51,171,173,253,113,180
3130,product-3130,100,188,94,45,46,219,106,179
3131,product-3131,115,121,88,202,10,251,164,154
3132,product-3132,163,256,230,96,217,126,92,100
3133,product-3133,86,139,141,182,260,132,99,77
3134,product-3134,171,176,16,83,80,45,189,51
3135,product-3135,138,192,225,131,138,187,193,119
3136,product-3136,64,98,57,28,70,85,114,90
3137,product-3137,185,276,29,149,217,240,169,190
3138,product-3138,182,229,126,74,31,49,195,191
3139,product-3139,170,176,117,89,137,198,142,219
3140,product-3140,161,186,174,122,122,40,81,135
3141,product-3141,169,234,46,46,110,54,206,44
3142,product-3142,183,239,255,194,224,197,189,64
3143,product-3143,153,215,51,23,68,114,153,120
3144,product-3144,132,199,61,163,100,185,215,23
3145,product-3145,14,55,167,134,75,51,144,144
3146,product-3146,129,189,125,196,132,24,45,184
3147,product-3147,15,56,97,62,73,186,104,80
3148,product-3148,98,115,219,27,146,188,39,86
3149,product-3149,112,166,234,44,101,110,18,92
3150,product-3150,36,73,167,153,153,37,146,129
3151,product-3151,47,103,55,152,245,199,197,24
3152,product-3152,96,123,20,44,174,184,130,185
3153,product-3153,32,119,56,3,34,214,94,172
3154,product-3154,143,217,118,107,64,131,151,125
3155,product-3155,111,164,45,17,198,215,174,263
3156,product-3156,107,164,177,96,158,88,199,29
3157,product-3157,97,156,87,86,166,56,240,18
3158,product-3158,210,233,146,45,153,83,212,45
3159,product-3159,123,126,2,40,135,137,125,127
3160,product-3160,124,160,111,144,187,153,155,137
3161,product-3161,119,211,153,49,221,175,79,181
3162,product-3162,198,261,109,84,110,41,95,137
3163,product-3163,225,252,87,195,42,138,176,159
3164,product-3164,127,167,98,160,118,73,207,120
3165,product-3165,61,137,159,75,212,93,87,201
3166,product-3166,126,214,143,170,147,161,181,114
3167,product-3167,75,130,46,73,146,62,80,257
3168,product-3168,17,107,184,145,186,162,27,136
3169,product-3169,167,249,179,195,103,144,206,165
3170,product-3170,86,141,201,87,207,117,37,180
3171,product-3171,203,290,187,45,117,146,27,32
3172,product-3172,194,281,59,196,63,176,195,104
3173,product-3173,112,163,160,115,110,133,249,35
3174,product-3174,96,124,90,229,82,85,105,84
3175,product-3175,49,131,34,126,106,209,198,152
3176,product-3176,117,185,183,8,50,41,211,76
3177,product-3177,30,81,190,125,234,130,195,42
3178,product-3178,118,208,172,107,161,148,199,199
3179,product-3179,85,154,88,149,62,37,172,222
3180,product-3180,91,126,228,98,184,161,14,53
3181,product-3181,158,180,144,58,135,86,105,115
3182,product-3182,116,160,219,202,48,104,72,127
3183,product-3183,158,201,32,189,183,95,228,167
3184,product-3184,89,162,29,51,114,168,179,169
3185,product-3185,199,270,32,83,140,104,83,164
3186,product-3186,145,221,34,177,153,82,62,202
3187,product-3187,86,168,123,58,238,44,212,137
3188,product-3188,177,195,191,88,228,145,172,18
3189,product-3189,214,296,158,96,60,172,77,9
3190,product-3190,159,212,30,66,20,17,147,48
3191,product-3191,171,266,22,66,104,92,156,82
3192,product-3192,167,218,23,33,132,180,147,132
3193,product-3193,2,71,112,74,106,35,194,142
3194,product-3194,21,93,150,98,107,44,208,157
3195,product-3195,129,189,74,90,44,131,111,148
3196,product-3196,20,58,54,58,158,13,182,218
3197,product-3197,46,65,160,148,163,163,102,222
3198,product-3198,75,126,47,128,180,70,190,242
3199,product-3199,122,174,64,211,196,60,51,162
3200,product-3200,56,116,121,98,171,278,167,204
3201,product-3201,96,157,204,105,200,97,75,129
3202,product-3202,174,251,92,94,202,104,99,195
3203,product-3203,115,120,120,25,125,125,138,98
3204,product-3204,56,130,142,106,168,72,99,144
3205,product-3205,100,176,71,40,58,73,102,12
3206,product-3206,123,177,181,58,109,57,81,242
3207,product-3207,110,183,206,37,133,63,132,206
3208,product-3208,93,111,12,206,212,152,226,8
3209,product-3209,51,114,152,104,89,104,100,74
3210,product-3210,240,325,238,138,155,82,93,87
3211,product-3211,26,60,211,144,108,141,133,158
3212,product-3212,47,82,97,36,107,234,126,186
3213,product-3213,101,164,40,48,124,43,101,251
3214,product-3214,148,211,151,160,166,19,101,220
3215,product-3215,44,113,87,206,127,145,179,182
3216,product-3216,213,232,42,46,80,70,126,48
3217,product-3217,83,98,98,198,145,207,108,177
3218,product-3218,133,210,34,62,45,190,82,134
3219,product-3219,220,313,202,66,193,31,166,77
3220,product-3220,192,279,251,153,249,70,16,95
3221,product-3221,38,115,245,137,109,195,225,45
3222,product-3222,216,258,22,94,59,204,43,80
3223,product-3223,117,202,178,46,97,176,77,155
3224,product-3224,190,191,101,75,82,125,103,153
3225,product-3225,113,160,182,176,64,35,169,187
3226,product-3226,131,168,74,127,80,237,100,259
3227,product-3227,137,214,117,135,216,100,215,113
3228,product-3228,162,186,187,106,20,102,232,95
3229,product-3229,113,115,103,104,122,84,56,45
3230,product-3230,105,154,160,176,258,29,48,159
3231,product-3231,160,163,212,119,177,182,28,141
3232,product-3232,84,138,181,14,141,29,136,183
3233,product-3233,104,133,59,97,158,181,158,206
3234,product-3234,206,246,112,210,65,168,86,118
3235,product-3235,51,73,35,26,133,111,13,34
3236,product-3236,29,61,68,155,157,149,222,180
3237,product-3237,171,239,225,114,186,135,207,128
3238,product-3238,206,298,86,60,145,99,218,135
3239,product-3239,164,228,192,153,218,68,67,53
3240,product-3240,64,107,90,40,167,26,234,58
3241,product-3241,71,113,145,47,85,184,148,89
3242,product-3242,89,125,160,21,74,137,150,49
3243,product-3243,199,226,101,24,102,37,221,158
3244,product-3244,221,268,141,69,190,125,106,75
3245,product-3245,9,37,125,124,106,197,31,81
3246,product-3246,120,157,217,206,100,34,119,103
3247,product-3247,68,102,120,75,184,137,118,51
3248,product-3248,230,279,72,41,184,184,149,45
3249,product-3249,183,234,67,192,65,73,43,204
3250,product-3250,199,204,187,115,99,63,117,128
3251,product-3251,141,179,173,136,139,162,175,144
3252,product-3252,79,125,187,57,29,100,65,106
3253,product-3253,13,61,214,242,154,92,122,27
3254,product-3254,79,146,80,272,135,69,73,91
3255,product-3255,200,216,149,65,158,195,182,166
3256,product-3256,48,119,88,215,196,172,197,192
3257,product-3257,221,233,82,121,63,168,108,150
3258,product-3258,74,169,245,206,171,48,128,180
3259,product-3259,166,239,38,51,212,10,252,34
3260,product-3260,26,47,86,128,62,180,205,147
3261,product-3261,58,81,138,67,54,103,63,184
3262,product-3262,173,201,128,113,74,187,196,160
3263,product-3263,206,253,116,30,241,53,141,151
3264,product-3264,179,264,220,117,169,202,61,79
3265,product-3265,244,244,12,51,33,71,123,123
3266,product-3266,163,241,118,201,32,104,32,177
3267,product-3267,162,249,169,118,102,206,23,187
3268,product-3268,36,58,73,33,161,35,81,205
3269,product-3269,26,51,121,74,71,140,58,82
3270,product-3270,122,163,143,39,183,82,60,223
3271,product-3271,23,109,71,155,145,181,158,90
3272,product-3272,28,115,19,40,186,118,146,76
3273,product-3273,6,12,116,25,184,199,227,199
3274,product-3274,7,60,76,130,43,88,201,59
3275,product-3275,237,267,93,191,174,46,160,231
3276,product-3276,201,296,87,71,44,139,36,79
3277,product-3277,199,267,144,138,36,180,61,139
3278,product-3278,167,254,39,53,114,207,53,30
3279,product-3279,67,96,217,24,110,272,136,28
3280,product-3280,105,154,169,14,127,143,86,38
3281,product-3281,147,168,129,130,19,21,159,64
3282,product-3282,172,204,193,143,101,145,70,144
3283,product-3283,201,251,155,17,27,17,193,139
3284,product-3284,199,233,218,92,157,55,158,78
3285,product-3285,129,162,41,135,41,137,194,102
3286,product-3286,78,150,38,163,206,150,42,106
3287,product-3287,110,120,85,122,187,84,72,56
3288,product-3288,124,188,130,174,95,132,148,162
3289,product-3289,97,99,58,95,162,172,158,187
3290,product-3290,215,258,21,177,168,228,120,166
3291,product-3291,14,24,130,171,123,153,71,192
3292,product-3292,100,127,74,184,184,45,173,73
3293,product-3293,130,171,38,134,107,116,208,187
3294,product-3294,172,262,107,175,44,220,70,10
3295,product-3295,138,191,47,83,85,211,236,88
3296,product-3296,172,232,69,222,62,174,125,40
3297,product-3297,170,262,89,86,121,104,20,92
3298,product-3298,180,234,237,64,56,117,148,18
3299,product-3299,5,63,191,88,55,162,104,109
3300,product-3300,188,191,54,126,174,69,187,98
3301,product-3301,68,118,57,49,125,93,197,232
3302,product-3302,241,318,88,114,87,194,220,130
3303,product-3303,191,271,232,64,20,55,39,54
3304,product-3304,149,192,192,100,191,199,146,137
3305,product-3305,216,240,171,84,204,16,260,104
3306,product-3306,54,140,41,186,46,105,102,94
3307,product-3307,63,139,237,33,180,151,81,208
3308,product-3308,158,194,100,74,101,38,177,142
3309,product-3309,60,110,92,134,151,102,77,178
3310,product-3310,117,166,147,20,102,60,176,188
3311,product-3311,76,172,197,138,177,200,203,107
3312,product-3312,269,330,20,58,122,260,65,112
3313,product-3313,157,173,53,188,165,159,74,28
3314,product-3314,155,244,142,48,72,184,138,160
3315,product-3315,28,65,139,66,90,209,195,55
3316,product-3316,61,121,238,246,65,194,52,82
3317,product-3317,98,167,26,110,179,223,86,196
3318,product-3318,55,105,153,95,146,154,144,49
3319,product-3319,189,232,70,123,134,227,65,164
3320,product-3320,108,142,214,276,193,176,198,66
3321,product-3321,34,53,93,150,126,163,75,46
3322,product-3322,78,161,154,28,139,137,134,118
3323,product-3323,11,100,33,240,81,103,99,44
3324,product-3324,42,50,108,84,167,26,12,117
3325,product-3325,100,156,191,231,108,208,94,32
3326,product-3326,59,70,152,213,62,84,73,171
3327,product-3327,223,231,48,164,31,74,98,172
3328,product-3328,34,75,141,191,143,182,172,125
3329,product-3329,39,93,164,75,212,131,85,198
3330,product-3330,109,150,221,63,208,217,188,22
3331,product-3331,120,155,69,155,124,12,219,80
3332,product-3332,13,100,178,136,134,99,129,84
3333,product-3333,153,180,58,107,176,135,96,110
3334,product-3334,220,304,94,25,129,159,32,68
3335,product-3335,50,82,247,164,60,98,186,174
3336,product-3336,33,108,203,27,146,131,12,13
3337,product-3337,66,121,65,60,135,174,35,176
3338,product-3338,180,191,212,205,132,77,37,66
3339,product-3339,269,359,57,40,61,120,197,187
3340,product-3340,110,171,204,167,148,163,182,20
3341,product-3341,194,246,155,182,185,78,197,196
3342,product-3342,134,212,159,133,195,207,66,189
3343,product-3343,101,125,146,141,32,26,31,145
3344,product-3344,67,69,102,142,150,158,156,7
3345,product-3345,158,236,109,71,207,116,102,185
3346,product-3346,83,164,36,18,30,63,42,143
3347,product-3347,143,211,67,203,136,118,87,249
3348,product-3348,114,116,168,189,135,156,220,162
3349,product-3349,174,181,126,29,52,89,75,207
3350,product-3350,63,150,195,66,53,200,195,105
3351,product-3351,85,173,161,120,11,153,138,134
3352,product-3352,205,284,227,224,52,98,166,147
3353,product-3353,54,82,147,136,108,101,96,178
3354,product-3354,13,54,173,129,34,220,87,107
3355,product-3355,93,107,170,21,35,201,85,169
3356,product-3356,130,138,93,74,133,233,164,123
3357,product-3357,177,227,46,171,120,171,157,86
3358,product-3358,172,207,172,28,124,177,53,205
3359,product-3359,199,239,129,140,106,193,169,19
3360,product-3360,16,50,160,36,150,133,113,123
3361,product-3361,60,121,159,62,157,219,146,124
3362,product-3362,163,256,84,83,123,78,76,141
3363,product-3363,231,259,47,157,149,160,71,191
3364,product-3364,126,148,228,160,143,59,67,126
3365,product-3365,196,286,55,191,129,21,212,216
3366,product-3366,73,93,77,105,172,137,112,89
3367,product-3367,213,218,127,94,166,73,154,80
3368,product-3368,233,288,160,259,99,86,197,225
3369,product-3369,139,231,70,116,201,1,40,194
3370,product-3370,164,223,185,23,199,163,178,47
3371,product-3371,207,250,183,221,9,108,194,57
3372,product-3372,202,229,159,88,106,99,81,110
3373,product-3373,127,151,64,149,102,21,111,158
3374,product-3374,139,172,53,158,86,194,169,99
3375,product-3375,61,127,153,140,43,61,213,157
3376,product-3376,43,78,140,55,110,56,199,196
3377,product-3377,167,181,151,217,152,98,92,104
3378,product-3378,197,203,109,48,194,177,97,206
3379,product-3379,96,137,61,38,216,148,36,85
3380,product-3380,71,146,173,205,215,34,220,19
3381,product-3381,27,69,106,116,206,218,176,218
3382,product-3382,59,84,77,142,26,110,148,128
3383,product-3383,68,119,165,109,24,78,82,20
3384,product-3384,135,185,168,137,78,106,193,68
3385,product-3385,170,179,96,174,171,134,213,73
3386,product-3386,187,236,130,131,156,208,4,123
3387,product-3387,127,140,53,65,171,208,15,202
3388,product-3388,172,243,70,13,150,153,175,202
3389,product-3389,177,183,281,13,34,118,89,116
3390,product-3390,231,280,65,174,69,231,189,80
3391,product-3391,40,63,269,179,122,128,159,184
3392,product-3392,66,108,82,156,178,178,161,231
3393,product-3393,81,128,141,155,77,123,110,40
3394,product-3394,149,197,223,140,170,182,28,174
3395,product-3395,38,129,38,76,3,147,44,41
3396,product-3396,196,283,103,142,167,136,111,158
3397,product-3397,82,132,97,244,20,111,104,80
3398,product-3398,34,120,178,22,209,64,58,74
3399,product-3399,113,137,199,173,7,144,109,196
3400,product-3400,194,259,94,132,202,137,169,205
3401,product-3401,82,86,104,45,56,173,192,74
3402,product-3402,130,202,88,156,73,69,185,41
3403,product-3403,42,100,195,201,130,84,77,250
3404,product-3404,211,297,60,116,40,217,173,272
3405,product-3405,42,64,50,188,114,81,131,114
3406,product-3406,99,178,48,94,53,67,64,79
3407,product-3407,114,148,131,162,77,167,87,236
3408,product-3408,227,275,214,24,21,1,68,170
3409,product-3409,90,140,190,95,137,70,51,47
3410,product-3410,19,93,152,234,91,141,121,142
3411,product-3411,76,128,220,144,204,174,150,250
3412,product-3412,150,179,104,234,61,247,157,18
3413,product-3413,185,225,196,130,125,193,8,53
3414,product-3414,140,193,16,168,208,48,79,15
3415,product-3415,135,164,218,135,61,190,167,118
3416,product-3416,215,249,89,133,184,147,208,200
3417,product-3417,39,40,205,222,41,5,22,209
3418,product-3418,188,275,95,177,196,244,42,172
3419,product-3419,22,43,213,226,54,80,91,12
3420,product-3420,123,153,188,134,57,90,80,197
3421,product-3421,110,186,202,222,181,173,194,103
3422,product-3422,134,185,108,97,111,118,137,223
3423,product-3423,78,140,66,67,60,197,11,123
3424,product-3424,118,180,129,133,180,234,56,51
3425,product-3425,75,152,200,111,89,46,148,125
3426,product-3426,144,206,195,136,41,99,14,78
3427,product-3427,76,168,87,160,108,194,121,115
3428,product-3428,147,207,36,177,196,140,144,158
3429,product-3429,167,201,134,96,115,131,131,167
3430,product-3430,54,141,244,129,167,215,210,101
3431,product-3431,89,95,143,96,83,69,226,228
3432,product-3432,23,39,179,199,220,137,108,210
3433,product-3433,221,260,22,126,116,71,140,29
3434,product-3434,74,78,65,31,203,169,129,99
3435,product-3435,107,172,35,197,65,137,152,154
3436,product-3436,217,275,188,202,44,77,181,155
3437,product-3437,159,176,170,156,110,111,32,95
3438,product-3438,208,292,93,172,183,217,90,148
3439,product-3439,101,143,117,118,38,86,203,126
3440,product-3440,105,168,256,131,99,189,196,52
3441,product-3441,52,70,63,251,159,206,6,78
3442,product-3442,30,129,96,179,161,44,52,111
3443,product-3443,203,298,30,194,240,175,13,179
3444,product-3444,199,288,37,26,144,26,122,146
3445,product-3445,108,178,134,124,135,150,139,75
3446,product-3446,118,134,85,157,281,216,247,158
3447,product-3447,15,46,277,91,92,88,151,107
3448,product-3448,21,67,204,184,44,97,220,186
3449,product-3449,94,101,168,54,119,241,60,59
3450,product-3450,148,189,247,182,89,61,69,94
3451,product-3451,137,178,25,63,166,221,25,112
3452,product-3452,61,149,56,139,173,181,15,42
3453,product-3453,161,234,157,70,60,81,196,133
3454,product-3454,144,219,114,201,52,49,23,24
3455,product-3455,170,194,65,125,114,208,99,124
3456,product-3456,40,58,132,63,141,69,128,157
3457,product-3457,62,155,120,189,38,180,101,34
3458,product-3458,217,274,210,92,12,102,120,98
3459,product-3459,133,167,117,181,48,58,22,215
3460,product-3460,50,87,136,202,193,119,161,35
3461,product-3461,61,93,208,233,29,185,28,109
3462,product-3462,206,224,88,131,196,54,15,90
3463,product-3463,198,286,49,19,28,262,220,105
3464,product-3464,66,141,160,126,180,87,164,221
3465,product-3465,95,173,90,155,100,186,140,29
3466,product-3466,67,97,101,126,112,158,48,119
3467,product-3467,131,147,110,175,30,149,135,127
3468,product-3468,150,175,13,204,74,110,197,79
3469,product-3469,54,149,146,66,231,80,194,122
3470,product-3470,215,293,102,234,173,106,219,135
3471,product-3471,207,235,87,201,144,91,92,70
3472,product-3472,68,109,127,14,84,105,160,90
3473,product-3473,213,213,113,210,84,58,48,242
3474,product-3474,173,180,126,205,130,133,192,53
3475,product-3475,84,131,129,60,103,146,178,161
3476,product-3476,2,84,115,64,99,182,106,207
3477,product-3477,111,156,5,10,76,41,225,2
3478,product-3478,112,117,34,99,125,88,27,100
3479,product-3479,47,125,161,34,120,162,204,201
3480,product-3480,191,264,107,162,106,23,79,112
3481,product-3481,146,155,165,245,52,168,104,102
3482,product-3482,90,165,268,192,195,129,182,146
3483,product-3483,150,189,210,52,14,208,104,71
3484,product-3484,202,202,39,196,133,180,97,77
3485,product-3485,195,215,194,113,182,29,110,94
3486,product-3486,210,303,195,54,173,83,39,176
3487,product-3487,72,82,113,75,82,192,187,250
3488,product-3488,225,279,144,90,166,25,83,19
3489,product-3489,139,162,126,92,87,287,207,144
3490,product-3490,181,253,178,49,132,18,152,224
3491,product-3491,39,96,207,253,136,153,140,174
3492,product-3492,43,127,186,105,205,40,81,172
3493,product-3493,84,153,15,166,142,173,74,121
3494,product-3494,96,131,15,74,138,54,190,173
3495,product-3495,30,48,41,107,36,175,158,149
3496,product-3496,68,72,85,82,153,165,148,62
3497,product-3497,26,62,121,144,233,42,156,257
3498,product-3498,224,275,146,190,184,32,19,65
3499,product-3499,111,181,46,106,126,102,104,154
3500,product-3500,57,107,62,62,110,53,167,222
3501,product-3501,74,82,151,72,138,168,50,8
3502,product-3502,80,145,228,50,85,136,72,101
3503,product-3503,39,55,56,171,122,208,21,242
3504,product-3504,222,276,276,193,127,148,41,62
3505,product-3505,68,106,164,205,113,93,174,185
3506,product-3506,177,201,167,113,190,77,159,161
3507,product-3507,114,193,187,111,49,211,99,163
3508,product-3508,157,179,118,266,134,109,103,115
3509,product-3509,191,282,109,166,147,82,105,177
3510,product-3510,108,128,65,79,74,113,100,88
3511,product-3511,91,128,150,103,187,267,145,60
3512,product-3512,166,244,59,194,40,151,79,12
3513,product-3513,108,177,180,129,98,153,215,67
3514,product-3514,43,118,184,170,131,139,29,128
3515,product-3515,159,188,165,133,164,197,197,166
3516,product-3516,116,183,199,170,78,150,146,47
3517,product-3517,137,162,170,119,194,139,54,174
3518,product-3518,152,181,99,171,197,122,197,45
3519,product-3519,84,89,87,90,94,256,53,170
3520,product-3520,151,179,89,120,97,37,215,68
3521,product-3521,124,175,159,99,98,101,214,200
3522,product-3522,186,199,22,92,32,180,134,142
3523,product-3523,192,197,54,128,166,158,177,64
3524,product-3524,170,195,33,225,62,137,78,65
3525,product-3525,169,260,214,21,116,65,185,87
3526,product-3526,195,213,157,210,191,235,137,153
3527,product-3527,210,283,84,181,197,46,233,157
3528,product-3528,204,246,186,46,69,174,81,250
3529,product-3529,185,238,245,127,221,43,75,111
3530,product-3530,175,265,149,158,166,220,218,79
3531,product-3531,200,221,147,116,148,101,48,46
3532,product-3532,132,205,183,82,108,4,173,80
3533,product-3533,200,234,234,163,190,182,223,7
3534,product-3534,59,127,42,252,196,76,111,174
3535,product-3535,208,297,20,139,147,34,125,80
3536,product-3536,101,136,181,145,202,51,186,212
3537,product-3537,29,96,153,75,215,73,126,139
3538,product-3538,17,19,243,152,198,112,161,150
3539,product-3539,76,110,67,161,4,95,145,100
3540,product-3540,58,137,36,35,174,9,61,179
3541,product-3541,40,63,46,229,159,198,44,128
3542,product-3542,191,225,130,85,138,132,236,116
3543,product-3543,195,272,146,48,196,74,38,121
3544,product-3544,192,240,18,116,249,123,122,8
3545,product-3545,156,225,85,91,58,52,46,132
3546,product-3546,233,302,141,201,128,170,123,138
3547,product-3547,182,184,81,109,62,51,148,75
3548,product-3548,29,35,100,200,111,147,242,54
3549,product-3549,172,182,100,41,139,106,88,209
3550,product-3550,231,294,197,90,208,57,89,56
3551,product-3551,108,136,14,90,137,146,190,183
3552,product-3552,120,156,144,30,65,103,53,123
3553,product-3553,99,179,95,67,46,159,210,39
3554,product-3554,107,155,241,177,63,93,191,162
3555,product-3555,120,141,154,127,86,201,205,81
3556,product-3556,187,235,107,146,167,111,71,83
3557,product-3557,55,88,126,64,199,226,23,102
3558,product-3558,36,105,186,68,10,212,12,191
3559,product-3559,26,85,120,139,96,52,61,44
3560,product-3560,257,296,32,88,117,120,77,279
3561,product-3561,212,284,35,119,229,229,213,114
3562,product-3562,205,251,99,127,163,140,70,40
3563,product-3563,170,216,32,26,70,145,252,122
3564,product-3564,30,128,188,164,186,211,167,221
3565,product-3565,86,122,137,99,170,105,56,152
