id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1263,customer-1263,83,114,67,69,67,70,165,175
1264,customer-1264,18,63,171,116,146,132,75,150
1265,customer-1265,59,115,16,227,194,143,81,75
1266,customer-1266,216,290,78,54,170,138,213,144
1267,customer-1267,178,242,126,72,151,153,240,140
1268,customer-1268,163,165,142,57,32,116,241,173
1269,customer-1269,22,53,231,3,186,230,187,188
1270,customer-1270,185,262,225,79,109,226,201,204
1271,customer-1271,204,258,6,181,9,94,14,87
1272,customer-1272,142,211,210,144,28,108,66,218
1273,customer-1273,137,203,188,199,84,37,87,207
1274,customer-1274,190,195,148,46,72,101,17,65
1275,customer-1275,86,95,178,175,41,226,109,118
1276,customer-1276,83,102,81,34,49,109,152,187
1277,customer-1277,143,193,50,79,160,179,64,201
1278,customer-1278,27,82,204,196,175,119,103,131
1279,customer-1279,131,139,77,96,191,131,27,117
1280,customer-1280,203,265,146,207,81,211,45,17
1281,customer-1281,36,128,165,128,109,156,143,143
1282,customer-1282,262,297,163,186,84,195,53,197
1283,customer-1283,192,201,216,44,202,149,153,118
1284,customer-1284,187,220,132,184,153,45,97,257
1285,customer-1285,84,154,131,190,148,75,195,178
1286,customer-1286,109,114,75,183,200,117,70,85
1287,customer-1287,66,76,230,232,35,216,193,49
1288,customer-1288,164,249,245,114,183,28,73,156
1289,customer-1289,141,165,216,111,209,118,65,141
1290,customer-1290,82,128,34,148,200,190,205,49
1291,customer-1291,189,277,167,219,87,113,218,34
1292,customer-1292,129,211,179,216,126,109,51,95
1293,customer-1293,181,229,235,77,159,237,37,216
1294,customer-1294,137,164,182,55,123,140,196,178
1295,customer-1295,71,128,197,45,111,83,201,27
1296,customer-1296,186,221,273,154,260,80,170,30
1297,customer-1297,73,110,98,138,122,126,244,28
1298,customer-1298,124,166,177,105,196,67,129,23
1299,customer-1299,60,115,261,182,222,79,206,115
1300,customer-1300,45,64,164,164,177,132,137,81
1301,customer-1301,210,214,157,139,174,42,84,224
1302,customer-1302,96,102,50,138,194,224,68,101
1303,customer-1303,123,169,29,176,135,274,166,135
1304,customer-1304,178,227,28,119,47,89,54,21
1305,customer-1305,172,204,200,148,88,211,218,182
1306,customer-1306,62,108,38,32,37,158,18,211
1307,customer-1307,80,83,159,169,154,211,203,91
1308,customer-1308,174,266,83,145,38,102,57,189
1309,customer-1309,50,108,184,138,149,45,9,182
1310,customer-1310,150,171,29,206,222,99,222,52
1311,customer-1311,250,294,110,45,8,68,190,191
1312,customer-1312,127,193,129,209,71,89,183,136
1313,customer-1313,69,101,105,176,160,134,70,191
1314,customer-1314,170,218,141,92,120,141,11,180
1315,customer-1315,91,162,23,103,82,182,91,115
1316,customer-1316,141,173,27,204,115,242,171,130
1317,customer-1317,129,173,71,200,132,26,132,23
1318,customer-1318,101,118,54,80,93,61,126,109
1319,customer-1319,52,62,115,45,148,59,178,91
1320,customer-1320,154,244,108,23,214,134,182,106
1321,customer-1321,126,185,141,157,143,195,204,4
1322,customer-1322,143,224,143,72,162,182,157,140
1323,customer-1323,116,198,164,149,112,137,206,139
1324,customer-1324,192,243,107,174,114,88,37,234
1325,customer-1325,213,290,245,170,111,266,190,121
1326,customer-1326,226,290,130,90,154,89,113,35
1327,customer-1327,47,80,30,205,104,108,203,69
1328,customer-1328,49,130,84,141,110,259,179,221
1329,customer-1329,134,168,152,141,75,33,82,133
1330,customer-1330,196,244,193,78,56,198,188,187
1331,customer-1331,224,243,73,78,72,83,62,203
1332,customer-1332,210,297,196,91,179,101,127,107
1333,customer-1333,124,163,173,92,183,201,143,193
1334,customer-1334,200,240,182,81,158,41,182,63
1335,customer-1335,201,275,157,18,46,76,102,209
1336,customer-1336,142,203,125,182,123,132,188,133
1337,customer-1337,135,164,94,157,152,153,134,81
1338,customer-1338,32,111,134,204,106,137,115,52
1339,customer-1339,169,230,62,202,155,71,195,24
1340,customer-1340,40,64,89,50,38,16,67,51
1341,customer-1341,52,61,59,51,142,151,221,76
1342,customer-1342,205,255,126,25,166,208,141,33
1343,customer-1343,44,117,259,209,20,88,222,110
1344,customer-1344,72,124,78,202,118,70,258,12
1345,customer-1345,114,117,189,140,217,39,85,39
1346,customer-1346,66,88,32,66,73,248,233,138
1347,customer-1347,44,83,181,55,103,168,159,111
1348,customer-1348,87,92,120,184,83,67,228,161
1349,customer-1349,75,143,145,187,184,120,236,43
1350,customer-1350,127,196,139,199,111,77,196,238
1351,customer-1351,20,73,17,24,96,55,207,188
1352,customer-1352,183,272,124,202,141,42,224,185
1353,customer-1353,170,255,30,158,68,254,94,96
1354,customer-1354,152,209,132,223,97,215,14,107
1355,customer-1355,164,198,170,103,220,179,156,127
1356,customer-1356,218,231,211,118,186,46,129,71
1357,customer-1357,23,27,187,124,47,78,120,45
1358,customer-1358,17,35,104,25,113,54,36,97
1359,customer-1359,91,123,31,74,85,104,114,93
1360,customer-1360,81,165,21,83,119,132,112,209
1361,customer-1361,19,57,181,164,190,74,176,229
1362,customer-1362,157,172,18,195,56,203,81,123
1363,customer-1363,1,25,148,165,69,43,92,174
1364,customer-1364,83,138,196,212,168,22,225,228
1365,customer-1365,10,94,188,200,35,108,33,120
1366,customer-1366,51,117,127,126,42,66,20,159
1367,customer-1367,129,136,142,101,127,135,141,5
1368,customer-1368,223,307,231,193,32,22,171,63
1369,customer-1369,116,160,117,22,223,144,183,194
1370,customer-1370,16,29,198,74,165,53,37,195
1371,customer-1371,113,202,131,114,199,203,44,50
1372,customer-1372,33,80,178,97,210,49,95,24
1373,customer-1373,200,283,105,76,35,169,182,87
1374,customer-1374,127,182,61,68,142,201,110,177
1375,customer-1375,198,235,195,100,139,66,183,195
1376,customer-1376,167,255,198,261,197,213,94,140
1377,customer-1377,134,208,71,190,53,158,98,170
1378,customer-1378,166,263,75,178,39,139,108,110
1379,customer-1379,160,233,21,52,92,160,90,182
1380,customer-1380,119,207,48,65,157,92,38,206
1381,customer-1381,119,190,138,85,76,152,119,133
1382,customer-1382,146,217,188,173,195,151,118,197
1383,customer-1383,60,104,123,135,147,163,117,223
1384,customer-1384,165,175,113,91,118,124,56,174
1385,customer-1385,117,172,231,110,232,105,186,214
1386,customer-1386,147,157,231,194,62,155,87,129
1387,customer-1387,189,271,162,210,109,214,45,42
1388,customer-1388,176,223,212,209,187,5,248,191
1389,customer-1389,40,67,58,106,62,132,133,125
1390,customer-1390,47,55,181,90,191,124,129,167
1391,customer-1391,11,99,88,142,62,195,150,94
1392,customer-1392,155,215,85,63,179,174,116,165
1393,customer-1393,127,204,69,38,132,162,122,89
1394,customer-1394,71,118,144,210,182,152,119,177
1395,customer-1395,192,273,159,233,145,194,50,109
1396,customer-1396,111,180,140,76,131,106,168,67
1397,customer-1397,133,215,109,166,198,172,240,216
1398,customer-1398,135,154,46,111,100,115,126,287
1399,customer-1399,187,282,97,111,202,37,25,76
1400,customer-1400,43,83,52,178,110,222,129,213
1401,customer-1401,117,206,107,94,223,186,144,150
1402,customer-1402,194,232,195,25,48,52,141,9
1403,customer-1403,199,230,125,182,112,55,113,180
1404,customer-1404,190,284,138,58,113,57,192,76
1405,customer-1405,71,129,130,112,98,73,12,61
1406,customer-1406,109,110,190,175,179,124,108,14
1407,customer-1407,174,174,155,39,144,83,213,150
1408,customer-1408,135,198,202,91,164,79,152,88
1409,customer-1409,84,175,157,108,141,66,167,69
1410,customer-1410,172,223,132,65,220,91,93,94
1411,customer-1411,76,101,113,102,216,224,61,163
1412,customer-1412,166,246,127,179,204,186,132,169
1413,customer-1413,231,273,192,217,170,114,80,49
1414,customer-1414,147,193,66,171,69,174,52,205
1415,customer-1415,118,134,185,201,81,195,52,213
1416,customer-1416,236,311,185,183,61,206,95,93
1417,customer-1417,219,306,48,80,87,94,51,194
1418,customer-1418,67,132,89,135,200,168,226,135
1419,customer-1419,98,145,252,134,51,27,30,172
1420,customer-1420,52,99,232,22,182,98,240,236
1421,customer-1421,201,295,29,178,218,231,121,242
1422,customer-1422,103,181,115,66,189,183,78,80
1423,customer-1423,117,188,98,270,129,33,50,234
1424,customer-1424,140,141,117,175,176,131,156,100
1425,customer-1425,172,224,144,59,193,45,94,140
1426,customer-1426,152,168,42,215,155,130,148,132
1427,customer-1427,188,230,186,248,188,70,27,152
1428,customer-1428,56,64,74,53,161,173,14,165
1429,customer-1429,99,103,205,164,80,75,230,35
1430,customer-1430,49,85,198,130,115,91,30,221
1431,customer-1431,96,134,89,184,100,173,198,35
1432,customer-1432,140,224,163,44,186,19,29,176
1433,customer-1433,90,167,34,156,121,110,140,185
1434,customer-1434,177,256,107,34,28,8,182,206
1435,customer-1435,98,177,179,91,59,124,51,281
1436,customer-1436,103,128,214,29,83,124,149,125
1437,customer-1437,77,167,54,77,52,122,91,58
1438,customer-1438,43,76,154,186,174,25,30,203
1439,customer-1439,149,168,138,259,223,131,165,36
1440,customer-1440,232,247,231,69,96,86,141,90
1441,customer-1441,66,109,128,31,69,77,59,122
1442,customer-1442,200,205,194,76,24,161,51,196
1443,customer-1443,63,153,165,241,56,122,21,168
1444,customer-1444,49,103,128,37,226,183,32,53
1445,customer-1445,232,262,157,79,52,162,78,144
1446,customer-1446,57,97,93,120,133,155,156,78
1447,customer-1447,149,173,71,105,215,133,21,138
1448,customer-1448,166,181,70,184,170,278,184,108
1449,customer-1449,71,142,36,83,60,99,29,19
1450,customer-1450,173,220,203,175,80,207,165,26
1451,customer-1451,181,222,26,179,170,154,58,217
1452,customer-1452,190,212,234,152,124,64,46,192
1453,customer-1453,120,158,130,185,165,119,143,187
1454,customer-1454,25,103,161,146,113,192,112,136
1455,customer-1455,60,133,156,4,218,15,95,80
1456,customer-1456,46,90,67,208,177,154,127,29
1457,customer-1457,60,139,210,138,50,232,143,192
1458,customer-1458,149,213,169,144,63,48,195,128
1459,customer-1459,157,191,138,40,42,103,61,48
1460,customer-1460,117,165,4,146,139,49,51,181
1461,customer-1461,80,157,215,27,102,176,160,97
1462,customer-1462,248,263,230,106,73,158,134,216
1463,customer-1463,99,171,185,84,161,116,17,188
1464,customer-1464,164,249,59,103,94,211,105,180
1465,customer-1465,139,142,201,241,129,140,156,43
1466,customer-1466,51,66,217,116,48,40,45,288
1467,customer-1467,196,235,226,128,69,162,92,179
1468,customer-1468,74,114,56,192,116,132,201,134
1469,customer-1469,191,251,194,202,142,153,206,169
1470,customer-1470,169,183,199,77,203,31,17,242
1471,customer-1471,109,191,115,69,147,161,8,87
1472,customer-1472,140,188,154,7,49,89,32,36
1473,customer-1473,183,222,144,18,113,27,184,87
1474,customer-1474,108,186,138,78,207,152,56,179
1475,customer-1475,208,280,59,130,143,127,25,104
1476,customer-1476,201,239,81,48,123,111,189,172
1477,customer-1477,47,132,45,45,31,86,281,133
1478,customer-1478,118,129,178,164,175,215,275,47
1479,customer-1479,116,205,80,84,175,220,104,40
1480,customer-1480,101,138,24,67,103,38,268,117
1481,customer-1481,50,125,67,131,156,175,185,142
1482,customer-1482,122,160,126,203,105,86,166,176
1483,customer-1483,163,248,180,17,194,94,236,151
1484,customer-1484,32,56,77,186,192,85,159,220
1485,customer-1485,115,116,78,199,143,79,115,46
1486,customer-1486,43,117,63,65,84,148,86,81
1487,customer-1487,68,141,66,222,106,70,136,191
1488,customer-1488,51,71,28,64,107,104,54,161
1489,customer-1489,47,120,71,51,142,203,30,205
1490,customer-1490,134,151,34,269,136,87,88,53
1491,customer-1491,110,164,146,123,146,49,205,133
1492,customer-1492,159,205,138,146,45,84,93,110
1493,customer-1493,12,46,182,185,179,58,62,117
1494,customer-1494,245,314,104,99,176,166,98,92
1495,customer-1495,64,141,120,53,96,283,205,135
1496,customer-1496,120,179,236,217,1,188,51,54
1497,customer-1497,130,160,199,181,26,135,202,199
1498,customer-1498,161,169,227,45,155,150,102,108
1499,customer-1499,144,224,123,201,166,248,155,178
1500,customer-1500,228,289,197,24,199,211,190,134
1501,customer-1501,180,268,201,41,45,93,49,192
1502,customer-1502,185,272,190,192,240,131,116,97
1503,customer-1503,42,120,81,92,171,183,50,72
1504,customer-1504,115,138,166,153,204,188,9,45
1505,customer-1505,235,314,144,129,41,200,32,76
1506,customer-1506,101,118,163,182,108,48,200,169
1507,customer-1507,107,121,148,128,91,46,208,42
1508,customer-1508,211,255,196,115,73,127,144,48
1509,customer-1509,126,164,194,62,53,100,171,232
1510,customer-1510,32,47,57,78,251,132,69,206
1511,customer-1511,207,217,47,193,16,144,31,245
1512,customer-1512,43,107,42,73,75,40,54,139
1513,customer-1513,195,283,164,155,179,139,152,137
1514,customer-1514,117,189,166,113,189,57,170,219
1515,customer-1515,85,133,132,77,99,10,211,118
1516,customer-1516,149,150,42,20,81,33,162,171
1517,customer-1517,201,291,75,162,210,143,134,203
1518,customer-1518,71,95,236,177,65,123,126,212
1519,customer-1519,125,157,159,152,60,117,107,151
1520,customer-1520,114,128,185,31,74,213,198,202
1521,customer-1521,163,233,126,146,147,186,63,82
1522,customer-1522,149,200,11,141,151,49,93,90
1523,customer-1523,147,189,225,193,100,185,212,184
1524,customer-1524,127,180,154,153,150,218,64,235
1525,customer-1525,77,84,217,177,12,146,81,62
1526,customer-1526,166,213,190,30,245,103,191,165
1527,customer-1527,156,223,171,64,184,142,106,160
1528,customer-1528,176,250,152,61,84,41,85,134
1529,customer-1529,65,96,111,101,149,172,60,84
1530,customer-1530,27,34,185,125,152,132,15,211
1531,customer-1531,194,239,58,164,111,135,87,166
1532,customer-1532,193,209,82,84,91,104,148,94
1533,customer-1533,143,229,168,175,150,152,127,162
1534,customer-1534,52,65,74,196,23,76,139,85
1535,customer-1535,188,218,39,123,212,187,105,74
1536,customer-1536,85,173,71,125,157,153,103,27
1537,customer-1537,79,111,62,42,194,172,111,264
1538,customer-1538,112,146,153,250,18,152,62,107
1539,customer-1539,189,205,88,42,184,55,204,70
1540,customer-1540,16,73,195,19,279,200,98,70
1541,customer-1541,85,117,57,98,89,161,81,105
1542,customer-1542,49,63,64,156,103,185,138,152
1543,customer-1543,243,341,70,208,179,71,61,216
1544,customer-1544,70,82,54,198,95,8,194,108
1545,customer-1545,35,86,182,72,161,178,199,181
1546,customer-1546,219,307,191,97,180,106,68,41
1547,customer-1547,145,223,187,182,75,190,205,181
1548,customer-1548,27,40,135,240,20,216,79,101
1549,customer-1549,210,219,208,113,110,199,154,176
1550,customer-1550,12,102,34,163,60,55,216,171
1551,customer-1551,31,81,185,183,122,99,195,68
1552,customer-1552,48,92,118,164,9,182,157,81
1553,customer-1553,59,144,180,146,47,73,174,40
1554,customer-1554,178,272,194,156,176,222,55,96
1555,customer-1555,197,280,52,155,179,135,197,126
1556,customer-1556,107,120,16,25,268,177,130,161
1557,customer-1557,87,162,121,193,191,121,130,53
1558,customer-1558,50,68,83,196,26,91,131,158
1559,customer-1559,151,238,208,132,132,135,123,66
1560,customer-1560,182,249,116,185,39,4,191,151
1561,customer-1561,20,77,235,228,203,198,77,51
1562,customer-1562,11,42,101,151,103,261,153,160
1563,customer-1563,135,197,85,215,79,54,193,86
1564,customer-1564,140,229,144,45,119,161,77,117
1565,customer-1565,197,223,162,263,86,34,207,142
1566,customer-1566,151,187,161,101,49,55,55,208
1567,customer-1567,180,185,180,194,245,102,31,104
1568,customer-1568,65,78,84,119,160,162,73,45
1569,customer-1569,71,79,126,188,37,92,165,6
1570,customer-1570,110,153,23,40,127,163,215,162
1571,customer-1571,128,217,118,8,216,35,73,175
1572,customer-1572,201,288,70,63,219,159,228,199
1573,customer-1573,180,258,103,133,146,99,147,58
1574,customer-1574,58,156,120,103,189,163,145,172
1575,customer-1575,42,64,145,171,101,51,114,58
1576,customer-1576,93,123,271,97,90,77,198,193
1577,customer-1577,96,115,36,216,192,25,58,190
1578,customer-1578,256,284,45,104,157,139,61,145
1579,customer-1579,120,177,114,222,57,56,47,139
1580,customer-1580,179,185,52,161,200,86,137,43
1581,customer-1581,109,190,24,147,161,52,72,63
1582,customer-1582,110,114,61,211,186,172,162,127
1583,customer-1583,93,153,123,223,136,195,126,121
1584,customer-1584,126,222,172,46,43,185,200,98
1585,customer-1585,179,256,206,21,215,123,201,100
1586,customer-1586,90,140,59,220,60,36,122,89
1587,customer-1587,158,226,108,115,127,181,171,163
1588,customer-1588,111,205,160,152,207,198,113,81
1589,customer-1589,26,83,280,225,108,50,77,169
1590,customer-1590,113,159,97,120,120,53,88,44
1591,customer-1591,31,113,15,118,164,163,164,54
1592,customer-1592,210,266,2,57,121,31,182,174
1593,customer-1593,12,20,74,126,87,64,167,119
1594,customer-1594,30,67,140,23,104,190,65,136
1595,customer-1595,152,191,136,118,138,113,24,125
1596,customer-1596,79,82,163,121,46,64,106,206
1597,customer-1597,74,136,43,178,165,160,57,124
1598,customer-1598,109,179,70,164,156,159,95,199
1599,customer-1599,150,185,37,239,215,123,95,116
1600,customer-1600,107,191,122,153,230,107,245,210
1601,customer-1601,121,161,64,218,122,159,152,160
1602,customer-1602,61,77,158,134,60,99,147,104
1603,customer-1603,89,125,69,42,100,116,142,73
1604,customer-1604,198,199,203,116,139,71,38,11
1605,customer-1605,159,233,79,143,92,183,144,80
1606,customer-1606,75,167,67,66,64,186,44,191
1607,customer-1607,139,155,129,132,214,91,173,166
1608,customer-1608,144,178,56,89,90,82,38,153
1609,customer-1609,224,268,36,226,182,197,118,2
1610,customer-1610,76,143,84,10,103,225,161,175
1611,customer-1611,101,191,10,40,132,203,139,143
1612,customer-1612,134,220,164,203,61,188,51,150
1613,customer-1613,198,270,165,210,152,70,77,71
1614,customer-1614,90,165,41,103,154,135,173,32
1615,customer-1615,144,157,209,105,210,61,44,188
1616,customer-1616,107,138,44,9,117,185,201,231
1617,customer-1617,153,232,153,28,198,20,80,97
1618,customer-1618,162,233,179,64,24,187,201,124
1619,customer-1619,116,143,68,79,99,79,193,189
1620,customer-1620,128,156,158,126,159,132,161,64
1621,customer-1621,59,157,98,60,226,173,220,171
1622,customer-1622,166,197,199,222,145,131,169,89
1623,customer-1623,62,66,110,61,57,93,175,151
1624,customer-1624,191,192,262,168,181,59,54,156
1625,customer-1625,229,307,106,197,122,100,89,99
1626,customer-1626,164,191,152,101,201,101,14,220
1627,customer-1627,47,84,43,74,176,263,202,88
1628,customer-1628,152,203,163,60,73,208,156,81
1629,customer-1629,58,131,43,30,123,190,87,99
1630,customer-1630,122,133,247,74,143,102,151,196
1631,customer-1631,107,194,98,119,197,130,95,238
1632,customer-1632,71,124,207,116,203,188,84,171
1633,customer-1633,249,328,141,121,76,94,234,54
1634,customer-1634,48,79,82,162,168,159,193,130
1635,customer-1635,139,167,89,14,113,126,189,96
1636,customer-1636,149,173,44,119,190,126,106,40
1637,customer-1637,219,272,75,147,102,192,223,106
1638,customer-1638,49,108,131,267,29,60,186,152
1639,customer-1639,164,241,175,203,34,16,105,55
1640,customer-1640,15,97,57,24,129,167,110,82
1641,customer-1641,41,77,178,210,96,79,128,76
1642,customer-1642,16,49,232,171,27,150,201,163
1643,customer-1643,142,195,178,30,131,111,196,167
1644,customer-1644,191,202,171,172,72,131,154,27
1645,customer-1645,145,201,103,9,106,7,181,71
1646,customer-1646,152,230,186,27,159,161,157,170
1647,customer-1647,203,287,179,43,84,107,149,135
1648,customer-1648,188,272,239,95,124,163,138,130
1649,customer-1649,228,264,22,199,210,135,23,40
1650,customer-1650,103,169,50,187,157,187,205,233
1651,customer-1651,213,296,125,179,55,160,107,117
1652,customer-1652,141,193,39,32,133,17,8,226
1653,customer-1653,47,138,155,66,185,46,210,15
1654,customer-1654,61,113,222,132,71,235,107,102
1655,customer-1655,25,107,92,141,17,196,185,66
1656,customer-1656,151,235,160,116,32,131,185,233
1657,customer-1657,41,90,152,137,81,37,166,196
1658,customer-1658,260,330,201,233,141,71,108,110
1659,customer-1659,109,163,218,71,108,171,166,56
1660,customer-1660,62,75,217,66,9,142,19,177
1661,customer-1661,51,147,49,149,211,118,20,133
1662,customer-1662,122,151,252,50,23,88,125,61
1663,customer-1663,158,198,31,150,125,223,45,53
1664,customer-1664,192,192,73,127,124,61,140,262
1665,customer-1665,162,226,93,110,228,118,216,95
1666,customer-1666,105,113,9,222,47,129,79,107
1667,customer-1667,119,145,125,187,107,6,165,108
1668,customer-1668,52,110,150,164,120,128,107,204
1669,customer-1669,180,229,31,111,118,61,96,8
1670,customer-1670,234,261,193,106,112,177,237,132
1671,customer-1671,132,159,49,6,143,41,64,261
1672,customer-1672,46,138,166,58,160,168,140,188
1673,customer-1673,54,97,24,185,81,181,138,111
1674,customer-1674,100,149,135,202,132,220,39,115
1675,customer-1675,183,260,51,187,23,284,201,180
1676,customer-1676,34,80,143,187,193,52,95,197
1677,customer-1677,162,211,25,147,199,123,102,156
1678,customer-1678,233,237,200,215,200,41,176,7
1679,customer-1679,26,80,142,179,139,20,43,219
1680,customer-1680,125,217,71,73,76,137,35,259
1681,customer-1681,141,150,29,114,206,63,48,128
1682,customer-1682,66,70,91,201,69,157,61,69
1683,customer-1683,214,241,25,96,153,217,73,184
1684,customer-1684,147,173,122,49,73,177,209,87
1685,customer-1685,23,67,77,237,121,208,99,147
1686,customer-1686,172,208,200,186,168,124,195,224
1687,customer-1687,55,124,62,143,145,221,155,177
1688,customer-1688,71,135,115,108,130,192,178,194
1689,customer-1689,187,234,187,109,83,38,46,60
1690,customer-1690,25,90,44,123,39,219,44,214
1691,customer-1691,151,233,31,43,111,169,160,43
1692,customer-1692,101,119,40,158,235,156,149,63
1693,customer-1693,72,146,59,23,74,66,166,110
1694,customer-1694,63,112,157,182,63,95,167,139
1695,customer-1695,278,357,130,86,132,171,76,18
1696,customer-1696,237,296,154,201,138,62,6,165
1697,customer-1697,168,199,87,179,237,208,174,202
1698,customer-1698,163,187,105,94,111,35,108,174
1699,customer-1699,56,107,87,88,139,157,231,135
1700,customer-1700,186,250,105,24,114,174,197,144
1701,customer-1701,206,225,174,202,218,155,196,132
1702,customer-1702,81,84,159,177,207,127,148,101
1703,customer-1703,83,162,120,54,85,148,41,32
1704,customer-1704,94,106,219,32,23,10,235,85
1705,customer-1705,208,220,82,92,161,47,128,157
1706,customer-1706,195,247,92,139,185,115,219,110
1707,customer-1707,63,139,62,141,119,53,104,145
1708,customer-1708,60,137,163,133,151,28,173,28
1709,customer-1709,179,190,213,86,97,206,158,226
1710,customer-1710,204,261,158,156,90,196,148,112
1711,customer-1711,32,127,58,4,154,150,197,58
1712,customer-1712,214,252,131,110,82,139,122,201
1713,customer-1713,59,145,31,213,129,158,91,28
1714,customer-1714,217,235,217,87,102,56,222,37
1715,customer-1715,67,125,51,20,151,71,250,20
1716,customer-1716,120,207,63,158,182,113,163,126
1717,customer-1717,140,219,25,94,187,139,68,108
1718,customer-1718,21,62,69,154,158,81,123,156
1719,customer-1719,33,81,69,84,208,196,122,178
1720,customer-1720,157,173,123,64,55,190,136,170
1721,customer-1721,205,237,108,130,108,57,32,183
1722,customer-1722,186,197,104,93,160,114,60,165
1723,customer-1723,202,255,66,69,79,200,228,166
1724,customer-1724,166,239,148,117,181,181,90,238
1725,customer-1725,134,222,231,76,149,222,77,102
1726,customer-1726,25,90,104,94,113,76,130,199
1727,customer-1727,45,140,116,16,186,185,178,198
1728,customer-1728,209,222,135,107,24,74,219,206
1729,customer-1729,251,311,29,125,173,48,144,163
1730,customer-1730,218,261,54,180,9,115,94,238
1731,customer-1731,109,164,184,146,45,152,67,189
1732,customer-1732,49,134,2,185,90,215,150,123
1733,customer-1733,155,212,67,159,109,204,84,172
1734,customer-1734,123,126,77,124,137,153,136,192
1735,customer-1735,238,265,122,144,26,115,98,132
1736,customer-1736,150,168,163,9,22,115,163,13
1737,customer-1737,77,132,42,187,194,227,32,156
1738,customer-1738,199,282,218,137,84,210,35,68
1739,customer-1739,163,195,171,64,198,141,148,166
1740,customer-1740,122,174,44,144,197,56,233,148
1741,customer-1741,195,196,20,131,59,203,164,93
1742,customer-1742,149,169,62,151,191,89,68,103
1743,customer-1743,56,74,43,132,174,158,193,34
1744,customer-1744,143,208,120,58,205,189,91,99
1745,customer-1745,65,120,165,197,219,217,159,196
1746,customer-1746,57,63,106,79,226,198,72,226
1747,customer-1747,87,144,127,88,196,215,65,84
1748,customer-1748,172,257,221,149,118,130,212,116
1749,customer-1749,100,113,240,10,61,125,165,193
1750,customer-1750,89,133,204,135,147,74,208,228
1751,customer-1751,80,100,227,133,150,171,220,117
1752,customer-1752,197,214,170,234,76,200,131,118
1753,customer-1753,189,190,27,205,159,176,110,88
1754,customer-1754,143,190,141,78,200,239,81,120
1755,customer-1755,62,75,143,160,31,106,16,178
1756,customer-1756,158,167,259,49,92,109,108,34
1757,customer-1757,267,270,9,279,90,220,114,120
1758,customer-1758,79,169,52,89,230,196,197,187
1759,customer-1759,44,84,165,257,133,54,137,214
1760,customer-1760,27,99,199,156,67,8,80,175
1761,customer-1761,47,106,181,168,124,91,176,172
1762,customer-1762,189,196,87,192,45,21,67,106
1763,customer-1763,219,306,188,163,92,72,158,112
1764,customer-1764,183,227,155,224,100,119,55,55
1765,customer-1765,51,53,200,202,47,96,50,153
1766,customer-1766,213,230,86,46,164,192,106,164
1767,customer-1767,60,61,208,93,111,155,125,38
1768,customer-1768,208,236,80,50,200,100,186,45
1769,customer-1769,8,39,106,50,190,37,185,192
1770,customer-1770,78,128,182,82,49,47,27,93
1771,customer-1771,65,75,27,230,52,195,184,37
1772,customer-1772,224,241,79,169,183,132,12,80
1773,customer-1773,119,199,144,188,201,56,201,69
1774,customer-1774,187,200,96,104,39,176,217,203
1775,customer-1775,21,73,124,128,212,214,234,0
1776,customer-1776,121,121,199,212,128,200,211,86
1777,customer-1777,4,34,164,26,123,72,223,193
1778,customer-1778,9,81,51,175,169,62,141,123
1779,customer-1779,124,214,83,202,187,125,70,217
1780,customer-1780,93,130,110,222,165,220,70,141
1781,customer-1781,117,126,25,76,105,149,177,95
1782,customer-1782,107,185,22,151,206,40,36,238
1783,customer-1783,196,265,96,36,192,181,150,118
1784,customer-1784,50,61,161,156,137,101,162,209
1785,customer-1785,224,236,104,92,214,152,130,178
1786,customer-1786,56,97,209,51,174,77,203,198
1787,customer-1787,207,270,54,110,76,202,96,73
1788,customer-1788,116,127,169,42,132,206,108,269
1789,customer-1789,185,230,58,187,201,208,189,65
1790,customer-1790,3,72,71,38,108,73,264,55
1791,customer-1791,107,189,190,135,199,178,72,175
1792,customer-1792,74,101,91,105,147,69,192,54
1793,customer-1793,91,161,86,165,203,73,124,175
1794,customer-1794,33,51,22,81,43,176,170,108
1795,customer-1795,191,266,36,79,46,159,238,151
1796,customer-1796,5,42,212,227,95,20,110,142
1797,customer-1797,109,156,199,178,79,80,198,72
1798,customer-1798,77,145,100,124,42,215,36,147
1799,customer-1799,131,146,103,75,131,166,173,209
1800,customer-1800,197,244,127,73,203,155,155,149
1801,customer-1801,47,140,28,80,165,173,170,177
1802,customer-1802,106,136,119,81,108,46,149,69
1803,customer-1803,148,151,133,97,78,83,104,167
1804,customer-1804,157,193,110,97,195,229,141,139
1805,customer-1805,17,64,96,155,147,103,16,189
1806,customer-1806,197,204,85,33,86,110,164,91
1807,customer-1807,26,109,139,116,67,140,133,24
1808,customer-1808,221,296,58,146,121,67,183,174
1809,customer-1809,88,139,146,160,225,28,79,83
1810,customer-1810,9,90,153,20,122,135,91,198
1811,customer-1811,121,151,95,178,102,181,19,34
1812,customer-1812,122,211,158,170,140,211,196,90
1813,customer-1813,223,318,75,95,63,114,131,100
1814,customer-1814,164,221,102,147,91,108,110,108
1815,customer-1815,150,245,207,206,14,56,49,106
1816,customer-1816,161,237,50,89,208,121,19,158
1817,customer-1817,128,189,197,187,62,61,64,201
1818,customer-1818,216,239,52,118,195,53,119,233
1819,customer-1819,216,292,192,124,73,40,207,221
1820,customer-1820,172,205,140,189,71,75,55,33
