id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1354,product-1354,83,98,97,211,50,68,174,166
1355,product-1355,169,204,124,52,191,55,58,202
1356,product-1356,228,313,137,24,14,196,70,115
1357,product-1357,64,131,75,105,210,195,69,88
1358,product-1358,172,235,223,49,38,145,148,220
1359,product-1359,69,126,131,124,124,14,190,157
1360,product-1360,116,192,175,165,200,36,164,221
1361,product-1361,175,232,126,39,147,139,226,84
1362,product-1362,64,146,36,68,166,42,40,174
1363,product-1363,59,110,191,57,27,89,215,186
1364,product-1364,138,163,52,185,139,77,110,114
1365,product-1365,112,123,214,126,236,88,244,28
1366,product-1366,235,263,87,37,53,203,54,108
1367,product-1367,130,168,90,55,29,173,89,156
1368,product-1368,52,109,158,67,95,3,66,173
1369,product-1369,80,103,177,181,181,26,185,186
1370,product-1370,14,66,188,222,192,63,210,185
1371,product-1371,104,121,147,104,227,29,100,74
1372,product-1372,54,136,94,79,145,69,222,72
1373,product-1373,169,216,174,91,54,186,221,152
1374,product-1374,44,55,158,84,106,211,177,89
1375,product-1375,121,154,30,169,56,218,106,193
1376,product-1376,53,97,48,173,234,61,124,22
1377,product-1377,55,88,204,222,220,168,45,135
1378,product-1378,173,242,73,218,92,107,49,110
1379,product-1379,81,100,171,196,232,39,75,45
1380,product-1380,71,94,127,174,164,60,99,21
1381,product-1381,183,187,85,32,125,34,230,114
1382,product-1382,213,267,8,192,67,193,85,134
1383,product-1383,70,135,177,149,178,288,88,213
1384,product-1384,169,239,28,179,19,164,162,148
1385,product-1385,51,119,198,90,202,152,107,44
1386,product-1386,134,219,82,176,120,57,155,116
1387,product-1387,217,250,139,61,82,42,37,138
1388,product-1388,121,185,211,125,99,40,59,197
1389,product-1389,66,92,150,50,140,109,190,67
1390,product-1390,254,263,104,190,66,107,67,99
1391,product-1391,113,122,70,129,147,118,144,125
1392,product-1392,163,208,109,56,115,123,112,122
1393,product-1393,144,168,40,132,87,99,128,188
1394,product-1394,151,235,184,120,63,134,132,116
1395,product-1395,141,166,99,108,209,55,48,145
1396,product-1396,187,245,100,109,202,57,74,258
1397,product-1397,42,87,153,207,94,117,207,51
1398,product-1398,139,184,194,36,145,102,147,149
1399,product-1399,196,260,175,45,120,117,152,189
1400,product-1400,239,256,149,170,116,53,150,31
1401,product-1401,180,260,172,168,178,38,146,207
1402,product-1402,204,220,132,203,204,206,119,133
1403,product-1403,85,92,207,134,35,66,57,136
1404,product-1404,130,158,265,182,72,240,71,15
1405,product-1405,27,75,111,83,2,186,183,222
1406,product-1406,129,152,98,207,167,210,66,76
1407,product-1407,45,124,171,195,70,220,24,56
1408,product-1408,71,169,82,131,164,123,182,117
1409,product-1409,54,73,196,133,43,115,183,43
1410,product-1410,178,221,16,31,122,18,81,153
1411,product-1411,126,218,132,78,219,112,48,136
1412,product-1412,177,227,136,159,163,36,53,248
1413,product-1413,182,252,201,127,85,189,167,189
1414,product-1414,158,223,115,191,144,128,62,231
1415,product-1415,90,186,79,56,183,124,44,173
1416,product-1416,25,40,79,236,78,107,177,190
1417,product-1417,130,137,86,65,108,235,58,72
1418,product-1418,53,55,125,49,164,37,190,149
1419,product-1419,208,209,98,140,48,39,113,51
1420,product-1420,99,110,11,224,212,160,120,74
1421,product-1421,197,199,46,62,120,220,96,196
1422,product-1422,138,220,170,117,58,128,94,90
1423,product-1423,66,162,127,5,79,151,93,18
1424,product-1424,200,251,81,134,174,102,194,171
1425,product-1425,94,111,246,111,142,151,31,260
1426,product-1426,41,74,48,78,125,113,194,32
1427,product-1427,27,46,31,228,168,30,48,12
1428,product-1428,210,266,158,74,166,141,198,140
1429,product-1429,61,149,63,159,154,56,172,216
1430,product-1430,79,110,55,30,218,252,65,93
1431,product-1431,188,224,180,69,74,172,96,103
1432,product-1432,120,198,62,198,127,94,83,125
1433,product-1433,151,184,92,175,44,103,113,139
1434,product-1434,16,97,174,226,161,34,74,54
1435,product-1435,47,63,27,138,141,52,133,45
1436,product-1436,179,201,25,215,148,229,232,119
1437,product-1437,194,238,105,26,41,39,73,36
1438,product-1438,207,247,100,172,185,88,80,57
1439,product-1439,146,212,175,41,125,62,111,64
1440,product-1440,148,174,194,124,26,156,141,164
1441,product-1441,211,299,187,63,161,46,87,83
1442,product-1442,145,151,151,89,185,228,99,39
1443,product-1443,7,70,154,92,172,61,42,202
1444,product-1444,189,195,200,146,77,77,157,159
1445,product-1445,215,289,130,16,187,116,154,91
1446,product-1446,195,233,143,148,37,112,201,173
1447,product-1447,55,144,114,88,261,95,137,196
1448,product-1448,133,166,145,77,45,94,140,196
1449,product-1449,50,56,35,73,167,234,175,148
1450,product-1450,169,209,119,166,205,119,74,1
1451,product-1451,109,149,146,136,89,175,223,6
1452,product-1452,16,16,224,19,171,102,213,188
1453,product-1453,124,195,223,124,135,55,114,93
1454,product-1454,90,133,235,239,53,47,128,102
1455,product-1455,149,201,161,75,108,82,192,43
1456,product-1456,70,102,93,153,147,147,148,42
1457,product-1457,77,82,42,213,201,112,190,32
1458,product-1458,197,259,181,92,145,141,103,216
1459,product-1459,115,132,159,155,30,185,156,52
1460,product-1460,17,54,58,121,70,277,48,45
1461,product-1461,171,249,216,208,90,41,70,43
1462,product-1462,127,147,90,75,64,43,112,167
1463,product-1463,205,280,219,161,36,239,65,74
1464,product-1464,178,262,145,188,207,108,150,92
1465,product-1465,231,309,85,62,262,104,211,6
1466,product-1466,162,219,139,77,89,182,81,52
1467,product-1467,184,212,52,146,148,123,149,177
1468,product-1468,166,229,244,10,129,60,137,149
1469,product-1469,130,166,170,108,86,129,243,35
1470,product-1470,202,277,24,144,50,89,150,184
1471,product-1471,207,279,187,143,131,171,115,129
1472,product-1472,85,158,203,211,198,64,79,196
1473,product-1473,107,201,63,140,163,117,32,51
1474,product-1474,208,243,92,55,80,93,7,224
1475,product-1475,269,339,114,108,218,4,182,146
1476,product-1476,183,255,69,7,143,49,205,195
1477,product-1477,68,72,78,149,155,188,18,154
1478,product-1478,131,216,62,122,109,180,173,170
1479,product-1479,163,185,149,236,138,132,162,110
1480,product-1480,198,253,110,122,4,202,187,97
1481,product-1481,67,112,71,240,84,88,147,111
1482,product-1482,51,86,13,137,83,166,99,146
1483,product-1483,45,75,68,39,56,166,152,124
1484,product-1484,160,236,34,121,142,157,91,83
1485,product-1485,154,175,29,30,201,81,139,116
1486,product-1486,129,169,160,193,119,218,150,159
1487,product-1487,178,273,149,22,104,203,158,77
1488,product-1488,84,163,164,169,118,200,133,208
1489,product-1489,162,163,87,127,193,194,59,109
1490,product-1490,75,131,105,59,193,28,84,85
1491,product-1491,169,265,140,147,84,172,88,202
1492,product-1492,94,167,176,131,68,163,65,169
1493,product-1493,113,133,168,40,36,221,86,194
1494,product-1494,95,124,98,42,90,196,123,153
1495,product-1495,203,271,20,68,60,83,59,70
1496,product-1496,158,166,202,148,197,201,187,90
1497,product-1497,88,169,104,202,150,200,111,200
1498,product-1498,121,202,79,64,134,110,100,117
1499,product-1499,97,174,93,176,205,34,17,165
1500,product-1500,152,221,63,249,227,20,208,9
1501,product-1501,136,179,109,7,217,192,209,61
1502,product-1502,95,150,140,217,138,78,150,183
1503,product-1503,22,50,248,190,97,62,68,195
1504,product-1504,187,240,162,173,162,215,163,59
1505,product-1505,141,155,95,171,170,108,123,143
1506,product-1506,157,224,128,189,147,240,256,99
1507,product-1507,176,236,55,196,93,35,208,48
1508,product-1508,35,105,111,207,123,162,204,197
1509,product-1509,98,107,75,220,90,119,30,121
1510,product-1510,86,98,107,164,126,105,66,110
1511,product-1511,69,134,153,36,77,89,199,216
1512,product-1512,196,291,214,141,149,227,261,52
1513,product-1513,106,106,16,234,194,274,23,221
1514,product-1514,167,185,128,129,157,33,26,29
1515,product-1515,129,131,197,192,218,165,55,153
1516,product-1516,254,276,70,66,124,191,38,230
1517,product-1517,90,164,158,218,40,164,49,149
1518,product-1518,243,264,28,133,47,207,59,67
1519,product-1519,159,169,98,102,63,131,82,131
1520,product-1520,198,208,98,180,72,135,169,111
1521,product-1521,201,234,143,116,93,49,160,60
1522,product-1522,126,197,85,113,98,105,130,31
1523,product-1523,183,193,96,47,75,197,10,120
1524,product-1524,233,253,111,147,129,104,252,114
1525,product-1525,204,218,71,196,135,88,75,169
1526,product-1526,191,216,139,89,19,51,139,49
1527,product-1527,139,168,268,73,237,169,153,155
1528,product-1528,100,114,156,179,196,259,148,82
1529,product-1529,20,115,139,45,256,172,15,192
1530,product-1530,196,203,56,69,84,88,171,139
1531,product-1531,35,44,139,202,244,59,113,181
1532,product-1532,196,259,82,167,181,119,155,170
1533,product-1533,105,144,212,134,67,129,12,206
1534,product-1534,23,60,80,153,205,59,181,89
1535,product-1535,52,127,26,87,37,172,131,222
1536,product-1536,59,83,158,162,22,63,31,80
1537,product-1537,185,257,75,253,62,161,58,115
1538,product-1538,112,187,208,152,178,146,90,208
1539,product-1539,104,114,55,58,55,154,46,110
1540,product-1540,174,204,33,263,75,38,45,36
1541,product-1541,124,186,79,23,176,226,27,184
1542,product-1542,25,36,195,179,13,216,157,38
1543,product-1543,85,129,39,206,197,158,64,84
1544,product-1544,197,288,96,27,120,63,36,224
1545,product-1545,259,327,142,26,105,162,208,174
1546,product-1546,100,185,95,60,35,202,123,203
1547,product-1547,173,217,221,14,90,184,136,90
1548,product-1548,163,243,216,91,222,82,40,279
1549,product-1549,75,144,194,153,146,16,192,141
1550,product-1550,115,212,202,44,174,154,195,58
1551,product-1551,216,305,167,74,54,179,94,26
1552,product-1552,171,190,167,32,158,72,126,125
1553,product-1553,142,159,163,68,52,95,205,254
1554,product-1554,165,186,1,87,138,197,119,164
1555,product-1555,24,115,89,169,124,70,46,130
1556,product-1556,100,166,161,199,51,69,75,54
1557,product-1557,90,120,182,78,279,87,23,222
1558,product-1558,138,160,113,198,156,67,87,215
1559,product-1559,245,323,145,192,88,225,170,196
1560,product-1560,132,153,175,37,57,191,130,229
1561,product-1561,171,184,252,132,215,65,83,147
1562,product-1562,97,109,66,154,92,108,98,216
1563,product-1563,116,175,235,25,200,183,187,133
1564,product-1564,68,123,118,66,93,129,157,93
1565,product-1565,207,277,129,94,119,110,229,214
1566,product-1566,7,26,85,136,139,64,117,122
1567,product-1567,63,118,101,98,41,213,103,221
1568,product-1568,162,223,73,69,118,61,110,48
1569,product-1569,178,198,67,90,106,178,154,184
1570,product-1570,177,228,178,135,61,131,36,39
1571,product-1571,112,171,98,13,136,45,25,149
1572,product-1572,197,216,224,182,96,240,196,27
1573,product-1573,14,80,71,176,76,94,126,52
1574,product-1574,121,179,192,173,231,159,69,77
1575,product-1575,191,195,65,156,94,107,7,247
1576,product-1576,141,159,138,267,143,241,85,57
1577,product-1577,82,89,38,214,165,237,146,12
1578,product-1578,164,192,49,55,221,110,177,128
1579,product-1579,140,194,60,65,91,198,209,215
1580,product-1580,45,114,178,120,85,227,158,33
1581,product-1581,126,154,107,143,177,256,72,89
1582,product-1582,83,130,193,188,75,195,137,173
1583,product-1583,137,163,196,213,171,110,145,248
1584,product-1584,145,165,17,207,70,136,124,65
1585,product-1585,196,282,51,86,157,159,178,77
1586,product-1586,269,292,137,245,49,73,95,89
1587,product-1587,26,53,96,134,98,172,36,106
1588,product-1588,121,138,214,126,13,107,174,138
1589,product-1589,200,223,19,34,73,118,153,137
1590,product-1590,87,143,184,198,49,73,197,63
1591,product-1591,31,34,24,26,83,161,104,173
1592,product-1592,37,79,152,107,257,210,175,132
1593,product-1593,234,271,166,180,169,195,239,67
1594,product-1594,39,102,49,174,118,17,79,163
1595,product-1595,8,24,137,22,173,174,162,124
1596,product-1596,73,148,41,39,9,82,156,61
1597,product-1597,9,37,46,151,19,174,175,70
1598,product-1598,95,108,156,214,114,127,239,74
1599,product-1599,106,108,148,120,152,152,253,138
1600,product-1600,163,166,227,93,110,147,176,43
1601,product-1601,68,120,199,149,125,34,137,97
1602,product-1602,240,321,41,17,43,181,147,136
1603,product-1603,198,257,140,42,148,140,176,182
1604,product-1604,20,24,90,88,75,41,79,27
1605,product-1605,199,291,129,130,132,214,209,232
1606,product-1606,186,194,64,149,109,193,187,119
1607,product-1607,152,160,179,110,94,119,198,103
1608,product-1608,118,190,60,27,168,7,56,219
1609,product-1609,20,84,123,71,119,71,186,53
1610,product-1610,140,184,143,107,67,104,88,212
1611,product-1611,132,165,198,113,137,175,82,182
1612,product-1612,188,188,65,147,1,164,146,76
1613,product-1613,189,276,12,82,49,120,11,35
1614,product-1614,166,176,63,26,198,180,207,130
1615,product-1615,173,260,192,169,134,214,18,77
1616,product-1616,174,234,196,126,189,255,240,139
1617,product-1617,231,253,147,253,67,172,108,163
1618,product-1618,180,204,133,152,60,29,89,130
1619,product-1619,69,138,157,185,183,94,196,65
1620,product-1620,86,172,218,52,51,195,25,14
1621,product-1621,26,116,126,57,158,150,31,107
1622,product-1622,212,234,54,37,90,234,156,55
1623,product-1623,172,261,182,79,112,168,29,37
1624,product-1624,172,228,56,107,104,117,175,220
1625,product-1625,131,141,165,176,95,110,34,137
1626,product-1626,119,121,6,145,60,210,207,32
1627,product-1627,191,255,162,175,66,160,198,53
1628,product-1628,31,94,108,21,112,228,86,114
1629,product-1629,52,103,212,221,146,203,165,197
1630,product-1630,209,243,264,44,86,174,55,148
1631,product-1631,196,238,111,144,136,69,65,114
1632,product-1632,114,185,165,55,127,100,113,43
1633,product-1633,142,214,197,198,181,44,47,43
1634,product-1634,192,243,33,2,67,189,100,183
1635,product-1635,108,195,230,276,171,37,30,120
1636,product-1636,201,238,70,215,161,180,221,129
1637,product-1637,100,150,174,100,13,159,183,28
1638,product-1638,18,89,165,154,52,182,149,60
1639,product-1639,155,190,177,140,161,193,211,35
1640,product-1640,8,107,147,208,142,41,60,31
1641,product-1641,70,100,72,144,151,73,15,222
1642,product-1642,171,183,38,55,151,43,165,48
1643,product-1643,138,169,107,103,19,181,46,183
1644,product-1644,47,121,215,171,175,133,189,96
1645,product-1645,162,173,142,46,70,142,51,104
1646,product-1646,207,271,149,94,138,27,190,22
1647,product-1647,153,251,171,101,212,223,81,137
1648,product-1648,81,150,54,56,177,174,49,155
1649,product-1649,56,139,4,88,162,95,51,206
1650,product-1650,148,178,54,74,171,13,133,138
1651,product-1651,140,219,110,46,59,80,171,46
1652,product-1652,204,246,120,247,117,146,129,175
1653,product-1653,124,132,76,178,114,154,121,253
1654,product-1654,189,233,228,119,139,228,200,209
1655,product-1655,183,238,187,96,21,205,149,33
1656,product-1656,181,240,197,86,41,44,127,154
1657,product-1657,250,308,117,246,126,55,15,173
1658,product-1658,159,198,80,163,171,77,211,82
1659,product-1659,185,238,216,6,97,134,146,99
1660,product-1660,21,33,70,28,22,102,163,58
1661,product-1661,166,204,37,137,7,172,106,228
1662,product-1662,179,207,214,79,121,39,115,90
1663,product-1663,217,313,198,48,190,212,34,108
1664,product-1664,173,245,134,81,65,74,85,30
1665,product-1665,39,80,276,168,96,203,137,164
1666,product-1666,190,223,232,49,185,59,192,22
1667,product-1667,193,255,18,142,83,99,23,186
1668,product-1668,54,80,153,70,198,219,90,118
1669,product-1669,219,221,30,189,203,185,154,155
1670,product-1670,117,197,104,159,188,67,173,141
1671,product-1671,136,211,113,222,187,210,206,143
1672,product-1672,187,246,151,134,42,132,201,140
1673,product-1673,91,188,226,38,128,161,71,130
1674,product-1674,176,232,55,107,201,157,129,120
1675,product-1675,84,99,162,213,116,108,72,271
1676,product-1676,74,113,135,35,36,208,173,222
1677,product-1677,70,129,163,273,48,249,28,90
1678,product-1678,130,173,78,15,42,83,148,153
1679,product-1679,119,162,119,159,190,181,20,36
1680,product-1680,137,212,144,132,70,132,112,242
1681,product-1681,60,153,30,151,76,167,163,180
1682,product-1682,195,212,175,148,131,42,111,125
1683,product-1683,89,157,74,178,147,83,127,182
1684,product-1684,156,160,65,62,117,115,153,122
1685,product-1685,193,247,137,106,150,111,43,123
1686,product-1686,199,275,167,119,39,211,191,66
1687,product-1687,117,169,29,213,169,134,132,135
1688,product-1688,195,227,32,215,90,57,127,53
1689,product-1689,36,69,89,28,16,220,35,243
1690,product-1690,28,114,185,188,30,106,208,224
1691,product-1691,191,206,146,228,121,186,149,66
1692,product-1692,172,191,31,43,110,198,78,104
1693,product-1693,116,177,188,207,58,93,115,213
1694,product-1694,74,122,126,148,76,102,215,60
1695,product-1695,155,247,188,112,94,206,105,49
1696,product-1696,203,296,186,177,36,42,109,32
1697,product-1697,147,157,134,138,159,121,39,74
1698,product-1698,152,154,153,104,183,190,86,150
1699,product-1699,43,93,166,195,56,112,229,6
1700,product-1700,221,222,194,34,84,107,74,53
1701,product-1701,218,221,56,39,188,79,40,177
1702,product-1702,64,136,172,184,49,34,20,162
1703,product-1703,98,166,41,216,184,174,109,128
1704,product-1704,90,171,73,25,214,65,74,200
1705,product-1705,109,134,261,120,109,215,50,170
1706,product-1706,101,159,88,48,78,118,48,143
1707,product-1707,86,94,171,85,186,131,141,35
1708,product-1708,204,236,227,219,89,192,52,96
1709,product-1709,158,175,32,160,121,195,175,33
1710,product-1710,38,126,43,237,34,188,123,183
1711,product-1711,90,93,110,26,248,196,91,176
1712,product-1712,143,184,156,197,38,71,171,15
1713,product-1713,94,174,104,52,97,97,52,195
1714,product-1714,150,162,94,127,244,18,24,114
1715,product-1715,163,214,16,34,73,189,38,226
1716,product-1716,266,317,149,87,116,33,169,55
1717,product-1717,122,218,106,75,205,55,165,131
1718,product-1718,86,126,187,106,242,41,197,51
1719,product-1719,148,205,125,189,151,119,59,140
1720,product-1720,176,251,28,52,170,61,6,84
1721,product-1721,108,124,103,271,109,158,192,175
1722,product-1722,173,222,124,72,115,111,196,188
1723,product-1723,98,172,161,48,39,47,127,43
1724,product-1724,140,202,197,160,90,156,100,108
1725,product-1725,69,127,127,142,15,265,122,171
1726,product-1726,44,102,87,105,38,114,200,64
1727,product-1727,155,166,179,96,83,199,200,129
1728,product-1728,166,258,25,186,198,52,151,244
1729,product-1729,127,135,113,68,101,183,123,42
1730,product-1730,24,34,123,64,119,55,72,143
1731,product-1731,119,157,123,92,121,128,45,179
1732,product-1732,85,123,175,21,29,132,117,30
1733,product-1733,102,158,182,102,251,76,219,67
1734,product-1734,35,38,76,210,151,32,146,37
1735,product-1735,186,187,176,265,194,105,151,118
1736,product-1736,50,56,37,204,127,63,102,91
1737,product-1737,69,148,44,208,76,144,214,221
1738,product-1738,109,176,132,60,115,181,172,203
1739,product-1739,31,92,177,119,125,210,89,5
1740,product-1740,154,197,198,204,49,200,113,80
1741,product-1741,153,159,50,129,236,82,200,184
1742,product-1742,206,291,161,94,129,41,65,115
1743,product-1743,82,151,150,11,139,177,45,164
1744,product-1744,86,98,8,159,27,97,72,194
1745,product-1745,110,200,101,187,140,95,65,111
1746,product-1746,195,292,118,179,236,48,191,137
1747,product-1747,155,241,198,185,121,53,16,6
1748,product-1748,112,156,69,240,218,68,174,217
1749,product-1749,219,227,194,185,52,51,182,211
1750,product-1750,156,218,24,173,22,77,130,53
1751,product-1751,118,179,187,147,139,72,154,98
1752,product-1752,107,139,96,57,224,220,157,16
1753,product-1753,66,102,145,85,114,137,207,190
1754,product-1754,64,117,85,49,185,82,20,183
1755,product-1755,224,246,204,197,116,125,5,159
1756,product-1756,67,123,199,112,47,151,149,77
1757,product-1757,81,85,200,35,129,133,184,134
1758,product-1758,108,140,129,125,176,95,82,164
1759,product-1759,48,51,230,172,124,34,218,182
1760,product-1760,47,55,96,201,140,36,140,207
1761,product-1761,106,144,230,210,94,98,184,182
1762,product-1762,66,145,86,152,96,138,172,179
1763,product-1763,45,130,196,184,53,74,68,232
1764,product-1764,43,104,69,183,175,118,56,38
1765,product-1765,73,136,113,179,193,213,204,283
1766,product-1766,176,239,40,65,131,65,188,29
1767,product-1767,98,134,236,89,195,121,135,92
1768,product-1768,138,172,156,48,36,203,51,89
1769,product-1769,165,225,204,211,32,244,90,113
1770,product-1770,204,230,174,210,186,36,174,91
1771,product-1771,157,174,32,200,65,11,73,151
1772,product-1772,209,242,203,52,134,115,111,171
1773,product-1773,71,116,102,98,184,91,108,117
1774,product-1774,67,86,75,87,115,46,49,258
1775,product-1775,19,65,116,11,259,96,194,31
1776,product-1776,237,311,2,96,136,34,93,66
1777,product-1777,188,201,58,6,181,65,76,119
1778,product-1778,144,226,163,217,151,137,13,131
1779,product-1779,199,281,6,52,37,14,99,176
1780,product-1780,113,198,18,207,244,175,137,117
1781,product-1781,198,253,95,89,45,217,128,108
1782,product-1782,132,201,106,82,138,201,57,57
1783,product-1783,136,172,265,45,171,117,110,115
1784,product-1784,39,49,80,126,196,110,167,168
1785,product-1785,240,263,118,157,124,118,195,209
1786,product-1786,150,209,202,76,92,171,151,185
1787,product-1787,164,214,37,172,24,63,52,179
1788,product-1788,136,204,179,59,87,86,102,146
1789,product-1789,210,213,10,115,104,170,222,74
1790,product-1790,193,268,94,214,99,190,221,200
1791,product-1791,183,239,108,178,115,73,200,200
1792,product-1792,207,207,97,194,210,88,109,17
1793,product-1793,122,165,194,237,130,146,45,168
1794,product-1794,187,227,208,130,177,181,167,73
1795,product-1795,51,86,36,32,9,83,124,72
1796,product-1796,219,290,126,38,250,38,147,143
1797,product-1797,72,143,162,271,210,83,142,156
1798,product-1798,54,67,129,75,145,74,132,50
1799,product-1799,87,108,143,54,117,165,157,130
1800,product-1800,216,312,146,95,95,157,217,76
1801,product-1801,121,133,35,141,39,269,138,34
1802,product-1802,49,53,195,186,166,41,59,149
1803,product-1803,128,155,86,208,162,87,70,64
1804,product-1804,122,173,91,107,94,154,65,133
1805,product-1805,123,186,143,190,217,151,150,205
1806,product-1806,235,301,98,213,214,142,59,166
1807,product-1807,70,96,139,137,166,57,221,8
1808,product-1808,192,249,10,20,41,204,203,64
1809,product-1809,155,193,171,108,152,131,185,163
1810,product-1810,57,72,208,63,38,37,52,148
1811,product-1811,105,127,69,242,124,67,122,161
1812,product-1812,59,63,173,40,182,33,66,58
1813,product-1813,199,260,158,157,252,125,51,97
1814,product-1814,51,139,159,146,66,76,54,225
1815,product-1815,142,227,240,22,112,151,172,185
1816,product-1816,182,228,105,160,159,195,128,160
1817,product-1817,133,148,59,172,155,85,137,224
1818,product-1818,253,260,160,184,219,201,29,141
1819,product-1819,112,183,124,169,170,90,95,7
1820,product-1820,179,188,35,15,161,185,109,144
1821,product-1821,113,157,72,46,9,112,182,103
1822,product-1822,74,159,109,160,63,161,155,49
1823,product-1823,98,152,59,153,130,132,110,219
1824,product-1824,183,199,78,157,104,154,140,90
1825,product-1825,191,234,236,52,13,86,179,128
1826,product-1826,101,174,107,179,80,155,60,117
1827,product-1827,126,133,227,75,231,36,66,136
1828,product-1828,181,248,145,174,255,178,132,188
1829,product-1829,29,108,43,116,92,153,72,264
1830,product-1830,154,188,194,120,73,198,155,58
1831,product-1831,146,197,154,110,125,187,112,113
1832,product-1832,57,83,211,215,189,186,31,139
1833,product-1833,147,165,37,32,197,224,182,14
1834,product-1834,137,170,79,132,205,81,13,160
1835,product-1835,152,236,44,131,202,162,46,237
1836,product-1836,212,270,18,76,101,172,50,87
1837,product-1837,42,123,67,103,91,65,37,171
1838,product-1838,49,50,135,36,22,73,171,102
1839,product-1839,40,106,187,95,20,83,68,109
1840,product-1840,174,246,98,207,96,69,68,55
1841,product-1841,140,146,66,171,137,13,69,61
1842,product-1842,1,45,69,99,85,151,243,155
1843,product-1843,174,214,185,61,136,136,152,64
1844,product-1844,195,213,140,48,154,191,79,110
1845,product-1845,189,270,137,84,18,11,38,70
1846,product-1846,160,220,221,6,203,8,218,91
1847,product-1847,39,132,25,180,119,188,200,188
1848,product-1848,166,197,203,61,78,209,55,192
1849,product-1849,124,130,145,97,182,256,32,211
1850,product-1850,159,182,18,199,77,174,39,94
1851,product-1851,80,112,119,56,135,172,59,175
1852,product-1852,28,63,120,199,156,194,163,81
1853,product-1853,105,117,220,85,123,132,81,11
1854,product-1854,113,135,129,194,157,143,221,45
1855,product-1855,115,161,202,34,81,112,154,217
1856,product-1856,70,82,103,94,61,107,126,186
1857,product-1857,34,110,52,129,186,95,146,129
1858,product-1858,191,224,102,195,75,61,12,126
1859,product-1859,112,160,106,47,122,65,59,15
1860,product-1860,28,114,202,161,156,179,86,88
1861,product-1861,184,189,129,181,202,168,84,154
1862,product-1862,179,258,100,53,45,42,164,149
1863,product-1863,107,198,242,105,92,216,202,110
1864,product-1864,152,161,175,142,126,184,36,22
1865,product-1865,169,196,90,148,82,80,172,177
1866,product-1866,115,199,158,188,138,80,100,207
1867,product-1867,152,234,193,56,191,28,133,196
1868,product-1868,177,237,205,221,35,192,62,77
1869,product-1869,181,259,207,137,240,20,97,246
1870,product-1870,186,255,187,180,137,105,183,187
1871,product-1871,193,258,20,139,194,70,120,146
1872,product-1872,140,152,66,122,97,166,103,163
1873,product-1873,185,230,160,140,45,109,109,61
1874,product-1874,112,168,160,182,149,108,122,156
1875,product-1875,155,200,76,157,20,89,168,192
1876,product-1876,234,287,52,236,75,83,15,165
1877,product-1877,43,49,209,70,139,177,22,138
1878,product-1878,93,191,20,81,76,186,206,133
1879,product-1879,0,94,63,163,96,194,42,36
1880,product-1880,233,281,16,190,123,3,173,132
1881,product-1881,213,225,163,46,101,209,228,138
1882,product-1882,99,105,49,149,97,129,140,108
1883,product-1883,141,197,152,181,115,227,199,0
1884,product-1884,85,125,0,145,192,106,98,102
1885,product-1885,160,186,97,129,103,94,182,196
1886,product-1886,175,220,172,205,126,191,155,70
1887,product-1887,211,250,112,77,188,160,249,265
1888,product-1888,99,166,53,32,131,171,68,220
1889,product-1889,116,211,29,235,32,155,116,45
1890,product-1890,162,171,168,142,135,190,149,93
1891,product-1891,13,29,241,47,60,169,42,117
1892,product-1892,78,95,137,120,70,126,42,161
1893,product-1893,203,262,41,212,145,3,145,189
1894,product-1894,73,92,37,214,45,117,199,76
1895,product-1895,45,75,213,202,81,188,152,86
1896,product-1896,131,211,125,111,123,40,75,212
1897,product-1897,240,283,35,224,17,105,92,109
1898,product-1898,87,137,123,70,27,102,57,105
1899,product-1899,205,270,147,84,84,195,47,67
1900,product-1900,191,256,166,86,143,89,190,203
1901,product-1901,121,160,199,73,157,105,163,193
1902,product-1902,190,211,193,257,172,176,27,143
1903,product-1903,166,214,219,175,27,232,143,123
1904,product-1904,110,180,46,116,149,203,161,88
1905,product-1905,158,230,59,231,94,68,48,103
1906,product-1906,140,206,166,46,29,213,99,114
1907,product-1907,80,167,188,47,172,23,41,175
1908,product-1908,222,248,72,126,185,159,181,197
1909,product-1909,4,89,107,175,241,181,54,158
1910,product-1910,123,170,107,122,200,23,80,132
1911,product-1911,73,118,92,189,52,204,66,191
1912,product-1912,39,106,104,107,172,105,20,62
1913,product-1913,73,120,69,29,86,154,195,66
1914,product-1914,72,138,159,167,174,166,119,47
1915,product-1915,137,227,112,92,123,168,119,78
1916,product-1916,69,150,19,1,67,189,83,125
1917,product-1917,187,197,28,31,138,96,80,123
1918,product-1918,12,39,236,160,158,216,93,187
1919,product-1919,236,245,159,155,131,72,46,43
1920,product-1920,37,128,148,114,24,185,158,37
1921,product-1921,93,110,173,160,268,92,63,249
1922,product-1922,250,255,71,170,177,138,60,146
1923,product-1923,86,133,125,70,202,239,36,145
1924,product-1924,75,114,125,241,71,151,177,183
1925,product-1925,167,202,67,33,59,28,60,17
1926,product-1926,202,297,139,199,168,70,43,137
1927,product-1927,163,245,104,115,234,152,78,107
1928,product-1928,78,143,29,6,171,168,186,210
1929,product-1929,202,221,166,55,127,18,129,133
1930,product-1930,196,234,31,135,145,152,195,229
1931,product-1931,211,283,59,120,168,121,149,213
1932,product-1932,217,241,33,150,94,38,199,13
1933,product-1933,61,153,219,211,142,70,158,154
1934,product-1934,227,251,147,52,75,15,72,189
