id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1052,product-1052,127,166,177,130,74,180,84,44,115
1053,product-1053,189,222,160,177,206,206,28,280,182
1054,product-1054,186,188,196,79,2,178,124,54,154
1055,product-1055,105,123,65,59,79,97,72,149,226
1056,product-1056,157,239,76,48,198,210,193,213,88
1057,product-1057,172,223,36,171,7,206,153,202,76
1058,product-1058,182,246,191,87,11,189,156,107,183
1059,product-1059,154,210,74,63,157,132,193,190,194
1060,product-1060,99,122,204,262,184,253,208,78,198
1061,product-1061,147,151,77,164,191,203,123,211,51
1062,product-1062,40,98,208,179,40,144,119,9,84
1063,product-1063,95,125,24,79,140,217,11,106,138
1064,product-1064,51,143,177,49,135,93,148,165,145
1065,product-1065,135,144,219,87,73,70,99,81,208
1066,product-1066,182,222,120,207,189,205,110,128,67
1067,product-1067,169,232,199,57,178,154,101,73,192
1068,product-1068,97,148,52,173,98,141,262,206,176
1069,product-1069,261,325,141,10,95,275,172,97,100
1070,product-1070,119,185,146,48,199,107,119,93,137
1071,product-1071,111,113,6,217,125,211,59,219,88
1072,product-1072,166,178,212,17,66,68,106,85,15
1073,product-1073,53,133,89,50,112,66,129,177,88
1074,product-1074,66,67,100,161,190,214,190,220,55
1075,product-1075,221,315,115,104,55,159,166,199,197
1076,product-1076,141,170,197,77,22,175,164,196,69
1077,product-1077,125,210,80,143,53,26,50,77,77
1078,product-1078,13,73,225,61,61,135,68,162,143
1079,product-1079,103,134,194,98,39,101,139,180,250
1080,product-1080,97,188,106,170,125,49,74,33,147
1081,product-1081,175,181,199,183,59,236,175,142,102
1082,product-1082,109,138,144,167,30,50,115,48,92
1083,product-1083,53,129,221,198,134,65,172,146,82
1084,product-1084,135,226,135,64,119,176,188,159,261
1085,product-1085,68,123,217,185,12,198,240,161,116
1086,product-1086,123,204,172,69,196,77,152,182,123
1087,product-1087,70,76,6,124,101,55,166,161,176
1088,product-1088,141,142,71,179,56,117,76,135,140
1089,product-1089,23,33,252,33,59,38,137,81,52
1090,product-1090,127,151,74,102,187,184,185,108,167
1091,product-1091,45,115,166,100,43,69,204,117,105
1092,product-1092,56,64,27,107,172,88,127,218,66
1093,product-1093,137,172,112,110,183,273,215,33,23
1094,product-1094,6,68,96,124,126,124,41,142,247
1095,product-1095,85,122,187,176,217,70,79,224,44
1096,product-1096,128,194,204,184,20,91,42,161,182
1097,product-1097,97,170,93,177,240,112,168,135,216
1098,product-1098,179,196,158,83,130,183,86,130,176
1099,product-1099,49,119,176,152,155,169,139,85,104
1100,product-1100,90,106,24,47,37,141,248,142,174
1101,product-1101,192,241,141,233,84,188,96,20,167
1102,product-1102,45,51,27,115,98,16,192,162,172
1103,product-1103,34,132,82,46,59,120,16,89,172
1104,product-1104,37,61,125,93,127,175,164,159,90
1105,product-1105,204,251,73,174,78,75,175,4,158
1106,product-1106,185,208,59,103,35,104,45,40,187
1107,product-1107,39,106,34,28,81,208,195,193,86
1108,product-1108,134,224,175,89,115,176,150,140,220
1109,product-1109,32,81,146,95,146,36,61,165,128
1110,product-1110,94,114,51,149,75,196,97,169,220
1111,product-1111,120,167,234,72,73,188,40,239,240
1112,product-1112,189,276,189,244,52,125,185,33,96
1113,product-1113,13,37,151,131,54,198,89,132,198
1114,product-1114,70,75,179,164,92,25,148,174,168
1115,product-1115,117,167,195,177,263,142,77,218,212
1116,product-1116,151,160,155,151,141,127,124,47,148
1117,product-1117,209,229,129,153,97,177,140,225,11
1118,product-1118,11,20,188,186,239,164,148,42,177
1119,product-1119,120,185,59,164,73,111,243,34,85
1120,product-1120,167,219,81,167,53,189,66,195,49
1121,product-1121,230,316,66,117,196,117,150,5,248
1122,product-1122,22,23,34,38,172,270,209,68,166
1123,product-1123,237,295,129,87,75,147,218,210,174
1124,product-1124,176,180,81,152,168,107,20,102,86
1125,product-1125,44,85,197,172,188,40,159,143,46
1126,product-1126,11,33,51,177,102,75,85,75,147
1127,product-1127,182,182,85,218,191,111,86,208,59
1128,product-1128,188,215,123,204,138,129,119,65,32
1129,product-1129,161,200,243,185,184,190,94,90,94
1130,product-1130,16,63,230,191,133,111,114,41,52
1131,product-1131,134,158,125,47,67,157,165,54,178
1132,product-1132,199,204,175,170,80,109,206,65,95
1133,product-1133,21,83,197,155,207,61,201,24,197
1134,product-1134,62,97,41,93,44,89,191,69,148
1135,product-1135,69,113,31,270,152,161,39,152,224
1136,product-1136,81,101,164,156,120,182,209,211,105
1137,product-1137,133,160,161,125,165,175,167,135,226
1138,product-1138,130,166,186,65,221,15,42,38,209
1139,product-1139,219,307,187,56,77,238,121,54,23
1140,product-1140,88,121,10,119,118,93,128,129,136
1141,product-1141,190,236,67,198,216,171,147,99,46
1142,product-1142,163,163,152,95,46,134,195,129,59
1143,product-1143,28,31,142,194,141,231,197,197,82
1144,product-1144,164,181,272,162,159,47,109,187,201
1145,product-1145,59,114,204,262,173,34,44,154,42
1146,product-1146,74,95,117,178,155,251,160,134,133
1147,product-1147,185,277,104,63,57,234,124,174,182
1148,product-1148,162,252,82,219,101,59,191,124,56
1149,product-1149,184,200,234,17,24,184,103,17,30
1150,product-1150,117,179,128,35,91,115,183,120,168
1151,product-1151,75,144,137,159,80,175,109,83,91
1152,product-1152,154,185,224,59,143,36,192,107,112
1153,product-1153,218,282,40,67,205,124,149,74,151
1154,product-1154,177,221,153,118,79,49,129,179,105
1155,product-1155,123,208,20,133,189,83,7,227,53
1156,product-1156,191,223,174,51,189,29,194,195,150
1157,product-1157,199,219,23,192,147,190,121,196,75
1158,product-1158,35,121,153,61,216,149,261,268,32
1159,product-1159,204,278,56,109,150,222,77,208,192
1160,product-1160,231,296,31,145,167,6,72,64,136
1161,product-1161,75,141,196,24,215,159,75,138,172
1162,product-1162,174,237,223,224,195,93,162,147,163
1163,product-1163,79,161,221,41,149,119,112,101,232
1164,product-1164,51,128,64,38,65,115,21,109,97
1165,product-1165,80,134,69,145,64,178,250,97,46
1166,product-1166,216,298,163,145,113,178,82,68,137
1167,product-1167,217,224,156,63,89,105,142,235,104
1168,product-1168,135,160,68,157,68,71,169,91,26
1169,product-1169,169,229,109,95,77,6,217,67,138
1170,product-1170,152,212,173,161,150,134,46,149,202
1171,product-1171,192,208,165,44,147,193,186,167,195
1172,product-1172,218,273,65,166,127,128,34,133,35
1173,product-1173,214,249,50,104,71,66,260,60,39
1174,product-1174,203,233,76,61,37,161,210,166,130
1175,product-1175,189,211,58,16,144,74,171,130,161
1176,product-1176,95,114,68,183,150,69,81,172,227
1177,product-1177,60,149,33,75,189,202,34,135,17
1178,product-1178,172,254,87,79,39,141,211,250,201
1179,product-1179,106,197,75,75,165,208,113,114,156
1180,product-1180,76,148,53,83,16,179,205,166,111
1181,product-1181,84,125,206,82,68,229,103,182,193
1182,product-1182,195,243,236,174,105,105,84,150,139
1183,product-1183,205,279,169,240,70,200,65,75,201
1184,product-1184,200,223,179,208,122,169,99,148,236
1185,product-1185,111,120,49,186,163,39,38,204,108
1186,product-1186,170,180,215,210,228,104,118,217,165
1187,product-1187,136,173,33,237,109,205,79,98,118
1188,product-1188,241,251,213,183,167,58,91,162,126
1189,product-1189,123,136,219,100,91,101,106,36,123
1190,product-1190,154,218,32,206,190,173,187,33,157
1191,product-1191,205,262,201,76,90,37,85,51,51
1192,product-1192,257,318,125,159,47,216,62,139,171
1193,product-1193,141,190,106,170,89,102,138,190,95
1194,product-1194,193,282,219,140,197,80,4,23,153
1195,product-1195,101,163,156,140,143,49,141,166,194
1196,product-1196,66,118,199,90,133,6,119,226,19
1197,product-1197,0,64,191,18,135,203,94,61,126
1198,product-1198,205,233,203,156,6,58,240,27,160
1199,product-1199,137,211,197,159,179,159,178,136,259
1200,product-1200,143,201,159,165,128,204,124,199,96
1201,product-1201,265,284,115,60,97,138,160,24,187
1202,product-1202,37,96,35,136,165,91,42,41,166
1203,product-1203,174,252,159,19,186,18,140,188,40
1204,product-1204,107,118,54,82,180,189,154,128,78
1205,product-1205,61,157,13,32,160,11,137,169,80
1206,product-1206,175,223,105,83,218,58,238,184,52
1207,product-1207,35,63,204,33,179,126,201,46,211
1208,product-1208,194,213,77,140,22,19,211,49,124
1209,product-1209,120,169,9,75,175,216,184,53,88
1210,product-1210,194,230,203,50,209,66,173,186,12
1211,product-1211,188,241,269,30,153,70,83,71,194
1212,product-1212,74,98,227,108,193,116,140,94,51
1213,product-1213,27,116,163,204,208,148,98,34,94
1214,product-1214,178,231,61,165,100,200,86,173,26
1215,product-1215,116,125,155,64,167,27,200,39,188
1216,product-1216,231,280,114,178,46,24,189,80,172
1217,product-1217,183,236,103,179,80,49,158,77,73
1218,product-1218,139,196,42,202,145,272,155,178,33
1219,product-1219,108,141,100,119,213,98,236,130,136
1220,product-1220,198,213,193,126,26,172,184,209,154
1221,product-1221,66,72,74,158,15,177,145,198,232
1222,product-1222,108,113,124,207,23,119,137,203,164
1223,product-1223,102,182,46,121,182,93,165,63,90
1224,product-1224,186,237,146,14,200,118,166,8,169
1225,product-1225,45,52,98,126,157,31,9,134,176
1226,product-1226,152,234,185,72,25,29,212,241,150
1227,product-1227,147,177,57,209,167,192,161,71,139
1228,product-1228,181,242,245,99,62,146,87,189,53
1229,product-1229,68,162,123,250,58,123,97,30,101
1230,product-1230,116,161,186,104,35,44,115,74,244
1231,product-1231,187,278,133,174,157,150,168,55,144
1232,product-1232,244,260,99,153,57,195,61,101,82
1233,product-1233,50,139,227,197,86,182,128,83,128
1234,product-1234,120,124,81,49,178,180,105,56,76
1235,product-1235,143,198,98,59,182,87,73,110,35
1236,product-1236,172,238,132,176,151,84,228,110,96
1237,product-1237,159,168,94,170,90,33,158,83,167
1238,product-1238,108,188,198,185,169,45,47,86,145
1239,product-1239,223,279,172,137,225,118,174,105,169
1240,product-1240,196,253,201,178,106,198,138,94,219
1241,product-1241,27,51,150,41,126,200,21,101,169
1242,product-1242,184,209,169,188,208,141,180,113,172
1243,product-1243,112,210,125,84,79,116,193,178,160
1244,product-1244,201,221,56,228,55,213,65,112,24
1245,product-1245,143,241,107,85,58,155,197,219,29
1246,product-1246,13,106,18,92,68,154,65,187,179
1247,product-1247,211,249,97,172,65,205,200,33,144
1248,product-1248,109,151,145,58,202,34,26,168,98
1249,product-1249,274,364,119,61,61,58,112,92,125
1250,product-1250,152,196,81,233,46,128,21,178,93
1251,product-1251,68,158,47,163,168,47,196,148,177
1252,product-1252,100,145,207,96,97,44,143,35,164
1253,product-1253,189,271,178,62,69,145,180,207,105
1254,product-1254,51,84,151,55,80,171,152,114,211
1255,product-1255,152,240,89,42,101,124,178,63,85
1256,product-1256,49,98,52,122,164,116,156,129,41
1257,product-1257,254,329,79,172,12,57,49,213,242
1258,product-1258,123,123,215,206,173,84,110,227,220
1259,product-1259,227,268,118,94,71,177,88,198,160
1260,product-1260,184,211,66,214,213,153,132,49,35
1261,product-1261,125,198,138,227,210,87,199,241,186
1262,product-1262,129,159,205,159,183,146,164,160,160
1263,product-1263,162,222,89,126,107,139,200,154,84
1264,product-1264,45,60,97,189,168,42,132,28,106
1265,product-1265,181,269,55,51,154,168,129,196,77
1266,product-1266,89,112,195,80,234,169,238,242,44
1267,product-1267,87,131,116,205,195,117,84,217,106
1268,product-1268,138,177,206,116,74,66,134,222,177
1269,product-1269,63,131,119,143,126,98,145,174,187
1270,product-1270,229,255,137,145,159,130,12,133,36
1271,product-1271,20,22,64,80,69,184,103,10,130
1272,product-1272,59,82,189,21,177,141,178,188,162
1273,product-1273,21,73,34,72,186,136,163,121,54
1274,product-1274,75,153,153,93,28,185,148,24,158
1275,product-1275,69,96,151,88,124,99,116,36,29
1276,product-1276,116,146,201,118,208,75,161,135,17
1277,product-1277,80,148,132,183,190,118,176,134,23
1278,product-1278,89,108,200,57,102,19,67,132,22
1279,product-1279,80,134,66,55,111,184,105,164,170
1280,product-1280,192,251,40,165,13,58,129,243,173
1281,product-1281,138,227,151,184,68,62,92,107,203
1282,product-1282,27,48,108,180,198,188,158,81,35
1283,product-1283,118,145,186,123,46,105,72,52,38
1284,product-1284,92,114,127,256,200,97,155,114,41
1285,product-1285,246,340,166,147,175,256,8,210,131
1286,product-1286,66,121,204,175,111,29,173,104,113
1287,product-1287,65,142,124,179,52,145,91,119,154
1288,product-1288,102,127,169,143,160,110,175,146,112
1289,product-1289,128,205,83,163,125,93,11,97,200
1290,product-1290,126,135,198,71,93,259,58,221,273
1291,product-1291,228,242,94,151,35,39,70,41,70
1292,product-1292,108,191,178,93,133,237,97,65,156
1293,product-1293,161,244,201,158,186,120,194,127,188
1294,product-1294,125,147,174,146,71,73,96,8,224
1295,product-1295,217,242,97,195,205,151,241,193,197
1296,product-1296,84,158,201,131,128,77,21,203,212
1297,product-1297,213,246,196,168,54,21,180,67,204
1298,product-1298,71,76,71,190,126,35,16,144,84
1299,product-1299,179,228,181,48,175,82,78,217,131
1300,product-1300,208,236,158,200,26,112,64,77,150
1301,product-1301,135,165,168,147,80,191,250,95,62
1302,product-1302,50,54,134,184,37,209,30,231,206
1303,product-1303,205,211,101,63,98,56,160,22,22
1304,product-1304,117,143,111,117,79,128,56,217,134
1305,product-1305,168,243,171,159,77,165,83,100,86
1306,product-1306,45,127,140,22,40,65,142,179,165
1307,product-1307,47,72,106,170,37,81,196,176,116
1308,product-1308,71,152,119,132,223,199,199,122,115
1309,product-1309,62,77,200,41,48,33,112,143,109
1310,product-1310,73,95,198,31,72,150,112,240,21
1311,product-1311,87,181,183,132,147,102,102,167,148
1312,product-1312,171,211,13,121,41,20,19,32,142
1313,product-1313,190,228,48,107,184,159,56,172,121
1314,product-1314,102,123,213,146,139,196,48,182,74
1315,product-1315,17,69,232,170,219,154,47,60,211
1316,product-1316,188,255,169,52,157,67,172,228,91
1317,product-1317,166,173,62,168,240,66,119,89,79
1318,product-1318,98,180,163,129,48,250,106,212,162
1319,product-1319,223,270,85,216,84,80,68,80,90
1320,product-1320,202,295,147,119,87,97,191,123,85
1321,product-1321,98,102,95,93,149,133,56,11,64
1322,product-1322,178,238,185,68,218,174,212,207,153
1323,product-1323,67,155,161,81,103,121,123,218,209
1324,product-1324,244,334,223,98,73,45,64,66,165
1325,product-1325,203,232,32,121,121,203,63,105,180
1326,product-1326,45,101,270,157,99,117,58,164,83
1327,product-1327,157,183,216,202,93,124,190,142,156
1328,product-1328,237,316,150,187,114,151,87,182,39
1329,product-1329,42,128,219,209,106,78,194,137,109
1330,product-1330,198,248,144,0,71,109,253,63,49
1331,product-1331,189,280,153,142,89,114,164,137,212
1332,product-1332,64,148,87,58,97,58,124,71,228
1333,product-1333,177,224,166,252,128,193,107,137,62
1334,product-1334,197,222,21,206,48,178,92,118,188
1335,product-1335,194,235,180,64,194,18,67,61,157
1336,product-1336,92,120,87,183,62,71,80,145,223
1337,product-1337,86,153,106,24,57,140,75,214,145
1338,product-1338,195,226,61,51,90,98,88,162,175
1339,product-1339,57,73,213,74,150,146,184,10,69
1340,product-1340,196,234,91,136,146,145,205,29,116
1341,product-1341,163,178,120,21,177,125,104,48,72
1342,product-1342,142,196,187,84,146,90,196,85,195
1343,product-1343,74,127,8,12,120,77,122,177,229
1344,product-1344,158,221,183,99,73,146,109,47,62
1345,product-1345,176,218,176,109,88,168,195,152,151
1346,product-1346,198,240,145,72,47,173,175,104,218
1347,product-1347,83,154,52,77,30,24,24,183,43
1348,product-1348,136,224,149,122,80,224,185,91,116
1349,product-1349,164,255,130,110,134,111,173,43,90
1350,product-1350,18,98,41,62,87,26,212,67,59
1351,product-1351,215,229,73,151,172,77,178,213,16
1352,product-1352,69,106,60,76,171,136,104,205,198
1353,product-1353,81,156,53,45,250,94,216,243,248
1354,product-1354,122,148,236,186,26,65,42,151,38
1355,product-1355,196,274,40,142,72,109,152,118,77
1356,product-1356,251,314,160,79,120,97,140,129,103
1357,product-1357,172,263,60,111,92,19,161,216,186
1358,product-1358,219,225,139,161,252,138,76,134,21
1359,product-1359,201,241,69,202,128,27,135,74,79
1360,product-1360,127,142,113,205,170,18,93,92,170
1361,product-1361,29,62,108,188,95,120,64,45,54
1362,product-1362,147,151,188,36,278,205,11,200,156
1363,product-1363,44,138,61,244,112,39,192,115,165
1364,product-1364,126,146,175,213,144,211,114,145,140
1365,product-1365,85,178,135,118,203,152,173,103,152
1366,product-1366,20,50,116,192,99,35,129,123,46
1367,product-1367,69,153,53,202,120,82,78,107,156
1368,product-1368,72,128,159,168,14,149,122,146,80
1369,product-1369,179,223,181,124,166,35,75,123,64
1370,product-1370,185,196,180,172,41,209,46,85,92
1371,product-1371,71,108,202,101,85,63,108,145,139
1372,product-1372,174,232,261,169,22,147,178,42,209
1373,product-1373,55,86,78,132,56,198,93,236,109
1374,product-1374,92,140,94,49,212,53,83,69,169
1375,product-1375,181,200,180,137,190,154,39,77,178
1376,product-1376,112,115,178,156,197,119,82,161,185
1377,product-1377,60,69,93,192,61,214,4,174,49
1378,product-1378,134,214,70,130,166,43,88,86,151
1379,product-1379,225,279,73,182,51,190,291,181,91
1380,product-1380,112,137,63,230,201,137,188,34,67
1381,product-1381,146,172,181,102,18,234,239,181,190
1382,product-1382,175,225,102,163,157,90,197,165,161
1383,product-1383,112,127,48,68,108,127,176,147,127
1384,product-1384,157,230,44,106,119,110,43,160,192
1385,product-1385,93,171,49,42,184,120,193,159,190
1386,product-1386,248,261,153,31,146,94,112,172,216
1387,product-1387,205,241,79,84,168,123,193,210,207
1388,product-1388,213,301,181,227,15,129,189,220,159
1389,product-1389,30,88,93,71,138,248,143,30,144
1390,product-1390,221,228,155,172,139,125,196,130,124
1391,product-1391,82,96,142,112,253,90,131,141,184
1392,product-1392,44,97,61,90,90,75,109,118,72
1393,product-1393,45,103,137,3,38,247,191,56,180
1394,product-1394,24,47,13,46,234,55,84,174,54
1395,product-1395,129,169,189,153,79,169,94,69,65
1396,product-1396,104,152,13,51,180,59,207,115,81
1397,product-1397,168,195,81,142,57,130,155,176,222
1398,product-1398,90,105,90,91,56,155,202,81,142
1399,product-1399,160,234,100,71,132,64,33,74,220
1400,product-1400,158,160,96,172,134,88,205,26,91
1401,product-1401,116,131,64,63,46,61,93,103,105
1402,product-1402,71,82,36,39,89,44,83,26,88
1403,product-1403,115,118,203,109,123,154,230,122,16
1404,product-1404,21,77,75,150,121,115,194,138,107
1405,product-1405,82,102,138,199,222,172,21,141,115
1406,product-1406,89,123,96,139,63,211,112,115,110
1407,product-1407,177,203,128,213,111,121,115,24,211
1408,product-1408,178,204,102,118,78,37,205,107,150
1409,product-1409,27,77,129,152,164,71,173,64,39
1410,product-1410,21,47,107,105,64,186,200,58,79
1411,product-1411,31,55,220,132,79,63,65,195,169
1412,product-1412,58,79,64,67,18,88,201,33,76
1413,product-1413,166,215,160,150,150,40,142,43,26
1414,product-1414,196,204,230,269,64,115,119,101,183
1415,product-1415,151,152,183,46,169,174,142,121,109
1416,product-1416,152,228,151,135,85,96,196,95,259
1417,product-1417,28,77,106,93,225,191,83,102,80
1418,product-1418,147,167,114,74,268,52,135,63,43
1419,product-1419,65,84,209,77,48,140,238,41,73
1420,product-1420,125,165,187,122,72,80,210,120,23
1421,product-1421,140,226,256,87,136,40,206,138,123
1422,product-1422,94,106,210,181,214,110,37,55,85
1423,product-1423,247,271,127,227,247,146,114,163,77
1424,product-1424,139,207,58,54,219,204,133,190,111
1425,product-1425,170,192,151,21,229,192,20,141,62
1426,product-1426,154,158,14,79,201,168,70,222,120
1427,product-1427,235,318,40,84,199,110,72,104,252
1428,product-1428,192,231,129,124,247,114,124,91,38
1429,product-1429,81,122,19,173,82,206,124,118,126
1430,product-1430,53,109,107,60,34,25,133,143,76
1431,product-1431,111,177,28,47,107,191,72,61,170
1432,product-1432,89,124,141,139,26,55,89,60,66
1433,product-1433,163,185,88,49,62,148,109,209,237
1434,product-1434,40,135,178,212,116,111,185,211,79
1435,product-1435,123,170,56,231,34,115,161,205,191
1436,product-1436,2,95,135,74,266,207,141,187,136
1437,product-1437,27,75,127,110,206,200,192,142,75
1438,product-1438,79,122,48,159,112,236,165,225,107
1439,product-1439,52,66,126,73,0,235,73,198,107
1440,product-1440,16,23,44,128,35,221,14,95,245
1441,product-1441,75,84,170,22,242,166,37,98,18
1442,product-1442,186,278,84,100,50,215,152,180,111
1443,product-1443,160,186,112,121,80,176,187,119,52
1444,product-1444,47,64,194,47,124,8,130,122,116
1445,product-1445,173,181,52,189,257,145,95,197,211
1446,product-1446,171,232,145,143,127,84,65,236,161
1447,product-1447,177,205,45,40,205,114,176,139,67
1448,product-1448,111,195,104,49,192,12,53,156,140
1449,product-1449,105,168,57,208,125,157,67,73,40
1450,product-1450,215,293,106,188,127,187,137,77,9
1451,product-1451,203,281,97,34,243,117,141,123,159
1452,product-1452,221,236,14,146,12,74,202,14,27
1453,product-1453,106,181,164,206,13,108,179,23,131
1454,product-1454,25,34,218,43,35,171,197,169,131
1455,product-1455,173,265,102,172,33,128,236,81,145
1456,product-1456,141,223,202,198,88,208,169,217,148
1457,product-1457,153,153,89,183,113,84,171,214,80
1458,product-1458,113,140,36,237,46,144,173,190,100
1459,product-1459,221,294,5,15,242,4,73,183,25
1460,product-1460,193,271,76,199,153,50,122,186,125
1461,product-1461,117,213,169,77,202,184,114,40,202
1462,product-1462,113,201,180,177,136,161,167,220,165
1463,product-1463,56,70,114,76,110,131,261,181,79
1464,product-1464,64,71,151,66,116,99,91,21,106
1465,product-1465,221,230,111,178,145,120,239,170,181
1466,product-1466,189,192,130,177,39,108,37,26,14
1467,product-1467,202,205,92,217,180,141,56,181,71
1468,product-1468,73,139,61,58,31,195,40,148,179
1469,product-1469,171,192,204,187,53,193,17,30,186
1470,product-1470,88,105,166,19,71,41,9,100,213
1471,product-1471,4,35,31,16,189,204,117,135,153
1472,product-1472,178,260,118,101,216,149,62,186,126
1473,product-1473,156,226,200,180,127,149,135,183,87
1474,product-1474,258,291,147,71,158,31,133,179,111
1475,product-1475,51,88,15,93,140,76,124,92,85
1476,product-1476,205,299,220,182,156,158,88,250,220
1477,product-1477,135,174,117,114,203,118,201,102,12
1478,product-1478,206,250,101,171,85,210,117,108,100
1479,product-1479,12,68,161,169,32,139,52,129,53
1480,product-1480,152,209,228,146,98,286,140,87,155
1481,product-1481,171,182,125,211,22,54,201,129,53
1482,product-1482,91,185,55,94,198,194,95,187,242
1483,product-1483,111,112,85,39,22,131,160,207,189
1484,product-1484,93,165,115,132,225,210,151,113,221
1485,product-1485,195,285,170,123,84,127,25,220,105
1486,product-1486,180,195,136,61,156,122,144,53,32
1487,product-1487,179,252,26,229,73,36,201,255,139
1488,product-1488,135,201,108,87,76,65,91,55,56
1489,product-1489,234,279,11,32,109,89,190,191,188
1490,product-1490,119,156,189,128,154,176,19,94,44
1491,product-1491,137,225,126,30,24,72,141,127,136
1492,product-1492,65,137,205,95,75,210,158,143,76
1493,product-1493,52,75,187,116,197,249,162,177,24
1494,product-1494,156,182,82,194,174,173,222,112,119
1495,product-1495,148,191,46,133,206,120,29,197,198
1496,product-1496,86,98,25,117,204,213,204,92,185
1497,product-1497,54,90,246,52,117,59,60,9,205
1498,product-1498,189,203,92,69,41,54,69,81,43
1499,product-1499,139,159,127,161,64,45,135,123,151
1500,product-1500,82,162,28,226,52,79,12,84,81
1501,product-1501,161,241,10,62,118,139,34,92,167
1502,product-1502,153,186,52,207,93,131,119,160,192
1503,product-1503,180,195,238,222,169,229,224,61,149
1504,product-1504,208,212,183,160,55,19,237,199,187
1505,product-1505,15,58,80,187,15,48,198,151,199
1506,product-1506,129,177,80,142,103,171,222,92,158
1507,product-1507,39,55,128,94,32,111,99,121,179
1508,product-1508,156,240,63,52,67,113,85,122,213
1509,product-1509,127,189,237,180,206,199,15,222,34
1510,product-1510,74,90,100,155,213,97,66,138,145
1511,product-1511,111,148,168,62,217,44,162,201,105
1512,product-1512,9,35,148,49,202,57,244,192,106
1513,product-1513,49,56,187,128,200,169,142,136,108
1514,product-1514,214,222,81,68,131,145,66,172,70
1515,product-1515,96,152,28,43,207,101,133,97,10
1516,product-1516,146,235,70,200,195,61,28,39,212
1517,product-1517,145,199,82,139,198,246,223,246,181
1518,product-1518,206,257,142,188,9,172,135,81,93
1519,product-1519,82,127,80,93,63,84,41,149,145
1520,product-1520,82,129,104,158,132,143,96,39,126
1521,product-1521,83,162,192,52,29,198,69,109,30
1522,product-1522,125,171,214,79,179,25,134,192,163
1523,product-1523,142,192,155,77,28,180,106,77,194
1524,product-1524,129,217,40,131,170,182,123,39,55
1525,product-1525,150,219,178,169,195,103,91,181,119
1526,product-1526,92,113,43,193,78,12,178,138,122
1527,product-1527,109,112,32,66,15,63,131,51,163
1528,product-1528,44,127,112,38,66,141,100,100,136
1529,product-1529,226,297,93,94,209,102,14,155,101
1530,product-1530,175,176,181,52,46,88,200,121,61
1531,product-1531,230,252,97,70,143,203,66,186,67
1532,product-1532,173,270,12,107,187,99,57,31,129
1533,product-1533,140,143,167,56,74,111,233,132,21
1534,product-1534,111,154,66,157,208,70,194,234,39
1535,product-1535,148,203,17,17,48,135,135,63,213
1536,product-1536,115,182,72,153,162,61,160,236,234
1537,product-1537,176,181,236,57,71,153,153,157,134
1538,product-1538,87,121,164,116,61,176,137,168,241
1539,product-1539,127,172,191,27,62,69,102,132,120
1540,product-1540,141,171,60,115,151,182,136,134,28
1541,product-1541,207,299,173,50,188,49,213,35,194
1542,product-1542,40,105,11,54,56,162,213,81,177
1543,product-1543,59,61,151,53,154,32,142,117,179
1544,product-1544,134,219,13,118,46,105,192,118,91
1545,product-1545,114,170,202,82,128,22,75,166,69
1546,product-1546,79,173,88,125,76,74,148,85,191
1547,product-1547,35,89,108,143,58,148,71,59,202
1548,product-1548,152,229,66,123,99,58,132,152,172
1549,product-1549,181,221,2,219,143,182,173,58,164
1550,product-1550,199,274,58,98,101,156,22,65,143
1551,product-1551,47,58,22,208,62,77,165,109,96
1552,product-1552,189,279,96,60,197,182,211,26,189
1553,product-1553,261,311,97,64,49,190,212,103,118
1554,product-1554,106,120,63,162,60,108,50,58,82
1555,product-1555,208,251,195,205,56,104,41,138,103
1556,product-1556,133,203,249,134,133,137,78,34,58
1557,product-1557,36,74,105,206,154,160,127,107,105
1558,product-1558,180,252,132,187,200,194,144,126,52
1559,product-1559,116,159,107,217,220,166,123,74,177
1560,product-1560,149,204,140,28,97,200,163,38,176
1561,product-1561,125,186,103,127,169,88,144,239,128
1562,product-1562,219,239,35,79,29,53,218,193,98
1563,product-1563,81,174,137,122,70,55,109,220,148
1564,product-1564,129,192,79,169,217,159,146,193,88
1565,product-1565,63,111,8,148,138,85,168,126,142
1566,product-1566,21,76,164,190,208,141,124,137,176
1567,product-1567,154,251,68,203,163,134,100,61,150
1568,product-1568,42,117,190,29,137,143,195,40,179
1569,product-1569,173,178,84,169,152,227,60,144,125
1570,product-1570,176,208,67,197,211,118,56,117,73
1571,product-1571,154,214,250,92,32,117,58,195,142
1572,product-1572,99,132,40,152,234,191,162,44,163
1573,product-1573,133,201,180,83,73,91,92,77,234
1574,product-1574,57,103,59,181,139,103,81,34,76
1575,product-1575,203,234,110,277,149,89,170,209,122
1576,product-1576,158,212,180,173,239,200,103,38,193
1577,product-1577,51,78,142,79,188,68,163,88,46
1578,product-1578,158,191,143,22,43,209,112,130,178
1579,product-1579,137,179,157,167,114,51,76,61,195
1580,product-1580,152,207,35,83,122,88,149,243,53
1581,product-1581,140,216,85,175,121,86,13,184,190
1582,product-1582,69,81,194,57,210,232,165,90,245
1583,product-1583,148,224,186,120,250,13,63,42,144
1584,product-1584,153,159,77,131,133,203,102,67,235
1585,product-1585,245,268,159,93,79,160,230,91,63
1586,product-1586,83,170,105,35,142,128,113,65,143
1587,product-1587,65,115,214,97,64,205,114,167,136
