id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1186,customer-1186,163,241,48,85,34,197,172,176,213
1187,customer-1187,175,191,23,149,254,48,128,230,23
1188,customer-1188,68,105,128,54,135,173,196,204,134
1189,customer-1189,203,230,96,136,222,163,117,69,105
1190,customer-1190,115,189,201,91,174,75,46,65,189
1191,customer-1191,22,83,115,95,103,161,27,163,128
1192,customer-1192,37,46,18,51,33,79,88,76,93
1193,customer-1193,104,130,179,177,58,42,69,95,102
1194,customer-1194,172,241,175,126,82,155,211,90,195
1195,customer-1195,104,115,96,98,229,69,120,162,185
1196,customer-1196,149,219,205,189,145,143,129,107,182
1197,customer-1197,33,78,212,161,109,12,173,246,118
1198,customer-1198,112,184,137,139,99,179,61,201,111
1199,customer-1199,240,290,79,259,29,169,124,77,201
1200,customer-1200,130,217,150,129,207,145,86,148,205
1201,customer-1201,115,141,148,25,109,86,191,148,140
1202,customer-1202,170,202,37,83,181,247,234,124,15
1203,customer-1203,162,258,239,63,215,203,71,130,141
1204,customer-1204,55,115,143,148,123,87,40,16,187
1205,customer-1205,105,182,20,123,124,70,72,156,167
1206,customer-1206,96,127,68,39,105,130,11,170,171
1207,customer-1207,101,154,154,145,208,105,222,173,216
1208,customer-1208,71,169,103,15,139,203,189,78,153
1209,customer-1209,178,194,136,134,67,90,202,45,194
1210,customer-1210,271,306,196,163,46,193,171,61,121
1211,customer-1211,76,125,51,147,65,125,149,78,202
1212,customer-1212,169,258,190,241,106,77,52,76,108
1213,customer-1213,35,80,146,135,135,191,120,77,170
1214,customer-1214,56,57,60,8,108,6,34,34,41
1215,customer-1215,131,216,69,38,79,115,163,185,167
1216,customer-1216,77,139,82,58,85,70,221,181,146
1217,customer-1217,84,140,169,15,84,108,66,137,63
1218,customer-1218,165,255,119,29,112,91,160,40,258
1219,customer-1219,23,121,191,181,152,143,104,114,30
1220,customer-1220,146,208,162,55,110,111,12,146,216
1221,customer-1221,86,88,6,163,178,110,106,204,186
1222,customer-1222,41,53,207,174,49,185,96,74,163
1223,customer-1223,18,29,170,4,165,8,225,35,159
1224,customer-1224,126,158,75,38,52,228,109,92,133
1225,customer-1225,36,56,98,139,156,124,53,28,124
1226,customer-1226,72,112,99,103,40,105,144,79,41
1227,customer-1227,192,239,148,53,183,67,61,88,82
1228,customer-1228,178,213,44,135,154,16,191,140,43
1229,customer-1229,217,238,165,63,216,190,36,29,230
1230,customer-1230,209,303,75,64,173,190,88,97,53
1231,customer-1231,131,161,236,177,129,40,200,86,213
1232,customer-1232,14,81,141,156,242,151,84,79,93
1233,customer-1233,94,156,140,200,155,176,139,200,69
1234,customer-1234,47,98,130,158,70,53,167,152,114
1235,customer-1235,163,173,189,187,171,7,179,111,80
1236,customer-1236,111,173,114,66,76,128,142,110,219
1237,customer-1237,164,185,103,82,154,36,105,181,143
1238,customer-1238,204,211,141,30,28,116,161,207,48
1239,customer-1239,162,182,83,97,59,188,196,128,65
1240,customer-1240,155,171,31,199,62,162,82,203,179
1241,customer-1241,78,121,35,228,96,226,223,54,35
1242,customer-1242,102,150,170,93,201,202,177,192,194
1243,customer-1243,206,233,90,218,77,223,232,91,116
1244,customer-1244,189,203,77,166,89,146,186,69,128
1245,customer-1245,141,216,215,133,101,159,46,44,91
1246,customer-1246,91,121,95,111,99,139,107,239,180
1247,customer-1247,186,251,168,127,193,25,184,137,191
1248,customer-1248,38,93,113,241,25,78,34,61,38
1249,customer-1249,27,38,120,23,111,215,207,23,18
1250,customer-1250,101,126,218,181,80,145,210,86,129
1251,customer-1251,67,71,68,232,137,134,93,96,53
1252,customer-1252,16,31,116,74,68,165,82,104,123
1253,customer-1253,118,194,153,197,100,55,218,230,48
1254,customer-1254,116,138,216,199,57,221,195,145,112
1255,customer-1255,46,48,266,174,168,25,95,142,117
1256,customer-1256,130,210,153,19,122,168,63,149,235
1257,customer-1257,200,221,85,209,35,33,23,13,17
1258,customer-1258,189,231,176,156,210,165,175,181,119
1259,customer-1259,171,192,197,233,165,118,159,85,151
1260,customer-1260,78,92,138,195,162,168,203,117,76
1261,customer-1261,144,236,249,89,28,63,132,70,34
1262,customer-1262,92,159,139,41,21,195,185,120,199
1263,customer-1263,171,241,185,78,152,124,76,145,53
1264,customer-1264,40,51,64,16,140,180,179,255,151
1265,customer-1265,24,50,142,130,116,143,46,204,50
1266,customer-1266,39,41,206,27,89,3,254,60,29
1267,customer-1267,147,194,103,105,182,211,241,57,56
1268,customer-1268,77,112,185,82,191,229,55,104,47
1269,customer-1269,102,154,100,137,54,187,174,187,157
1270,customer-1270,52,87,184,135,75,183,72,124,148
1271,customer-1271,194,250,209,113,63,43,161,188,126
1272,customer-1272,255,283,217,96,193,157,52,162,172
1273,customer-1273,168,184,62,164,171,173,81,97,114
1274,customer-1274,184,216,176,124,147,35,76,223,17
1275,customer-1275,153,249,44,130,52,202,209,176,63
1276,customer-1276,234,252,180,235,14,96,181,103,87
1277,customer-1277,155,230,192,40,173,16,35,176,63
1278,customer-1278,191,212,86,122,172,6,139,191,58
1279,customer-1279,77,134,67,165,76,61,117,69,135
1280,customer-1280,149,223,283,138,198,193,97,28,17
1281,customer-1281,51,112,91,229,180,106,238,172,207
1282,customer-1282,125,158,171,46,192,104,33,59,248
1283,customer-1283,216,307,179,101,179,126,198,195,131
1284,customer-1284,62,65,136,101,227,60,137,40,117
1285,customer-1285,113,171,60,168,197,124,150,45,56
1286,customer-1286,102,172,187,122,23,126,171,161,107
1287,customer-1287,78,141,145,55,173,81,51,204,19
1288,customer-1288,115,120,49,172,79,34,207,45,84
1289,customer-1289,152,192,205,109,214,194,167,192,167
1290,customer-1290,158,246,113,116,22,142,126,36,139
1291,customer-1291,167,265,26,185,23,163,92,188,166
1292,customer-1292,159,177,59,69,165,202,142,77,113
1293,customer-1293,185,199,45,61,54,165,39,142,166
1294,customer-1294,46,134,76,7,22,33,72,244,132
1295,customer-1295,125,187,145,175,155,166,127,129,139
1296,customer-1296,219,305,132,46,231,25,33,150,153
1297,customer-1297,205,283,167,43,137,125,112,133,131
1298,customer-1298,118,122,222,144,75,142,187,41,183
1299,customer-1299,109,132,71,98,142,246,164,31,128
1300,customer-1300,155,236,129,185,30,19,194,31,150
1301,customer-1301,188,256,101,35,250,129,30,147,244
1302,customer-1302,94,161,196,235,109,194,169,143,204
1303,customer-1303,192,241,139,145,105,185,20,150,202
1304,customer-1304,0,68,203,128,55,132,255,210,149
1305,customer-1305,53,116,26,212,143,55,84,39,39
1306,customer-1306,150,193,160,173,228,44,267,69,44
1307,customer-1307,76,112,40,187,160,183,44,51,100
1308,customer-1308,77,87,84,80,118,225,142,147,141
1309,customer-1309,24,47,142,208,131,77,94,162,99
1310,customer-1310,146,161,165,199,120,85,70,77,196
1311,customer-1311,106,187,78,122,162,72,142,25,227
1312,customer-1312,78,168,199,148,131,70,106,58,219
1313,customer-1313,40,44,113,107,131,77,82,122,37
1314,customer-1314,97,186,20,185,175,87,81,137,193
1315,customer-1315,181,192,58,137,35,239,107,98,155
1316,customer-1316,23,90,118,182,29,44,66,140,55
1317,customer-1317,123,164,173,196,178,147,146,105,105
1318,customer-1318,46,102,173,97,135,195,254,108,100
1319,customer-1319,159,182,134,17,82,188,11,81,105
1320,customer-1320,168,195,64,34,123,141,148,95,126
1321,customer-1321,216,218,133,90,120,157,162,39,92
1322,customer-1322,174,250,267,89,77,49,95,122,185
1323,customer-1323,71,74,179,37,34,175,124,12,169
1324,customer-1324,85,86,69,65,87,121,118,116,186
1325,customer-1325,186,269,189,68,117,78,36,149,61
1326,customer-1326,126,167,227,103,117,11,115,209,164
1327,customer-1327,42,89,144,125,113,91,150,169,176
1328,customer-1328,207,231,219,197,154,161,37,174,109
1329,customer-1329,40,115,104,141,78,127,132,167,133
1330,customer-1330,53,86,64,116,91,193,162,117,126
1331,customer-1331,193,196,171,110,30,121,10,95,100
1332,customer-1332,70,79,149,31,33,110,30,121,150
1333,customer-1333,132,153,183,150,134,49,105,166,15
1334,customer-1334,139,172,66,31,197,233,45,102,100
1335,customer-1335,102,176,33,176,149,55,220,210,34
1336,customer-1336,98,187,6,237,108,107,158,167,15
1337,customer-1337,44,115,94,137,102,14,85,127,210
1338,customer-1338,62,139,253,187,121,72,72,165,206
1339,customer-1339,176,225,65,138,107,217,38,143,71
1340,customer-1340,147,212,143,109,189,179,88,203,215
1341,customer-1341,86,126,144,152,172,170,114,52,110
1342,customer-1342,212,274,100,115,81,154,13,198,68
1343,customer-1343,170,171,111,22,78,52,34,167,130
1344,customer-1344,199,229,78,168,228,198,76,133,204
1345,customer-1345,187,276,154,232,222,55,139,136,155
1346,customer-1346,159,218,91,203,182,136,194,79,218
1347,customer-1347,132,202,210,190,203,86,55,86,11
1348,customer-1348,84,99,161,201,171,178,126,105,165
1349,customer-1349,159,221,2,71,61,116,210,120,95
1350,customer-1350,198,294,96,75,100,203,94,125,172
1351,customer-1351,205,303,181,92,176,79,205,72,152
1352,customer-1352,43,69,175,63,200,106,161,23,170
1353,customer-1353,59,82,45,42,60,49,82,147,124
1354,customer-1354,157,158,140,207,119,80,207,196,15
1355,customer-1355,187,193,257,19,144,158,178,30,265
1356,customer-1356,126,142,133,129,18,33,177,114,217
1357,customer-1357,144,200,94,158,179,154,91,109,140
1358,customer-1358,116,159,182,32,174,222,141,167,112
1359,customer-1359,157,193,180,15,221,251,57,144,196
1360,customer-1360,207,246,95,34,205,194,144,105,133
1361,customer-1361,175,240,157,205,180,52,235,29,106
1362,customer-1362,66,144,63,82,132,120,110,4,31
1363,customer-1363,203,233,110,94,116,100,63,148,104
1364,customer-1364,148,201,151,133,213,165,52,107,76
1365,customer-1365,100,113,11,110,151,201,218,216,125
1366,customer-1366,110,112,229,60,70,104,252,63,161
1367,customer-1367,141,214,147,200,44,167,155,54,101
1368,customer-1368,144,193,240,170,151,192,142,74,147
1369,customer-1369,131,225,186,203,55,8,214,68,99
1370,customer-1370,40,102,53,102,95,52,172,192,121
1371,customer-1371,31,88,148,80,271,178,118,252,94
1372,customer-1372,64,139,170,175,188,109,193,242,44
1373,customer-1373,181,209,93,102,66,111,54,46,18
1374,customer-1374,201,273,155,54,200,187,147,102,70
1375,customer-1375,32,86,142,171,110,61,53,123,98
1376,customer-1376,89,107,160,113,118,204,178,214,34
1377,customer-1377,213,280,162,65,145,6,106,160,188
1378,customer-1378,240,288,49,27,96,68,187,207,162
1379,customer-1379,54,110,148,43,96,136,207,180,88
1380,customer-1380,225,269,213,94,71,238,63,66,200
1381,customer-1381,94,104,90,196,9,175,187,171,68
1382,customer-1382,31,35,197,91,60,81,59,255,87
1383,customer-1383,122,136,94,130,175,176,68,59,196
1384,customer-1384,167,228,105,90,141,55,115,199,152
1385,customer-1385,54,110,76,100,78,170,180,164,119
1386,customer-1386,80,92,87,133,210,60,6,3,92
1387,customer-1387,44,95,113,68,29,38,111,185,152
1388,customer-1388,178,254,57,205,109,183,56,66,172
1389,customer-1389,172,246,136,95,196,133,58,73,167
1390,customer-1390,53,144,241,203,67,128,37,103,117
1391,customer-1391,164,193,44,75,80,109,195,140,193
1392,customer-1392,74,78,247,8,83,88,159,52,201
1393,customer-1393,133,211,155,22,28,75,5,36,73
1394,customer-1394,67,91,16,20,95,155,131,197,203
1395,customer-1395,18,105,76,66,121,264,178,144,37
1396,customer-1396,149,149,130,137,183,160,39,183,91
1397,customer-1397,188,249,120,186,60,188,295,146,183
1398,customer-1398,207,255,200,184,49,145,149,181,37
1399,customer-1399,243,280,186,118,108,125,107,23,117
1400,customer-1400,192,222,136,83,14,92,5,192,254
1401,customer-1401,69,141,27,111,39,76,141,40,156
1402,customer-1402,87,119,265,241,37,94,145,152,238
1403,customer-1403,115,210,153,98,278,59,172,177,137
1404,customer-1404,121,181,64,18,169,165,178,40,226
1405,customer-1405,217,238,40,110,107,170,106,108,89
1406,customer-1406,206,209,158,37,120,59,197,82,138
1407,customer-1407,106,174,151,48,158,204,181,103,166
1408,customer-1408,40,138,194,221,124,148,59,96,112
1409,customer-1409,52,134,16,137,230,98,104,47,77
1410,customer-1410,136,217,207,73,185,142,204,70,78
1411,customer-1411,179,242,169,193,180,188,113,141,65
1412,customer-1412,177,217,79,115,118,174,110,5,137
1413,customer-1413,69,106,34,127,260,60,196,137,211
1414,customer-1414,27,67,178,79,103,129,36,7,168
1415,customer-1415,196,286,136,58,92,92,226,197,100
1416,customer-1416,54,71,95,88,51,99,45,52,126
1417,customer-1417,214,289,15,178,54,32,85,121,250
1418,customer-1418,29,56,86,96,95,54,150,69,167
1419,customer-1419,148,226,102,81,192,40,13,213,211
1420,customer-1420,57,61,115,46,126,38,185,128,62
1421,customer-1421,97,187,96,41,124,28,121,209,123
1422,customer-1422,151,198,13,50,156,203,150,164,165
1423,customer-1423,186,264,181,71,70,174,221,229,110
1424,customer-1424,68,96,171,85,154,161,190,114,169
1425,customer-1425,154,170,194,102,171,163,116,174,233
1426,customer-1426,90,150,104,236,159,57,42,114,202
1427,customer-1427,222,260,197,50,57,131,71,129,131
1428,customer-1428,227,312,159,116,70,177,138,37,45
1429,customer-1429,131,225,141,239,24,80,166,85,41
1430,customer-1430,149,173,128,170,138,210,145,126,163
1431,customer-1431,48,119,110,34,156,214,52,219,129
1432,customer-1432,101,148,63,25,62,170,205,67,168
1433,customer-1433,234,322,121,73,116,188,208,42,153
1434,customer-1434,86,138,129,150,119,138,99,195,117
1435,customer-1435,193,196,209,150,118,36,44,110,25
1436,customer-1436,117,149,252,54,120,243,72,29,114
1437,customer-1437,148,151,77,219,36,21,232,36,187
1438,customer-1438,165,169,68,132,87,123,140,42,15
1439,customer-1439,68,110,135,183,36,163,55,152,64
1440,customer-1440,186,268,199,195,72,62,212,149,93
1441,customer-1441,196,227,231,147,67,97,74,192,44
1442,customer-1442,26,112,96,201,238,147,196,138,90
1443,customer-1443,44,128,67,97,235,178,156,110,216
1444,customer-1444,83,124,173,190,61,217,115,200,141
1445,customer-1445,179,195,149,205,122,114,92,229,84
1446,customer-1446,204,219,172,36,25,175,187,16,3
1447,customer-1447,196,231,47,55,219,126,209,73,123
1448,customer-1448,59,115,49,165,159,64,136,131,140
1449,customer-1449,183,234,137,104,211,191,213,200,186
1450,customer-1450,205,245,78,158,109,118,46,111,144
1451,customer-1451,204,290,34,201,172,78,30,249,100
1452,customer-1452,19,92,86,123,166,165,64,154,178
1453,customer-1453,133,208,147,163,144,131,134,44,19
1454,customer-1454,115,121,175,68,70,22,116,27,170
1455,customer-1455,122,214,90,172,172,132,39,157,97
1456,customer-1456,81,108,121,157,166,66,108,194,76
1457,customer-1457,94,160,129,83,51,54,144,48,281
1458,customer-1458,122,205,179,173,77,90,108,106,42
1459,customer-1459,90,111,60,77,105,56,75,48,186
1460,customer-1460,13,80,130,84,121,144,58,132,152
1461,customer-1461,227,319,237,34,196,75,94,195,29
1462,customer-1462,186,198,195,144,6,118,212,159,70
1463,customer-1463,94,118,78,44,194,83,45,236,157
1464,customer-1464,103,125,53,27,194,76,9,63,178
1465,customer-1465,157,197,122,107,11,102,27,140,88
1466,customer-1466,62,144,105,183,195,73,265,83,187
1467,customer-1467,146,199,191,7,111,190,200,55,149
1468,customer-1468,207,227,170,73,183,168,181,64,93
1469,customer-1469,65,88,40,82,127,220,154,245,144
1470,customer-1470,186,214,149,185,219,88,199,221,85
1471,customer-1471,156,248,73,81,164,225,122,208,67
1472,customer-1472,189,258,160,144,107,128,110,35,69
1473,customer-1473,14,42,154,17,233,85,164,193,74
1474,customer-1474,216,228,139,157,112,66,22,216,182
1475,customer-1475,90,157,88,182,117,78,100,148,66
1476,customer-1476,230,249,90,79,141,110,109,207,51
1477,customer-1477,131,167,93,62,91,101,116,136,81
1478,customer-1478,47,135,246,230,220,80,25,194,188
1479,customer-1479,118,176,55,162,212,72,114,98,213
1480,customer-1480,177,187,154,164,49,212,165,159,190
1481,customer-1481,122,164,11,176,49,67,95,159,39
1482,customer-1482,127,208,103,212,227,71,38,20,171
1483,customer-1483,85,130,248,220,219,110,193,23,127
1484,customer-1484,79,147,33,184,223,72,58,203,183
1485,customer-1485,82,135,46,104,224,121,183,8,149
1486,customer-1486,186,190,147,41,37,88,110,208,194
1487,customer-1487,109,118,105,190,215,192,92,140,198
1488,customer-1488,167,202,62,56,114,48,118,51,36
1489,customer-1489,70,70,118,54,130,64,102,22,179
1490,customer-1490,149,197,98,161,4,61,102,103,52
1491,customer-1491,142,232,163,162,190,172,44,18,144
1492,customer-1492,82,167,103,192,211,93,193,68,86
1493,customer-1493,176,258,218,166,124,111,190,58,120
1494,customer-1494,25,64,115,139,121,84,214,34,184
1495,customer-1495,59,87,165,156,169,221,70,162,58
1496,customer-1496,192,192,242,82,174,75,233,190,136
1497,customer-1497,190,226,101,54,138,87,82,133,166
1498,customer-1498,96,165,212,212,51,19,128,93,186
1499,customer-1499,153,220,115,183,64,186,115,38,74
1500,customer-1500,103,180,79,133,51,86,179,175,131
1501,customer-1501,37,101,182,65,100,171,189,131,177
1502,customer-1502,120,124,67,127,41,5,132,105,24
1503,customer-1503,112,131,188,169,118,142,56,138,193
1504,customer-1504,210,214,102,185,32,57,68,1,237
1505,customer-1505,151,241,151,108,127,44,66,142,55
1506,customer-1506,75,114,123,69,185,96,126,120,156
1507,customer-1507,108,112,140,27,161,223,51,186,104
1508,customer-1508,126,156,17,118,62,180,118,84,18
1509,customer-1509,142,213,146,127,220,63,14,184,59
1510,customer-1510,118,157,146,162,187,36,63,155,167
1511,customer-1511,82,85,57,108,91,188,72,185,191
1512,customer-1512,89,144,90,139,91,99,148,153,237
1513,customer-1513,66,104,50,172,32,201,154,21,10
1514,customer-1514,79,115,194,96,98,90,186,9,47
1515,customer-1515,44,52,131,192,172,62,57,65,119
1516,customer-1516,224,285,30,151,224,201,192,173,97
1517,customer-1517,15,111,161,90,169,97,87,77,266
1518,customer-1518,131,135,62,32,116,90,42,73,70
1519,customer-1519,51,52,87,277,42,50,185,25,29
1520,customer-1520,124,185,52,211,101,136,184,236,128
1521,customer-1521,101,158,90,86,42,49,83,120,179
1522,customer-1522,93,146,39,154,215,118,85,78,201
1523,customer-1523,80,108,119,169,197,91,26,278,61
1524,customer-1524,181,195,79,202,82,92,129,104,208
1525,customer-1525,209,231,104,52,169,236,158,167,159
1526,customer-1526,143,221,164,221,109,71,128,159,60
1527,customer-1527,116,134,121,156,87,165,82,76,154
1528,customer-1528,223,263,104,36,131,136,150,104,155
1529,customer-1529,135,165,9,75,184,216,163,113,70
1530,customer-1530,54,100,117,136,88,158,84,28,151
1531,customer-1531,21,72,115,145,163,203,114,176,32
1532,customer-1532,29,92,94,193,68,137,230,228,194
1533,customer-1533,205,217,164,245,184,15,43,97,183
1534,customer-1534,3,36,83,245,138,76,50,46,76
1535,customer-1535,20,23,155,162,81,173,188,98,212
1536,customer-1536,156,214,197,184,55,192,46,127,207
1537,customer-1537,102,139,50,231,129,21,119,117,52
1538,customer-1538,89,129,200,120,61,118,97,138,147
1539,customer-1539,223,307,120,74,170,173,32,70,152
1540,customer-1540,25,115,136,40,150,38,114,89,97
1541,customer-1541,175,175,135,59,22,130,60,137,183
1542,customer-1542,211,283,98,155,186,24,201,135,105
1543,customer-1543,144,221,97,212,188,100,284,123,17
1544,customer-1544,37,40,162,246,155,112,102,57,205
1545,customer-1545,96,155,215,34,152,204,154,105,65
1546,customer-1546,124,162,161,85,79,127,138,213,105
1547,customer-1547,22,98,61,191,163,235,39,72,123
1548,customer-1548,181,240,102,116,24,40,187,197,39
1549,customer-1549,199,281,184,195,177,138,125,135,154
1550,customer-1550,230,260,68,164,179,153,167,184,121
1551,customer-1551,196,242,114,229,191,221,146,215,218
1552,customer-1552,89,122,107,105,195,130,230,132,96
1553,customer-1553,158,212,19,151,22,248,182,209,204
1554,customer-1554,245,258,74,121,175,119,198,156,123
1555,customer-1555,186,244,47,23,118,33,180,110,64
1556,customer-1556,29,126,189,184,108,147,192,260,201
1557,customer-1557,131,187,90,184,206,119,203,151,129
1558,customer-1558,233,290,165,108,117,30,200,202,55
1559,customer-1559,192,194,192,76,92,124,194,143,186
1560,customer-1560,138,163,231,145,136,85,106,128,189
1561,customer-1561,157,188,13,157,200,108,45,15,78
1562,customer-1562,120,153,116,55,139,147,185,240,28
1563,customer-1563,101,185,119,46,81,186,49,144,67
1564,customer-1564,40,95,141,140,123,65,107,190,165
1565,customer-1565,5,62,167,69,49,95,132,134,189
1566,customer-1566,188,239,104,203,188,162,134,211,120
1567,customer-1567,127,213,78,124,199,238,45,82,16
1568,customer-1568,65,128,149,194,179,197,62,128,123
1569,customer-1569,24,60,202,133,51,80,192,158,65
1570,customer-1570,104,107,96,162,150,182,26,167,191
1571,customer-1571,76,116,70,208,199,195,192,73,122
1572,customer-1572,97,191,255,124,117,142,167,220,200
1573,customer-1573,8,68,101,132,69,214,71,160,172
1574,customer-1574,155,165,169,25,180,130,208,3,66
1575,customer-1575,148,212,197,220,120,80,212,109,51
1576,customer-1576,183,267,30,142,259,234,146,157,198
1577,customer-1577,72,163,197,49,153,76,45,91,171
1578,customer-1578,76,156,82,127,102,71,112,177,169
1579,customer-1579,38,54,115,128,225,35,118,214,163
1580,customer-1580,147,187,84,160,92,228,198,164,176
1581,customer-1581,191,193,46,110,83,134,97,170,73
1582,customer-1582,53,140,197,112,34,91,160,172,32
1583,customer-1583,33,109,101,33,163,137,154,193,175
1584,customer-1584,158,229,78,83,147,69,121,118,149
1585,customer-1585,112,142,85,119,165,94,187,156,207
1586,customer-1586,119,179,118,140,67,238,196,184,80
1587,customer-1587,220,238,59,154,103,106,21,160,115
1588,customer-1588,68,151,192,25,131,69,191,133,31
1589,customer-1589,179,227,33,111,228,64,64,134,20
1590,customer-1590,140,199,154,79,171,121,134,190,161
1591,customer-1591,78,142,45,204,123,33,163,155,192
1592,customer-1592,94,187,123,99,127,104,116,174,70
1593,customer-1593,156,219,225,192,138,38,23,115,45
1594,customer-1594,233,301,120,128,217,183,190,202,122
1595,customer-1595,192,254,86,68,68,177,37,82,233
1596,customer-1596,124,201,75,122,201,180,152,95,50
1597,customer-1597,216,226,181,80,168,41,69,121,54
1598,customer-1598,216,264,19,130,155,18,164,144,187
1599,customer-1599,154,164,66,100,36,137,215,171,203
1600,customer-1600,154,170,179,211,142,124,74,203,148
1601,customer-1601,71,95,64,148,23,245,250,222,81
1602,customer-1602,34,129,70,188,120,220,154,225,200
1603,customer-1603,80,174,85,12,19,139,214,179,166
1604,customer-1604,181,264,188,18,186,142,128,166,204
1605,customer-1605,103,192,157,69,75,230,123,132,20
1606,customer-1606,206,245,136,29,116,202,189,135,67
1607,customer-1607,140,190,0,205,60,133,215,162,24
1608,customer-1608,167,231,239,133,65,131,223,184,135
1609,customer-1609,173,204,74,147,169,158,66,34,167
1610,customer-1610,100,135,100,126,82,48,175,139,83
1611,customer-1611,189,214,134,201,65,268,151,46,104
1612,customer-1612,158,181,195,45,142,86,27,105,34
1613,customer-1613,153,192,31,129,199,91,120,236,16
1614,customer-1614,149,225,129,165,139,71,136,33,54
1615,customer-1615,185,247,212,40,34,75,21,12,74
1616,customer-1616,253,327,60,44,94,198,202,191,87
1617,customer-1617,120,124,80,135,183,184,258,110,62
1618,customer-1618,98,183,155,209,221,87,43,218,139
1619,customer-1619,125,170,173,144,260,81,39,5,81
1620,customer-1620,90,141,200,150,89,207,123,109,216
1621,customer-1621,42,102,149,115,122,164,116,181,218
1622,customer-1622,181,190,250,40,228,235,48,225,82
1623,customer-1623,69,74,69,101,115,183,56,125,58
1624,customer-1624,28,46,176,157,117,154,61,208,42
1625,customer-1625,218,295,179,71,195,114,85,202,224
1626,customer-1626,72,82,180,180,155,97,173,146,68
1627,customer-1627,238,239,173,148,134,114,189,27,180
1628,customer-1628,145,161,184,94,79,64,34,156,115
1629,customer-1629,191,237,88,196,227,140,256,126,211
1630,customer-1630,196,239,184,56,175,191,182,46,169
1631,customer-1631,199,279,136,208,44,115,187,185,63
1632,customer-1632,151,193,174,187,120,6,174,205,121
1633,customer-1633,58,62,75,55,109,108,104,205,106
1634,customer-1634,231,283,198,115,174,42,202,210,207
1635,customer-1635,98,179,205,89,80,208,175,156,113
1636,customer-1636,73,164,64,61,91,118,107,194,211
1637,customer-1637,114,123,117,102,212,102,8,36,191
1638,customer-1638,187,217,234,62,174,164,62,24,191
1639,customer-1639,220,253,120,126,209,159,78,51,199
1640,customer-1640,109,110,200,89,9,184,131,193,91
1641,customer-1641,243,261,171,86,103,184,174,213,197
1642,customer-1642,71,139,71,71,124,202,106,220,46
1643,customer-1643,121,197,33,139,135,30,140,50,67
1644,customer-1644,84,124,105,244,182,144,126,52,21
1645,customer-1645,140,201,67,91,215,68,103,184,166
1646,customer-1646,207,216,217,225,32,236,201,48,91
1647,customer-1647,116,180,45,97,153,125,160,144,39
1648,customer-1648,116,166,131,35,67,188,31,25,220
1649,customer-1649,22,43,86,115,112,150,64,40,166
1650,customer-1650,202,289,171,236,120,158,71,69,7
1651,customer-1651,161,243,95,182,8,163,71,133,115
1652,customer-1652,165,186,163,181,68,65,147,156,132
1653,customer-1653,244,296,106,142,64,73,67,106,105
1654,customer-1654,148,153,137,231,199,106,25,158,143
1655,customer-1655,84,102,45,95,141,176,131,94,219
1656,customer-1656,194,239,54,89,203,165,141,126,134
1657,customer-1657,75,115,148,121,12,55,32,62,74
1658,customer-1658,132,159,58,74,19,43,171,14,256
1659,customer-1659,189,194,108,137,176,33,163,208,98
1660,customer-1660,174,178,206,116,157,150,56,221,155
1661,customer-1661,191,275,15,167,55,40,80,81,45
1662,customer-1662,169,176,28,108,78,55,218,3,100
1663,customer-1663,103,157,15,174,92,85,161,99,40
1664,customer-1664,46,139,73,103,87,45,92,137,54
1665,customer-1665,140,176,99,135,92,164,156,20,209
1666,customer-1666,157,223,123,181,72,161,90,94,146
1667,customer-1667,171,234,89,119,148,49,27,182,34
1668,customer-1668,50,132,7,175,128,13,24,157,144
1669,customer-1669,198,230,60,81,138,110,114,195,199
1670,customer-1670,182,230,81,183,122,87,141,194,97
1671,customer-1671,98,122,9,17,80,176,194,115,137
1672,customer-1672,100,139,220,196,154,160,43,167,162
1673,customer-1673,164,167,189,130,63,171,54,44,64
1674,customer-1674,11,102,12,114,132,250,88,64,140
1675,customer-1675,57,90,67,137,207,90,27,68,72
1676,customer-1676,47,61,110,230,237,128,212,196,136
1677,customer-1677,176,264,23,174,207,81,102,101,74
1678,customer-1678,69,154,175,48,67,128,177,21,260
1679,customer-1679,79,87,55,202,56,134,147,101,219
1680,customer-1680,49,113,111,130,143,24,141,128,106
1681,customer-1681,25,64,131,44,64,102,25,90,165
1682,customer-1682,45,121,45,103,201,103,88,221,206
1683,customer-1683,49,99,268,8,128,184,97,93,114
1684,customer-1684,136,184,40,84,59,187,5,170,119
1685,customer-1685,100,125,50,13,59,249,198,140,97
1686,customer-1686,21,42,104,137,191,122,236,240,70
1687,customer-1687,164,194,129,77,52,142,252,80,82
1688,customer-1688,79,142,39,89,171,13,183,120,251
1689,customer-1689,99,156,59,143,225,213,109,66,48
1690,customer-1690,158,167,80,28,79,221,97,164,45
1691,customer-1691,75,78,194,154,111,60,42,210,35
1692,customer-1692,66,154,67,28,182,129,143,38,156
1693,customer-1693,37,49,166,28,192,159,20,197,68
1694,customer-1694,82,125,132,161,140,10,119,145,48
1695,customer-1695,55,57,81,81,47,160,195,64,161
1696,customer-1696,24,57,166,122,192,118,124,97,216
1697,customer-1697,152,230,65,172,57,79,84,106,123
1698,customer-1698,52,81,49,99,76,86,60,161,120
1699,customer-1699,134,183,179,63,271,94,10,59,88
1700,customer-1700,97,147,91,119,214,135,70,6,158
1701,customer-1701,253,302,34,201,120,202,234,169,124
