id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
1086,customer-1086,34,68,102,50,221,155,219
1087,customer-1087,102,112,176,33,77,40,95
1088,customer-1088,133,211,182,209,140,161,255
1089,customer-1089,200,252,210,19,69,141,56
1090,customer-1090,1,84,136,62,84,169,32
1091,customer-1091,117,139,182,15,80,208,15
1092,customer-1092,127,195,71,70,37,75,118
1093,customer-1093,38,68,82,124,57,34,138
1094,customer-1094,78,119,71,91,174,31,91
1095,customer-1095,157,216,39,200,131,42,11
1096,customer-1096,200,277,180,60,124,220,115
1097,customer-1097,123,152,37,55,34,7,95
1098,customer-1098,202,212,82,135,106,51,197
1099,customer-1099,123,207,200,122,108,189,205
1100,customer-1100,33,35,60,117,183,48,96
1101,customer-1101,61,105,99,107,170,172,92
1102,customer-1102,178,253,119,127,49,59,179
1103,customer-1103,142,229,98,45,120,204,105
1104,customer-1104,273,312,101,189,128,80,84
1105,customer-1105,78,94,123,170,163,197,60
1106,customer-1106,26,51,168,190,103,212,36
1107,customer-1107,49,125,225,146,30,112,98
1108,customer-1108,222,257,106,176,22,69,92
1109,customer-1109,265,353,137,52,126,24,7
1110,customer-1110,154,177,221,142,127,76,20
1111,customer-1111,224,322,136,242,59,115,183
1112,customer-1112,163,222,215,12,115,126,65
1113,customer-1113,57,81,90,155,102,124,111
1114,customer-1114,37,79,211,17,177,141,214
1115,customer-1115,61,114,197,108,90,128,41
1116,customer-1116,95,129,103,88,196,149,226
1117,customer-1117,97,141,183,16,85,159,24
1118,customer-1118,138,138,115,10,25,69,104
1119,customer-1119,30,77,97,113,197,70,167
1120,customer-1120,136,145,59,156,30,97,46
1121,customer-1121,182,197,123,75,106,169,118
1122,customer-1122,181,231,145,144,135,213,145
1123,customer-1123,56,76,52,112,106,94,68
1124,customer-1124,173,248,132,89,94,246,219
1125,customer-1125,124,182,26,114,97,128,203
1126,customer-1126,41,83,82,158,195,197,198
1127,customer-1127,42,88,88,198,160,59,145
1128,customer-1128,84,91,202,124,117,194,229
1129,customer-1129,153,210,49,196,155,138,187
1130,customer-1130,174,236,161,87,154,99,16
1131,customer-1131,147,151,116,140,190,172,217
1132,customer-1132,136,214,105,68,161,69,143
1133,customer-1133,110,125,101,104,216,127,160
1134,customer-1134,110,116,176,117,173,47,47
1135,customer-1135,157,241,194,89,62,22,83
1136,customer-1136,157,201,42,41,115,140,29
1137,customer-1137,159,234,173,204,194,145,163
1138,customer-1138,126,144,85,98,40,207,145
1139,customer-1139,216,256,206,116,17,137,86
1140,customer-1140,194,257,104,127,193,122,213
1141,customer-1141,151,152,208,91,197,157,262
1142,customer-1142,77,77,90,192,235,130,28
1143,customer-1143,137,169,119,219,88,167,178
1144,customer-1144,94,170,162,31,185,37,184
1145,customer-1145,52,85,92,112,140,189,62
1146,customer-1146,22,90,98,207,121,54,227
1147,customer-1147,137,209,16,16,54,46,52
1148,customer-1148,33,48,85,43,35,93,49
1149,customer-1149,174,183,223,72,210,131,105
1150,customer-1150,168,213,137,87,113,156,264
1151,customer-1151,57,124,94,144,107,34,178
1152,customer-1152,89,145,51,106,39,72,47
1153,customer-1153,86,172,229,169,98,118,73
1154,customer-1154,128,218,71,104,53,86,104
1155,customer-1155,211,247,237,133,205,99,240
1156,customer-1156,64,135,227,206,156,207,198
1157,customer-1157,150,221,198,141,47,286,105
1158,customer-1158,114,128,37,76,125,137,229
1159,customer-1159,157,179,22,216,46,201,192
1160,customer-1160,221,242,77,53,145,205,66
1161,customer-1161,198,200,103,62,227,247,195
1162,customer-1162,75,95,225,58,119,181,189
1163,customer-1163,73,108,116,139,149,193,142
1164,customer-1164,77,131,94,95,83,195,166
1165,customer-1165,154,191,219,183,30,120,126
1166,customer-1166,174,227,214,130,23,185,199
1167,customer-1167,138,148,125,39,19,64,50
1168,customer-1168,150,221,148,189,169,166,76
1169,customer-1169,66,156,79,69,105,136,127
1170,customer-1170,141,156,28,116,21,130,205
1171,customer-1171,147,177,145,161,139,60,142
1172,customer-1172,39,69,173,62,15,39,183
1173,customer-1173,218,229,145,144,110,200,101
1174,customer-1174,188,223,215,224,181,38,113
1175,customer-1175,29,37,15,193,125,142,83
1176,customer-1176,123,133,141,167,72,166,224
1177,customer-1177,151,197,113,195,145,198,132
1178,customer-1178,266,344,118,228,87,38,87
1179,customer-1179,47,125,167,209,105,201,232
1180,customer-1180,32,63,45,106,228,103,52
1181,customer-1181,154,155,94,130,166,196,167
1182,customer-1182,231,280,191,217,156,211,58
1183,customer-1183,107,147,232,180,111,32,161
1184,customer-1184,55,87,141,182,204,222,166
1185,customer-1185,30,104,117,59,149,219,37
1186,customer-1186,130,162,53,12,125,136,64
1187,customer-1187,23,97,49,134,28,101,111
1188,customer-1188,122,140,19,192,213,12,53
1189,customer-1189,115,139,30,53,102,87,102
1190,customer-1190,183,255,94,110,73,117,216
1191,customer-1191,183,262,132,74,90,130,53
1192,customer-1192,260,271,107,137,96,128,142
1193,customer-1193,71,122,43,111,136,26,191
1194,customer-1194,105,133,176,166,156,16,134
1195,customer-1195,198,210,108,233,19,196,137
1196,customer-1196,68,113,130,53,96,21,171
1197,customer-1197,95,142,98,157,169,234,100
1198,customer-1198,133,176,146,44,70,60,229
1199,customer-1199,186,234,189,62,82,113,57
1200,customer-1200,72,100,111,52,178,185,75
1201,customer-1201,154,207,123,157,154,77,149
1202,customer-1202,145,151,110,35,136,54,234
1203,customer-1203,190,284,82,195,115,112,186
1204,customer-1204,194,265,172,101,209,148,25
1205,customer-1205,146,242,6,130,224,193,72
1206,customer-1206,66,92,114,163,92,62,244
1207,customer-1207,208,295,8,9,80,229,193
1208,customer-1208,102,179,37,49,160,175,111
1209,customer-1209,163,175,133,117,98,224,201
1210,customer-1210,203,294,15,87,181,236,25
1211,customer-1211,202,205,48,109,129,219,194
1212,customer-1212,165,236,233,85,163,150,96
1213,customer-1213,151,176,30,115,64,122,118
1214,customer-1214,51,138,80,170,206,78,158
1215,customer-1215,132,205,38,39,126,164,63
1216,customer-1216,221,263,209,41,142,144,85
1217,customer-1217,80,115,162,132,152,227,186
1218,customer-1218,65,133,148,109,209,59,135
1219,customer-1219,129,167,270,127,83,167,58
1220,customer-1220,45,140,180,143,234,165,181
1221,customer-1221,148,243,20,137,70,194,195
1222,customer-1222,98,177,207,135,223,158,141
1223,customer-1223,106,117,12,77,143,146,146
1224,customer-1224,174,227,215,149,169,129,167
1225,customer-1225,105,147,164,3,215,144,139
1226,customer-1226,143,213,182,110,83,185,50
1227,customer-1227,50,129,94,138,198,146,224
1228,customer-1228,199,293,40,170,68,141,195
1229,customer-1229,87,175,37,79,196,217,193
1230,customer-1230,105,172,163,192,179,122,85
1231,customer-1231,149,183,142,98,176,159,73
1232,customer-1232,172,261,223,34,74,82,168
1233,customer-1233,135,148,181,165,173,219,203
1234,customer-1234,131,193,123,178,104,129,216
1235,customer-1235,190,257,151,231,99,147,145
1236,customer-1236,144,219,159,119,132,222,164
1237,customer-1237,188,279,211,163,255,101,174
1238,customer-1238,43,62,169,31,225,141,111
1239,customer-1239,195,220,42,201,190,200,14
1240,customer-1240,224,291,125,168,41,193,137
1241,customer-1241,68,137,122,25,121,124,124
1242,customer-1242,113,187,191,9,79,128,93
1243,customer-1243,111,194,123,197,141,65,203
1244,customer-1244,42,73,53,187,39,82,126
1245,customer-1245,175,257,25,119,221,157,132
1246,customer-1246,142,191,141,65,166,109,66
1247,customer-1247,99,167,69,68,200,15,75
1248,customer-1248,83,145,62,28,147,116,128
1249,customer-1249,97,134,74,22,69,210,144
1250,customer-1250,168,253,186,113,36,199,55
1251,customer-1251,108,124,118,82,104,86,142
1252,customer-1252,66,166,84,79,82,264,96
1253,customer-1253,150,238,63,180,184,82,160
1254,customer-1254,11,45,90,206,57,233,202
1255,customer-1255,115,118,128,146,70,212,36
1256,customer-1256,110,146,184,122,111,39,147
1257,customer-1257,55,124,44,68,123,232,85
1258,customer-1258,37,97,49,50,178,101,85
1259,customer-1259,62,141,169,186,96,233,119
1260,customer-1260,197,214,188,225,28,117,117
1261,customer-1261,125,195,218,220,50,103,112
1262,customer-1262,149,243,85,187,75,61,211
1263,customer-1263,119,131,193,73,41,231,199
1264,customer-1264,63,137,27,187,120,210,218
1265,customer-1265,49,94,137,124,101,110,230
1266,customer-1266,183,209,93,130,185,31,178
1267,customer-1267,42,112,93,75,58,137,74
1268,customer-1268,252,284,197,111,127,88,39
1269,customer-1269,108,162,179,156,92,98,165
1270,customer-1270,57,102,167,201,208,189,169
1271,customer-1271,71,102,94,207,158,231,75
1272,customer-1272,155,216,192,179,192,93,76
1273,customer-1273,105,124,42,194,108,163,48
1274,customer-1274,154,203,203,94,162,120,45
1275,customer-1275,23,45,30,67,249,101,151
1276,customer-1276,116,144,147,158,19,55,98
1277,customer-1277,80,174,12,199,124,215,105
1278,customer-1278,203,236,118,60,219,111,71
1279,customer-1279,41,117,86,147,10,168,129
1280,customer-1280,53,106,121,16,90,86,39
1281,customer-1281,52,110,42,195,49,53,108
1282,customer-1282,172,183,201,201,77,131,70
1283,customer-1283,265,352,31,97,109,144,198
1284,customer-1284,190,200,204,175,56,73,73
1285,customer-1285,195,208,225,171,234,75,54
1286,customer-1286,52,100,196,39,189,78,83
1287,customer-1287,73,97,195,174,134,177,186
1288,customer-1288,190,195,115,143,70,157,138
1289,customer-1289,146,162,173,73,70,214,175
1290,customer-1290,205,239,190,23,139,115,46
1291,customer-1291,21,96,189,112,162,166,180
1292,customer-1292,11,75,113,166,101,89,176
1293,customer-1293,118,130,138,108,104,163,149
1294,customer-1294,115,124,132,70,111,211,127
1295,customer-1295,208,222,160,127,101,123,225
1296,customer-1296,122,126,143,162,84,114,133
1297,customer-1297,52,113,98,58,91,140,119
1298,customer-1298,116,196,75,138,107,215,132
1299,customer-1299,145,242,170,114,96,149,213
1300,customer-1300,76,157,157,142,140,90,67
1301,customer-1301,126,214,220,47,47,243,90
1302,customer-1302,124,162,152,32,99,112,190
1303,customer-1303,187,216,204,179,36,171,33
1304,customer-1304,171,214,137,125,195,91,158
1305,customer-1305,225,314,70,190,126,152,39
1306,customer-1306,116,194,202,241,74,27,23
1307,customer-1307,192,267,10,144,47,147,216
1308,customer-1308,42,137,117,45,12,37,163
1309,customer-1309,167,253,70,71,87,73,109
1310,customer-1310,154,244,226,186,185,30,52
1311,customer-1311,69,108,58,189,202,198,228
1312,customer-1312,86,88,126,43,57,203,38
1313,customer-1313,129,141,88,214,8,123,147
1314,customer-1314,88,95,204,98,131,219,27
1315,customer-1315,87,178,198,88,86,27,144
1316,customer-1316,135,162,105,209,141,154,183
1317,customer-1317,13,109,77,103,202,40,57
1318,customer-1318,25,33,120,149,192,116,145
1319,customer-1319,107,115,87,22,86,108,163
1320,customer-1320,21,93,179,124,75,94,160
1321,customer-1321,104,193,102,59,102,64,126
1322,customer-1322,66,83,199,217,10,169,82
1323,customer-1323,216,229,81,158,225,48,154
1324,customer-1324,83,125,132,221,147,131,115
1325,customer-1325,193,262,144,208,65,98,147
1326,customer-1326,74,76,31,107,77,170,207
1327,customer-1327,178,264,170,47,170,83,197
1328,customer-1328,239,335,189,183,55,224,101
1329,customer-1329,114,207,171,115,82,133,160
1330,customer-1330,162,237,158,112,133,137,252
1331,customer-1331,124,133,78,181,129,195,129
1332,customer-1332,31,49,22,186,214,153,71
1333,customer-1333,111,129,43,109,72,25,179
1334,customer-1334,102,146,94,114,14,70,84
1335,customer-1335,170,191,81,127,200,126,36
1336,customer-1336,172,186,20,51,154,83,58
1337,customer-1337,144,182,78,36,209,23,70
1338,customer-1338,95,155,115,88,130,114,237
1339,customer-1339,182,213,218,156,118,43,216
1340,customer-1340,192,255,104,199,50,95,36
1341,customer-1341,153,216,143,217,78,63,74
1342,customer-1342,39,67,162,75,254,14,190
1343,customer-1343,64,98,95,41,155,79,44
1344,customer-1344,72,81,58,61,192,178,5
1345,customer-1345,246,328,64,121,77,156,104
1346,customer-1346,199,214,259,68,190,121,179
1347,customer-1347,31,105,10,213,97,51,24
1348,customer-1348,161,224,18,172,82,185,110
1349,customer-1349,25,65,106,94,150,278,76
1350,customer-1350,141,209,54,200,27,166,186
1351,customer-1351,69,82,60,212,213,240,189
1352,customer-1352,111,156,192,31,172,122,101
1353,customer-1353,117,149,176,67,20,67,197
1354,customer-1354,217,267,65,144,162,67,87
1355,customer-1355,85,126,101,147,100,135,86
1356,customer-1356,264,322,228,180,43,76,98
1357,customer-1357,125,184,156,66,186,203,181
1358,customer-1358,139,211,191,34,39,26,124
1359,customer-1359,241,258,41,60,100,189,89
1360,customer-1360,11,63,74,143,200,108,200
1361,customer-1361,157,157,161,65,261,124,145
1362,customer-1362,107,193,111,232,134,162,54
1363,customer-1363,75,147,242,107,75,109,211
1364,customer-1364,161,256,225,131,189,179,154
1365,customer-1365,94,108,150,83,180,35,193
1366,customer-1366,177,229,133,130,170,41,139
1367,customer-1367,47,66,158,52,195,70,75
1368,customer-1368,136,141,41,9,66,153,27
1369,customer-1369,122,167,102,31,187,7,80
1370,customer-1370,109,119,36,70,206,83,98
1371,customer-1371,122,179,73,192,147,108,173
1372,customer-1372,145,204,142,92,86,121,234
1373,customer-1373,79,108,182,42,164,118,157
1374,customer-1374,123,193,150,75,204,262,41
1375,customer-1375,17,69,165,196,74,43,159
1376,customer-1376,102,135,153,141,215,98,213
1377,customer-1377,122,166,17,57,31,26,76
1378,customer-1378,182,260,62,53,38,145,43
1379,customer-1379,151,196,92,240,13,216,158
1380,customer-1380,197,267,106,174,97,104,155
1381,customer-1381,93,107,49,189,146,136,149
1382,customer-1382,98,105,61,186,95,92,42
1383,customer-1383,73,122,48,64,158,30,121
1384,customer-1384,135,178,191,233,125,177,155
1385,customer-1385,230,258,132,181,103,186,81
1386,customer-1386,191,198,110,99,81,106,78
1387,customer-1387,113,162,139,116,121,68,81
1388,customer-1388,41,63,156,152,229,124,40
1389,customer-1389,201,267,195,153,29,56,191
1390,customer-1390,53,72,192,37,58,101,64
1391,customer-1391,188,195,160,55,177,57,57
1392,customer-1392,131,222,97,79,194,185,122
1393,customer-1393,202,215,179,179,127,93,132
1394,customer-1394,147,189,52,114,83,169,100
1395,customer-1395,218,246,94,120,99,164,167
1396,customer-1396,63,107,148,59,83,155,130
1397,customer-1397,137,157,161,226,27,141,68
1398,customer-1398,94,118,113,228,181,153,40
1399,customer-1399,164,171,198,138,151,94,244
1400,customer-1400,137,198,114,113,89,145,191
1401,customer-1401,253,280,69,23,137,114,176
1402,customer-1402,15,110,129,189,141,148,70
1403,customer-1403,12,44,172,115,199,26,214
1404,customer-1404,184,227,63,136,41,146,148
1405,customer-1405,216,250,195,151,8,30,46
1406,customer-1406,110,145,234,237,38,40,30
1407,customer-1407,56,132,161,15,33,116,217
1408,customer-1408,124,183,148,76,179,82,181
1409,customer-1409,74,94,24,187,55,185,105
1410,customer-1410,151,207,173,201,276,142,265
1411,customer-1411,118,169,95,118,110,22,95
1412,customer-1412,135,191,165,141,130,184,257
1413,customer-1413,193,292,57,147,105,113,218
1414,customer-1414,235,329,92,170,92,80,127
1415,customer-1415,52,145,41,59,183,78,63
1416,customer-1416,75,116,71,138,70,41,108
1417,customer-1417,180,253,36,143,82,126,173
1418,customer-1418,184,243,75,195,121,160,65
1419,customer-1419,50,103,51,57,167,70,53
1420,customer-1420,227,256,61,79,138,55,51
1421,customer-1421,151,215,174,56,210,45,166
1422,customer-1422,136,226,237,53,150,79,133
1423,customer-1423,48,132,77,71,228,252,56
1424,customer-1424,53,78,99,74,35,80,88
1425,customer-1425,99,122,116,27,252,196,81
1426,customer-1426,142,227,222,103,122,198,189
1427,customer-1427,240,292,57,92,121,243,176
1428,customer-1428,197,216,39,213,29,57,191
1429,customer-1429,152,240,58,110,207,86,110
1430,customer-1430,70,150,207,31,120,169,264
1431,customer-1431,192,244,11,107,148,167,76
1432,customer-1432,54,90,237,100,116,42,162
1433,customer-1433,209,280,142,51,60,184,116
1434,customer-1434,157,175,193,104,63,234,235
1435,customer-1435,206,245,220,80,180,8,179
1436,customer-1436,80,83,65,172,139,34,147
1437,customer-1437,73,73,2,38,86,84,151
1438,customer-1438,84,109,116,133,72,187,22
1439,customer-1439,132,178,82,55,31,29,122
1440,customer-1440,220,271,189,219,23,74,148
1441,customer-1441,79,175,99,42,51,28,65
1442,customer-1442,139,162,39,242,82,204,138
1443,customer-1443,67,124,107,39,250,65,217
1444,customer-1444,198,254,195,188,85,168,51
1445,customer-1445,189,233,81,77,45,56,205
1446,customer-1446,232,308,240,84,81,178,87
1447,customer-1447,197,280,197,22,27,184,142
1448,customer-1448,226,316,212,99,63,27,183
1449,customer-1449,87,95,157,30,61,246,90
1450,customer-1450,99,154,108,21,86,172,66
1451,customer-1451,193,269,201,73,90,123,149
1452,customer-1452,165,188,157,163,145,73,96
1453,customer-1453,220,295,32,203,132,122,22
1454,customer-1454,21,32,186,144,205,132,12
1455,customer-1455,165,243,127,189,25,106,109
1456,customer-1456,160,203,189,206,21,97,265
1457,customer-1457,228,242,92,24,196,84,124
1458,customer-1458,208,208,64,57,33,52,268
1459,customer-1459,148,235,67,114,148,190,190
1460,customer-1460,10,38,86,155,83,180,68
1461,customer-1461,114,162,48,107,202,134,92
1462,customer-1462,29,76,214,112,187,178,123
1463,customer-1463,15,80,31,124,206,205,231
1464,customer-1464,118,191,120,118,90,90,101
1465,customer-1465,88,91,149,154,210,111,76
1466,customer-1466,125,188,193,36,150,111,132
1467,customer-1467,25,45,54,129,111,54,102
1468,customer-1468,67,134,138,183,125,148,174
1469,customer-1469,32,79,200,143,177,188,106
1470,customer-1470,185,190,94,178,60,140,192
1471,customer-1471,120,120,169,83,162,15,162
1472,customer-1472,114,156,218,205,250,74,62
1473,customer-1473,9,69,97,46,69,168,41
1474,customer-1474,135,137,214,147,98,113,18
1475,customer-1475,103,183,124,151,26,194,24
1476,customer-1476,219,296,50,210,137,49,100
1477,customer-1477,118,141,148,188,110,56,55
1478,customer-1478,65,102,207,207,134,211,94
1479,customer-1479,201,290,138,117,175,102,37
1480,customer-1480,241,275,92,111,130,94,77
1481,customer-1481,232,246,193,99,77,237,224
1482,customer-1482,232,316,142,126,108,132,24
1483,customer-1483,193,279,209,34,115,122,69
1484,customer-1484,91,91,254,39,240,232,67
1485,customer-1485,30,92,28,147,103,58,167
1486,customer-1486,42,132,117,64,31,184,124
1487,customer-1487,233,322,137,157,84,180,241
1488,customer-1488,174,249,28,98,184,60,216
1489,customer-1489,109,131,247,189,67,118,129
1490,customer-1490,91,186,142,155,174,157,200
1491,customer-1491,97,107,188,27,64,128,166
1492,customer-1492,164,244,59,174,71,157,96
1493,customer-1493,195,199,94,168,68,147,158
1494,customer-1494,88,99,202,88,151,84,137
1495,customer-1495,216,305,157,118,83,252,81
1496,customer-1496,141,170,56,82,152,36,184
1497,customer-1497,42,78,59,46,178,116,85
1498,customer-1498,103,154,142,172,153,136,132
1499,customer-1499,186,222,123,129,68,39,116
1500,customer-1500,91,172,69,199,8,43,179
1501,customer-1501,224,241,254,87,56,109,186
1502,customer-1502,199,255,220,200,268,110,39
1503,customer-1503,62,78,55,140,126,217,33
1504,customer-1504,77,101,18,71,142,33,18
1505,customer-1505,159,179,167,169,211,123,182
1506,customer-1506,268,322,128,202,243,97,151
1507,customer-1507,78,142,210,193,157,248,187
1508,customer-1508,68,164,174,71,133,102,194
1509,customer-1509,171,203,94,103,178,146,56
1510,customer-1510,58,152,155,124,138,82,208
1511,customer-1511,104,180,12,94,119,184,44
1512,customer-1512,203,278,36,104,110,130,128
1513,customer-1513,149,238,51,256,170,174,193
1514,customer-1514,8,59,41,43,149,185,188
1515,customer-1515,119,175,174,79,111,94,64
1516,customer-1516,130,191,156,186,123,47,73
1517,customer-1517,69,159,18,84,71,126,67
1518,customer-1518,181,222,107,95,189,149,164
1519,customer-1519,81,104,170,174,156,53,161
1520,customer-1520,81,154,53,142,101,39,196
1521,customer-1521,111,153,205,152,150,28,98
1522,customer-1522,33,45,80,165,149,187,132
1523,customer-1523,25,84,40,148,63,55,164
1524,customer-1524,223,289,99,128,40,34,171
1525,customer-1525,98,113,128,55,157,190,89
1526,customer-1526,142,220,46,52,140,11,170
1527,customer-1527,46,137,56,57,153,123,79
1528,customer-1528,22,94,17,200,91,182,63
1529,customer-1529,141,168,97,109,68,167,77
1530,customer-1530,141,213,174,181,66,117,169
1531,customer-1531,113,179,179,102,25,133,167
1532,customer-1532,34,91,11,175,165,131,64
1533,customer-1533,69,107,59,170,238,123,70
1534,customer-1534,221,276,54,211,128,178,219
1535,customer-1535,150,152,22,223,77,79,153
1536,customer-1536,107,113,195,244,98,26,161
1537,customer-1537,144,148,152,203,43,62,15
1538,customer-1538,138,176,70,188,77,54,224
1539,customer-1539,158,195,25,159,58,185,38
1540,customer-1540,170,185,64,125,15,255,203
1541,customer-1541,50,83,107,237,260,242,93
1542,customer-1542,193,238,107,109,139,99,79
1543,customer-1543,70,105,82,242,126,184,153
1544,customer-1544,114,121,74,51,104,200,148
1545,customer-1545,60,80,107,132,217,186,194
1546,customer-1546,107,132,78,176,153,149,29
1547,customer-1547,219,237,28,134,82,27,83
1548,customer-1548,100,166,78,44,133,9,244
1549,customer-1549,223,256,93,83,160,18,253
1550,customer-1550,78,93,178,173,20,237,17
1551,customer-1551,26,30,75,81,241,204,127
1552,customer-1552,122,133,76,87,209,192,209
1553,customer-1553,42,51,51,148,118,128,41
1554,customer-1554,156,158,86,127,40,48,193
1555,customer-1555,43,134,106,163,106,24,204
1556,customer-1556,109,114,76,77,50,22,150
1557,customer-1557,97,115,46,108,179,153,157
1558,customer-1558,197,232,177,135,55,108,141
1559,customer-1559,60,148,13,36,250,135,128
1560,customer-1560,211,240,53,209,133,53,138
1561,customer-1561,133,217,131,126,108,64,107
1562,customer-1562,176,195,189,142,204,40,196
1563,customer-1563,64,101,203,197,139,5,72
1564,customer-1564,172,248,69,123,123,161,120
1565,customer-1565,71,143,3,56,228,225,158
1566,customer-1566,117,143,73,102,176,117,117
1567,customer-1567,56,89,211,35,102,179,108
1568,customer-1568,181,243,98,70,127,150,131
1569,customer-1569,162,216,192,147,147,210,129
1570,customer-1570,155,171,71,107,11,60,15
1571,customer-1571,82,101,174,100,135,104,51
1572,customer-1572,130,141,227,93,245,19,204
1573,customer-1573,181,250,18,163,66,234,149
1574,customer-1574,203,233,115,57,86,70,210
1575,customer-1575,141,172,185,26,181,114,199
1576,customer-1576,119,155,49,177,211,195,59
1577,customer-1577,56,62,173,209,41,82,106
1578,customer-1578,27,99,161,186,43,67,52
1579,customer-1579,178,201,67,131,140,140,206
1580,customer-1580,153,235,105,93,48,155,200
1581,customer-1581,18,37,122,106,46,21,17
1582,customer-1582,77,95,221,119,193,132,152
1583,customer-1583,110,113,133,92,109,95,155
1584,customer-1584,126,193,41,136,77,205,163
1585,customer-1585,152,179,142,59,125,137,75
1586,customer-1586,238,311,201,78,106,28,190
1587,customer-1587,221,221,179,195,130,220,18
1588,customer-1588,138,175,112,114,172,192,57
1589,customer-1589,166,176,191,84,12,43,66
1590,customer-1590,249,345,70,126,158,145,115
1591,customer-1591,114,137,157,52,77,56,87
1592,customer-1592,68,93,57,104,209,125,96
1593,customer-1593,150,153,118,200,52,192,174
1594,customer-1594,32,78,119,164,3,125,85
1595,customer-1595,63,89,49,221,54,24,186
1596,customer-1596,31,114,138,116,96,151,145
1597,customer-1597,74,101,236,184,222,79,150
1598,customer-1598,107,190,98,76,86,153,180
1599,customer-1599,193,195,178,186,109,162,40
1600,customer-1600,36,37,165,103,85,88,159
1601,customer-1601,101,127,116,147,220,117,37
1602,customer-1602,69,134,162,24,115,189,190
1603,customer-1603,133,179,151,255,121,140,162
1604,customer-1604,47,48,160,191,98,177,37
1605,customer-1605,215,284,51,66,290,146,182
1606,customer-1606,154,173,231,109,97,179,176
1607,customer-1607,193,274,217,50,81,92,193
1608,customer-1608,205,240,110,164,190,58,86
1609,customer-1609,230,299,179,126,59,115,97
1610,customer-1610,94,142,182,44,98,76,197
1611,customer-1611,143,217,79,228,68,63,81
1612,customer-1612,200,237,176,161,82,186,58
1613,customer-1613,137,201,234,90,147,34,195
1614,customer-1614,194,208,112,159,152,149,113
1615,customer-1615,252,261,218,140,204,73,90
1616,customer-1616,167,240,68,94,199,127,42
1617,customer-1617,172,255,103,128,161,245,148
1618,customer-1618,62,118,218,158,53,92,103
1619,customer-1619,128,212,50,48,6,53,58
1620,customer-1620,82,132,107,158,45,174,86
1621,customer-1621,65,125,202,91,94,195,92
1622,customer-1622,98,132,8,141,155,83,198
1623,customer-1623,126,156,129,110,38,87,14
1624,customer-1624,177,264,112,162,162,186,7
1625,customer-1625,244,323,86,153,161,91,191
1626,customer-1626,89,185,165,190,67,189,95
1627,customer-1627,119,185,17,97,99,141,60
1628,customer-1628,121,142,72,26,129,100,177
1629,customer-1629,122,205,174,43,166,46,109
1630,customer-1630,185,243,200,123,133,21,222
1631,customer-1631,176,177,154,32,196,124,14
1632,customer-1632,84,132,43,122,205,63,125
1633,customer-1633,183,185,77,127,51,136,171
1634,customer-1634,14,70,156,105,128,60,39
1635,customer-1635,44,81,167,72,136,105,202
1636,customer-1636,136,166,132,197,240,120,129
1637,customer-1637,19,66,71,133,21,35,200
1638,customer-1638,30,72,232,112,118,128,111
1639,customer-1639,68,112,146,34,178,70,139
1640,customer-1640,90,183,103,81,65,106,38
1641,customer-1641,189,254,169,207,215,85,182
1642,customer-1642,158,253,132,104,220,165,143
1643,customer-1643,187,228,17,167,10,76,144
1644,customer-1644,238,282,219,35,73,108,120
1645,customer-1645,183,210,90,120,128,90,114
1646,customer-1646,30,84,108,195,124,128,108
1647,customer-1647,189,230,244,84,182,24,69
1648,customer-1648,46,82,15,223,213,64,136
1649,customer-1649,166,175,147,188,132,275,45
1650,customer-1650,138,234,159,126,154,27,162
1651,customer-1651,197,277,83,232,58,193,170
1652,customer-1652,91,117,71,75,208,162,235
1653,customer-1653,189,216,77,175,187,73,66
1654,customer-1654,39,92,139,170,80,217,92
1655,customer-1655,282,351,71,42,78,139,13
1656,customer-1656,107,148,55,54,117,131,59
1657,customer-1657,96,132,217,88,117,181,75
1658,customer-1658,156,194,75,104,193,117,152
1659,customer-1659,212,261,197,18,89,186,87
1660,customer-1660,196,282,178,148,37,167,183
1661,customer-1661,119,182,211,86,199,58,28
1662,customer-1662,112,187,121,236,139,130,39
1663,customer-1663,86,138,169,243,161,178,121
1664,customer-1664,216,309,132,111,70,186,223
1665,customer-1665,171,224,159,174,142,78,143
1666,customer-1666,164,194,87,227,95,23,129
1667,customer-1667,108,170,245,50,153,196,43
1668,customer-1668,194,289,71,96,161,257,21
1669,customer-1669,150,156,90,39,173,126,218
1670,customer-1670,108,127,149,118,46,121,106
1671,customer-1671,130,203,175,24,28,88,105
1672,customer-1672,27,103,114,138,14,166,206
1673,customer-1673,92,144,74,159,231,152,189
1674,customer-1674,146,173,124,110,87,181,191
1675,customer-1675,203,233,69,168,187,145,203
1676,customer-1676,189,201,211,63,21,110,44
1677,customer-1677,111,177,152,26,45,30,65
1678,customer-1678,78,91,84,238,72,154,58
1679,customer-1679,28,85,56,183,45,16,129
1680,customer-1680,116,180,130,182,189,50,160
1681,customer-1681,184,249,118,104,154,67,171
1682,customer-1682,182,237,196,42,125,173,133
1683,customer-1683,86,175,194,83,186,68,202
1684,customer-1684,183,250,214,219,62,71,193
1685,customer-1685,228,249,67,85,213,196,103
1686,customer-1686,49,97,107,153,213,180,194
1687,customer-1687,159,226,71,135,32,211,202
1688,customer-1688,88,126,242,49,157,72,157
1689,customer-1689,175,215,54,45,155,57,84
1690,customer-1690,100,110,216,91,100,128,102
1691,customer-1691,245,318,165,159,45,77,47
1692,customer-1692,6,47,149,179,157,65,19
