id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
557,customer-557,3,99,124,39,67,232,48,160,195
558,customer-558,124,177,109,157,14,85,107,94,140
559,customer-559,91,96,52,26,191,39,117,105,93
560,customer-560,193,246,139,158,126,108,226,18,187
561,customer-561,239,292,90,52,13,77,144,187,31
562,customer-562,197,271,30,39,179,278,99,261,163
563,customer-563,66,99,99,234,115,237,217,150,146
564,customer-564,140,230,179,90,98,210,132,65,46
565,customer-565,58,93,53,56,158,36,38,114,47
566,customer-566,111,192,96,41,79,216,104,220,80
567,customer-567,90,136,168,212,130,97,121,195,131
568,customer-568,85,155,218,57,116,186,188,65,94
569,customer-569,110,148,39,24,77,26,157,59,178
570,customer-570,42,88,110,136,223,108,203,82,198
571,customer-571,52,82,142,191,195,79,196,43,176
572,customer-572,27,37,177,84,140,97,125,90,210
573,customer-573,45,92,80,182,145,66,196,165,10
574,customer-574,58,155,18,166,179,159,65,172,107
575,customer-575,203,262,113,8,134,189,117,193,79
576,customer-576,144,223,163,93,161,75,184,62,92
577,customer-577,214,287,167,58,160,99,154,149,153
578,customer-578,10,88,81,142,60,160,143,25,104
579,customer-579,197,247,120,141,125,119,120,242,40
580,customer-580,104,158,80,63,24,188,126,178,73
581,customer-581,172,268,51,260,62,147,136,43,180
582,customer-582,73,151,226,201,26,86,26,138,85
583,customer-583,104,152,36,179,198,139,91,190,192
584,customer-584,147,150,202,145,99,207,73,66,197
585,customer-585,26,26,24,91,119,50,83,43,102
586,customer-586,95,173,125,79,85,194,57,108,204
587,customer-587,212,236,109,151,253,141,100,143,151
588,customer-588,8,72,167,20,165,27,89,42,23
589,customer-589,129,185,152,60,64,39,137,202,78
590,customer-590,187,248,165,27,39,129,180,118,101
591,customer-591,37,97,153,39,109,162,208,142,59
592,customer-592,107,143,195,216,179,75,179,96,212
593,customer-593,189,271,62,130,79,87,244,120,140
594,customer-594,287,290,68,210,156,39,146,37,119
595,customer-595,36,76,130,175,75,192,135,85,215
596,customer-596,173,268,117,190,31,90,87,132,145
597,customer-597,23,28,188,117,75,140,96,51,95
598,customer-598,127,197,22,174,155,107,127,191,40
599,customer-599,204,226,82,172,85,108,138,228,82
600,customer-600,89,154,204,78,32,84,217,177,83
601,customer-601,260,298,22,153,82,174,173,110,118
602,customer-602,117,138,197,58,157,93,162,25,78
603,customer-603,197,242,210,223,58,150,236,102,131
604,customer-604,142,142,103,243,163,107,200,202,130
605,customer-605,112,180,116,118,63,66,73,151,192
606,customer-606,198,242,187,76,168,131,79,170,189
607,customer-607,193,236,157,65,199,71,153,75,116
608,customer-608,19,75,120,89,219,187,189,94,126
609,customer-609,205,224,215,130,157,116,74,87,77
610,customer-610,231,320,36,52,109,222,96,170,18
611,customer-611,25,56,59,117,177,187,171,84,94
612,customer-612,181,274,208,198,218,97,202,83,69
613,customer-613,240,277,125,73,59,174,82,163,216
614,customer-614,90,132,207,55,60,161,46,7,180
615,customer-615,118,180,150,171,91,73,128,121,55
616,customer-616,56,84,102,113,90,64,211,114,59
617,customer-617,63,109,175,114,214,52,158,172,191
618,customer-618,88,179,186,42,151,134,55,210,136
619,customer-619,77,114,83,189,65,154,150,96,84
620,customer-620,74,122,108,121,101,100,34,168,141
621,customer-621,167,172,113,206,21,136,84,69,147
622,customer-622,54,109,82,39,56,199,17,73,113
623,customer-623,127,142,18,101,118,103,125,230,175
624,customer-624,51,142,113,192,52,159,79,91,200
625,customer-625,118,157,69,169,95,80,67,194,153
626,customer-626,143,187,156,111,54,28,32,158,142
627,customer-627,107,191,201,27,174,74,145,220,200
628,customer-628,3,17,128,136,119,162,69,91,81
629,customer-629,191,220,194,193,193,18,134,109,127
630,customer-630,59,60,52,83,103,156,131,154,211
631,customer-631,176,203,105,172,105,12,139,158,51
632,customer-632,174,215,32,143,140,32,180,96,130
633,customer-633,215,232,76,71,221,87,166,151,85
634,customer-634,55,83,193,174,83,218,33,72,212
635,customer-635,110,122,59,72,199,119,75,127,191
636,customer-636,93,148,59,178,221,11,124,196,119
637,customer-637,204,262,196,40,112,144,230,105,119
638,customer-638,212,287,132,105,175,119,70,101,36
639,customer-639,159,193,119,122,15,83,57,79,158
640,customer-640,181,187,142,90,230,89,59,118,109
641,customer-641,13,91,172,86,10,184,42,93,234
642,customer-642,187,270,128,191,249,238,49,67,60
643,customer-643,195,244,91,158,143,197,107,109,244
644,customer-644,85,103,103,206,166,52,114,71,83
645,customer-645,127,189,87,28,142,173,148,33,102
646,customer-646,75,106,199,99,186,233,8,177,50
647,customer-647,100,130,213,143,164,159,138,126,177
648,customer-648,237,288,131,120,69,140,35,228,208
649,customer-649,143,200,95,43,86,87,143,200,151
650,customer-650,224,275,126,184,107,183,158,191,28
651,customer-651,63,143,82,245,48,271,98,94,220
652,customer-652,57,134,224,221,60,252,191,89,192
653,customer-653,206,224,182,85,127,154,38,179,31
654,customer-654,212,264,130,200,259,32,49,199,121
655,customer-655,81,107,157,52,150,86,174,123,132
656,customer-656,203,211,115,52,213,182,63,55,81
657,customer-657,197,208,145,173,40,189,75,126,54
658,customer-658,62,94,103,177,87,163,227,227,144
659,customer-659,125,173,155,50,107,116,136,166,150
660,customer-660,80,139,165,171,12,130,158,142,90
661,customer-661,118,159,207,65,72,141,214,201,142
662,customer-662,62,133,208,134,56,120,245,162,202
663,customer-663,222,296,143,141,132,111,194,132,98
664,customer-664,59,82,26,158,61,63,191,208,29
665,customer-665,208,233,146,186,188,65,104,181,125
666,customer-666,209,242,75,166,14,106,123,283,151
667,customer-667,96,137,195,141,134,197,65,25,136
668,customer-668,232,296,209,125,100,22,157,184,39
669,customer-669,79,106,164,258,267,53,95,47,36
670,customer-670,77,152,50,47,111,52,151,114,101
671,customer-671,28,82,151,158,144,114,125,204,27
672,customer-672,133,138,44,89,101,51,267,250,57
673,customer-673,90,95,158,20,187,252,65,44,110
674,customer-674,154,158,27,205,71,172,26,2,135
675,customer-675,142,193,111,126,123,74,165,118,204
676,customer-676,150,171,87,75,76,180,204,183,187
677,customer-677,161,219,91,100,129,141,39,112,16
678,customer-678,155,243,81,76,107,26,59,135,92
679,customer-679,144,158,67,178,134,119,148,98,88
680,customer-680,156,157,100,50,206,143,131,112,161
681,customer-681,126,198,110,202,132,124,173,137,267
682,customer-682,216,247,84,200,173,197,153,123,98
683,customer-683,182,243,115,180,16,70,195,188,113
684,customer-684,131,131,175,139,59,247,151,127,38
685,customer-685,154,173,189,231,112,199,73,113,206
686,customer-686,12,77,80,176,45,83,127,75,107
687,customer-687,179,239,101,155,156,88,112,102,159
688,customer-688,58,72,181,60,146,144,254,194,80
689,customer-689,153,223,126,107,28,156,140,77,223
690,customer-690,10,64,112,68,41,39,195,158,51
691,customer-691,226,304,192,222,144,199,137,63,124
692,customer-692,192,194,147,193,205,90,81,143,119
693,customer-693,94,185,74,166,83,59,115,118,62
694,customer-694,120,216,211,67,49,35,69,21,101
695,customer-695,207,251,189,106,164,134,177,230,104
696,customer-696,75,167,221,31,97,21,156,246,134
697,customer-697,114,140,64,45,141,246,155,139,229
698,customer-698,126,216,82,121,145,176,43,191,90
699,customer-699,122,152,108,48,119,138,121,178,128
700,customer-700,159,234,113,74,49,211,179,103,231
701,customer-701,116,150,136,101,146,160,223,150,189
702,customer-702,69,157,116,137,118,47,192,85,80
703,customer-703,161,161,192,43,97,201,18,48,2
704,customer-704,141,159,56,235,198,132,194,234,68
705,customer-705,158,202,103,176,74,65,187,188,135
706,customer-706,232,270,146,123,155,47,150,143,156
707,customer-707,87,127,221,12,62,184,197,248,25
708,customer-708,93,171,199,199,191,209,130,158,130
709,customer-709,212,242,12,143,92,55,105,65,136
710,customer-710,145,167,175,151,148,169,74,56,101
711,customer-711,136,151,24,245,54,77,134,113,89
712,customer-712,36,57,17,55,19,177,130,249,83
713,customer-713,62,142,185,33,123,132,209,65,111
714,customer-714,196,283,59,81,64,7,112,237,67
715,customer-715,161,162,170,57,105,53,76,145,102
716,customer-716,60,75,166,169,163,198,168,140,88
717,customer-717,58,78,113,204,150,24,147,130,114
718,customer-718,111,179,193,105,171,72,96,55,182
719,customer-719,27,57,130,153,203,103,56,63,96
720,customer-720,219,295,104,137,145,117,242,191,64
721,customer-721,177,208,125,165,96,99,67,52,87
722,customer-722,90,119,24,145,84,234,5,74,144
723,customer-723,27,94,8,49,251,115,64,29,71
724,customer-724,192,192,235,203,162,93,66,180,52
725,customer-725,231,317,5,176,204,173,34,178,147
726,customer-726,96,123,207,96,194,99,190,38,12
727,customer-727,61,70,8,181,153,66,173,160,203
728,customer-728,121,189,68,110,220,208,186,71,21
729,customer-729,122,142,44,183,58,136,111,165,65
730,customer-730,136,163,110,98,200,57,196,60,76
731,customer-731,92,104,42,182,131,132,39,118,179
732,customer-732,214,246,203,125,214,195,125,97,89
733,customer-733,78,158,91,45,1,39,64,55,96
734,customer-734,88,123,159,17,41,90,99,188,89
735,customer-735,77,145,172,181,73,118,84,198,99
736,customer-736,55,147,203,173,52,57,80,133,80
737,customer-737,196,291,186,159,209,200,192,12,39
738,customer-738,137,155,192,163,197,136,173,45,59
739,customer-739,185,277,75,54,107,93,58,143,117
740,customer-740,195,277,241,94,129,67,218,175,192
741,customer-741,226,241,148,54,204,194,23,200,142
742,customer-742,28,125,121,81,112,176,177,85,62
743,customer-743,152,173,48,17,70,143,144,135,88
744,customer-744,22,76,55,37,13,107,84,22,176
745,customer-745,175,210,172,153,217,95,68,8,4
746,customer-746,164,192,8,50,51,192,109,83,31
747,customer-747,193,283,83,52,176,112,165,145,169
748,customer-748,86,92,130,113,43,163,100,127,54
749,customer-749,42,126,123,123,215,96,51,175,109
750,customer-750,171,198,99,185,170,220,91,112,167
751,customer-751,43,105,30,69,154,55,176,70,189
752,customer-752,93,144,18,97,64,126,60,206,237
753,customer-753,54,144,65,73,210,91,222,100,27
754,customer-754,164,164,164,127,229,57,49,81,67
755,customer-755,214,276,172,61,64,142,35,41,40
756,customer-756,109,110,154,197,58,88,213,56,179
757,customer-757,61,77,159,200,54,109,252,176,238
758,customer-758,225,320,174,113,179,29,195,53,124
759,customer-759,124,145,137,228,169,152,232,204,142
760,customer-760,176,192,209,112,167,34,210,64,168
761,customer-761,116,192,211,168,178,63,106,54,57
762,customer-762,149,229,104,167,109,80,22,147,107
763,customer-763,205,261,91,178,86,34,192,138,234
764,customer-764,178,196,194,213,80,140,156,165,58
765,customer-765,207,292,104,89,130,26,88,61,117
766,customer-766,112,117,177,166,171,190,137,92,102
767,customer-767,42,44,154,163,98,111,47,195,61
768,customer-768,53,103,183,178,266,199,143,121,191
769,customer-769,171,194,54,61,118,43,112,50,78
770,customer-770,68,84,156,166,117,32,68,197,158
771,customer-771,163,173,204,169,197,90,138,241,197
772,customer-772,116,168,13,40,110,195,225,184,93
773,customer-773,31,37,149,135,26,208,229,71,267
774,customer-774,214,282,32,43,136,204,65,88,127
775,customer-775,198,235,130,133,22,142,190,104,61
776,customer-776,161,239,170,119,58,174,123,11,202
777,customer-777,171,171,13,197,93,156,176,35,168
778,customer-778,193,211,161,184,105,132,87,124,185
779,customer-779,28,43,173,186,133,83,49,115,109
780,customer-780,93,110,181,199,106,181,160,34,178
781,customer-781,68,74,141,197,128,84,166,199,190
782,customer-782,117,136,58,50,65,130,39,200,182
783,customer-783,52,59,84,98,193,44,24,89,189
784,customer-784,70,86,87,228,152,84,73,97,47
785,customer-785,187,190,139,47,184,212,105,180,104
786,customer-786,167,180,164,181,7,56,176,161,112
787,customer-787,274,319,165,81,221,142,104,112,227
788,customer-788,188,256,149,149,61,77,134,208,63
789,customer-789,115,175,92,35,200,215,24,76,270
790,customer-790,213,242,131,93,177,54,88,195,56
791,customer-791,140,195,90,202,238,214,164,141,178
792,customer-792,122,202,242,150,267,153,44,107,265
793,customer-793,117,148,130,154,193,98,17,159,63
794,customer-794,86,119,127,248,45,86,224,33,171
795,customer-795,158,243,191,194,15,11,35,221,80
796,customer-796,115,203,160,115,165,187,9,25,246
797,customer-797,186,273,253,186,95,98,92,86,160
798,customer-798,130,156,170,159,174,114,140,47,102
799,customer-799,93,125,116,40,53,45,7,181,53
800,customer-800,179,223,62,179,195,33,97,176,167
801,customer-801,62,133,146,30,58,51,69,25,120
802,customer-802,53,63,116,79,24,40,210,82,138
803,customer-803,199,236,78,109,198,206,52,201,22
804,customer-804,57,78,137,77,131,126,151,72,37
805,customer-805,90,93,106,16,78,120,173,173,30
806,customer-806,123,204,73,193,81,53,169,16,141
807,customer-807,47,65,168,36,32,154,215,63,121
808,customer-808,111,142,203,176,167,147,67,91,131
809,customer-809,134,157,261,107,91,194,185,83,94
810,customer-810,80,86,95,201,80,87,84,108,121
811,customer-811,168,205,65,80,223,173,134,68,66
812,customer-812,44,134,150,109,175,42,155,74,32
813,customer-813,54,57,244,209,95,150,251,97,198
814,customer-814,84,138,187,146,44,197,168,143,32
815,customer-815,200,278,32,226,76,104,95,167,61
816,customer-816,200,274,78,109,32,178,156,154,193
817,customer-817,130,179,107,18,62,83,225,57,68
818,customer-818,221,235,215,159,23,43,73,86,20
819,customer-819,212,226,27,151,52,97,95,58,100
820,customer-820,65,141,65,202,126,118,167,216,16
821,customer-821,175,227,25,98,82,99,213,205,240
822,customer-822,119,131,20,83,62,29,84,15,217
823,customer-823,98,98,80,162,209,189,126,145,179
824,customer-824,77,85,89,90,97,137,71,153,162
825,customer-825,24,93,80,58,103,183,26,186,164
826,customer-826,44,77,167,197,145,132,130,25,134
827,customer-827,248,327,142,169,176,127,75,70,128
828,customer-828,148,240,102,39,96,117,23,62,62
829,customer-829,89,160,120,39,189,167,25,91,109
830,customer-830,151,235,166,52,95,195,35,32,83
831,customer-831,50,118,67,116,163,95,89,149,210
832,customer-832,157,241,210,19,188,122,129,26,87
833,customer-833,52,131,114,206,147,116,145,201,59
834,customer-834,81,123,183,138,215,157,138,168,23
835,customer-835,165,176,88,78,233,203,163,35,202
836,customer-836,123,153,166,197,203,234,66,37,105
837,customer-837,143,190,71,178,202,111,25,115,134
838,customer-838,209,216,189,173,163,168,69,40,11
839,customer-839,190,253,189,207,135,139,52,195,97
840,customer-840,99,146,285,103,192,185,63,58,101
841,customer-841,81,158,149,58,4,195,16,204,198
842,customer-842,32,41,135,143,127,42,103,148,113
843,customer-843,59,118,30,170,89,77,136,48,145
844,customer-844,137,216,127,11,87,149,118,134,80
845,customer-845,61,108,190,2,92,51,122,197,95
846,customer-846,57,83,125,78,74,216,115,151,176
847,customer-847,200,248,161,162,154,18,61,202,84
848,customer-848,35,94,133,145,145,206,68,153,229
849,customer-849,229,272,33,102,128,178,71,132,117
850,customer-850,18,97,131,203,61,122,180,194,174
851,customer-851,93,118,97,16,173,143,183,102,159
852,customer-852,111,166,74,20,174,18,73,170,20
853,customer-853,94,107,63,68,87,76,190,131,135
854,customer-854,24,46,21,113,20,219,201,144,97
855,customer-855,96,155,207,61,97,87,32,171,100
856,customer-856,64,67,182,182,169,35,168,69,206
857,customer-857,183,245,70,19,200,105,65,45,166
858,customer-858,157,182,128,195,182,233,56,101,184
859,customer-859,216,225,99,52,115,235,92,190,56
860,customer-860,105,199,124,212,191,181,183,165,86
861,customer-861,26,29,193,120,86,112,71,196,125
862,customer-862,51,138,233,116,147,174,117,58,197
863,customer-863,69,136,197,63,196,103,192,163,108
864,customer-864,221,256,149,28,201,151,115,123,119
865,customer-865,126,192,221,141,161,178,197,202,39
866,customer-866,188,228,162,252,217,134,9,148,226
867,customer-867,111,197,86,138,75,219,48,173,123
868,customer-868,124,139,65,176,112,108,81,108,137
869,customer-869,159,202,96,142,83,98,97,139,179
870,customer-870,163,202,104,97,189,32,106,119,191
871,customer-871,64,142,70,200,204,69,208,19,187
872,customer-872,115,181,61,17,24,98,89,145,286
873,customer-873,120,183,199,163,162,66,244,189,175
874,customer-874,172,229,34,40,150,35,43,68,18
875,customer-875,64,91,145,180,199,173,110,108,93
876,customer-876,161,175,148,165,202,12,157,159,33
877,customer-877,137,224,152,113,142,16,161,25,191
878,customer-878,141,213,230,79,135,95,238,154,117
879,customer-879,186,199,179,108,159,143,189,170,135
880,customer-880,112,133,41,67,45,111,186,93,64
881,customer-881,183,217,87,189,112,60,202,122,146
882,customer-882,148,157,159,21,175,58,162,63,170
883,customer-883,104,126,76,237,6,62,182,26,64
884,customer-884,78,118,260,141,206,97,161,188,70
885,customer-885,31,37,14,102,189,171,73,162,80
886,customer-886,23,109,61,97,147,68,33,143,116
887,customer-887,129,133,95,202,45,180,174,169,164
888,customer-888,79,93,153,152,20,22,113,156,162
889,customer-889,154,162,107,75,144,196,73,118,11
890,customer-890,84,126,92,42,77,141,102,32,255
891,customer-891,208,237,98,44,208,132,236,22,163
892,customer-892,182,247,70,5,30,115,148,133,18
893,customer-893,87,183,165,108,155,85,45,112,12
894,customer-894,182,205,193,162,18,139,68,98,63
895,customer-895,159,217,4,224,179,173,44,156,19
896,customer-896,185,250,163,192,96,169,144,24,136
897,customer-897,50,56,175,72,103,268,117,104,61
898,customer-898,56,69,203,68,109,271,85,187,182
899,customer-899,128,170,102,34,167,209,6,178,138
900,customer-900,181,199,65,124,99,65,214,120,191
901,customer-901,14,85,200,70,143,98,190,78,171
902,customer-902,251,281,148,42,33,107,81,254,175
903,customer-903,124,126,208,214,154,206,58,171,199
904,customer-904,222,302,54,176,53,35,57,122,122
905,customer-905,141,211,111,285,86,179,104,34,99
906,customer-906,159,183,138,45,131,204,179,127,37
907,customer-907,188,245,97,203,125,166,115,116,60
908,customer-908,145,208,184,239,134,143,126,78,153
909,customer-909,102,128,212,192,199,100,101,189,134
910,customer-910,48,109,110,94,105,225,209,221,115
911,customer-911,51,133,199,179,206,39,170,43,208
912,customer-912,14,21,137,170,200,274,131,73,192
913,customer-913,45,87,163,68,73,12,207,2,220
914,customer-914,45,81,30,242,21,115,197,178,183
915,customer-915,71,126,171,89,30,101,244,138,130
916,customer-916,119,120,46,10,190,139,94,91,186
917,customer-917,115,179,219,187,191,124,261,72,32
918,customer-918,197,247,178,178,162,237,100,107,134
919,customer-919,169,196,101,43,24,82,222,200,175
920,customer-920,100,113,47,137,169,68,190,72,93
921,customer-921,45,110,191,116,54,55,112,199,114
922,customer-922,218,226,100,271,63,102,70,151,145
923,customer-923,79,149,24,125,28,97,147,261,177
924,customer-924,79,117,131,97,167,125,177,155,137
925,customer-925,162,249,122,10,80,119,73,245,71
926,customer-926,61,125,10,166,124,218,259,165,5
927,customer-927,40,50,77,60,137,200,167,178,100
928,customer-928,125,126,115,203,213,84,68,94,19
929,customer-929,192,283,121,216,56,199,133,207,208
930,customer-930,263,318,122,111,147,193,89,116,89
931,customer-931,222,293,190,44,87,137,60,16,174
932,customer-932,140,170,131,161,169,178,220,89,80
933,customer-933,130,192,67,251,176,93,60,164,97
934,customer-934,61,74,111,101,176,202,95,76,51
935,customer-935,59,64,46,75,65,24,32,11,120
936,customer-936,18,39,62,70,101,110,226,204,64
937,customer-937,48,115,119,64,210,123,38,22,136
938,customer-938,113,123,40,113,169,106,119,158,65
939,customer-939,71,108,149,154,133,153,58,155,247
940,customer-940,248,281,215,138,186,61,16,50,121
941,customer-941,160,179,95,100,22,40,71,72,255
942,customer-942,31,58,111,165,235,177,68,129,52
943,customer-943,161,192,28,92,116,100,198,184,143
944,customer-944,131,203,141,235,217,137,134,185,168
945,customer-945,164,177,222,58,19,100,80,176,22
946,customer-946,170,239,166,141,48,103,105,39,43
947,customer-947,128,151,83,159,30,71,133,128,263
948,customer-948,101,152,126,152,268,138,94,58,214
949,customer-949,78,142,204,73,96,145,63,142,95
950,customer-950,171,234,30,189,57,16,132,57,105
951,customer-951,35,78,93,189,126,56,164,12,103
952,customer-952,74,87,47,159,85,207,50,129,144
953,customer-953,4,40,89,244,226,124,29,39,149
954,customer-954,162,220,138,60,58,175,208,96,186
955,customer-955,140,210,118,153,84,188,200,16,89
956,customer-956,32,102,143,45,167,209,221,108,150
957,customer-957,202,211,60,17,193,146,189,167,132
958,customer-958,169,210,233,143,156,169,238,245,123
959,customer-959,52,73,24,64,44,163,134,151,143
960,customer-960,191,197,123,1,249,158,84,183,182
961,customer-961,220,299,30,7,37,135,167,112,201
962,customer-962,178,226,126,223,98,124,180,119,234
963,customer-963,73,91,122,52,184,54,33,206,78
964,customer-964,66,138,83,143,152,31,74,102,59
965,customer-965,195,195,100,152,175,179,202,171,82
966,customer-966,208,221,142,48,150,188,126,226,172
967,customer-967,82,86,77,88,39,174,28,73,207
968,customer-968,100,163,134,50,230,32,35,197,44
969,customer-969,20,39,174,178,99,157,188,24,46
970,customer-970,89,144,45,236,233,85,211,142,47
971,customer-971,82,140,156,131,173,37,45,219,114
972,customer-972,20,102,188,199,173,131,156,42,73
973,customer-973,182,270,151,65,94,144,84,217,143
974,customer-974,156,168,85,48,180,209,83,167,113
975,customer-975,38,137,172,171,42,108,179,184,170
976,customer-976,145,194,66,142,67,109,35,79,145
977,customer-977,143,213,261,216,84,159,209,34,51
978,customer-978,59,86,183,85,180,59,81,195,214
979,customer-979,130,214,125,197,59,85,169,111,186
980,customer-980,113,128,178,96,157,56,171,67,85
981,customer-981,31,97,269,100,103,207,46,206,186
982,customer-982,76,156,131,82,98,74,36,213,200
983,customer-983,52,85,105,116,72,86,163,113,172
984,customer-984,123,166,198,136,121,49,177,187,111
985,customer-985,136,167,118,150,163,251,150,138,147
986,customer-986,177,229,52,194,80,120,69,156,119
987,customer-987,126,169,149,111,194,35,59,194,109
988,customer-988,42,59,131,42,52,103,184,115,41
989,customer-989,50,62,185,40,199,30,214,162,149
990,customer-990,118,174,65,153,71,195,188,136,80
991,customer-991,121,167,149,106,110,8,134,182,173
992,customer-992,83,125,151,256,194,110,133,120,96
993,customer-993,167,178,115,231,166,148,165,77,138
994,customer-994,236,329,130,61,33,100,194,130,57
995,customer-995,94,158,175,75,130,27,142,183,142
996,customer-996,194,238,114,110,154,100,143,63,108
997,customer-997,226,226,180,26,139,139,150,119,119
998,customer-998,88,95,208,163,38,143,111,79,110
999,customer-999,248,270,172,160,169,70,252,117,103
1000,customer-1000,122,164,32,140,152,156,178,159,207
1001,customer-1001,193,239,190,47,119,227,107,66,83
1002,customer-1002,71,78,110,96,117,43,176,16,92
1003,customer-1003,96,180,152,110,177,242,157,223,166
1004,customer-1004,152,236,159,171,28,161,63,245,48
1005,customer-1005,146,192,223,99,175,103,15,191,209
1006,customer-1006,209,300,35,73,100,132,92,62,89
1007,customer-1007,110,130,83,42,96,150,30,199,107
1008,customer-1008,51,70,225,189,107,115,105,169,11
1009,customer-1009,205,241,143,43,9,68,187,152,137
1010,customer-1010,98,159,76,38,74,60,110,151,8
1011,customer-1011,183,183,90,64,91,80,114,152,61
1012,customer-1012,175,230,127,239,7,157,118,242,82
1013,customer-1013,183,207,137,124,40,117,135,146,145
1014,customer-1014,145,237,158,164,213,143,207,79,105
1015,customer-1015,201,274,207,217,74,117,154,44,36
1016,customer-1016,168,256,196,51,267,43,87,41,12
1017,customer-1017,186,266,83,191,84,82,115,77,121
1018,customer-1018,112,193,50,87,53,83,211,112,215
1019,customer-1019,48,121,74,95,120,107,160,195,108
1020,customer-1020,187,187,162,136,142,109,166,112,196
1021,customer-1021,89,157,173,47,191,124,91,67,50
1022,customer-1022,56,95,160,194,107,62,101,114,136
1023,customer-1023,45,125,97,171,167,99,24,198,215
1024,customer-1024,84,169,181,158,189,136,124,202,157
1025,customer-1025,169,218,46,176,79,153,223,91,53
1026,customer-1026,33,93,272,164,61,96,54,84,171
1027,customer-1027,34,81,187,14,16,119,180,108,148
1028,customer-1028,81,96,21,166,141,131,93,167,84
1029,customer-1029,181,265,104,100,188,129,81,185,122
1030,customer-1030,185,232,97,169,99,104,21,151,113
1031,customer-1031,35,74,74,111,84,176,91,142,176
1032,customer-1032,132,198,52,33,85,46,218,75,184
1033,customer-1033,193,222,41,121,98,196,27,138,96
1034,customer-1034,159,168,113,116,68,165,203,47,171
1035,customer-1035,228,292,131,179,25,109,102,212,145
1036,customer-1036,92,136,3,203,101,43,78,191,49
1037,customer-1037,28,71,107,121,61,153,212,162,164
1038,customer-1038,142,145,78,199,151,26,172,196,4
1039,customer-1039,132,174,96,228,61,176,113,199,131
1040,customer-1040,12,12,139,186,183,119,161,83,144
1041,customer-1041,200,288,43,162,85,139,54,23,195
1042,customer-1042,18,76,146,190,229,85,173,197,233
1043,customer-1043,21,56,179,19,188,13,63,198,47
1044,customer-1044,21,42,143,128,62,224,180,116,150
1045,customer-1045,58,67,161,150,135,34,42,193,162
1046,customer-1046,133,166,182,112,251,263,183,32,78
1047,customer-1047,71,120,74,53,72,46,67,111,196
1048,customer-1048,174,209,131,183,84,79,82,112,47
1049,customer-1049,54,71,101,134,151,21,180,234,195
1050,customer-1050,137,177,72,111,127,138,66,219,176
1051,customer-1051,32,51,143,102,105,170,57,87,126
1052,customer-1052,159,221,66,146,222,202,147,83,191
1053,customer-1053,22,118,103,127,102,155,128,86,82
1054,customer-1054,65,118,118,102,43,116,223,93,72
1055,customer-1055,55,60,172,143,99,95,48,132,139
1056,customer-1056,86,147,175,105,139,22,126,143,53
1057,customer-1057,239,307,106,209,230,87,127,164,143
1058,customer-1058,24,33,12,199,103,141,13,119,39
1059,customer-1059,188,268,41,217,89,41,38,179,130
1060,customer-1060,228,295,47,6,79,91,109,106,115
1061,customer-1061,52,115,167,116,94,43,21,197,116
1062,customer-1062,235,270,13,192,61,80,48,185,195
1063,customer-1063,250,265,136,256,175,120,64,187,165
1064,customer-1064,226,253,10,193,104,180,34,139,26
1065,customer-1065,102,194,56,185,58,43,41,170,241
1066,customer-1066,123,138,95,68,82,177,83,96,41
1067,customer-1067,162,198,253,144,93,237,118,193,186
1068,customer-1068,41,55,196,83,170,154,144,113,123
1069,customer-1069,29,93,28,191,64,90,200,16,184
1070,customer-1070,234,272,209,56,104,36,135,108,15
1071,customer-1071,159,248,72,22,49,81,219,162,105
1072,customer-1072,150,245,250,120,40,172,129,92,61
1073,customer-1073,87,164,38,156,96,137,172,205,235
1074,customer-1074,165,166,206,81,228,181,110,156,50
1075,customer-1075,129,173,140,81,71,239,101,66,193
1076,customer-1076,44,54,126,148,172,7,236,55,113
1077,customer-1077,27,84,4,156,203,100,252,54,96
1078,customer-1078,203,228,191,99,152,73,115,110,77
1079,customer-1079,14,101,62,68,145,104,147,218,131
1080,customer-1080,115,203,92,72,159,125,137,47,163
1081,customer-1081,103,117,123,198,44,53,103,193,116
1082,customer-1082,121,141,21,92,58,176,195,168,69
1083,customer-1083,158,240,75,80,126,100,133,60,10
1084,customer-1084,204,269,243,118,168,118,203,147,160
1085,customer-1085,82,143,208,133,90,270,92,168,82
1086,customer-1086,44,140,213,57,142,219,261,210,7
1087,customer-1087,218,275,72,97,223,155,131,272,92
1088,customer-1088,243,307,20,64,178,51,198,52,108
1089,customer-1089,126,143,195,152,205,178,194,121,53
1090,customer-1090,59,138,53,205,121,48,204,219,189
1091,customer-1091,49,89,112,97,14,48,107,104,112
1092,customer-1092,85,120,149,197,52,86,184,41,166
1093,customer-1093,80,124,42,191,164,148,201,18,220
1094,customer-1094,181,272,27,88,220,130,177,128,180
1095,customer-1095,13,73,194,211,10,120,185,85,80
1096,customer-1096,213,297,79,190,135,183,115,214,86
1097,customer-1097,122,147,101,207,147,62,184,58,156
1098,customer-1098,79,132,117,12,120,163,163,123,17
1099,customer-1099,180,261,149,160,73,140,180,28,104
1100,customer-1100,123,162,77,46,70,61,121,174,22
1101,customer-1101,174,222,23,120,128,94,90,142,120
1102,customer-1102,100,137,155,199,163,85,197,80,194
1103,customer-1103,195,286,81,204,44,100,69,79,68
1104,customer-1104,223,223,171,173,78,92,146,214,76
1105,customer-1105,130,173,129,95,65,161,114,87,30
