id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
1244,customer-1244,129,173,32,187,111,142
1245,customer-1245,24,34,56,10,42,197
1246,customer-1246,127,218,194,87,94,76
1247,customer-1247,196,259,112,186,146,28
1248,customer-1248,172,199,148,196,197,177
1249,customer-1249,176,235,176,189,87,47
1250,customer-1250,120,200,119,88,77,19
1251,customer-1251,46,125,127,179,88,57
1252,customer-1252,214,233,35,104,156,223
1253,customer-1253,42,113,96,165,84,103
1254,customer-1254,159,243,188,50,141,221
1255,customer-1255,35,57,56,161,83,211
1256,customer-1256,103,173,164,131,212,24
1257,customer-1257,120,168,102,27,65,190
1258,customer-1258,96,173,83,185,49,59
1259,customer-1259,136,196,97,34,89,59
1260,customer-1260,185,236,131,98,152,160
1261,customer-1261,191,203,131,131,152,157
1262,customer-1262,59,66,108,187,19,212
1263,customer-1263,169,258,86,216,253,58
1264,customer-1264,102,144,213,143,56,202
1265,customer-1265,104,176,112,128,105,35
1266,customer-1266,268,354,205,202,147,39
1267,customer-1267,248,253,98,30,196,123
1268,customer-1268,31,66,130,174,151,202
1269,customer-1269,24,52,93,52,137,176
1270,customer-1270,181,183,198,4,207,135
1271,customer-1271,37,47,145,192,220,143
1272,customer-1272,201,241,260,144,234,86
1273,customer-1273,158,231,145,54,188,96
1274,customer-1274,133,222,93,145,191,118
1275,customer-1275,78,129,144,50,122,120
1276,customer-1276,202,281,66,228,208,244
1277,customer-1277,74,153,103,76,208,79
1278,customer-1278,34,98,120,171,144,174
1279,customer-1279,140,153,84,164,54,222
1280,customer-1280,196,238,207,190,122,72
1281,customer-1281,192,244,174,211,75,69
1282,customer-1282,74,125,200,197,105,197
1283,customer-1283,163,255,93,99,34,168
1284,customer-1284,174,229,30,65,96,105
1285,customer-1285,223,309,102,56,88,263
1286,customer-1286,171,266,277,242,37,5
1287,customer-1287,176,262,35,192,99,227
1288,customer-1288,83,173,93,8,134,65
1289,customer-1289,88,122,245,191,106,190
1290,customer-1290,197,244,172,184,126,102
1291,customer-1291,192,246,31,201,74,169
1292,customer-1292,132,184,44,114,47,70
1293,customer-1293,90,102,130,180,78,178
1294,customer-1294,131,224,58,53,200,130
1295,customer-1295,86,106,103,95,126,186
1296,customer-1296,149,236,211,103,158,76
1297,customer-1297,126,170,53,133,44,8
1298,customer-1298,121,177,132,138,113,32
1299,customer-1299,174,247,190,117,207,214
1300,customer-1300,78,79,162,176,116,96
1301,customer-1301,31,94,106,116,190,49
1302,customer-1302,188,265,129,182,197,84
1303,customer-1303,181,241,137,183,136,137
1304,customer-1304,146,157,108,61,198,73
1305,customer-1305,151,229,158,216,228,145
1306,customer-1306,45,121,103,64,198,62
1307,customer-1307,170,172,53,163,115,178
1308,customer-1308,30,107,177,110,226,47
1309,customer-1309,116,117,32,198,138,26
1310,customer-1310,207,246,188,194,21,240
1311,customer-1311,47,141,192,109,162,35
1312,customer-1312,109,198,240,107,159,210
1313,customer-1313,53,67,200,26,127,155
1314,customer-1314,215,261,101,107,183,39
1315,customer-1315,158,222,271,32,22,85
1316,customer-1316,62,124,117,166,251,156
1317,customer-1317,50,62,76,185,27,124
1318,customer-1318,102,132,215,54,243,98
1319,customer-1319,231,326,26,205,187,85
1320,customer-1320,158,223,148,97,8,64
1321,customer-1321,195,215,74,71,57,241
1322,customer-1322,22,44,92,80,69,108
1323,customer-1323,121,145,16,151,63,93
1324,customer-1324,77,153,238,195,153,141
1325,customer-1325,201,251,160,251,152,67
1326,customer-1326,181,237,132,192,155,102
1327,customer-1327,210,289,173,226,117,61
1328,customer-1328,34,103,116,106,146,175
1329,customer-1329,221,256,180,156,204,188
1330,customer-1330,159,230,242,70,93,181
1331,customer-1331,193,198,134,165,162,143
1332,customer-1332,125,129,153,208,154,101
1333,customer-1333,108,163,73,158,43,167
1334,customer-1334,188,282,88,148,205,165
1335,customer-1335,132,211,220,94,122,75
1336,customer-1336,129,174,88,60,59,106
1337,customer-1337,96,147,47,127,130,11
1338,customer-1338,203,207,40,116,170,156
1339,customer-1339,56,82,174,159,208,203
1340,customer-1340,90,134,160,65,142,82
1341,customer-1341,98,167,125,209,196,222
1342,customer-1342,44,60,16,101,39,27
1343,customer-1343,28,55,150,195,164,49
1344,customer-1344,164,213,140,187,119,183
1345,customer-1345,145,196,133,192,129,151
1346,customer-1346,63,134,209,91,161,106
1347,customer-1347,24,55,91,183,79,138
1348,customer-1348,106,141,87,170,96,141
1349,customer-1349,110,114,123,157,180,156
1350,customer-1350,22,24,131,192,196,91
1351,customer-1351,251,346,206,171,225,201
1352,customer-1352,132,183,106,216,79,98
1353,customer-1353,104,155,53,85,265,0
1354,customer-1354,143,181,43,138,130,181
1355,customer-1355,162,177,95,190,8,31
1356,customer-1356,112,121,126,131,176,56
1357,customer-1357,76,92,130,185,161,58
1358,customer-1358,56,58,84,103,140,89
1359,customer-1359,100,181,129,40,53,147
1360,customer-1360,49,122,128,24,96,210
1361,customer-1361,157,244,204,131,158,108
1362,customer-1362,125,170,174,108,158,226
1363,customer-1363,200,239,74,133,127,149
1364,customer-1364,132,144,184,203,51,67
1365,customer-1365,180,272,84,156,175,99
1366,customer-1366,84,127,172,177,71,218
1367,customer-1367,177,220,158,256,94,75
1368,customer-1368,58,135,123,209,83,228
1369,customer-1369,227,282,178,82,140,77
1370,customer-1370,78,105,230,188,87,110
1371,customer-1371,73,79,69,112,62,92
1372,customer-1372,66,130,103,75,41,141
1373,customer-1373,142,207,89,43,230,143
1374,customer-1374,182,229,214,127,184,137
1375,customer-1375,38,42,40,109,146,171
1376,customer-1376,171,171,88,179,32,255
1377,customer-1377,68,117,19,144,33,153
1378,customer-1378,97,124,100,221,184,132
1379,customer-1379,200,238,146,118,157,56
1380,customer-1380,55,72,130,60,223,73
1381,customer-1381,187,222,109,194,60,190
1382,customer-1382,262,310,85,196,161,226
1383,customer-1383,241,270,200,57,87,113
1384,customer-1384,77,131,60,185,79,28
1385,customer-1385,140,144,171,46,181,164
1386,customer-1386,142,147,158,185,191,50
1387,customer-1387,67,90,208,169,16,55
1388,customer-1388,101,105,160,50,221,85
1389,customer-1389,165,206,193,71,190,147
1390,customer-1390,200,264,95,41,185,68
1391,customer-1391,33,60,136,17,127,140
1392,customer-1392,167,199,181,28,117,198
1393,customer-1393,46,53,150,45,217,155
1394,customer-1394,194,255,88,100,20,180
1395,customer-1395,202,270,96,45,63,157
1396,customer-1396,202,291,83,153,66,211
1397,customer-1397,125,182,186,167,140,87
1398,customer-1398,32,71,258,110,58,104
1399,customer-1399,181,182,201,79,139,167
1400,customer-1400,53,72,131,62,37,101
1401,customer-1401,145,219,213,118,97,88
1402,customer-1402,151,191,53,88,92,196
1403,customer-1403,231,287,236,145,86,161
1404,customer-1404,97,101,99,67,117,236
1405,customer-1405,66,132,96,45,151,168
1406,customer-1406,19,103,171,157,254,130
1407,customer-1407,59,97,166,184,87,214
1408,customer-1408,217,249,161,221,86,124
1409,customer-1409,112,126,12,150,119,187
1410,customer-1410,152,194,49,97,76,117
1411,customer-1411,95,98,190,206,196,130
1412,customer-1412,136,228,3,70,240,163
1413,customer-1413,144,153,188,143,126,60
1414,customer-1414,149,191,33,94,113,106
1415,customer-1415,142,236,153,18,83,149
1416,customer-1416,193,196,161,189,242,158
1417,customer-1417,170,204,28,82,215,129
1418,customer-1418,39,110,171,173,61,120
1419,customer-1419,141,228,178,53,72,44
1420,customer-1420,166,169,86,181,178,49
1421,customer-1421,46,124,206,142,60,127
1422,customer-1422,182,245,35,131,11,62
1423,customer-1423,110,150,74,161,186,25
1424,customer-1424,12,96,57,97,75,135
1425,customer-1425,137,177,198,173,192,101
1426,customer-1426,151,172,119,190,195,149
1427,customer-1427,50,117,79,97,219,154
1428,customer-1428,171,192,70,67,47,72
1429,customer-1429,170,218,21,58,261,138
1430,customer-1430,15,40,116,35,35,208
1431,customer-1431,208,233,19,184,120,197
1432,customer-1432,131,149,194,184,63,81
1433,customer-1433,109,159,25,208,17,207
1434,customer-1434,6,94,73,261,163,179
1435,customer-1435,143,212,85,218,159,5
1436,customer-1436,126,175,98,131,21,19
1437,customer-1437,56,128,56,203,206,104
1438,customer-1438,76,141,185,50,128,39
1439,customer-1439,48,50,69,154,251,105
1440,customer-1440,34,130,198,194,130,163
1441,customer-1441,138,183,125,118,28,116
1442,customer-1442,131,192,170,106,266,131
1443,customer-1443,58,137,164,42,196,207
1444,customer-1444,135,217,37,206,61,197
1445,customer-1445,227,279,212,121,46,106
1446,customer-1446,190,194,158,28,62,249
1447,customer-1447,83,152,72,68,160,187
1448,customer-1448,58,82,126,201,107,34
1449,customer-1449,220,221,132,78,118,190
1450,customer-1450,164,252,112,106,110,53
1451,customer-1451,150,185,185,215,60,247
1452,customer-1452,144,190,142,185,86,76
1453,customer-1453,37,86,142,55,79,221
1454,customer-1454,67,79,183,154,71,174
1455,customer-1455,168,173,104,144,88,114
1456,customer-1456,139,208,68,170,25,79
1457,customer-1457,195,251,232,41,37,93
1458,customer-1458,127,191,203,150,150,78
1459,customer-1459,162,179,81,22,60,154
1460,customer-1460,102,165,34,185,120,108
1461,customer-1461,81,95,152,108,160,126
1462,customer-1462,71,99,76,159,45,108
1463,customer-1463,50,60,138,85,6,161
1464,customer-1464,154,167,230,231,162,9
1465,customer-1465,152,165,156,83,241,194
1466,customer-1466,112,169,30,19,134,22
1467,customer-1467,158,185,143,92,183,50
1468,customer-1468,25,25,178,53,19,27
1469,customer-1469,184,204,125,51,56,196
1470,customer-1470,52,66,110,56,87,76
1471,customer-1471,170,216,252,109,134,53
1472,customer-1472,35,79,17,42,221,94
1473,customer-1473,9,55,190,116,7,231
1474,customer-1474,186,206,199,183,109,147
1475,customer-1475,126,135,20,261,130,181
1476,customer-1476,81,102,180,94,116,170
1477,customer-1477,221,268,168,154,99,221
1478,customer-1478,31,108,48,224,29,32
1479,customer-1479,63,155,134,42,231,45
1480,customer-1480,86,105,131,189,172,59
1481,customer-1481,86,104,65,178,52,230
1482,customer-1482,148,191,110,125,90,66
1483,customer-1483,58,140,215,215,228,78
1484,customer-1484,222,291,201,145,249,139
1485,customer-1485,65,141,51,21,119,96
1486,customer-1486,184,259,171,28,210,253
1487,customer-1487,85,180,128,125,118,115
1488,customer-1488,5,61,49,203,62,60
1489,customer-1489,83,160,137,214,41,44
1490,customer-1490,191,206,169,177,110,145
1491,customer-1491,92,172,84,67,93,113
1492,customer-1492,181,194,250,81,48,217
1493,customer-1493,89,163,149,163,139,163
1494,customer-1494,14,29,103,40,121,125
1495,customer-1495,68,99,201,102,11,6
1496,customer-1496,161,214,191,189,249,175
1497,customer-1497,22,66,130,206,208,148
1498,customer-1498,188,274,85,205,66,112
1499,customer-1499,181,250,90,45,139,67
1500,customer-1500,76,164,87,212,40,146
1501,customer-1501,208,243,76,97,181,107
1502,customer-1502,231,297,135,0,83,43
1503,customer-1503,32,57,142,145,94,93
1504,customer-1504,5,19,206,186,34,114
1505,customer-1505,154,236,129,203,39,44
1506,customer-1506,212,305,92,212,164,126
1507,customer-1507,143,180,44,210,114,75
1508,customer-1508,130,165,135,156,215,171
1509,customer-1509,188,263,39,206,7,181
1510,customer-1510,115,204,88,72,137,168
1511,customer-1511,140,232,131,117,11,87
1512,customer-1512,216,259,50,163,25,175
1513,customer-1513,185,195,155,46,170,88
1514,customer-1514,103,164,137,65,85,190
1515,customer-1515,50,139,12,185,61,198
1516,customer-1516,82,140,209,21,179,129
1517,customer-1517,121,169,54,200,74,208
1518,customer-1518,73,82,139,235,100,138
1519,customer-1519,250,261,242,16,202,57
1520,customer-1520,120,197,111,174,91,154
1521,customer-1521,15,59,166,77,183,251
1522,customer-1522,51,72,55,44,152,205
1523,customer-1523,76,93,164,210,103,190
1524,customer-1524,205,210,91,10,57,63
1525,customer-1525,71,82,83,212,111,95
1526,customer-1526,122,202,106,144,183,101
1527,customer-1527,121,185,159,46,146,124
1528,customer-1528,187,283,67,11,117,53
1529,customer-1529,178,187,151,116,173,92
1530,customer-1530,122,163,107,125,205,200
1531,customer-1531,220,289,112,180,160,42
1532,customer-1532,94,152,108,182,209,64
1533,customer-1533,227,240,202,141,101,193
1534,customer-1534,131,212,65,140,153,31
1535,customer-1535,105,201,29,106,194,44
1536,customer-1536,227,227,143,188,195,122
1537,customer-1537,89,181,93,128,104,56
1538,customer-1538,170,225,236,188,117,93
1539,customer-1539,88,110,75,171,94,22
1540,customer-1540,41,48,159,165,81,182
1541,customer-1541,135,216,146,77,152,232
1542,customer-1542,236,248,204,91,65,131
1543,customer-1543,20,112,78,41,142,84
1544,customer-1544,79,172,142,196,136,27
1545,customer-1545,95,133,113,65,246,93
1546,customer-1546,226,273,124,155,116,107
1547,customer-1547,55,95,139,122,247,169
1548,customer-1548,92,107,108,167,53,120
1549,customer-1549,89,137,175,127,75,209
1550,customer-1550,80,168,97,258,58,71
1551,customer-1551,69,73,127,194,195,207
1552,customer-1552,158,252,107,66,255,109
1553,customer-1553,89,154,226,171,251,74
1554,customer-1554,120,156,110,142,206,79
1555,customer-1555,157,168,27,106,127,101
1556,customer-1556,21,99,223,144,153,25
1557,customer-1557,196,196,217,72,58,128
1558,customer-1558,165,233,18,122,41,107
1559,customer-1559,14,56,184,53,155,141
1560,customer-1560,210,223,55,209,115,24
1561,customer-1561,101,196,100,126,110,46
1562,customer-1562,39,56,114,192,125,62
1563,customer-1563,64,79,136,152,189,216
1564,customer-1564,156,201,108,100,160,184
1565,customer-1565,186,199,21,90,97,215
1566,customer-1566,201,273,103,48,64,127
1567,customer-1567,35,77,21,60,72,216
1568,customer-1568,38,84,46,212,189,181
1569,customer-1569,182,247,72,137,137,8
1570,customer-1570,73,80,212,40,13,58
1571,customer-1571,157,236,169,65,182,107
1572,customer-1572,163,192,249,138,73,124
1573,customer-1573,126,179,131,138,171,49
1574,customer-1574,94,185,110,167,215,187
1575,customer-1575,211,253,203,175,32,106
1576,customer-1576,160,241,62,138,80,126
1577,customer-1577,197,250,123,103,180,66
1578,customer-1578,58,99,100,163,178,194
1579,customer-1579,143,214,267,13,45,88
1580,customer-1580,210,276,48,165,193,61
1581,customer-1581,150,172,205,59,192,235
1582,customer-1582,179,272,37,257,107,43
1583,customer-1583,205,266,89,171,49,103
1584,customer-1584,86,171,207,247,44,84
1585,customer-1585,105,120,101,165,149,89
1586,customer-1586,144,226,206,172,161,96
1587,customer-1587,44,62,126,56,139,175
1588,customer-1588,233,284,69,187,23,225
1589,customer-1589,175,246,162,231,60,79
1590,customer-1590,21,50,82,207,101,89
1591,customer-1591,52,54,72,106,64,7
1592,customer-1592,168,191,139,184,188,118
1593,customer-1593,53,75,47,232,147,107
1594,customer-1594,140,198,192,39,50,157
1595,customer-1595,70,74,112,69,130,211
1596,customer-1596,42,46,156,26,73,141
1597,customer-1597,33,114,165,164,19,127
1598,customer-1598,204,296,100,162,175,121
1599,customer-1599,118,154,203,98,127,152
1600,customer-1600,33,131,85,145,183,95
1601,customer-1601,211,228,75,184,70,144
1602,customer-1602,164,224,152,178,144,27
1603,customer-1603,186,238,226,232,52,94
1604,customer-1604,168,234,11,147,221,119
1605,customer-1605,81,92,102,25,122,201
1606,customer-1606,169,244,117,230,42,62
1607,customer-1607,128,184,278,164,194,37
1608,customer-1608,73,138,240,92,269,108
1609,customer-1609,155,177,152,57,173,79
1610,customer-1610,212,299,151,209,191,59
1611,customer-1611,76,109,141,55,209,138
1612,customer-1612,127,160,122,34,216,51
1613,customer-1613,178,218,234,121,240,129
1614,customer-1614,161,238,60,105,81,86
1615,customer-1615,107,135,171,263,129,133
1616,customer-1616,239,264,62,81,158,232
1617,customer-1617,166,209,144,216,60,174
1618,customer-1618,187,188,258,109,80,171
1619,customer-1619,129,154,60,155,33,28
1620,customer-1620,18,72,110,66,217,20
1621,customer-1621,120,147,92,54,148,265
1622,customer-1622,151,185,37,115,50,87
1623,customer-1623,21,54,197,26,227,256
1624,customer-1624,98,112,246,175,27,131
1625,customer-1625,107,145,144,135,138,82
1626,customer-1626,210,225,162,219,72,199
1627,customer-1627,183,190,101,105,163,22
1628,customer-1628,10,18,190,174,161,135
1629,customer-1629,149,220,224,19,112,160
1630,customer-1630,212,221,190,184,234,81
1631,customer-1631,83,87,227,62,47,142
1632,customer-1632,162,187,221,115,57,20
1633,customer-1633,175,197,8,60,120,204
1634,customer-1634,59,138,48,105,37,230
1635,customer-1635,174,261,126,111,50,52
1636,customer-1636,108,176,106,216,196,234
1637,customer-1637,10,45,111,91,134,81
1638,customer-1638,61,102,185,171,218,62
1639,customer-1639,119,173,207,69,15,228
1640,customer-1640,217,278,180,140,75,35
1641,customer-1641,73,107,154,223,130,113
1642,customer-1642,102,184,143,181,209,175
1643,customer-1643,170,208,201,204,52,212
1644,customer-1644,86,174,6,90,130,161
1645,customer-1645,238,319,180,167,162,140
1646,customer-1646,148,191,15,170,121,122
1647,customer-1647,238,269,204,162,211,12
1648,customer-1648,173,266,215,58,99,108
1649,customer-1649,201,220,175,50,113,142
1650,customer-1650,16,38,42,146,44,121
1651,customer-1651,49,84,220,195,94,128
1652,customer-1652,212,293,153,179,148,138
1653,customer-1653,199,265,180,142,95,152
1654,customer-1654,222,271,13,150,196,180
1655,customer-1655,75,78,32,146,115,236
1656,customer-1656,177,207,178,21,84,51
1657,customer-1657,165,205,53,187,142,91
1658,customer-1658,75,160,112,98,164,26
1659,customer-1659,174,206,89,179,75,154
1660,customer-1660,172,173,116,36,150,159
1661,customer-1661,115,189,140,116,92,169
1662,customer-1662,100,158,120,86,76,105
1663,customer-1663,109,185,163,174,54,89
1664,customer-1664,31,110,120,107,224,74
1665,customer-1665,135,194,130,204,69,191
1666,customer-1666,188,229,192,167,228,122
1667,customer-1667,55,59,84,197,204,114
1668,customer-1668,3,65,234,212,25,184
1669,customer-1669,147,192,57,194,158,59
1670,customer-1670,96,133,49,210,67,138
1671,customer-1671,123,193,225,138,181,215
1672,customer-1672,132,175,178,52,58,176
1673,customer-1673,91,175,140,185,254,86
1674,customer-1674,164,203,148,238,144,218
1675,customer-1675,129,130,72,136,200,124
1676,customer-1676,144,191,183,76,147,46
1677,customer-1677,8,74,200,133,196,148
1678,customer-1678,186,252,157,13,159,11
1679,customer-1679,169,214,185,151,39,85
1680,customer-1680,106,171,152,107,73,204
1681,customer-1681,64,66,181,203,166,58
1682,customer-1682,148,213,40,190,51,42
1683,customer-1683,47,124,73,3,166,206
1684,customer-1684,65,150,208,182,130,66
1685,customer-1685,83,163,233,131,153,200
1686,customer-1686,247,298,150,104,178,51
1687,customer-1687,53,106,77,203,107,99
1688,customer-1688,110,190,108,91,88,22
1689,customer-1689,89,178,176,143,148,58
1690,customer-1690,236,237,140,95,50,177
1691,customer-1691,71,159,84,88,261,100
1692,customer-1692,15,45,131,215,213,83
1693,customer-1693,93,102,23,46,172,199
1694,customer-1694,54,88,195,203,156,173
1695,customer-1695,86,151,52,72,207,83
1696,customer-1696,154,195,96,102,78,139
1697,customer-1697,138,186,190,102,23,77
1698,customer-1698,186,192,250,154,44,65
1699,customer-1699,65,158,9,15,77,170
1700,customer-1700,137,202,33,166,176,191
1701,customer-1701,58,76,110,109,106,122
1702,customer-1702,200,290,240,11,102,133
1703,customer-1703,66,67,122,230,175,137
1704,customer-1704,269,333,187,172,91,151
1705,customer-1705,39,133,1,192,23,194
1706,customer-1706,96,109,148,31,55,176
1707,customer-1707,96,170,180,114,61,66
1708,customer-1708,141,147,28,67,143,147
1709,customer-1709,124,147,172,166,213,219
1710,customer-1710,149,191,131,157,20,14
1711,customer-1711,61,95,85,63,113,173
1712,customer-1712,238,279,178,254,104,103
1713,customer-1713,204,244,67,119,87,174
1714,customer-1714,45,88,164,194,190,105
1715,customer-1715,18,89,189,154,106,97
1716,customer-1716,201,221,192,79,196,152
1717,customer-1717,73,99,101,176,198,44
1718,customer-1718,97,137,100,229,119,177
1719,customer-1719,157,227,26,100,133,93
1720,customer-1720,76,79,209,83,41,66
1721,customer-1721,131,173,97,77,217,142
1722,customer-1722,60,119,215,203,185,108
1723,customer-1723,81,90,157,165,53,235
1724,customer-1724,107,174,150,9,98,71
1725,customer-1725,126,169,183,71,175,63
1726,customer-1726,39,80,50,192,45,72
1727,customer-1727,83,106,166,68,21,95
1728,customer-1728,196,215,115,21,23,14
1729,customer-1729,42,54,120,148,210,182
1730,customer-1730,46,104,110,197,180,93
1731,customer-1731,65,116,72,141,18,209
1732,customer-1732,104,123,204,22,20,99
1733,customer-1733,76,153,110,133,3,94
1734,customer-1734,179,236,67,52,22,49
1735,customer-1735,127,156,102,81,188,89
1736,customer-1736,128,187,180,105,180,88
1737,customer-1737,155,170,142,98,51,86
1738,customer-1738,61,70,164,177,145,190
1739,customer-1739,69,100,35,196,145,156
1740,customer-1740,212,213,134,37,105,55
1741,customer-1741,85,175,86,151,166,112
1742,customer-1742,104,175,43,71,164,6
1743,customer-1743,140,202,76,197,178,89
1744,customer-1744,205,288,183,77,66,137
1745,customer-1745,268,341,223,34,180,122
1746,customer-1746,85,155,181,78,185,45
1747,customer-1747,173,262,63,101,240,193
1748,customer-1748,40,72,149,73,132,67
1749,customer-1749,201,246,32,86,241,83
1750,customer-1750,53,58,79,240,46,253
1751,customer-1751,137,153,43,87,138,131
1752,customer-1752,237,271,14,63,173,47
1753,customer-1753,123,130,84,90,27,222
1754,customer-1754,168,256,175,57,127,116
1755,customer-1755,101,138,124,141,12,86
1756,customer-1756,158,206,100,116,133,53
1757,customer-1757,74,149,101,156,118,49
1758,customer-1758,204,244,58,159,43,230
1759,customer-1759,169,201,133,36,160,129
1760,customer-1760,19,72,152,218,152,60
1761,customer-1761,208,292,73,192,44,97
1762,customer-1762,170,224,182,143,154,47
1763,customer-1763,74,123,77,108,204,168
1764,customer-1764,117,182,45,31,106,207
1765,customer-1765,25,71,86,76,59,106
1766,customer-1766,201,223,140,71,88,59
1767,customer-1767,70,103,129,268,100,182
1768,customer-1768,140,148,188,74,148,56
1769,customer-1769,191,243,183,132,131,20
1770,customer-1770,155,227,93,118,11,55
1771,customer-1771,71,104,71,129,36,200
1772,customer-1772,107,159,184,195,104,182
1773,customer-1773,27,79,128,102,39,201
1774,customer-1774,97,103,92,159,100,203
1775,customer-1775,126,163,114,65,18,249
1776,customer-1776,108,181,73,159,243,151
1777,customer-1777,134,162,186,184,76,49
1778,customer-1778,5,9,122,50,34,238
1779,customer-1779,65,105,202,131,140,112
1780,customer-1780,129,136,186,162,142,122
1781,customer-1781,59,135,48,40,81,194
1782,customer-1782,70,85,265,71,129,133
1783,customer-1783,100,148,17,48,150,15
1784,customer-1784,157,254,35,69,189,45
1785,customer-1785,174,244,44,138,245,165
1786,customer-1786,107,132,181,93,12,103
1787,customer-1787,211,233,173,269,28,51
1788,customer-1788,170,227,69,31,198,96
1789,customer-1789,128,184,96,60,113,148
1790,customer-1790,75,92,196,108,73,157
1791,customer-1791,211,217,113,171,6,23
1792,customer-1792,161,202,177,79,88,156
1793,customer-1793,198,223,249,81,98,97
1794,customer-1794,107,136,218,75,109,136
1795,customer-1795,148,214,84,162,132,194
1796,customer-1796,188,274,163,76,101,212
1797,customer-1797,86,150,77,59,217,78
1798,customer-1798,53,95,120,66,202,111
1799,customer-1799,69,70,173,44,106,60
1800,customer-1800,71,85,32,150,129,71
1801,customer-1801,142,191,47,152,57,218
1802,customer-1802,116,204,172,153,132,50
1803,customer-1803,13,111,202,199,64,169
1804,customer-1804,72,92,221,136,124,183
1805,customer-1805,243,294,232,168,176,162
1806,customer-1806,150,177,63,165,33,214
1807,customer-1807,70,151,182,196,186,231
1808,customer-1808,269,308,166,131,73,158
1809,customer-1809,71,156,122,198,136,65
1810,customer-1810,42,132,194,179,211,72
1811,customer-1811,146,225,253,103,71,184
1812,customer-1812,216,276,238,113,160,72
1813,customer-1813,120,178,63,109,49,130
1814,customer-1814,32,102,58,94,92,111
1815,customer-1815,257,273,25,44,93,22
1816,customer-1816,166,203,87,148,115,204
1817,customer-1817,100,158,154,179,145,107
1818,customer-1818,41,113,184,156,40,57
1819,customer-1819,220,307,66,138,105,90
1820,customer-1820,99,167,100,69,160,44
1821,customer-1821,174,202,239,263,186,83
1822,customer-1822,220,291,181,243,91,221
1823,customer-1823,59,65,48,126,31,103
1824,customer-1824,122,187,70,250,239,191
1825,customer-1825,46,61,72,145,120,149
1826,customer-1826,43,70,204,154,195,70
1827,customer-1827,136,148,184,155,54,143
1828,customer-1828,105,112,43,145,93,180
1829,customer-1829,71,143,144,171,138,104
1830,customer-1830,25,119,73,198,140,122
1831,customer-1831,141,203,142,98,172,136
1832,customer-1832,159,195,153,161,153,229
1833,customer-1833,69,155,160,188,54,125
1834,customer-1834,216,303,158,16,246,188
1835,customer-1835,112,179,178,192,169,86
1836,customer-1836,34,99,48,49,171,104
1837,customer-1837,234,255,48,200,125,99
1838,customer-1838,88,97,88,176,141,115
1839,customer-1839,67,67,114,133,84,127
1840,customer-1840,152,179,65,183,163,66
1841,customer-1841,173,242,165,191,43,92
1842,customer-1842,104,106,146,90,131,51
1843,customer-1843,117,131,76,157,24,143
1844,customer-1844,51,82,225,119,127,124
1845,customer-1845,227,228,200,52,19,141
1846,customer-1846,73,125,78,219,88,157
1847,customer-1847,70,148,3,173,21,77
1848,customer-1848,96,101,44,129,25,137
1849,customer-1849,80,85,214,90,75,145
1850,customer-1850,63,149,132,66,50,13
1851,customer-1851,111,122,117,61,104,94
1852,customer-1852,131,225,175,224,168,73
1853,customer-1853,202,222,155,92,30,36
1854,customer-1854,67,67,110,138,262,133
1855,customer-1855,165,204,202,50,54,59
1856,customer-1856,91,155,172,39,208,86
1857,customer-1857,212,225,176,137,81,164
1858,customer-1858,80,171,92,50,48,190
1859,customer-1859,90,179,9,193,179,287
1860,customer-1860,125,147,77,59,40,56
1861,customer-1861,136,219,223,121,171,205
1862,customer-1862,77,83,201,132,139,108
1863,customer-1863,159,195,133,121,62,92
1864,customer-1864,123,171,33,203,98,100
1865,customer-1865,120,141,160,175,15,154
1866,customer-1866,46,131,78,64,211,146
1867,customer-1867,105,123,157,150,121,101
1868,customer-1868,143,213,92,46,112,102
1869,customer-1869,55,114,95,218,129,38
1870,customer-1870,158,253,46,193,57,33
1871,customer-1871,112,138,166,145,219,7
1872,customer-1872,3,26,19,2,200,190
1873,customer-1873,121,144,176,117,105,177
1874,customer-1874,21,52,122,255,31,100
1875,customer-1875,159,220,264,57,95,57
1876,customer-1876,119,168,83,32,141,156
1877,customer-1877,54,126,82,133,154,190
1878,customer-1878,53,97,181,198,271,116
1879,customer-1879,176,234,229,99,194,155
1880,customer-1880,158,227,149,38,121,35
1881,customer-1881,66,147,82,143,163,105
1882,customer-1882,167,242,45,89,13,31
1883,customer-1883,203,270,92,15,18,139
1884,customer-1884,86,159,58,59,148,189
1885,customer-1885,192,283,180,23,220,36
1886,customer-1886,44,82,40,187,215,68
1887,customer-1887,244,325,109,56,208,41
1888,customer-1888,17,97,157,161,132,82
1889,customer-1889,54,142,170,93,201,42
1890,customer-1890,126,183,62,194,169,213
1891,customer-1891,121,135,134,184,26,101
1892,customer-1892,86,116,59,122,45,167
1893,customer-1893,91,140,167,194,38,164
1894,customer-1894,116,213,42,108,69,198
1895,customer-1895,115,121,80,211,115,212
1896,customer-1896,29,114,87,33,215,82
1897,customer-1897,128,193,168,54,136,44
1898,customer-1898,10,84,43,42,109,189
1899,customer-1899,212,218,110,101,106,156
1900,customer-1900,56,132,160,211,176,68
1901,customer-1901,88,171,178,125,36,114
1902,customer-1902,168,256,96,41,190,97
1903,customer-1903,96,129,220,32,215,197
1904,customer-1904,98,167,20,64,45,78
1905,customer-1905,194,219,83,153,24,278
1906,customer-1906,33,87,135,166,164,221
1907,customer-1907,96,124,88,157,204,117
1908,customer-1908,61,122,236,239,172,166
