id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3
2630,customer-2630,222,278,63,96,233,111
2631,customer-2631,152,178,111,162,154,217
2632,customer-2632,133,222,122,137,67,118
2633,customer-2633,185,208,179,148,11,132
2634,customer-2634,119,161,58,69,46,145
2635,customer-2635,150,181,154,134,154,116
2636,customer-2636,114,206,20,55,153,123
2637,customer-2637,72,78,22,116,162,90
2638,customer-2638,219,269,103,107,77,63
2639,customer-2639,114,212,57,74,192,58
2640,customer-2640,36,58,86,207,162,41
2641,customer-2641,84,92,144,72,61,29
2642,customer-2642,152,168,45,190,59,147
2643,customer-2643,9,22,159,88,101,167
2644,customer-2644,96,148,24,61,141,113
2645,customer-2645,72,155,188,116,197,84
2646,customer-2646,98,147,81,130,150,187
2647,customer-2647,103,122,23,53,222,116
2648,customer-2648,56,119,166,54,165,177
2649,customer-2649,63,122,179,145,73,211
2650,customer-2650,102,119,142,29,162,132
2651,customer-2651,189,221,98,129,6,109
2652,customer-2652,65,84,98,63,38,45
2653,customer-2653,123,219,252,84,18,48
2654,customer-2654,38,128,183,194,132,235
2655,customer-2655,73,89,53,90,34,145
2656,customer-2656,213,291,58,237,45,153
2657,customer-2657,86,108,98,79,130,181
2658,customer-2658,167,259,192,119,90,32
2659,customer-2659,228,272,190,146,164,245
2660,customer-2660,117,136,194,188,52,144
2661,customer-2661,150,177,21,79,180,115
2662,customer-2662,158,246,183,176,172,204
2663,customer-2663,153,198,177,147,76,141
2664,customer-2664,149,200,191,127,206,163
2665,customer-2665,4,47,214,67,177,207
2666,customer-2666,45,78,111,129,150,165
2667,customer-2667,191,198,199,18,34,43
2668,customer-2668,78,172,215,22,99,207
2669,customer-2669,159,252,197,181,174,89
2670,customer-2670,168,232,91,52,115,195
2671,customer-2671,139,196,147,120,194,170
2672,customer-2672,69,142,41,143,157,78
2673,customer-2673,79,119,51,110,128,108
2674,customer-2674,145,147,147,174,196,239
2675,customer-2675,112,179,137,187,135,34
2676,customer-2676,123,214,169,175,150,22
2677,customer-2677,170,177,173,46,82,116
2678,customer-2678,113,149,127,72,251,210
2679,customer-2679,211,253,133,122,75,114
2680,customer-2680,138,159,69,120,120,172
2681,customer-2681,174,179,169,29,167,33
2682,customer-2682,150,152,163,224,89,75
2683,customer-2683,141,155,39,211,27,231
2684,customer-2684,176,268,194,165,183,146
2685,customer-2685,131,137,104,123,92,135
2686,customer-2686,139,159,196,146,158,52
2687,customer-2687,149,161,99,130,167,89
2688,customer-2688,172,172,84,181,111,133
2689,customer-2689,143,189,119,97,289,58
2690,customer-2690,123,164,233,166,90,93
2691,customer-2691,163,164,87,208,169,201
2692,customer-2692,46,80,109,37,76,43
2693,customer-2693,211,286,159,43,249,15
2694,customer-2694,122,177,179,117,189,119
2695,customer-2695,258,316,57,125,48,146
2696,customer-2696,54,70,51,78,32,188
2697,customer-2697,99,175,56,211,128,106
2698,customer-2698,85,128,69,163,206,243
2699,customer-2699,70,102,155,132,54,124
2700,customer-2700,101,190,85,101,127,112
2701,customer-2701,153,231,197,69,140,15
2702,customer-2702,154,226,91,123,101,140
2703,customer-2703,150,238,89,174,95,82
2704,customer-2704,34,71,162,66,127,231
2705,customer-2705,137,146,58,139,107,75
2706,customer-2706,83,170,41,21,200,133
2707,customer-2707,58,96,16,62,92,136
2708,customer-2708,189,206,176,131,116,82
2709,customer-2709,46,124,179,178,29,102
2710,customer-2710,201,211,258,197,224,217
2711,customer-2711,132,179,102,206,58,179
2712,customer-2712,95,96,139,172,162,145
2713,customer-2713,90,119,71,159,227,228
2714,customer-2714,79,153,93,111,62,154
2715,customer-2715,66,144,123,225,45,82
2716,customer-2716,33,44,14,100,138,125
2717,customer-2717,239,270,92,165,69,97
2718,customer-2718,77,163,161,207,185,49
2719,customer-2719,150,209,53,187,235,116
2720,customer-2720,61,87,177,60,224,94
2721,customer-2721,162,257,7,142,130,41
2722,customer-2722,204,271,113,74,232,120
2723,customer-2723,54,99,204,181,165,66
2724,customer-2724,123,139,183,276,172,186
2725,customer-2725,71,169,52,156,212,101
2726,customer-2726,50,134,40,211,54,59
2727,customer-2727,196,281,100,216,183,96
2728,customer-2728,138,224,147,32,223,154
2729,customer-2729,169,174,90,24,85,116
2730,customer-2730,146,234,240,77,163,244
2731,customer-2731,81,88,131,130,108,107
2732,customer-2732,156,235,98,66,161,111
2733,customer-2733,168,185,104,107,131,198
2734,customer-2734,60,97,56,63,65,143
2735,customer-2735,223,227,91,147,109,109
2736,customer-2736,98,195,157,221,75,8
2737,customer-2737,199,249,151,53,244,107
2738,customer-2738,183,191,198,147,21,215
2739,customer-2739,137,219,79,266,84,148
2740,customer-2740,135,225,135,197,72,90
2741,customer-2741,135,145,36,177,85,143
2742,customer-2742,77,147,219,139,28,176
2743,customer-2743,155,182,226,129,130,211
2744,customer-2744,197,222,255,121,112,206
2745,customer-2745,176,249,50,210,24,129
2746,customer-2746,145,218,94,150,102,163
2747,customer-2747,214,279,142,179,118,95
2748,customer-2748,123,133,175,130,118,36
2749,customer-2749,29,111,51,160,80,56
2750,customer-2750,78,78,92,148,36,49
2751,customer-2751,136,168,161,188,21,51
2752,customer-2752,174,209,55,83,156,42
2753,customer-2753,141,166,105,185,214,87
2754,customer-2754,198,283,145,104,36,29
2755,customer-2755,163,181,191,88,36,101
2756,customer-2756,116,177,42,136,186,32
2757,customer-2757,222,310,235,103,147,176
2758,customer-2758,79,156,43,91,141,72
2759,customer-2759,53,87,172,107,183,139
2760,customer-2760,14,49,64,44,104,76
2761,customer-2761,86,140,106,28,194,190
2762,customer-2762,89,89,19,93,266,126
2763,customer-2763,122,180,157,176,60,92
2764,customer-2764,190,237,212,124,23,184
2765,customer-2765,245,319,233,125,189,186
2766,customer-2766,207,229,80,189,72,90
2767,customer-2767,125,126,210,40,89,53
2768,customer-2768,197,242,90,190,178,84
2769,customer-2769,124,210,77,164,66,138
2770,customer-2770,201,273,79,180,206,169
2771,customer-2771,112,137,106,45,229,66
2772,customer-2772,73,116,216,33,179,148
2773,customer-2773,134,225,145,105,96,118
2774,customer-2774,110,160,55,116,197,47
2775,customer-2775,179,188,201,84,16,85
2776,customer-2776,66,76,94,186,25,32
2777,customer-2777,104,177,36,124,114,201
2778,customer-2778,26,29,138,161,153,80
2779,customer-2779,145,171,74,147,43,126
2780,customer-2780,160,245,149,58,45,192
2781,customer-2781,26,85,119,195,6,136
2782,customer-2782,92,117,58,107,30,175
2783,customer-2783,172,219,120,108,203,116
2784,customer-2784,227,228,203,152,135,181
2785,customer-2785,31,103,156,58,161,86
2786,customer-2786,112,202,175,235,140,118
2787,customer-2787,197,201,162,172,131,116
2788,customer-2788,147,228,214,149,65,66
2789,customer-2789,156,211,161,207,52,80
2790,customer-2790,124,204,112,22,216,177
2791,customer-2791,196,254,225,100,138,103
2792,customer-2792,10,19,186,195,125,87
2793,customer-2793,244,294,181,163,227,221
2794,customer-2794,125,144,212,60,197,119
2795,customer-2795,157,236,40,74,77,86
2796,customer-2796,24,121,39,31,201,180
2797,customer-2797,11,14,103,61,139,202
2798,customer-2798,250,299,221,82,163,182
2799,customer-2799,136,179,9,114,54,26
2800,customer-2800,126,178,36,152,55,57
2801,customer-2801,28,47,32,187,96,139
2802,customer-2802,36,38,70,173,141,153
2803,customer-2803,32,62,204,36,212,141
2804,customer-2804,194,214,126,67,38,77
2805,customer-2805,68,101,115,193,202,126
2806,customer-2806,81,112,63,43,42,195
2807,customer-2807,186,228,155,157,252,171
2808,customer-2808,75,96,204,78,241,197
2809,customer-2809,19,84,197,124,147,75
2810,customer-2810,221,303,72,164,134,179
2811,customer-2811,126,158,159,181,263,52
2812,customer-2812,117,163,125,107,138,24
2813,customer-2813,62,152,201,243,49,163
2814,customer-2814,217,266,133,159,134,140
2815,customer-2815,38,124,192,161,210,174
2816,customer-2816,141,147,170,136,85,192
2817,customer-2817,241,312,239,47,99,194
2818,customer-2818,171,228,137,86,64,90
2819,customer-2819,201,214,134,59,150,49
2820,customer-2820,83,102,90,100,176,111
2821,customer-2821,145,166,17,193,176,54
2822,customer-2822,46,131,163,94,230,88
2823,customer-2823,173,245,200,139,134,94
2824,customer-2824,83,110,60,255,66,199
2825,customer-2825,147,196,104,119,24,140
2826,customer-2826,156,224,85,21,93,208
2827,customer-2827,171,195,156,169,58,166
2828,customer-2828,104,174,186,92,221,176
2829,customer-2829,68,92,65,6,99,62
2830,customer-2830,28,56,100,163,151,212
2831,customer-2831,101,101,39,75,86,188
2832,customer-2832,136,156,81,77,102,198
2833,customer-2833,129,146,192,18,200,95
2834,customer-2834,131,147,82,45,62,57
2835,customer-2835,73,143,22,39,125,149
2836,customer-2836,118,146,199,33,93,237
2837,customer-2837,193,267,174,139,95,137
2838,customer-2838,104,179,127,154,143,51
2839,customer-2839,188,251,33,89,40,104
2840,customer-2840,205,219,206,203,185,213
2841,customer-2841,89,180,192,52,64,167
2842,customer-2842,204,212,204,17,53,129
2843,customer-2843,215,282,88,191,189,207
2844,customer-2844,169,182,80,173,122,5
2845,customer-2845,146,193,23,149,86,201
2846,customer-2846,121,205,12,214,25,197
2847,customer-2847,18,67,58,166,112,226
2848,customer-2848,77,159,83,193,235,87
2849,customer-2849,85,143,56,182,93,97
2850,customer-2850,196,241,31,169,40,133
2851,customer-2851,57,92,208,37,181,25
2852,customer-2852,73,98,131,244,154,90
2853,customer-2853,182,193,36,115,86,67
2854,customer-2854,129,158,90,150,98,126
2855,customer-2855,70,159,198,164,32,63
2856,customer-2856,130,209,50,173,64,118
2857,customer-2857,81,108,57,104,22,145
2858,customer-2858,204,257,120,28,30,49
2859,customer-2859,30,79,145,99,17,106
2860,customer-2860,108,156,200,169,158,93
2861,customer-2861,195,270,141,43,139,39
2862,customer-2862,178,188,156,49,149,276
2863,customer-2863,46,103,20,20,44,38
2864,customer-2864,129,166,165,72,93,34
2865,customer-2865,195,231,59,162,232,118
2866,customer-2866,61,122,56,147,167,140
2867,customer-2867,239,242,184,33,79,27
2868,customer-2868,152,161,93,84,167,233
2869,customer-2869,161,166,92,42,50,167
2870,customer-2870,113,116,215,198,152,83
2871,customer-2871,228,320,95,40,124,162
2872,customer-2872,67,100,140,63,152,49
2873,customer-2873,97,155,134,188,16,163
2874,customer-2874,196,218,70,107,192,118
2875,customer-2875,35,108,106,107,97,55
2876,customer-2876,161,228,217,143,118,124
2877,customer-2877,161,193,110,166,206,174
2878,customer-2878,79,140,92,68,98,132
2879,customer-2879,46,113,122,133,71,226
2880,customer-2880,139,156,267,191,89,125
2881,customer-2881,44,109,105,121,37,191
2882,customer-2882,67,131,21,78,69,10
2883,customer-2883,250,267,75,176,117,132
2884,customer-2884,140,223,243,220,63,67
2885,customer-2885,152,164,150,154,196,153
2886,customer-2886,50,74,210,53,17,121
2887,customer-2887,131,132,168,148,133,143
2888,customer-2888,123,173,148,51,178,157
2889,customer-2889,104,185,175,20,116,135
2890,customer-2890,201,204,120,17,149,82
2891,customer-2891,225,257,143,11,186,191
2892,customer-2892,40,86,179,135,164,76
2893,customer-2893,87,130,79,156,130,83
2894,customer-2894,249,343,149,169,50,172
2895,customer-2895,102,127,144,207,184,87
2896,customer-2896,185,226,175,50,178,82
2897,customer-2897,223,262,151,64,199,131
2898,customer-2898,169,236,53,14,219,75
2899,customer-2899,133,179,117,131,138,168
2900,customer-2900,127,131,97,57,84,133
2901,customer-2901,211,264,126,70,97,90
2902,customer-2902,100,113,156,6,32,128
2903,customer-2903,192,271,41,72,89,70
2904,customer-2904,88,101,167,61,95,152
2905,customer-2905,234,266,196,120,82,221
2906,customer-2906,159,227,100,51,189,165
2907,customer-2907,58,107,172,176,160,242
2908,customer-2908,82,155,192,196,229,145
2909,customer-2909,162,255,37,40,96,176
2910,customer-2910,178,192,36,272,134,80
2911,customer-2911,46,71,96,105,20,119
2912,customer-2912,108,140,237,151,84,205
2913,customer-2913,63,102,168,16,183,75
2914,customer-2914,93,129,204,138,177,41
2915,customer-2915,48,79,201,187,121,21
2916,customer-2916,209,241,182,105,181,60
2917,customer-2917,223,302,21,13,79,108
2918,customer-2918,209,233,93,104,226,38
2919,customer-2919,203,219,24,32,127,130
2920,customer-2920,114,193,78,186,193,22
2921,customer-2921,65,88,150,57,174,231
2922,customer-2922,158,172,17,177,171,125
2923,customer-2923,200,258,187,43,108,106
2924,customer-2924,217,287,62,201,199,59
2925,customer-2925,46,64,110,131,111,173
2926,customer-2926,89,145,56,227,112,56
2927,customer-2927,87,152,185,89,168,59
2928,customer-2928,139,140,196,111,30,156
2929,customer-2929,129,130,101,50,46,92
2930,customer-2930,68,111,207,108,44,230
2931,customer-2931,16,40,198,171,110,125
2932,customer-2932,179,269,154,41,111,55
2933,customer-2933,80,131,171,191,139,199
2934,customer-2934,212,295,128,188,28,160
2935,customer-2935,173,228,79,39,180,123
2936,customer-2936,30,42,134,30,100,43
2937,customer-2937,29,98,55,141,37,49
2938,customer-2938,103,179,258,79,147,166
2939,customer-2939,121,131,72,223,131,142
2940,customer-2940,58,78,175,5,22,61
2941,customer-2941,115,117,213,79,59,35
2942,customer-2942,191,248,76,88,34,114
2943,customer-2943,67,138,131,161,195,77
2944,customer-2944,152,180,170,69,30,154
2945,customer-2945,159,223,120,69,122,119
2946,customer-2946,209,286,67,175,96,151
2947,customer-2947,216,263,129,164,144,117
2948,customer-2948,22,57,67,175,133,25
2949,customer-2949,195,283,205,168,215,69
2950,customer-2950,91,154,94,153,42,69
2951,customer-2951,183,216,236,32,59,95
2952,customer-2952,173,189,103,220,74,151
2953,customer-2953,91,176,56,31,200,168
2954,customer-2954,165,239,123,223,70,83
2955,customer-2955,115,181,57,154,58,179
2956,customer-2956,61,66,73,105,31,104
2957,customer-2957,183,208,173,113,101,65
2958,customer-2958,237,333,110,131,245,94
2959,customer-2959,42,50,226,246,147,172
2960,customer-2960,77,129,66,160,45,267
2961,customer-2961,48,126,173,202,52,126
2962,customer-2962,123,147,141,59,172,70
2963,customer-2963,213,299,109,223,211,70
2964,customer-2964,35,52,52,232,180,51
2965,customer-2965,103,196,246,16,25,211
2966,customer-2966,187,188,197,102,49,130
2967,customer-2967,57,77,157,94,124,68
2968,customer-2968,129,144,130,190,157,183
2969,customer-2969,59,113,61,158,210,123
2970,customer-2970,38,48,99,120,174,36
2971,customer-2971,181,201,3,70,171,10
2972,customer-2972,170,192,191,156,190,73
2973,customer-2973,198,276,178,92,173,99
2974,customer-2974,13,54,36,154,199,92
2975,customer-2975,96,109,171,56,98,215
2976,customer-2976,15,89,191,34,162,143
2977,customer-2977,216,269,229,69,94,164
2978,customer-2978,36,76,110,72,179,85
2979,customer-2979,179,193,73,100,208,155
2980,customer-2980,129,219,63,118,83,71
2981,customer-2981,81,171,68,160,219,81
2982,customer-2982,92,148,152,236,201,18
2983,customer-2983,213,288,68,182,198,225
2984,customer-2984,137,156,10,196,15,76
2985,customer-2985,187,227,147,182,63,220
2986,customer-2986,56,143,240,47,52,145
2987,customer-2987,160,161,103,172,128,77
2988,customer-2988,149,198,90,30,151,90
2989,customer-2989,183,261,59,194,66,217
2990,customer-2990,220,300,144,108,30,159
2991,customer-2991,142,181,39,89,231,53
2992,customer-2992,51,88,53,92,133,24
2993,customer-2993,88,160,217,158,143,126
2994,customer-2994,228,232,35,38,204,202
2995,customer-2995,49,75,153,49,34,155
2996,customer-2996,53,98,40,53,54,3
2997,customer-2997,103,179,116,167,128,57
2998,customer-2998,116,183,77,195,121,183
2999,customer-2999,130,220,171,50,17,115
3000,customer-3000,132,209,205,194,156,80
3001,customer-3001,191,220,119,160,207,94
3002,customer-3002,82,140,67,151,76,87
3003,customer-3003,88,115,224,37,13,130
3004,customer-3004,206,234,200,20,178,76
3005,customer-3005,182,239,107,23,110,181
3006,customer-3006,255,320,206,141,87,143
3007,customer-3007,114,171,141,94,243,163
3008,customer-3008,255,341,97,214,106,15
3009,customer-3009,110,169,172,199,218,64
3010,customer-3010,112,160,171,178,69,40
3011,customer-3011,185,233,176,246,84,17
3012,customer-3012,50,54,182,72,56,114
3013,customer-3013,111,187,161,24,63,139
3014,customer-3014,153,236,185,125,95,92
3015,customer-3015,178,236,128,175,67,55
3016,customer-3016,241,252,152,180,89,75
3017,customer-3017,39,49,188,35,204,188
3018,customer-3018,71,143,112,98,26,200
3019,customer-3019,148,176,65,72,150,155
3020,customer-3020,60,76,123,103,118,214
3021,customer-3021,9,54,161,105,153,158
3022,customer-3022,49,92,200,199,96,128
3023,customer-3023,257,334,67,116,159,152
3024,customer-3024,20,49,150,51,130,166
3025,customer-3025,181,229,214,13,56,132
3026,customer-3026,185,269,31,225,198,43
3027,customer-3027,14,103,137,66,74,125
3028,customer-3028,198,295,21,78,28,156
3029,customer-3029,193,216,37,102,193,22
3030,customer-3030,142,192,50,215,107,169
3031,customer-3031,137,140,20,197,68,30
3032,customer-3032,193,269,187,243,133,172
3033,customer-3033,121,200,214,78,204,162
3034,customer-3034,197,264,106,43,38,198
3035,customer-3035,175,242,55,68,111,226
3036,customer-3036,27,63,111,179,161,32
3037,customer-3037,101,175,186,131,199,153
3038,customer-3038,148,203,173,52,150,170
3039,customer-3039,95,179,8,22,88,23
3040,customer-3040,135,189,148,184,44,78
3041,customer-3041,250,313,36,81,100,141
3042,customer-3042,104,124,216,160,105,96
3043,customer-3043,146,202,159,77,103,101
3044,customer-3044,38,94,124,196,39,167
3045,customer-3045,7,93,202,199,180,151
3046,customer-3046,43,66,20,130,99,55
3047,customer-3047,166,231,120,223,122,165
3048,customer-3048,197,294,78,222,200,183
3049,customer-3049,140,166,63,61,158,52
3050,customer-3050,174,182,172,159,206,172
3051,customer-3051,155,214,190,188,172,83
3052,customer-3052,31,57,228,69,198,168
3053,customer-3053,193,283,164,158,214,64
3054,customer-3054,102,193,77,57,60,98
3055,customer-3055,120,154,88,141,205,149
3056,customer-3056,240,251,112,134,181,186
3057,customer-3057,233,268,146,146,156,106
3058,customer-3058,66,73,138,140,136,57
3059,customer-3059,152,207,231,106,168,85
3060,customer-3060,103,148,212,113,152,186
3061,customer-3061,174,218,79,141,115,15
3062,customer-3062,138,195,81,158,61,54
3063,customer-3063,154,239,65,114,82,88
3064,customer-3064,197,272,157,63,53,115
3065,customer-3065,77,121,109,68,201,208
3066,customer-3066,150,239,79,196,16,193
3067,customer-3067,191,230,79,198,191,181
3068,customer-3068,32,36,87,205,151,97
3069,customer-3069,92,123,117,174,73,37
3070,customer-3070,87,159,78,89,127,176
3071,customer-3071,203,208,158,34,205,72
3072,customer-3072,113,198,159,206,134,139
3073,customer-3073,140,234,137,122,206,111
3074,customer-3074,210,242,162,124,160,114
3075,customer-3075,58,149,44,230,136,81
3076,customer-3076,146,157,110,213,96,53
3077,customer-3077,48,133,58,100,188,37
3078,customer-3078,159,164,166,55,178,184
3079,customer-3079,154,181,165,158,200,122
3080,customer-3080,34,105,192,70,123,198
3081,customer-3081,140,225,275,87,150,223
3082,customer-3082,126,152,58,210,163,24
3083,customer-3083,64,78,171,87,209,59
3084,customer-3084,36,96,43,98,215,120
3085,customer-3085,82,150,132,22,51,114
3086,customer-3086,156,185,195,229,36,143
3087,customer-3087,185,248,113,34,147,87
3088,customer-3088,197,220,180,105,118,86
3089,customer-3089,50,141,4,242,202,185
3090,customer-3090,107,198,22,111,175,11
3091,customer-3091,139,174,204,180,132,119
3092,customer-3092,41,101,87,137,195,21
3093,customer-3093,191,268,215,98,200,201
3094,customer-3094,183,248,103,171,219,79
3095,customer-3095,219,289,140,82,96,119
3096,customer-3096,117,193,118,86,117,161
3097,customer-3097,63,132,114,98,190,29
3098,customer-3098,259,323,142,28,50,210
3099,customer-3099,96,171,208,179,10,185
3100,customer-3100,159,163,123,31,58,153
3101,customer-3101,226,283,116,182,53,86
3102,customer-3102,18,69,120,90,159,173
3103,customer-3103,98,161,84,256,41,13
3104,customer-3104,166,219,194,207,134,47
3105,customer-3105,94,102,193,187,75,59
3106,customer-3106,241,269,142,212,45,185
3107,customer-3107,94,125,58,152,93,113
3108,customer-3108,170,217,240,60,75,183
3109,customer-3109,41,116,175,7,140,159
3110,customer-3110,133,198,227,212,36,186
3111,customer-3111,206,218,33,164,76,213
3112,customer-3112,83,93,77,232,200,79
3113,customer-3113,40,137,213,107,139,176
3114,customer-3114,110,205,7,118,175,218
3115,customer-3115,71,152,194,173,66,87
3116,customer-3116,150,212,113,172,204,62
3117,customer-3117,97,104,138,115,178,81
3118,customer-3118,82,109,76,61,44,115
3119,customer-3119,126,163,90,144,103,190
3120,customer-3120,179,268,131,57,83,225
3121,customer-3121,245,334,109,167,166,116
3122,customer-3122,55,80,13,40,132,24
3123,customer-3123,136,151,87,182,209,58
3124,customer-3124,213,290,210,75,151,204
3125,customer-3125,122,204,56,91,84,190
3126,customer-3126,223,279,57,125,185,66
3127,customer-3127,32,83,177,49,111,88
3128,customer-3128,93,128,126,148,138,202
3129,customer-3129,145,219,7,97,127,68
3130,customer-3130,90,154,52,137,116,108
3131,customer-3131,174,229,130,151,128,112
3132,customer-3132,223,251,180,159,50,121
3133,customer-3133,193,282,108,117,198,190
3134,customer-3134,149,201,146,154,163,35
3135,customer-3135,108,129,192,186,147,160
3136,customer-3136,133,171,246,155,77,74
3137,customer-3137,72,152,56,197,111,205
3138,customer-3138,167,237,242,232,226,175
3139,customer-3139,166,217,75,236,131,156
3140,customer-3140,90,135,144,49,165,82
3141,customer-3141,98,99,26,217,56,78
3142,customer-3142,142,151,101,105,66,103
3143,customer-3143,37,55,114,230,92,115
3144,customer-3144,197,198,108,158,224,96
3145,customer-3145,108,142,123,214,113,32
3146,customer-3146,200,205,101,162,185,145
3147,customer-3147,229,233,168,128,188,101
3148,customer-3148,57,104,189,241,163,110
3149,customer-3149,18,25,109,120,188,42
3150,customer-3150,90,120,46,141,205,178
3151,customer-3151,192,198,75,176,100,230
3152,customer-3152,102,127,58,242,210,38
3153,customer-3153,20,103,134,52,17,160
3154,customer-3154,145,206,221,115,168,191
3155,customer-3155,176,219,39,200,162,143
3156,customer-3156,123,128,266,72,168,164
3157,customer-3157,60,144,269,18,89,70
3158,customer-3158,130,222,152,126,49,109
3159,customer-3159,201,224,82,175,179,216
3160,customer-3160,168,190,170,84,98,84
3161,customer-3161,186,234,120,176,138,95
3162,customer-3162,45,133,200,24,70,194
3163,customer-3163,140,211,164,174,133,75
3164,customer-3164,56,130,136,170,115,209
3165,customer-3165,141,192,178,179,91,263
3166,customer-3166,221,315,39,88,37,40
3167,customer-3167,49,100,165,205,123,172
3168,customer-3168,51,93,207,149,109,78
3169,customer-3169,170,171,238,97,54,169
3170,customer-3170,148,231,73,67,65,132
3171,customer-3171,75,100,127,197,172,182
3172,customer-3172,149,149,30,67,190,91
3173,customer-3173,106,140,160,148,144,41
3174,customer-3174,149,198,95,113,117,57
3175,customer-3175,34,75,94,60,189,71
3176,customer-3176,233,266,68,177,115,232
3177,customer-3177,96,138,187,146,161,131
3178,customer-3178,58,104,92,144,195,222
3179,customer-3179,201,219,205,174,165,129
3180,customer-3180,269,349,188,234,72,184
3181,customer-3181,67,96,34,133,118,273
3182,customer-3182,16,69,172,66,52,202
3183,customer-3183,217,285,65,166,58,65
3184,customer-3184,20,46,49,215,23,74
3185,customer-3185,122,171,159,43,101,70
3186,customer-3186,155,224,180,132,68,66
3187,customer-3187,180,209,71,191,148,12
3188,customer-3188,39,87,204,136,190,166
3189,customer-3189,74,103,204,188,12,58
3190,customer-3190,210,269,56,79,128,20
3191,customer-3191,33,98,54,119,129,219
3192,customer-3192,182,195,95,105,138,131
3193,customer-3193,51,66,129,33,78,171
3194,customer-3194,193,212,52,200,136,106
3195,customer-3195,177,197,35,90,26,114
3196,customer-3196,52,135,231,45,77,250
3197,customer-3197,102,130,152,112,125,132
3198,customer-3198,134,211,69,189,165,212
3199,customer-3199,205,211,77,194,134,166
3200,customer-3200,156,221,199,70,120,96
3201,customer-3201,259,349,38,84,119,79
3202,customer-3202,224,313,190,106,144,20
3203,customer-3203,97,143,224,32,162,83
3204,customer-3204,103,109,183,49,35,233
3205,customer-3205,24,95,152,207,79,23
3206,customer-3206,126,207,153,91,109,174
3207,customer-3207,77,109,150,58,166,202
3208,customer-3208,251,340,205,106,13,10
3209,customer-3209,169,264,154,157,221,100
3210,customer-3210,37,40,251,166,272,52
3211,customer-3211,128,146,192,73,65,70
3212,customer-3212,45,53,96,143,174,243
3213,customer-3213,189,258,15,124,232,92
3214,customer-3214,99,115,142,16,185,132
3215,customer-3215,33,81,280,168,140,139
3216,customer-3216,99,193,102,221,99,165
3217,customer-3217,162,187,81,148,130,180
3218,customer-3218,220,280,137,48,128,72
3219,customer-3219,162,199,134,167,195,118
3220,customer-3220,105,149,151,152,132,59
3221,customer-3221,150,154,180,38,205,211
3222,customer-3222,28,89,143,75,120,17
3223,customer-3223,72,163,51,145,167,208
3224,customer-3224,147,151,200,36,124,96
3225,customer-3225,64,146,69,108,34,43
3226,customer-3226,188,200,68,94,96,79
3227,customer-3227,109,116,189,147,96,58
3228,customer-3228,50,108,138,91,192,191
3229,customer-3229,192,265,90,195,84,172
3230,customer-3230,197,217,122,78,86,19
3231,customer-3231,175,210,185,45,77,59
3232,customer-3232,101,122,115,37,73,64
3233,customer-3233,129,187,186,204,232,176
3234,customer-3234,71,107,248,120,111,252
3235,customer-3235,86,109,101,106,186,117
3236,customer-3236,171,199,196,184,31,209
3237,customer-3237,202,248,110,61,80,202
3238,customer-3238,143,194,59,235,183,138
3239,customer-3239,189,264,102,148,115,14
3240,customer-3240,123,174,173,146,169,177
3241,customer-3241,110,153,66,62,205,89
3242,customer-3242,46,85,255,141,162,174
3243,customer-3243,137,199,102,111,104,172
3244,customer-3244,33,94,84,116,183,224
3245,customer-3245,36,123,206,151,70,202
3246,customer-3246,119,177,108,90,245,37
3247,customer-3247,185,246,112,213,174,190
3248,customer-3248,127,204,162,180,148,83
3249,customer-3249,154,204,148,191,131,206
3250,customer-3250,28,57,106,189,133,50
3251,customer-3251,208,272,48,95,159,194
3252,customer-3252,213,267,129,70,185,202
3253,customer-3253,55,58,124,161,222,133
3254,customer-3254,177,275,209,122,71,41
3255,customer-3255,8,25,110,96,150,170
3256,customer-3256,210,293,44,14,43,24
3257,customer-3257,133,148,56,153,156,64
3258,customer-3258,184,276,85,62,29,209
3259,customer-3259,174,260,162,114,231,122
3260,customer-3260,103,115,200,215,125,94
3261,customer-3261,100,195,86,144,68,186
3262,customer-3262,167,190,116,110,87,186
3263,customer-3263,92,124,155,160,11,109
3264,customer-3264,146,152,49,170,63,157
3265,customer-3265,105,121,123,160,130,85
3266,customer-3266,156,218,47,97,111,241
3267,customer-3267,132,213,88,35,51,161
3268,customer-3268,200,215,210,163,194,226
3269,customer-3269,56,61,127,149,32,115
3270,customer-3270,107,200,69,158,106,108
3271,customer-3271,105,112,119,120,114,81
3272,customer-3272,219,299,220,161,97,185
3273,customer-3273,144,220,182,44,222,91
3274,customer-3274,126,133,120,42,113,164
3275,customer-3275,65,128,148,49,154,246
3276,customer-3276,132,224,38,225,89,15
3277,customer-3277,114,174,125,186,186,69
3278,customer-3278,183,218,138,155,150,61
3279,customer-3279,124,159,89,121,244,1
3280,customer-3280,63,74,196,158,136,153
3281,customer-3281,215,268,189,69,151,137
3282,customer-3282,54,72,65,192,185,122
3283,customer-3283,93,159,34,42,173,185
3284,customer-3284,19,60,126,37,179,98
3285,customer-3285,99,169,98,54,178,192
3286,customer-3286,87,164,107,205,45,26
3287,customer-3287,176,192,52,92,207,96
3288,customer-3288,49,91,116,185,39,139
3289,customer-3289,214,251,190,110,135,215
3290,customer-3290,176,250,179,90,94,103
3291,customer-3291,73,105,75,18,127,141
3292,customer-3292,112,161,85,195,90,179
3293,customer-3293,185,197,67,181,48,210
3294,customer-3294,90,121,8,143,45,10
