id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
580,product-580,224,299,59,56,132,48,64,67,185
581,product-581,202,265,31,113,28,172,182,80,111
582,product-582,128,133,179,116,35,122,79,138,223
583,product-583,17,49,41,60,185,98,49,179,156
584,product-584,127,194,51,77,87,80,113,65,186
585,product-585,60,100,118,121,224,166,143,68,123
586,product-586,254,275,69,76,203,147,69,161,145
587,product-587,119,181,89,116,187,69,168,183,123
588,product-588,83,154,121,178,168,58,72,244,88
589,product-589,75,82,71,144,172,112,191,30,185
590,product-590,39,73,60,36,181,120,175,139,24
591,product-591,151,203,155,193,135,97,92,161,153
592,product-592,89,89,99,234,246,28,84,63,197
593,product-593,173,217,160,157,62,150,178,168,13
594,product-594,151,152,48,229,124,182,203,164,140
595,product-595,66,150,90,22,131,130,251,27,162
596,product-596,201,263,221,95,139,198,174,78,196
597,product-597,141,174,183,225,135,54,48,216,171
598,product-598,112,185,156,152,41,221,70,66,176
599,product-599,3,40,88,236,144,95,215,175,30
600,product-600,75,156,208,111,131,202,134,51,112
601,product-601,155,212,65,45,108,135,62,153,27
602,product-602,185,220,12,117,81,185,108,44,201
603,product-603,186,278,187,89,68,175,151,118,240
604,product-604,169,187,152,174,105,105,98,115,144
605,product-605,161,187,158,144,75,197,187,116,71
606,product-606,118,210,154,26,272,200,35,163,171
607,product-607,192,210,58,215,113,188,150,99,137
608,product-608,62,65,157,155,104,171,268,110,200
609,product-609,195,274,162,48,211,193,171,197,114
610,product-610,59,139,34,155,143,161,139,150,96
611,product-611,208,287,178,9,240,231,155,78,184
612,product-612,176,221,78,24,115,60,73,40,223
613,product-613,88,143,163,79,70,107,221,87,31
614,product-614,40,65,114,134,69,122,159,148,112
615,product-615,20,50,155,235,16,207,113,190,38
616,product-616,30,97,123,179,82,65,203,80,107
617,product-617,132,222,223,181,160,206,11,168,121
618,product-618,42,113,225,81,128,31,65,228,31
619,product-619,209,239,187,182,64,35,137,44,133
620,product-620,206,252,95,35,75,20,125,91,51
621,product-621,190,226,89,75,61,161,160,66,220
622,product-622,92,103,4,77,121,91,78,36,135
623,product-623,92,132,109,46,168,190,66,208,81
624,product-624,200,218,112,96,21,114,178,151,149
625,product-625,59,82,156,205,205,126,55,262,116
626,product-626,49,139,64,171,144,109,173,73,20
627,product-627,177,217,220,17,193,202,41,200,127
628,product-628,207,252,197,49,29,166,175,261,87
629,product-629,63,137,63,119,223,232,93,43,38
630,product-630,58,149,222,153,208,234,221,82,200
631,product-631,123,218,197,143,169,63,164,194,117
632,product-632,243,255,50,73,190,98,44,186,90
633,product-633,132,218,101,113,210,119,236,26,201
634,product-634,190,270,202,93,228,154,127,56,152
635,product-635,194,231,134,47,208,53,18,185,134
636,product-636,54,106,76,100,89,170,179,42,216
637,product-637,110,155,177,127,148,178,49,182,209
638,product-638,116,156,76,124,260,82,55,107,158
639,product-639,84,143,64,129,209,151,71,53,124
640,product-640,187,232,29,93,147,190,152,200,166
641,product-641,168,255,130,192,183,102,36,57,206
642,product-642,45,133,113,171,161,97,72,74,216
643,product-643,128,195,173,24,47,66,134,88,104
644,product-644,13,16,36,215,165,250,206,140,77
645,product-645,105,191,110,177,183,200,26,70,121
646,product-646,94,185,186,221,192,157,159,46,178
647,product-647,144,148,147,169,123,234,14,209,86
648,product-648,114,114,131,208,83,201,37,184,131
649,product-649,135,142,139,130,197,111,14,216,38
650,product-650,100,158,127,99,170,155,37,96,119
651,product-651,194,202,45,212,174,17,61,150,178
652,product-652,75,147,99,124,110,166,72,132,87
653,product-653,126,183,214,161,240,174,184,153,38
654,product-654,234,291,213,251,127,121,111,192,175
655,product-655,124,179,135,75,39,166,109,38,197
656,product-656,176,190,43,91,124,59,29,118,150
657,product-657,118,131,64,112,85,54,185,44,151
658,product-658,61,67,125,82,132,257,38,115,32
659,product-659,162,218,65,117,193,151,197,224,81
660,product-660,113,143,92,172,58,115,109,199,48
661,product-661,121,149,187,206,211,85,141,189,12
662,product-662,260,268,170,37,207,114,76,83,199
663,product-663,127,178,200,31,159,21,146,54,133
664,product-664,79,95,33,146,88,105,145,177,146
665,product-665,19,63,102,19,182,108,6,24,83
666,product-666,212,309,18,237,201,166,127,114,72
667,product-667,58,60,117,127,35,180,59,145,220
668,product-668,145,237,24,81,67,110,61,134,108
669,product-669,195,205,40,193,200,67,173,46,148
670,product-670,129,215,194,32,176,184,127,54,210
671,product-671,159,246,124,219,25,72,22,56,175
672,product-672,7,77,34,211,105,121,212,179,149
673,product-673,129,176,21,98,149,124,140,83,202
674,product-674,67,120,81,89,35,70,98,193,23
675,product-675,93,99,9,153,40,119,38,49,85
676,product-676,200,290,16,77,56,165,167,61,189
677,product-677,147,200,186,48,53,199,13,22,92
678,product-678,234,330,101,105,90,196,89,130,48
679,product-679,14,46,128,153,59,121,157,109,260
680,product-680,65,147,126,32,127,53,165,150,231
681,product-681,129,155,117,162,52,198,118,223,29
682,product-682,43,51,147,86,169,193,89,85,117
683,product-683,51,124,104,99,151,48,146,121,228
684,product-684,165,193,41,208,249,25,144,76,183
685,product-685,202,217,39,119,100,233,212,109,80
686,product-686,28,119,29,94,174,223,213,183,164
687,product-687,217,242,224,150,223,136,63,215,152
688,product-688,90,169,208,81,149,110,84,110,133
689,product-689,198,286,139,191,147,175,211,133,187
690,product-690,113,129,159,217,114,64,140,69,21
691,product-691,21,92,186,191,100,242,11,78,139
692,product-692,62,103,80,203,248,44,165,75,68
693,product-693,57,118,135,73,185,65,172,87,70
694,product-694,19,76,149,18,73,141,36,89,23
695,product-695,174,248,120,96,20,127,65,206,97
696,product-696,17,67,52,200,198,64,42,18,198
697,product-697,96,105,39,90,19,132,36,57,94
698,product-698,96,127,176,207,232,96,87,174,168
699,product-699,190,223,44,151,149,138,51,59,69
700,product-700,29,71,26,176,94,43,10,242,90
701,product-701,147,192,245,65,197,114,103,30,27
702,product-702,128,218,179,92,21,120,106,50,45
703,product-703,119,184,137,75,220,183,64,63,26
704,product-704,136,164,129,194,177,154,146,103,110
705,product-705,137,213,230,81,127,75,203,202,147
706,product-706,222,299,79,222,161,131,85,47,69
707,product-707,24,82,100,81,141,98,64,162,12
708,product-708,176,258,160,89,63,125,105,120,69
709,product-709,262,279,135,44,118,140,55,37,204
710,product-710,223,261,48,45,139,75,30,47,159
711,product-711,20,74,76,248,82,187,83,131,125
712,product-712,220,225,57,203,140,172,203,86,146
713,product-713,217,260,94,90,185,179,111,159,41
714,product-714,50,119,93,48,149,110,56,244,78
715,product-715,181,184,93,191,38,124,153,98,81
716,product-716,94,127,216,82,59,130,151,68,93
717,product-717,68,96,90,69,165,60,169,83,162
718,product-718,260,357,174,160,171,180,84,167,184
719,product-719,42,128,134,64,108,142,192,7,117
720,product-720,5,60,25,237,148,49,124,67,180
721,product-721,73,119,144,66,182,50,80,196,74
722,product-722,139,191,149,69,136,40,243,50,42
723,product-723,222,288,87,172,37,39,156,66,47
724,product-724,12,56,61,154,107,228,50,72,42
725,product-725,104,128,98,182,150,99,53,189,147
726,product-726,88,147,197,145,198,83,67,191,152
727,product-727,43,95,79,56,180,204,166,241,121
728,product-728,98,129,106,195,216,64,73,150,105
729,product-729,153,168,57,40,119,128,94,176,171
730,product-730,145,206,130,180,185,100,199,237,197
731,product-731,73,156,228,37,81,29,223,122,160
732,product-732,214,273,136,107,41,207,141,260,66
733,product-733,15,29,63,238,89,148,33,30,83
734,product-734,201,275,86,113,68,199,61,107,78
735,product-735,113,121,151,201,74,191,84,154,64
736,product-736,193,281,78,133,201,77,49,43,169
737,product-737,150,230,119,173,43,54,138,31,208
738,product-738,205,235,154,20,159,275,192,74,94
739,product-739,130,203,168,51,189,129,140,90,59
740,product-740,66,122,199,159,146,182,182,95,101
741,product-741,166,187,83,144,55,29,147,196,139
742,product-742,129,148,218,147,108,141,135,225,178
743,product-743,214,247,53,28,98,151,99,95,183
744,product-744,133,149,126,203,67,34,187,40,122
745,product-745,228,261,75,51,244,121,174,24,89
746,product-746,202,268,209,187,75,202,86,119,55
747,product-747,167,213,108,106,187,180,26,147,165
748,product-748,76,135,182,234,45,180,60,93,116
749,product-749,141,233,89,99,195,231,181,158,103
750,product-750,49,105,163,131,203,207,128,78,157
751,product-751,102,190,99,29,29,150,127,169,28
752,product-752,67,129,78,157,219,10,175,138,125
753,product-753,142,156,206,209,178,106,64,189,41
754,product-754,122,201,86,190,149,113,100,138,200
755,product-755,237,275,259,72,52,158,62,37,164
756,product-756,98,196,96,14,102,124,270,181,110
757,product-757,202,268,125,143,213,173,204,89,176
758,product-758,245,328,147,57,196,262,178,167,159
759,product-759,143,195,239,28,144,219,100,78,171
760,product-760,18,71,98,201,64,194,59,184,200
761,product-761,61,112,143,150,100,25,34,55,44
762,product-762,92,102,220,163,10,118,139,13,74
763,product-763,165,187,25,179,131,61,218,118,69
764,product-764,17,45,76,65,179,234,94,62,195
765,product-765,61,109,118,159,111,157,201,190,173
766,product-766,199,289,136,44,201,19,266,158,98
767,product-767,51,65,72,252,85,76,70,93,68
768,product-768,74,95,79,158,136,60,108,179,233
769,product-769,37,87,144,47,192,114,198,60,60
770,product-770,157,214,100,220,73,98,170,72,66
771,product-771,177,204,37,246,105,122,78,65,78
772,product-772,218,249,50,220,45,86,131,95,145
773,product-773,186,217,67,87,120,26,156,52,102
774,product-774,146,237,89,117,112,183,178,133,156
775,product-775,85,160,141,169,156,41,159,206,132
776,product-776,212,278,25,142,200,224,169,63,32
777,product-777,131,199,22,76,20,124,16,190,104
778,product-778,97,127,123,22,141,49,51,159,113
779,product-779,17,62,207,139,82,151,134,93,134
780,product-780,87,151,155,171,132,223,54,92,138
781,product-781,191,203,188,174,72,106,140,137,193
782,product-782,217,303,114,70,48,170,10,148,58
783,product-783,243,328,143,35,169,87,81,75,41
784,product-784,46,135,214,49,172,104,203,227,234
785,product-785,50,112,175,190,178,93,133,155,61
786,product-786,87,89,43,19,164,175,41,36,190
787,product-787,190,236,79,201,195,99,140,42,56
788,product-788,223,266,62,128,14,139,80,67,89
789,product-789,221,221,81,103,33,161,91,165,104
790,product-790,28,37,76,64,122,200,85,146,48
791,product-791,107,147,185,64,145,173,83,203,163
792,product-792,154,183,140,221,127,111,110,132,139
793,product-793,132,185,80,252,106,243,207,162,87
794,product-794,82,179,182,104,130,194,112,119,51
795,product-795,201,259,209,65,117,56,22,46,2
796,product-796,195,285,131,44,225,52,96,222,39
797,product-797,84,144,53,149,180,84,194,173,134
798,product-798,110,137,163,44,154,193,121,152,167
799,product-799,218,298,92,230,223,108,171,135,177
800,product-800,51,107,203,19,134,98,67,170,45
801,product-801,208,220,125,96,202,25,43,90,212
802,product-802,101,174,83,12,191,54,76,78,77
803,product-803,52,118,234,144,210,30,191,162,125
804,product-804,143,234,127,99,135,160,54,135,231
805,product-805,141,218,63,180,130,81,133,222,172
806,product-806,64,135,103,73,144,189,88,76,54
807,product-807,199,210,32,108,87,189,159,130,110
808,product-808,175,188,64,105,95,172,133,167,111
809,product-809,150,216,66,98,136,52,48,193,185
810,product-810,16,51,77,127,66,203,133,124,31
811,product-811,159,221,43,118,58,121,75,159,91
812,product-812,197,282,42,119,121,36,47,171,167
813,product-813,31,89,50,66,164,79,239,161,168
814,product-814,43,60,154,34,173,57,89,69,137
815,product-815,52,121,125,106,44,170,128,71,134
816,product-816,21,79,98,185,105,147,209,244,126
817,product-817,129,204,228,165,64,120,187,73,102
818,product-818,39,45,76,185,200,102,68,75,113
819,product-819,88,110,45,138,121,148,130,120,198
820,product-820,150,219,203,31,183,45,101,118,101
821,product-821,131,187,71,161,112,94,109,106,164
822,product-822,94,185,177,89,93,137,184,195,30
823,product-823,261,266,157,129,41,15,113,104,76
824,product-824,85,93,194,102,115,79,238,107,41
825,product-825,201,260,151,140,66,149,142,160,173
826,product-826,103,138,176,109,69,117,61,178,110
827,product-827,200,240,52,107,56,94,199,60,226
828,product-828,159,200,24,50,20,229,133,177,173
829,product-829,69,163,91,261,121,199,94,42,58
830,product-830,39,107,57,38,176,119,33,162,116
831,product-831,31,42,107,139,190,167,178,170,64
832,product-832,115,207,188,171,36,194,218,21,185
833,product-833,211,293,73,135,76,79,192,56,132
834,product-834,150,183,138,120,167,139,223,233,82
835,product-835,78,83,119,142,185,62,147,189,204
836,product-836,144,222,155,37,58,126,111,180,139
837,product-837,47,88,54,64,86,78,142,112,214
838,product-838,177,261,32,148,30,196,66,56,155
839,product-839,189,215,112,167,195,190,62,167,162
840,product-840,191,227,201,194,88,79,111,183,57
841,product-841,139,170,5,58,158,108,114,86,82
842,product-842,195,212,177,209,63,76,105,152,32
843,product-843,72,92,215,219,179,233,71,149,235
844,product-844,159,161,118,208,113,22,157,196,51
845,product-845,85,87,16,154,54,126,77,241,201
846,product-846,233,280,198,198,151,172,77,76,116
847,product-847,85,163,151,236,190,164,90,59,114
848,product-848,17,28,58,198,45,142,159,44,144
849,product-849,166,187,212,32,99,97,66,80,127
850,product-850,97,123,120,121,210,191,135,107,185
851,product-851,180,213,83,10,118,118,199,60,48
852,product-852,24,68,95,77,109,59,118,85,25
853,product-853,75,96,172,164,74,214,87,68,132
854,product-854,105,165,204,186,198,142,55,241,134
855,product-855,38,127,153,143,206,181,39,125,142
856,product-856,177,211,81,226,203,54,67,90,9
857,product-857,210,299,213,199,125,161,76,54,30
858,product-858,73,170,67,83,185,175,199,194,60
859,product-859,213,240,22,146,49,168,120,230,191
860,product-860,47,72,31,104,207,38,146,193,193
861,product-861,164,249,163,93,160,208,72,226,84
862,product-862,201,202,1,86,23,115,122,200,133
863,product-863,190,210,76,131,182,196,196,77,140
864,product-864,64,77,233,261,174,115,89,76,175
865,product-865,2,75,26,205,38,61,130,170,176
866,product-866,32,53,205,51,167,44,199,128,176
867,product-867,41,75,45,217,188,46,134,139,218
868,product-868,126,223,101,52,79,198,102,136,175
869,product-869,185,198,88,60,64,180,18,88,109
870,product-870,98,173,12,191,193,206,176,27,130
871,product-871,171,174,154,182,108,178,64,189,48
872,product-872,52,149,12,151,18,145,43,34,245
873,product-873,28,96,36,155,112,114,62,132,126
874,product-874,65,76,221,59,140,103,106,88,2
875,product-875,107,147,198,164,129,94,232,82,83
876,product-876,19,35,159,77,103,150,170,197,97
877,product-877,49,147,151,142,152,235,86,85,186
878,product-878,64,117,215,5,199,59,181,207,118
879,product-879,117,137,195,175,77,32,159,196,176
880,product-880,74,145,111,141,69,17,177,94,222
881,product-881,22,112,48,56,61,86,87,200,172
882,product-882,140,191,141,159,194,50,107,97,167
883,product-883,172,191,41,53,233,107,234,153,224
884,product-884,103,128,183,140,29,59,207,137,155
885,product-885,58,151,132,204,208,154,211,135,44
886,product-886,30,43,110,76,126,154,34,220,205
887,product-887,69,139,83,50,72,103,179,97,110
888,product-888,100,133,56,103,157,189,86,73,75
889,product-889,183,264,65,161,156,79,34,124,150
890,product-890,218,275,77,152,21,99,111,127,143
891,product-891,73,148,218,73,15,76,34,122,3
892,product-892,201,276,46,101,115,86,155,134,214
893,product-893,32,95,129,121,111,203,89,150,67
894,product-894,31,33,216,69,161,69,200,216,218
895,product-895,72,128,76,180,180,89,162,111,155
896,product-896,25,73,96,202,143,37,96,180,144
897,product-897,102,144,185,80,243,155,158,200,151
898,product-898,176,221,91,112,63,98,223,10,198
899,product-899,127,161,138,154,237,227,85,174,134
900,product-900,108,168,55,29,173,56,155,38,118
901,product-901,110,159,154,245,48,53,57,56,35
902,product-902,188,261,134,139,153,63,166,68,208
903,product-903,130,214,97,196,171,213,98,69,222
904,product-904,209,265,206,119,213,128,127,1,196
905,product-905,47,105,196,141,65,23,31,184,126
906,product-906,125,152,56,184,166,158,100,117,199
907,product-907,56,58,216,120,77,59,181,230,179
908,product-908,157,206,104,118,203,23,4,45,151
909,product-909,140,216,163,201,77,65,15,82,13
910,product-910,191,257,215,199,213,182,153,79,149
911,product-911,75,164,168,112,181,85,157,43,187
912,product-912,38,70,108,146,137,212,129,126,57
913,product-913,189,246,146,81,64,166,163,251,24
914,product-914,114,164,88,168,118,183,227,93,213
915,product-915,151,200,60,212,71,47,32,188,47
916,product-916,149,175,181,12,138,184,126,89,40
917,product-917,53,94,130,83,100,59,92,85,68
918,product-918,86,162,91,196,163,132,131,73,24
919,product-919,113,171,127,93,181,159,106,193,193
920,product-920,219,288,140,100,173,193,235,115,216
921,product-921,69,134,88,103,67,156,76,181,108
922,product-922,91,165,213,141,15,236,99,176,56
923,product-923,149,158,27,41,195,221,90,127,223
924,product-924,171,229,175,102,56,105,185,66,123
925,product-925,155,220,199,51,165,104,98,25,172
926,product-926,229,283,70,178,105,72,89,118,180
927,product-927,201,287,75,64,233,135,71,133,62
928,product-928,127,172,149,219,188,188,116,148,203
929,product-929,80,165,66,107,154,36,197,223,88
930,product-930,72,133,70,43,101,178,42,160,150
931,product-931,229,281,59,57,73,199,106,24,39
932,product-932,150,240,92,243,111,175,188,180,198
933,product-933,263,303,52,108,177,131,78,203,111
934,product-934,129,217,107,80,40,135,192,154,133
935,product-935,257,299,227,92,216,164,82,150,173
936,product-936,124,208,97,160,78,97,246,132,17
937,product-937,67,146,102,176,59,68,217,46,164
938,product-938,20,52,111,114,96,144,134,190,158
939,product-939,51,86,14,122,100,196,180,66,212
940,product-940,106,158,88,141,168,23,171,191,255
941,product-941,110,200,116,140,39,34,210,74,116
942,product-942,92,131,35,84,58,148,91,124,158
943,product-943,53,90,132,59,145,111,131,8,179
944,product-944,229,325,128,81,88,181,189,79,46
945,product-945,84,144,135,161,126,183,194,127,206
946,product-946,17,101,98,256,171,31,216,65,180
947,product-947,31,120,59,138,152,127,101,239,50
948,product-948,91,126,112,209,5,233,158,205,21
949,product-949,145,228,218,26,150,82,91,28,165
950,product-950,159,218,236,210,64,95,135,13,18
951,product-951,261,319,192,176,152,188,85,39,163
952,product-952,89,131,149,93,117,166,225,266,92
953,product-953,123,145,177,139,75,128,200,124,126
954,product-954,158,194,151,188,64,188,94,198,33
955,product-955,79,160,22,68,32,42,186,180,253
956,product-956,262,266,45,73,70,50,43,39,178
957,product-957,84,104,14,251,126,174,86,140,214
958,product-958,129,199,227,134,66,127,224,130,191
959,product-959,197,286,133,109,218,185,119,40,112
960,product-960,167,257,42,90,240,13,197,37,170
961,product-961,148,171,35,120,187,39,196,209,130
962,product-962,79,179,37,105,213,51,190,141,163
963,product-963,66,124,45,206,144,107,59,165,185
964,product-964,43,61,221,76,87,103,67,156,171
965,product-965,150,229,148,225,83,36,228,226,138
966,product-966,136,174,49,46,187,173,84,117,187
967,product-967,63,86,153,36,54,259,197,131,53
968,product-968,3,66,63,175,215,42,127,94,101
969,product-969,73,99,215,73,212,66,85,238,168
970,product-970,143,191,11,278,215,46,36,191,111
971,product-971,213,260,113,25,114,103,115,161,75
972,product-972,162,188,233,205,154,73,175,99,172
973,product-973,168,216,146,82,28,201,159,76,189
974,product-974,152,174,81,147,120,23,36,120,61
975,product-975,134,209,111,196,61,102,169,158,67
976,product-976,54,90,90,230,207,248,238,93,37
977,product-977,117,118,138,233,102,204,59,127,68
978,product-978,195,273,20,110,115,167,12,165,154
979,product-979,182,261,93,177,113,127,50,225,58
980,product-980,93,145,42,237,188,62,62,50,168
981,product-981,105,114,208,71,21,134,111,7,25
982,product-982,57,154,241,147,72,77,53,178,146
983,product-983,184,272,176,86,166,111,61,134,182
984,product-984,201,272,168,215,136,136,251,36,160
985,product-985,209,210,111,81,94,110,93,31,241
986,product-986,145,164,73,181,169,177,156,189,64
987,product-987,200,291,118,84,174,217,150,153,90
988,product-988,57,69,77,143,176,32,162,103,20
989,product-989,84,179,108,75,187,98,133,160,31
990,product-990,110,194,167,183,199,103,106,137,155
991,product-991,134,197,165,96,248,63,126,12,179
992,product-992,53,85,71,133,133,174,77,82,144
993,product-993,245,285,62,62,161,75,93,92,231
994,product-994,97,169,89,172,112,40,179,170,189
995,product-995,161,178,61,112,68,125,145,160,4
996,product-996,253,333,167,21,176,173,208,100,159
997,product-997,36,62,172,19,105,128,226,86,65
998,product-998,76,153,265,120,227,124,102,86,128
999,product-999,70,94,26,182,35,73,83,81,164
1000,product-1000,74,154,43,119,143,149,54,162,62
1001,product-1001,94,112,137,92,186,73,139,146,65
1002,product-1002,30,54,198,110,223,144,123,91,128
1003,product-1003,120,178,182,185,35,76,116,82,75
1004,product-1004,127,152,90,42,17,69,79,40,202
1005,product-1005,87,90,127,100,140,71,150,105,108
1006,product-1006,134,216,180,103,89,87,216,68,84
1007,product-1007,28,60,16,112,115,212,142,35,133
1008,product-1008,180,255,60,214,13,128,44,42,65
1009,product-1009,76,104,229,63,194,133,184,191,205
1010,product-1010,91,144,219,33,5,38,221,159,54
1011,product-1011,35,128,53,57,166,73,66,108,119
1012,product-1012,166,222,185,167,74,125,136,40,143
1013,product-1013,53,147,239,158,63,152,207,199,108
1014,product-1014,227,301,74,73,93,23,128,55,72
1015,product-1015,153,189,191,44,45,66,140,138,14
1016,product-1016,205,294,174,131,157,53,161,196,42
1017,product-1017,105,196,154,70,103,172,73,125,51
1018,product-1018,69,98,138,81,116,252,206,81,76
1019,product-1019,48,70,148,47,159,71,99,151,90
1020,product-1020,181,228,134,99,221,249,210,85,24
1021,product-1021,133,212,42,211,219,117,138,146,118
1022,product-1022,149,185,144,16,15,70,216,231,202
1023,product-1023,41,93,167,149,171,106,183,77,191
1024,product-1024,80,142,237,147,98,93,70,117,93
1025,product-1025,223,273,158,89,188,103,152,137,56
1026,product-1026,172,225,82,125,95,188,14,92,159
1027,product-1027,69,94,80,181,85,136,49,124,193
1028,product-1028,88,121,103,179,161,43,143,186,85
1029,product-1029,128,139,73,219,131,184,126,268,118
1030,product-1030,123,184,108,127,172,57,19,184,161
1031,product-1031,18,62,133,190,183,149,108,196,114
1032,product-1032,141,171,187,148,179,153,202,104,139
1033,product-1033,181,185,275,117,221,128,52,92,107
1034,product-1034,166,255,84,167,157,217,216,121,128
1035,product-1035,72,156,15,48,127,89,235,63,134
1036,product-1036,21,83,193,132,204,92,187,65,192
1037,product-1037,204,272,149,59,113,128,155,196,104
1038,product-1038,182,272,114,129,208,114,6,80,82
1039,product-1039,51,131,115,40,133,60,48,106,129
1040,product-1040,29,61,58,100,71,74,179,75,83
1041,product-1041,151,240,195,41,137,112,127,254,150
1042,product-1042,22,40,60,42,52,26,126,115,194
1043,product-1043,224,287,140,216,179,58,217,230,105
1044,product-1044,45,139,166,94,188,232,92,50,79
1045,product-1045,17,87,32,151,255,200,201,206,102
1046,product-1046,49,127,28,197,184,31,96,23,149
1047,product-1047,45,115,55,170,219,96,83,71,39
1048,product-1048,112,128,134,203,78,99,111,32,135
1049,product-1049,152,247,193,71,9,273,119,141,179
1050,product-1050,131,201,98,52,97,122,191,155,133
1051,product-1051,189,247,169,174,181,40,20,135,108
1052,product-1052,86,126,77,129,210,97,72,198,139
1053,product-1053,219,296,146,208,79,53,152,75,141
1054,product-1054,113,113,231,82,96,146,43,67,46
1055,product-1055,173,241,44,192,123,29,57,114,146
1056,product-1056,258,329,156,171,112,203,178,210,97
1057,product-1057,183,267,159,228,57,75,28,64,150
1058,product-1058,163,249,195,68,98,210,160,66,18
1059,product-1059,168,180,191,106,31,157,171,179,25
1060,product-1060,39,117,132,232,126,212,22,76,203
1061,product-1061,188,245,53,212,112,281,232,42,131
1062,product-1062,68,101,36,109,126,166,164,43,109
1063,product-1063,217,268,176,54,184,75,169,62,148
1064,product-1064,187,218,237,86,66,22,96,50,166
1065,product-1065,199,204,79,36,199,150,80,210,86
1066,product-1066,141,190,163,125,88,110,114,100,45
1067,product-1067,113,120,194,191,183,179,123,97,208
1068,product-1068,115,153,135,180,226,142,66,48,158
1069,product-1069,168,182,149,183,46,39,117,73,110
1070,product-1070,181,249,124,30,18,86,178,81,96
1071,product-1071,45,132,137,105,211,160,39,94,115
1072,product-1072,152,234,221,178,224,177,117,84,93
1073,product-1073,42,113,59,23,120,178,87,108,152
1074,product-1074,214,312,195,125,130,43,39,171,137
1075,product-1075,181,224,47,160,159,177,67,190,23
1076,product-1076,54,85,93,107,128,166,151,20,31
1077,product-1077,177,253,55,155,118,116,201,95,183
1078,product-1078,143,185,190,138,193,83,226,27,42
1079,product-1079,247,287,61,64,183,91,217,182,93
1080,product-1080,80,149,205,115,209,188,70,12,25
1081,product-1081,123,126,126,112,215,103,173,58,104
1082,product-1082,237,277,39,150,132,45,193,179,18
1083,product-1083,201,231,185,81,84,54,42,283,87
1084,product-1084,53,145,216,77,161,253,33,50,136
1085,product-1085,182,205,95,46,220,149,73,53,102
1086,product-1086,197,213,86,79,77,196,119,100,72
1087,product-1087,109,127,29,121,22,137,179,157,168
1088,product-1088,68,91,169,66,117,117,215,244,84
1089,product-1089,173,250,219,131,218,153,15,169,186
1090,product-1090,220,250,97,225,54,182,144,133,196
1091,product-1091,153,230,207,47,194,183,78,170,93
1092,product-1092,110,166,64,199,129,182,147,48,99
1093,product-1093,76,84,78,35,32,213,62,133,114
1094,product-1094,18,90,261,130,149,39,103,152,187
1095,product-1095,116,208,98,22,40,44,164,60,154
1096,product-1096,134,180,209,85,183,149,155,159,64
1097,product-1097,141,193,28,54,63,9,259,43,19
1098,product-1098,153,197,143,78,192,232,177,188,167
1099,product-1099,134,166,128,37,230,195,158,130,272
1100,product-1100,228,280,160,133,15,172,178,156,208
1101,product-1101,142,237,34,156,176,73,106,155,250
1102,product-1102,197,207,190,195,206,23,155,164,156
1103,product-1103,106,147,37,109,189,36,238,54,209
1104,product-1104,47,142,144,260,197,48,28,138,39
1105,product-1105,187,233,78,156,54,225,186,62,84
1106,product-1106,202,239,105,15,88,36,127,96,198
1107,product-1107,96,154,203,130,49,148,51,95,214
1108,product-1108,149,178,58,114,46,233,72,31,93
1109,product-1109,62,108,163,131,75,62,8,31,152
1110,product-1110,180,232,125,172,186,199,184,134,194
1111,product-1111,117,193,88,62,34,112,139,132,238
1112,product-1112,212,264,87,126,200,165,77,104,72
1113,product-1113,193,264,131,112,98,122,148,189,77
1114,product-1114,207,259,124,74,123,45,78,59,136
1115,product-1115,134,198,151,89,247,92,109,72,57
1116,product-1116,84,166,84,208,40,108,2,57,117
1117,product-1117,74,116,90,105,161,40,172,59,127
1118,product-1118,27,77,39,112,136,39,141,136,61
1119,product-1119,123,137,125,23,151,154,104,217,35
1120,product-1120,179,264,183,67,89,89,164,69,50
1121,product-1121,72,132,121,121,106,215,68,184,192
1122,product-1122,255,255,178,86,260,47,171,99,125
1123,product-1123,119,120,167,70,144,146,88,177,97
1124,product-1124,71,96,216,69,122,160,228,261,162
1125,product-1125,187,195,67,202,216,88,136,140,26
1126,product-1126,155,181,200,101,195,93,14,159,76
1127,product-1127,202,203,160,191,50,159,151,109,191
1128,product-1128,87,140,28,87,62,22,98,179,204
1129,product-1129,177,195,71,140,166,152,31,154,147
1130,product-1130,100,149,194,214,118,203,230,11,98
1131,product-1131,217,292,78,119,27,78,143,85,93
1132,product-1132,173,260,182,25,166,171,36,138,215
1133,product-1133,158,212,106,195,24,57,57,104,49
1134,product-1134,55,119,99,224,98,145,103,82,39
1135,product-1135,45,129,95,75,11,119,194,110,148
1136,product-1136,119,206,218,141,226,82,99,32,40
1137,product-1137,41,50,126,176,215,25,240,211,24
1138,product-1138,160,161,110,196,75,161,85,11,239
1139,product-1139,43,95,107,124,201,172,98,114,166
1140,product-1140,111,126,118,89,27,80,177,178,122
1141,product-1141,196,223,168,205,80,47,150,178,164
1142,product-1142,52,130,129,77,203,196,73,82,188
1143,product-1143,78,131,116,102,186,170,180,190,213
1144,product-1144,189,256,193,25,203,51,96,118,113
1145,product-1145,167,221,153,218,36,191,32,102,185
1146,product-1146,229,295,19,50,114,120,35,164,35
1147,product-1147,192,239,211,55,146,104,128,192,207
