id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
2438,customer-2438,174,260,26,95,22,78,117,192,82
2439,customer-2439,96,167,176,171,158,200,173,156,163
2440,customer-2440,74,74,181,219,193,115,194,160,217
2441,customer-2441,14,29,131,101,102,84,31,120,155
2442,customer-2442,194,249,48,225,0,81,44,209,164
2443,customer-2443,93,184,49,122,192,259,158,205,129
2444,customer-2444,86,93,97,108,15,129,172,157,150
2445,customer-2445,207,227,57,111,229,127,161,67,246
2446,customer-2446,139,169,58,145,173,112,23,155,86
2447,customer-2447,143,170,30,152,260,140,229,177,128
2448,customer-2448,25,39,232,169,135,180,94,203,127
2449,customer-2449,209,250,60,178,88,41,167,62,39
2450,customer-2450,32,66,149,101,141,122,150,58,188
2451,customer-2451,162,230,33,74,53,66,124,101,193
2452,customer-2452,92,131,232,117,121,59,202,45,174
2453,customer-2453,93,108,169,220,152,110,52,111,139
2454,customer-2454,256,297,111,40,177,63,58,145,187
2455,customer-2455,139,192,50,169,151,32,175,70,90
2456,customer-2456,147,219,130,219,64,203,52,104,95
2457,customer-2457,96,123,44,22,83,127,87,7,113
2458,customer-2458,104,132,112,179,158,183,110,234,100
2459,customer-2459,9,79,145,128,134,123,165,128,102
2460,customer-2460,130,210,53,90,178,102,23,189,72
2461,customer-2461,132,201,95,87,166,166,160,112,237
2462,customer-2462,128,206,70,18,40,103,219,195,106
2463,customer-2463,100,154,65,256,116,30,68,139,73
2464,customer-2464,162,189,67,180,177,118,186,159,277
2465,customer-2465,184,271,135,154,78,255,146,148,37
2466,customer-2466,192,244,43,168,221,222,110,165,144
2467,customer-2467,214,280,190,101,120,85,249,66,185
2468,customer-2468,130,171,193,169,44,29,139,80,25
2469,customer-2469,92,165,184,96,70,99,43,50,169
2470,customer-2470,163,201,63,198,5,137,112,218,34
2471,customer-2471,96,157,197,203,159,192,49,150,29
2472,customer-2472,5,13,128,91,28,163,156,173,36
2473,customer-2473,127,192,89,61,93,15,21,37,199
2474,customer-2474,128,166,85,192,102,53,208,57,141
2475,customer-2475,112,147,175,68,205,114,98,136,198
2476,customer-2476,98,166,168,200,185,222,160,143,45
2477,customer-2477,155,191,134,129,56,218,54,19,109
2478,customer-2478,201,240,98,147,184,112,111,85,60
2479,customer-2479,105,143,155,192,164,102,189,129,199
2480,customer-2480,194,265,104,199,154,100,96,217,199
2481,customer-2481,184,258,96,115,142,142,78,237,164
2482,customer-2482,113,169,141,29,215,108,179,195,46
2483,customer-2483,211,221,172,113,133,61,147,40,153
2484,customer-2484,16,83,108,190,108,134,152,187,93
2485,customer-2485,40,121,113,202,104,208,214,152,143
2486,customer-2486,64,82,62,83,118,161,168,271,31
2487,customer-2487,203,279,149,162,230,236,34,57,99
2488,customer-2488,148,220,97,134,156,187,244,193,99
2489,customer-2489,182,215,132,13,194,204,53,113,75
2490,customer-2490,239,277,241,145,174,109,78,212,154
2491,customer-2491,139,153,75,14,208,50,156,219,200
2492,customer-2492,104,192,211,109,14,148,205,231,243
2493,customer-2493,34,93,198,7,122,111,103,27,166
2494,customer-2494,146,244,117,208,141,52,136,103,99
2495,customer-2495,84,89,70,203,115,181,58,198,150
2496,customer-2496,193,277,104,104,133,95,51,104,91
2497,customer-2497,125,158,94,106,246,64,161,57,183
2498,customer-2498,224,315,34,200,53,139,44,152,207
2499,customer-2499,107,185,111,154,99,193,147,22,196
2500,customer-2500,180,181,50,55,159,92,115,164,138
2501,customer-2501,68,97,186,255,47,83,206,185,90
2502,customer-2502,105,137,221,159,44,178,195,165,162
2503,customer-2503,155,222,137,202,167,158,115,210,74
2504,customer-2504,94,129,145,82,90,196,49,70,205
2505,customer-2505,168,252,73,40,219,63,231,185,47
2506,customer-2506,164,245,86,124,188,245,173,184,171
2507,customer-2507,149,184,210,5,93,82,122,192,148
2508,customer-2508,51,123,170,170,30,191,24,147,31
2509,customer-2509,25,46,81,172,123,60,47,193,213
2510,customer-2510,148,204,139,144,127,20,181,132,28
2511,customer-2511,111,138,190,153,42,68,174,171,166
2512,customer-2512,246,318,22,186,48,74,197,88,73
2513,customer-2513,72,81,88,56,146,150,56,112,186
2514,customer-2514,80,148,35,154,117,75,96,79,150
2515,customer-2515,191,210,101,55,105,115,38,116,121
2516,customer-2516,96,182,194,71,146,85,206,49,163
2517,customer-2517,203,293,170,117,238,203,161,258,155
2518,customer-2518,99,110,55,89,152,14,128,150,177
2519,customer-2519,105,192,67,72,20,44,55,157,211
2520,customer-2520,63,134,84,34,162,154,169,19,91
2521,customer-2521,109,187,132,81,30,72,69,149,50
2522,customer-2522,107,182,139,106,134,12,99,32,141
2523,customer-2523,23,112,83,200,113,116,100,128,209
2524,customer-2524,202,228,187,153,37,228,121,112,49
2525,customer-2525,144,233,4,188,125,69,152,94,137
2526,customer-2526,188,259,201,83,63,126,144,201,203
2527,customer-2527,154,245,196,25,180,143,59,34,137
2528,customer-2528,64,131,234,60,24,127,67,202,94
2529,customer-2529,124,147,113,179,187,15,146,67,160
2530,customer-2530,161,205,118,126,16,64,191,119,193
2531,customer-2531,2,42,144,92,88,90,183,138,151
2532,customer-2532,209,250,190,150,83,131,72,129,129
2533,customer-2533,14,99,124,58,157,142,49,202,236
2534,customer-2534,178,259,43,193,176,59,177,269,119
2535,customer-2535,165,244,216,58,72,47,193,122,65
2536,customer-2536,93,112,120,250,209,269,131,188,110
2537,customer-2537,83,159,41,102,204,74,53,34,90
2538,customer-2538,217,240,208,29,151,39,124,55,99
2539,customer-2539,161,231,158,137,188,181,66,143,159
2540,customer-2540,190,240,103,162,152,164,49,182,147
2541,customer-2541,200,230,111,132,54,55,81,61,108
2542,customer-2542,83,116,133,232,183,99,116,109,93
2543,customer-2543,149,204,144,150,49,99,178,71,75
2544,customer-2544,101,159,53,56,151,172,42,59,90
2545,customer-2545,230,323,34,115,136,101,170,249,261
2546,customer-2546,116,170,46,66,81,197,228,218,97
2547,customer-2547,154,227,80,147,152,108,217,55,45
2548,customer-2548,242,287,178,200,138,113,57,153,253
2549,customer-2549,169,204,174,118,179,174,103,43,45
2550,customer-2550,96,125,37,198,33,126,101,159,74
2551,customer-2551,149,160,205,21,137,61,114,86,97
2552,customer-2552,170,181,130,145,135,154,76,238,76
2553,customer-2553,76,102,85,124,162,173,60,108,144
2554,customer-2554,171,229,134,170,118,200,101,51,214
2555,customer-2555,173,221,4,159,131,117,191,69,122
2556,customer-2556,97,147,85,138,38,101,196,168,43
2557,customer-2557,42,97,103,214,100,141,119,25,203
2558,customer-2558,158,158,15,45,38,139,236,90,178
2559,customer-2559,91,142,244,67,97,124,167,179,14
2560,customer-2560,174,265,219,141,60,71,185,163,92
2561,customer-2561,212,296,126,45,202,72,150,5,230
2562,customer-2562,165,251,76,183,20,214,191,55,176
2563,customer-2563,61,142,153,66,189,111,127,43,55
2564,customer-2564,11,78,178,93,45,194,169,93,102
2565,customer-2565,112,168,177,145,191,194,69,185,114
2566,customer-2566,150,198,98,161,225,88,31,99,211
2567,customer-2567,217,246,45,181,162,195,42,184,33
2568,customer-2568,107,162,17,148,190,122,38,189,75
2569,customer-2569,17,60,233,133,75,9,199,62,161
2570,customer-2570,58,106,132,104,186,85,206,205,80
2571,customer-2571,178,250,180,60,161,170,34,126,149
2572,customer-2572,138,180,141,168,76,132,138,149,182
2573,customer-2573,109,161,207,240,180,104,168,138,98
2574,customer-2574,125,202,99,90,195,162,131,199,53
2575,customer-2575,178,230,129,33,186,129,11,89,219
2576,customer-2576,54,99,186,155,186,132,39,248,190
2577,customer-2577,67,133,120,43,58,192,108,94,213
2578,customer-2578,159,194,60,134,20,79,51,31,40
2579,customer-2579,124,207,69,192,204,148,83,134,187
2580,customer-2580,95,101,119,151,214,26,75,157,32
2581,customer-2581,206,212,197,139,76,61,50,152,25
2582,customer-2582,25,45,20,203,146,79,108,47,160
2583,customer-2583,25,38,176,124,67,114,221,125,192
2584,customer-2584,140,207,124,122,75,89,156,80,59
2585,customer-2585,96,167,131,109,121,212,280,16,241
2586,customer-2586,94,100,183,3,112,111,8,165,185
2587,customer-2587,36,123,19,76,203,110,53,132,160
2588,customer-2588,73,138,229,191,140,135,88,138,14
2589,customer-2589,161,200,188,124,140,106,68,84,148
2590,customer-2590,15,106,12,170,23,87,44,161,209
2591,customer-2591,219,284,70,142,168,185,81,61,173
2592,customer-2592,86,145,176,58,138,102,102,104,161
2593,customer-2593,162,203,121,173,77,215,78,76,139
2594,customer-2594,174,259,85,169,263,203,55,45,3
2595,customer-2595,177,248,218,134,190,89,159,47,165
2596,customer-2596,95,125,68,228,81,145,58,15,37
2597,customer-2597,194,216,160,49,59,155,152,87,60
2598,customer-2598,189,213,177,32,140,73,35,142,190
2599,customer-2599,100,165,122,81,104,190,191,104,203
2600,customer-2600,199,205,33,42,44,54,2,37,114
2601,customer-2601,90,141,186,127,173,37,19,36,55
2602,customer-2602,61,65,39,173,199,51,48,161,199
2603,customer-2603,197,253,82,67,124,33,20,173,101
2604,customer-2604,69,102,128,127,278,149,197,231,37
2605,customer-2605,66,98,171,44,221,55,165,70,244
2606,customer-2606,215,252,110,62,188,179,174,181,113
2607,customer-2607,35,90,151,106,132,134,179,169,2
2608,customer-2608,195,283,136,35,131,76,178,155,123
2609,customer-2609,234,250,169,152,87,164,202,96,139
2610,customer-2610,13,21,183,80,198,85,25,189,191
2611,customer-2611,258,274,130,114,209,76,150,130,163
2612,customer-2612,51,134,155,82,117,101,37,77,175
2613,customer-2613,126,137,117,66,181,247,169,117,8
2614,customer-2614,135,155,127,154,59,208,128,147,57
2615,customer-2615,28,81,51,191,56,25,65,78,75
2616,customer-2616,67,84,102,142,142,143,61,77,24
2617,customer-2617,122,140,38,200,219,78,56,75,64
2618,customer-2618,108,198,86,94,57,54,179,110,81
2619,customer-2619,119,141,201,191,71,145,97,168,71
2620,customer-2620,96,173,56,118,163,226,120,191,194
2621,customer-2621,21,56,167,94,125,25,41,159,82
2622,customer-2622,188,202,97,100,52,224,173,110,170
2623,customer-2623,112,144,174,155,244,74,56,92,62
2624,customer-2624,183,218,63,206,33,57,127,75,19
2625,customer-2625,166,228,140,159,266,132,199,190,202
2626,customer-2626,211,233,105,107,173,105,215,159,144
2627,customer-2627,133,135,62,32,168,214,233,172,94
2628,customer-2628,54,87,143,205,85,124,70,65,174
2629,customer-2629,105,132,103,158,70,88,49,101,162
2630,customer-2630,102,182,148,144,143,37,202,170,96
2631,customer-2631,230,317,125,116,145,157,117,15,116
2632,customer-2632,182,266,106,202,98,193,226,172,59
2633,customer-2633,132,140,51,194,42,116,133,165,129
2634,customer-2634,145,156,39,99,113,135,132,75,167
2635,customer-2635,179,230,3,12,148,195,89,111,46
2636,customer-2636,166,191,133,179,85,19,169,117,130
2637,customer-2637,201,205,165,58,125,171,45,60,158
2638,customer-2638,48,131,104,173,10,154,24,168,127
2639,customer-2639,66,121,61,185,37,153,41,31,173
2640,customer-2640,182,241,141,103,71,177,118,187,214
2641,customer-2641,161,209,151,164,221,107,151,99,227
2642,customer-2642,104,108,85,52,128,169,92,106,155
2643,customer-2643,37,78,119,126,184,183,178,96,144
2644,customer-2644,175,251,183,118,88,65,57,31,131
2645,customer-2645,137,147,56,180,167,130,129,91,196
2646,customer-2646,66,141,24,239,24,139,163,152,83
2647,customer-2647,191,209,105,162,202,112,67,240,171
2648,customer-2648,32,77,158,27,22,24,135,27,189
2649,customer-2649,53,136,138,57,170,98,24,87,32
2650,customer-2650,91,108,153,205,40,116,208,141,167
2651,customer-2651,108,187,125,219,150,177,155,102,108
2652,customer-2652,67,106,110,186,121,71,174,55,129
2653,customer-2653,210,257,171,185,205,72,151,216,72
2654,customer-2654,63,103,15,77,215,176,111,95,107
2655,customer-2655,77,155,34,158,107,104,102,33,43
2656,customer-2656,137,173,131,192,32,65,150,85,52
2657,customer-2657,206,212,90,252,239,141,163,126,242
2658,customer-2658,187,263,119,163,169,178,200,106,138
2659,customer-2659,216,283,176,127,191,171,106,228,107
2660,customer-2660,78,162,220,146,37,69,111,184,133
2661,customer-2661,179,218,83,26,47,232,33,61,131
2662,customer-2662,66,82,71,35,148,181,15,33,199
2663,customer-2663,56,144,15,57,60,100,20,167,184
2664,customer-2664,162,239,57,225,70,95,65,59,78
2665,customer-2665,188,207,127,54,172,148,28,49,40
2666,customer-2666,59,119,148,63,188,96,78,122,236
2667,customer-2667,174,220,185,10,177,15,135,9,113
2668,customer-2668,62,129,156,141,33,156,122,128,189
2669,customer-2669,53,66,160,226,200,83,77,86,192
2670,customer-2670,61,97,185,60,207,176,152,190,24
2671,customer-2671,204,224,109,81,187,105,104,201,62
2672,customer-2672,120,168,58,159,139,35,193,220,27
2673,customer-2673,177,234,101,154,137,166,58,42,129
2674,customer-2674,229,301,179,228,36,64,108,176,61
2675,customer-2675,93,104,164,114,193,61,72,178,196
2676,customer-2676,182,271,158,189,189,150,218,97,58
2677,customer-2677,102,146,121,72,48,176,132,126,18
2678,customer-2678,100,101,77,194,25,53,18,239,127
2679,customer-2679,191,269,52,221,146,84,136,68,106
2680,customer-2680,110,189,267,95,92,95,202,168,175
2681,customer-2681,95,135,176,176,40,108,72,97,89
2682,customer-2682,192,226,177,188,94,127,57,171,140
2683,customer-2683,176,205,18,206,25,86,128,64,193
2684,customer-2684,39,124,216,44,224,144,48,182,103
2685,customer-2685,232,318,263,50,133,146,192,206,19
2686,customer-2686,76,168,164,209,82,118,65,185,164
2687,customer-2687,40,42,162,50,140,164,35,200,129
2688,customer-2688,162,163,271,246,103,154,184,188,160
2689,customer-2689,142,212,41,230,146,132,114,52,44
2690,customer-2690,148,220,166,164,148,59,123,56,162
2691,customer-2691,116,164,130,100,187,128,190,153,87
2692,customer-2692,177,179,173,105,178,131,63,188,198
2693,customer-2693,193,199,29,83,186,124,9,221,96
2694,customer-2694,141,203,253,143,36,176,119,197,196
2695,customer-2695,185,262,130,118,211,219,184,195,246
2696,customer-2696,149,224,93,84,182,153,195,132,113
2697,customer-2697,191,273,107,70,120,130,41,172,159
2698,customer-2698,25,113,149,55,128,147,168,47,53
2699,customer-2699,113,159,60,153,116,123,50,175,32
2700,customer-2700,32,78,172,171,236,149,142,40,63
2701,customer-2701,27,108,115,69,110,163,73,67,123
2702,customer-2702,127,152,157,84,44,56,215,92,17
2703,customer-2703,166,196,88,102,134,165,217,143,76
2704,customer-2704,40,72,56,103,160,57,204,136,78
2705,customer-2705,71,140,186,125,29,50,56,68,179
2706,customer-2706,193,195,80,200,31,58,191,222,166
2707,customer-2707,130,192,65,141,160,222,81,175,176
2708,customer-2708,47,111,75,70,133,81,32,67,143
2709,customer-2709,74,140,94,63,212,103,160,83,54
2710,customer-2710,105,172,235,50,53,233,59,105,107
2711,customer-2711,79,148,127,208,184,177,121,155,223
2712,customer-2712,175,256,19,214,133,36,53,19,185
2713,customer-2713,126,136,198,81,101,47,65,114,195
2714,customer-2714,150,218,188,130,193,170,162,40,112
2715,customer-2715,86,91,188,57,161,150,152,135,113
2716,customer-2716,111,135,179,82,62,129,86,93,95
2717,customer-2717,152,206,113,97,148,33,143,51,76
2718,customer-2718,25,119,77,174,234,171,99,158,160
2719,customer-2719,51,111,83,192,47,253,108,42,146
2720,customer-2720,179,263,205,6,76,86,67,80,246
2721,customer-2721,75,115,43,136,79,148,43,73,187
2722,customer-2722,76,122,257,76,121,130,174,75,104
2723,customer-2723,224,251,46,140,91,115,96,151,125
2724,customer-2724,113,135,15,191,198,44,175,52,91
2725,customer-2725,156,175,156,172,222,195,194,32,182
2726,customer-2726,64,126,184,193,99,208,124,126,103
2727,customer-2727,59,59,186,77,84,236,13,90,113
2728,customer-2728,117,206,75,68,140,212,101,224,80
2729,customer-2729,130,169,105,216,196,156,205,57,38
2730,customer-2730,119,124,209,130,73,185,128,88,110
2731,customer-2731,106,182,63,57,145,64,76,114,119
2732,customer-2732,105,188,193,53,74,113,46,87,164
2733,customer-2733,79,120,32,173,87,159,181,145,174
2734,customer-2734,160,252,184,197,74,72,10,93,16
2735,customer-2735,160,214,91,132,86,195,157,115,50
2736,customer-2736,20,36,155,173,96,137,50,185,30
2737,customer-2737,202,245,59,139,62,69,143,241,141
2738,customer-2738,73,114,192,31,65,144,181,102,72
2739,customer-2739,52,72,63,106,71,123,152,45,80
2740,customer-2740,165,172,232,198,139,141,82,203,34
2741,customer-2741,152,222,165,31,66,123,106,254,47
2742,customer-2742,196,208,234,113,78,213,11,143,109
2743,customer-2743,175,198,78,79,70,159,34,57,160
2744,customer-2744,248,286,93,40,45,165,133,36,18
2745,customer-2745,194,248,40,43,252,63,71,119,64
2746,customer-2746,191,272,149,188,127,148,98,98,218
2747,customer-2747,32,52,121,196,1,96,210,75,168
2748,customer-2748,60,156,151,164,153,157,163,57,87
2749,customer-2749,41,122,33,151,2,27,241,97,80
2750,customer-2750,209,246,67,130,124,154,212,85,147
2751,customer-2751,64,68,185,50,233,166,179,39,180
2752,customer-2752,85,112,195,139,151,105,212,134,63
2753,customer-2753,170,235,145,264,111,109,222,69,114
2754,customer-2754,153,250,125,228,98,156,79,39,72
2755,customer-2755,57,72,89,21,194,84,153,28,87
2756,customer-2756,53,56,149,144,152,25,33,189,167
2757,customer-2757,95,147,39,66,64,193,68,151,168
2758,customer-2758,144,154,153,245,86,121,162,104,16
2759,customer-2759,171,248,187,76,165,54,111,95,142
2760,customer-2760,137,221,173,156,223,163,184,236,95
2761,customer-2761,150,224,204,201,6,93,40,242,196
2762,customer-2762,170,259,133,61,178,117,74,43,74
2763,customer-2763,221,254,92,21,10,210,107,127,49
2764,customer-2764,182,280,166,145,95,155,87,142,81
2765,customer-2765,144,181,52,250,92,88,81,163,155
2766,customer-2766,98,100,205,128,164,197,139,200,128
2767,customer-2767,85,115,134,121,165,164,225,97,48
2768,customer-2768,71,159,169,68,36,18,97,224,160
2769,customer-2769,88,134,22,203,177,147,4,202,92
2770,customer-2770,77,147,169,42,163,87,209,9,216
2771,customer-2771,99,199,153,204,88,125,148,76,106
2772,customer-2772,9,107,93,173,166,132,186,129,70
2773,customer-2773,176,188,34,78,183,150,224,112,65
2774,customer-2774,134,213,112,162,51,95,51,134,151
2775,customer-2775,124,148,54,191,161,179,190,197,114
2776,customer-2776,176,266,120,56,126,218,142,7,7
2777,customer-2777,38,102,213,64,221,70,153,171,98
2778,customer-2778,127,180,120,198,203,135,204,133,211
2779,customer-2779,25,66,99,39,131,160,68,182,182
2780,customer-2780,150,198,191,101,90,25,138,27,123
2781,customer-2781,95,160,239,205,123,116,84,112,95
2782,customer-2782,238,317,132,164,160,110,70,223,107
2783,customer-2783,29,89,17,29,134,44,107,68,225
2784,customer-2784,51,142,49,157,184,121,267,39,36
2785,customer-2785,34,84,118,195,96,121,188,117,62
2786,customer-2786,198,222,111,150,150,110,177,18,248
2787,customer-2787,173,244,197,123,105,195,209,23,114
2788,customer-2788,67,159,230,231,167,170,96,223,166
2789,customer-2789,85,125,171,113,168,84,175,137,59
2790,customer-2790,97,143,29,105,82,194,236,228,116
2791,customer-2791,170,232,129,90,109,110,143,6,193
2792,customer-2792,139,145,168,137,130,149,127,23,201
2793,customer-2793,254,262,36,54,58,107,4,152,114
2794,customer-2794,133,201,97,164,93,181,154,100,195
2795,customer-2795,229,285,173,63,177,149,27,146,68
2796,customer-2796,126,171,179,122,169,176,1,89,97
2797,customer-2797,194,260,178,118,95,247,245,80,137
2798,customer-2798,92,95,150,127,124,214,237,62,218
2799,customer-2799,252,321,244,146,105,98,18,187,187
2800,customer-2800,187,194,156,169,140,70,135,221,118
2801,customer-2801,30,35,117,34,155,53,147,202,82
2802,customer-2802,69,148,148,89,28,52,103,128,121
2803,customer-2803,79,104,79,61,157,27,174,202,71
2804,customer-2804,207,236,121,162,120,218,93,198,143
2805,customer-2805,198,255,139,111,60,263,213,167,13
2806,customer-2806,231,259,276,161,23,79,121,142,175
2807,customer-2807,175,207,204,26,125,57,89,189,162
2808,customer-2808,30,68,67,140,17,64,82,120,42
2809,customer-2809,221,300,147,72,189,88,129,170,74
2810,customer-2810,22,56,69,59,91,183,108,52,120
2811,customer-2811,128,193,144,190,112,187,127,116,70
2812,customer-2812,161,227,33,104,84,57,93,145,200
2813,customer-2813,66,126,184,236,39,180,81,59,140
2814,customer-2814,140,197,152,96,168,94,139,77,73
2815,customer-2815,31,94,73,90,146,162,77,56,66
2816,customer-2816,44,63,16,99,202,186,129,102,148
2817,customer-2817,93,161,179,221,159,183,66,233,203
2818,customer-2818,119,186,118,211,243,142,141,141,115
2819,customer-2819,216,286,189,137,131,187,190,102,113
2820,customer-2820,195,239,137,113,162,199,138,195,130
2821,customer-2821,153,227,137,203,237,101,43,15,101
2822,customer-2822,84,100,79,147,64,224,185,62,202
2823,customer-2823,190,204,122,132,153,35,207,41,107
2824,customer-2824,184,211,108,217,178,97,109,99,163
2825,customer-2825,145,234,159,106,86,151,83,57,123
2826,customer-2826,179,232,29,45,223,89,67,123,65
2827,customer-2827,238,321,103,176,39,119,109,96,122
2828,customer-2828,81,85,62,61,191,69,37,262,145
2829,customer-2829,61,87,229,81,83,183,198,84,111
2830,customer-2830,22,93,36,82,77,110,102,250,153
2831,customer-2831,32,112,180,34,7,122,225,4,181
2832,customer-2832,163,168,146,195,79,137,201,76,101
2833,customer-2833,85,144,194,218,69,162,184,189,184
2834,customer-2834,194,225,241,122,54,189,90,152,124
2835,customer-2835,86,145,88,173,201,24,150,141,136
2836,customer-2836,205,208,46,191,196,117,50,156,29
2837,customer-2837,82,164,146,36,243,147,131,230,154
2838,customer-2838,60,87,228,125,82,217,139,122,117
2839,customer-2839,55,121,202,157,78,104,210,224,35
2840,customer-2840,74,126,262,66,116,143,229,31,164
2841,customer-2841,209,255,145,182,62,100,54,164,72
2842,customer-2842,120,197,131,21,144,94,166,150,195
2843,customer-2843,93,114,99,207,164,86,16,140,205
2844,customer-2844,221,232,150,134,58,124,212,200,85
2845,customer-2845,230,305,115,39,83,166,31,231,166
2846,customer-2846,114,187,105,163,11,205,271,149,48
2847,customer-2847,124,135,126,139,85,173,234,159,154
2848,customer-2848,177,259,52,197,250,156,39,192,24
2849,customer-2849,155,184,8,37,37,154,134,52,20
2850,customer-2850,137,193,104,124,200,177,233,171,147
2851,customer-2851,102,114,16,181,224,175,96,111,99
2852,customer-2852,197,293,153,43,166,221,140,201,258
2853,customer-2853,45,60,100,160,162,102,171,10,63
2854,customer-2854,91,188,25,183,182,203,165,115,161
2855,customer-2855,146,221,73,184,47,75,33,65,198
2856,customer-2856,120,175,257,146,209,227,18,177,39
2857,customer-2857,195,223,108,87,61,113,73,58,81
2858,customer-2858,145,205,265,206,53,26,23,189,157
2859,customer-2859,169,256,240,204,114,88,188,101,144
2860,customer-2860,102,176,92,225,176,56,67,116,185
2861,customer-2861,41,125,70,184,109,200,168,44,50
2862,customer-2862,147,147,91,53,31,129,155,68,153
2863,customer-2863,69,149,82,209,118,163,101,93,20
2864,customer-2864,144,224,199,90,207,190,219,235,238
2865,customer-2865,95,175,117,11,101,82,150,167,137
2866,customer-2866,94,141,82,190,94,88,197,118,70
2867,customer-2867,41,139,85,201,203,219,127,83,48
2868,customer-2868,93,174,143,47,154,113,58,165,101
2869,customer-2869,158,210,95,49,44,180,71,165,130
2870,customer-2870,224,232,108,195,72,31,72,37,47
2871,customer-2871,86,158,44,126,90,182,202,179,218
2872,customer-2872,240,246,159,173,229,20,170,106,182
2873,customer-2873,67,103,222,100,222,105,85,55,198
2874,customer-2874,175,227,201,181,137,123,211,132,180
2875,customer-2875,57,108,140,200,187,81,118,137,203
2876,customer-2876,58,84,198,11,89,62,171,123,50
2877,customer-2877,213,249,50,104,209,122,200,202,184
2878,customer-2878,101,169,124,77,179,146,124,180,84
2879,customer-2879,26,73,196,83,43,41,77,131,235
2880,customer-2880,208,284,129,135,191,45,197,42,119
2881,customer-2881,96,143,96,234,69,122,184,172,146
2882,customer-2882,187,252,98,91,31,65,223,133,69
2883,customer-2883,77,100,212,92,23,52,90,58,69
2884,customer-2884,96,105,102,215,88,78,162,98,105
2885,customer-2885,58,146,66,211,123,47,257,87,44
2886,customer-2886,119,185,106,213,90,193,245,59,73
2887,customer-2887,220,262,187,223,107,96,69,54,137
2888,customer-2888,91,183,164,149,183,34,106,70,156
2889,customer-2889,237,258,170,131,29,52,205,48,57
2890,customer-2890,157,167,71,31,115,95,70,163,193
2891,customer-2891,18,57,165,146,70,163,193,165,196
2892,customer-2892,10,51,184,85,191,19,230,145,172
2893,customer-2893,11,22,210,89,207,39,149,148,19
2894,customer-2894,110,177,213,94,211,22,183,190,151
2895,customer-2895,12,87,52,73,244,123,199,89,269
2896,customer-2896,56,138,139,253,207,177,38,222,54
2897,customer-2897,160,168,187,90,6,211,121,4,167
2898,customer-2898,83,169,124,65,82,201,165,97,235
2899,customer-2899,24,76,61,205,137,174,59,45,50
2900,customer-2900,55,113,214,206,87,133,143,166,223
2901,customer-2901,240,289,200,91,203,241,171,100,65
2902,customer-2902,14,73,63,240,82,66,124,271,63
2903,customer-2903,108,164,91,221,70,116,210,98,199
2904,customer-2904,85,172,44,147,51,181,263,172,187
2905,customer-2905,215,277,64,38,69,52,95,113,139
2906,customer-2906,101,127,40,195,146,132,140,88,131
2907,customer-2907,121,124,50,51,72,79,123,202,14
2908,customer-2908,27,68,94,200,237,142,135,80,34
2909,customer-2909,131,221,25,202,47,91,226,112,245
2910,customer-2910,204,288,108,70,205,158,26,148,168
2911,customer-2911,111,122,140,161,149,163,229,95,29
2912,customer-2912,194,222,88,71,170,203,60,59,182
2913,customer-2913,73,118,115,208,33,79,92,183,32
2914,customer-2914,187,232,34,130,174,102,81,198,110
2915,customer-2915,94,114,21,75,138,122,50,174,209
2916,customer-2916,183,183,226,100,203,62,160,157,122
2917,customer-2917,130,157,40,21,242,23,138,111,216
2918,customer-2918,24,24,277,14,174,204,41,205,107
2919,customer-2919,102,160,154,67,150,219,91,256,57
2920,customer-2920,137,221,117,158,198,144,151,158,111
2921,customer-2921,183,276,81,83,86,187,50,91,135
2922,customer-2922,115,138,162,19,195,162,196,174,134
2923,customer-2923,227,261,37,28,82,159,64,77,177
2924,customer-2924,249,309,157,171,186,161,82,152,44
2925,customer-2925,197,206,139,63,139,41,168,115,58
2926,customer-2926,90,106,17,162,119,103,135,191,36
2927,customer-2927,133,208,173,51,35,38,53,163,72
2928,customer-2928,110,140,119,68,78,42,109,195,4
2929,customer-2929,203,263,144,205,222,88,156,14,50
2930,customer-2930,182,192,120,286,104,171,79,46,150
2931,customer-2931,127,214,140,83,181,3,129,83,46
2932,customer-2932,117,131,230,159,171,208,87,166,91
2933,customer-2933,198,293,92,64,189,150,61,72,139
2934,customer-2934,249,313,196,71,98,218,216,105,109
2935,customer-2935,259,305,48,203,120,151,88,83,75
2936,customer-2936,144,186,48,68,198,112,157,51,28
2937,customer-2937,130,198,65,79,81,195,92,172,71
2938,customer-2938,97,147,162,229,101,144,89,199,159
2939,customer-2939,146,202,116,68,122,72,111,35,126
2940,customer-2940,190,217,41,18,81,281,185,83,153
2941,customer-2941,68,147,160,201,88,71,132,117,53
2942,customer-2942,170,236,161,120,45,113,22,29,175
2943,customer-2943,107,158,163,243,76,101,124,198,120
2944,customer-2944,252,287,216,48,231,52,46,159,17
2945,customer-2945,29,58,144,268,126,100,11,102,193
2946,customer-2946,231,309,197,231,222,100,173,93,222
2947,customer-2947,68,150,99,147,37,46,63,144,42
2948,customer-2948,105,123,156,33,150,33,108,120,102
2949,customer-2949,199,201,97,73,81,111,118,146,19
2950,customer-2950,11,29,89,171,192,120,142,121,147
2951,customer-2951,71,129,199,75,113,145,112,200,171
2952,customer-2952,99,109,209,197,129,163,88,217,35
2953,customer-2953,127,210,68,80,90,114,57,39,152
