id,label,ts_in,ts_out,dim_0,dim_1
997,product-997,93,170,38,166
998,product-998,120,138,79,119
999,product-999,94,136,56,223
1000,product-1000,197,273,115,121
1001,product-1001,83,94,145,105
1002,product-1002,147,201,172,46
1003,product-1003,109,176,150,184
1004,product-1004,3,24,201,128
1005,product-1005,144,210,73,197
1006,product-1006,197,199,48,151
1007,product-1007,141,161,47,142
1008,product-1008,49,105,174,24
1009,product-1009,65,100,180,39
1010,product-1010,62,73,119,216
1011,product-1011,49,116,194,233
1012,product-1012,139,222,164,67
1013,product-1013,143,196,121,115
1014,product-1014,233,324,110,196
1015,product-1015,103,146,88,170
1016,product-1016,22,28,163,166
1017,product-1017,59,139,95,225
1018,product-1018,105,176,127,163
1019,product-1019,130,183,197,110
1020,product-1020,29,51,43,145
1021,product-1021,69,117,176,167
1022,product-1022,70,86,78,99
1023,product-1023,51,73,36,65
1024,product-1024,157,167,140,187
1025,product-1025,103,177,92,96
1026,product-1026,218,236,110,148
1027,product-1027,201,245,108,96
1028,product-1028,56,73,72,188
1029,product-1029,224,255,138,213
1030,product-1030,163,223,85,62
1031,product-1031,232,285,135,186
1032,product-1032,164,220,125,99
1033,product-1033,76,94,69,107
1034,product-1034,190,252,174,80
1035,product-1035,81,169,209,6
1036,product-1036,70,100,233,100
1037,product-1037,104,191,147,205
1038,product-1038,46,61,171,241
1039,product-1039,51,122,126,90
1040,product-1040,39,72,111,116
1041,product-1041,164,167,178,201
1042,product-1042,119,195,61,140
1043,product-1043,113,136,223,183
1044,product-1044,112,190,101,87
1045,product-1045,185,185,173,51
1046,product-1046,74,159,240,109
1047,product-1047,36,83,52,103
1048,product-1048,34,40,192,204
1049,product-1049,55,73,175,62
1050,product-1050,108,201,68,210
1051,product-1051,248,283,78,29
1052,product-1052,90,116,118,97
1053,product-1053,78,99,167,146
1054,product-1054,140,147,120,133
1055,product-1055,186,242,86,192
1056,product-1056,187,249,112,219
1057,product-1057,95,171,246,74
1058,product-1058,218,244,175,138
1059,product-1059,46,97,133,237
1060,product-1060,170,253,91,79
1061,product-1061,201,232,214,219
1062,product-1062,197,285,194,111
1063,product-1063,63,81,192,235
1064,product-1064,15,110,132,118
1065,product-1065,169,200,184,98
1066,product-1066,182,210,164,103
1067,product-1067,217,291,88,217
1068,product-1068,96,120,101,211
1069,product-1069,109,119,77,144
1070,product-1070,51,92,208,194
1071,product-1071,183,238,218,166
1072,product-1072,143,232,171,187
1073,product-1073,43,71,67,229
1074,product-1074,141,197,84,171
1075,product-1075,125,187,146,21
1076,product-1076,90,125,195,47
1077,product-1077,75,150,24,104
1078,product-1078,143,152,86,113
1079,product-1079,183,250,177,91
1080,product-1080,126,129,104,114
1081,product-1081,187,231,157,64
1082,product-1082,78,112,136,217
1083,product-1083,105,136,38,77
1084,product-1084,109,144,58,244
1085,product-1085,194,220,42,69
1086,product-1086,32,41,160,188
1087,product-1087,24,69,125,22
1088,product-1088,147,217,253,56
1089,product-1089,168,215,183,178
1090,product-1090,187,275,66,157
1091,product-1091,175,246,57,82
1092,product-1092,123,169,139,193
1093,product-1093,134,231,222,109
1094,product-1094,140,157,99,157
1095,product-1095,108,182,56,202
1096,product-1096,188,240,136,160
1097,product-1097,164,203,165,96
1098,product-1098,58,72,173,65
1099,product-1099,101,161,132,174
1100,product-1100,55,67,262,176
1101,product-1101,186,253,41,103
1102,product-1102,29,94,240,186
1103,product-1103,132,191,164,193
1104,product-1104,134,194,109,173
1105,product-1105,72,73,129,65
1106,product-1106,230,249,225,152
1107,product-1107,27,81,112,82
1108,product-1108,32,52,108,185
1109,product-1109,52,111,167,159
1110,product-1110,36,68,107,80
1111,product-1111,143,207,117,18
1112,product-1112,89,112,119,154
1113,product-1113,193,250,75,90
1114,product-1114,40,73,194,44
1115,product-1115,186,253,93,193
1116,product-1116,145,165,178,135
1117,product-1117,187,268,116,123
1118,product-1118,180,191,196,63
1119,product-1119,47,47,153,26
1120,product-1120,162,205,68,165
1121,product-1121,201,219,63,68
1122,product-1122,34,78,82,188
1123,product-1123,208,267,129,56
1124,product-1124,38,72,57,86
1125,product-1125,103,139,116,91
1126,product-1126,202,267,102,223
1127,product-1127,159,185,168,121
1128,product-1128,169,226,193,163
1129,product-1129,183,186,237,100
1130,product-1130,177,232,87,54
1131,product-1131,73,155,111,123
1132,product-1132,103,155,215,210
1133,product-1133,182,245,188,163
1134,product-1134,37,68,149,83
1135,product-1135,166,228,145,115
1136,product-1136,97,138,66,130
1137,product-1137,223,247,158,228
1138,product-1138,189,228,78,91
1139,product-1139,78,161,93,189
1140,product-1140,85,125,223,124
1141,product-1141,122,180,197,126
1142,product-1142,85,153,162,87
1143,product-1143,166,248,102,36
1144,product-1144,210,287,134,130
1145,product-1145,76,131,35,177
1146,product-1146,150,178,27,190
1147,product-1147,80,179,186,143
1148,product-1148,203,253,217,120
1149,product-1149,27,27,163,29
1150,product-1150,198,235,226,20
1151,product-1151,64,98,61,146
1152,product-1152,11,54,26,168
1153,product-1153,168,193,215,170
1154,product-1154,96,171,227,208
1155,product-1155,52,106,173,191
1156,product-1156,115,193,27,261
1157,product-1157,87,127,231,118
1158,product-1158,86,107,157,79
1159,product-1159,67,74,122,33
1160,product-1160,72,152,151,88
1161,product-1161,120,136,93,17
1162,product-1162,95,111,256,198
1163,product-1163,34,38,137,133
1164,product-1164,158,176,225,92
1165,product-1165,258,258,193,32
1166,product-1166,138,190,214,174
1167,product-1167,75,153,163,60
1168,product-1168,138,195,171,254
1169,product-1169,76,143,215,74
1170,product-1170,190,259,78,192
1171,product-1171,125,163,268,124
1172,product-1172,26,87,82,115
1173,product-1173,71,72,125,188
1174,product-1174,62,126,167,239
1175,product-1175,149,176,67,204
1176,product-1176,158,190,93,45
1177,product-1177,184,259,110,32
1178,product-1178,222,304,163,68
1179,product-1179,110,182,171,154
1180,product-1180,72,140,84,201
1181,product-1181,198,202,61,104
1182,product-1182,142,146,210,125
1183,product-1183,117,135,61,45
1184,product-1184,102,124,173,101
1185,product-1185,58,60,160,165
1186,product-1186,120,190,186,200
1187,product-1187,111,151,146,52
1188,product-1188,69,125,205,171
1189,product-1189,147,162,119,134
1190,product-1190,220,306,68,77
1191,product-1191,125,211,169,198
1192,product-1192,244,287,101,110
1193,product-1193,115,161,128,81
1194,product-1194,176,227,223,102
1195,product-1195,145,182,62,19
1196,product-1196,26,86,35,125
1197,product-1197,191,267,212,151
1198,product-1198,201,218,177,230
1199,product-1199,37,74,38,178
1200,product-1200,126,181,134,37
1201,product-1201,21,33,87,182
1202,product-1202,77,132,209,108
1203,product-1203,167,257,33,203
1204,product-1204,38,82,142,133
1205,product-1205,188,261,174,150
1206,product-1206,65,68,91,60
1207,product-1207,146,189,218,158
1208,product-1208,30,93,164,44
1209,product-1209,123,164,40,123
1210,product-1210,207,303,60,171
1211,product-1211,143,202,43,6
1212,product-1212,67,162,127,188
1213,product-1213,109,139,41,59
1214,product-1214,87,97,168,26
1215,product-1215,184,223,42,131
1216,product-1216,223,227,98,204
1217,product-1217,245,305,11,142
1218,product-1218,48,119,127,161
1219,product-1219,114,144,141,96
1220,product-1220,141,220,186,124
1221,product-1221,133,211,180,95
1222,product-1222,91,176,61,193
1223,product-1223,180,225,68,108
1224,product-1224,149,240,66,225
1225,product-1225,202,282,60,111
1226,product-1226,157,230,78,154
1227,product-1227,179,196,137,226
1228,product-1228,157,231,203,256
1229,product-1229,203,288,189,96
1230,product-1230,171,256,40,121
1231,product-1231,119,204,130,107
1232,product-1232,219,261,199,45
1233,product-1233,112,121,53,78
1234,product-1234,148,161,140,189
1235,product-1235,147,223,185,116
1236,product-1236,177,188,140,143
1237,product-1237,94,184,144,97
1238,product-1238,168,197,166,35
1239,product-1239,190,270,225,75
1240,product-1240,138,202,75,83
1241,product-1241,53,95,63,96
1242,product-1242,127,131,20,100
1243,product-1243,147,170,203,104
1244,product-1244,75,154,95,147
1245,product-1245,90,156,217,269
1246,product-1246,90,145,150,146
1247,product-1247,87,90,36,121
1248,product-1248,230,288,40,200
1249,product-1249,208,296,132,75
1250,product-1250,127,190,179,105
1251,product-1251,183,225,81,124
1252,product-1252,49,104,80,164
1253,product-1253,41,114,121,35
1254,product-1254,161,206,107,153
1255,product-1255,148,173,121,169
1256,product-1256,133,210,105,157
1257,product-1257,174,178,139,192
1258,product-1258,214,304,21,29
1259,product-1259,75,146,79,145
1260,product-1260,22,90,208,119
1261,product-1261,36,90,44,176
1262,product-1262,209,266,124,197
1263,product-1263,199,212,59,228
1264,product-1264,97,164,59,140
1265,product-1265,191,245,75,112
1266,product-1266,129,129,172,131
1267,product-1267,90,112,86,163
1268,product-1268,63,119,97,202
1269,product-1269,137,200,197,208
1270,product-1270,89,160,117,47
1271,product-1271,68,155,195,206
1272,product-1272,73,104,200,56
1273,product-1273,134,194,193,121
1274,product-1274,94,183,126,185
1275,product-1275,160,234,58,136
1276,product-1276,187,202,3,76
1277,product-1277,39,61,144,186
1278,product-1278,189,255,155,127
1279,product-1279,74,121,80,144
1280,product-1280,213,264,207,74
1281,product-1281,184,272,249,197
1282,product-1282,120,183,110,154
1283,product-1283,58,129,119,213
1284,product-1284,217,310,162,255
1285,product-1285,214,293,126,54
1286,product-1286,223,316,67,61
1287,product-1287,148,208,55,72
1288,product-1288,110,154,100,175
1289,product-1289,186,212,144,208
1290,product-1290,65,142,161,82
1291,product-1291,6,49,53,65
1292,product-1292,193,213,188,200
1293,product-1293,23,34,191,190
1294,product-1294,199,253,80,84
1295,product-1295,89,177,197,193
1296,product-1296,168,246,226,144
1297,product-1297,210,300,131,187
1298,product-1298,164,167,151,25
1299,product-1299,90,108,81,100
1300,product-1300,191,214,108,41
1301,product-1301,59,126,101,22
1302,product-1302,53,111,217,170
1303,product-1303,115,156,150,167
1304,product-1304,142,150,25,54
1305,product-1305,67,137,86,70
1306,product-1306,153,219,85,185
1307,product-1307,109,142,68,193
1308,product-1308,40,120,91,42
1309,product-1309,208,296,105,146
1310,product-1310,218,226,172,156
1311,product-1311,150,155,54,201
1312,product-1312,90,134,136,158
1313,product-1313,158,186,101,237
1314,product-1314,128,142,205,77
1315,product-1315,183,256,101,180
1316,product-1316,179,269,123,185
1317,product-1317,182,254,161,37
1318,product-1318,208,213,143,103
1319,product-1319,131,211,129,185
1320,product-1320,67,71,187,78
1321,product-1321,47,81,57,212
1322,product-1322,19,22,117,101
1323,product-1323,252,283,79,145
1324,product-1324,152,212,219,101
1325,product-1325,227,270,154,118
1326,product-1326,121,202,156,204
1327,product-1327,62,127,128,232
1328,product-1328,197,250,51,145
1329,product-1329,36,94,127,164
1330,product-1330,124,169,239,156
1331,product-1331,10,56,53,195
1332,product-1332,32,100,48,149
1333,product-1333,122,205,120,67
1334,product-1334,180,254,93,144
1335,product-1335,106,146,101,217
1336,product-1336,63,87,69,29
1337,product-1337,7,91,233,160
1338,product-1338,167,252,28,162
1339,product-1339,32,89,193,167
1340,product-1340,206,215,132,170
1341,product-1341,189,241,128,123
1342,product-1342,214,261,53,205
1343,product-1343,168,224,41,123
1344,product-1344,233,308,151,39
1345,product-1345,125,176,174,64
1346,product-1346,34,123,217,177
1347,product-1347,117,195,121,236
1348,product-1348,16,41,90,17
1349,product-1349,196,214,190,188
1350,product-1350,173,253,44,143
1351,product-1351,159,180,101,71
1352,product-1352,231,239,47,184
1353,product-1353,86,160,111,189
1354,product-1354,107,153,164,113
1355,product-1355,160,224,65,203
1356,product-1356,56,70,31,149
1357,product-1357,52,91,57,192
1358,product-1358,167,207,96,191
1359,product-1359,185,254,104,80
1360,product-1360,194,267,161,228
1361,product-1361,185,261,126,62
1362,product-1362,168,257,103,123
1363,product-1363,76,150,162,74
1364,product-1364,66,102,232,198
1365,product-1365,178,223,82,90
1366,product-1366,106,168,192,81
1367,product-1367,30,48,158,149
1368,product-1368,87,88,103,61
1369,product-1369,201,205,158,199
1370,product-1370,176,258,203,207
1371,product-1371,60,103,130,122
1372,product-1372,204,262,67,69
1373,product-1373,177,214,189,87
1374,product-1374,46,55,134,148
1375,product-1375,135,162,166,55
1376,product-1376,40,89,78,79
1377,product-1377,190,247,102,215
1378,product-1378,84,106,188,178
1379,product-1379,89,109,159,175
1380,product-1380,93,148,113,85
1381,product-1381,130,152,16,95
1382,product-1382,128,201,217,123
1383,product-1383,106,138,185,139
1384,product-1384,139,202,43,157
1385,product-1385,110,184,92,120
1386,product-1386,54,98,65,52
1387,product-1387,192,205,82,207
1388,product-1388,191,248,29,224
1389,product-1389,60,103,163,206
1390,product-1390,1,70,58,244
1391,product-1391,201,239,201,142
1392,product-1392,112,163,189,177
1393,product-1393,148,168,47,63
1394,product-1394,21,110,165,67
1395,product-1395,106,198,116,157
1396,product-1396,33,113,112,91
1397,product-1397,95,113,170,16
1398,product-1398,144,181,108,102
1399,product-1399,78,170,241,95
1400,product-1400,15,27,157,142
1401,product-1401,152,210,199,25
1402,product-1402,59,69,110,115
1403,product-1403,168,237,160,120
1404,product-1404,129,201,161,113
1405,product-1405,90,114,79,198
1406,product-1406,169,184,219,118
1407,product-1407,92,147,77,204
1408,product-1408,44,97,179,38
1409,product-1409,158,216,115,57
1410,product-1410,150,179,229,138
1411,product-1411,159,170,74,22
1412,product-1412,177,277,39,78
1413,product-1413,80,152,114,124
1414,product-1414,156,231,37,22
1415,product-1415,243,268,216,190
1416,product-1416,45,84,277,83
1417,product-1417,169,199,111,86
1418,product-1418,237,252,94,190
1419,product-1419,57,125,24,82
1420,product-1420,81,102,146,35
1421,product-1421,242,253,107,174
1422,product-1422,67,117,140,118
1423,product-1423,95,179,104,151
1424,product-1424,193,282,48,22
1425,product-1425,133,210,12,33
1426,product-1426,162,164,45,100
1427,product-1427,177,223,130,162
1428,product-1428,206,233,71,176
1429,product-1429,139,165,200,151
1430,product-1430,34,77,75,187
1431,product-1431,180,194,192,229
1432,product-1432,167,222,203,70
1433,product-1433,105,168,220,38
1434,product-1434,55,135,57,120
1435,product-1435,134,192,153,107
1436,product-1436,147,157,130,145
1437,product-1437,190,257,208,123
1438,product-1438,199,245,164,224
1439,product-1439,245,323,270,189
1440,product-1440,98,190,156,246
1441,product-1441,142,224,158,166
1442,product-1442,201,205,173,170
1443,product-1443,91,184,57,134
1444,product-1444,109,150,107,135
1445,product-1445,63,134,187,10
1446,product-1446,173,216,88,91
1447,product-1447,163,221,114,160
1448,product-1448,201,248,124,36
1449,product-1449,122,173,101,163
1450,product-1450,141,173,36,156
1451,product-1451,152,188,151,125
1452,product-1452,197,222,144,98
1453,product-1453,163,252,22,66
1454,product-1454,173,201,253,75
1455,product-1455,203,218,205,198
1456,product-1456,189,211,78,68
1457,product-1457,85,173,176,149
1458,product-1458,148,197,44,134
1459,product-1459,144,172,68,168
1460,product-1460,179,209,251,180
1461,product-1461,131,189,167,108
1462,product-1462,141,160,113,98
1463,product-1463,88,105,142,168
1464,product-1464,196,268,151,121
1465,product-1465,193,234,199,94
1466,product-1466,18,109,142,116
1467,product-1467,54,107,166,122
1468,product-1468,102,113,185,21
1469,product-1469,143,160,191,195
1470,product-1470,114,160,32,246
1471,product-1471,239,318,133,84
1472,product-1472,123,143,127,96
1473,product-1473,153,219,96,90
1474,product-1474,55,60,62,146
1475,product-1475,146,188,24,208
1476,product-1476,30,111,100,139
1477,product-1477,137,185,35,192
1478,product-1478,113,143,185,58
1479,product-1479,29,121,7,207
1480,product-1480,32,108,52,59
1481,product-1481,174,174,93,155
1482,product-1482,196,220,208,160
1483,product-1483,117,167,127,123
1484,product-1484,44,47,59,231
1485,product-1485,59,104,70,163
1486,product-1486,73,145,42,97
1487,product-1487,92,104,188,101
1488,product-1488,160,213,180,95
1489,product-1489,103,129,160,18
1490,product-1490,201,235,57,44
1491,product-1491,30,99,125,54
1492,product-1492,125,139,203,13
1493,product-1493,127,182,59,213
1494,product-1494,117,191,213,105
1495,product-1495,118,186,38,9
1496,product-1496,113,126,41,175
1497,product-1497,150,222,13,178
1498,product-1498,159,183,163,172
1499,product-1499,105,183,114,126
1500,product-1500,122,135,90,230
1501,product-1501,141,180,135,180
1502,product-1502,130,157,24,257
1503,product-1503,181,181,22,182
1504,product-1504,8,12,201,188
1505,product-1505,137,229,160,202
1506,product-1506,145,146,148,89
1507,product-1507,163,203,127,212
1508,product-1508,169,207,219,56
1509,product-1509,57,106,47,133
1510,product-1510,30,56,202,62
1511,product-1511,50,120,144,100
1512,product-1512,102,151,128,116
1513,product-1513,185,259,99,22
1514,product-1514,190,290,181,171
1515,product-1515,48,102,29,145
1516,product-1516,126,135,144,129
1517,product-1517,61,156,119,27
1518,product-1518,105,168,24,233
1519,product-1519,210,280,54,159
1520,product-1520,63,130,102,42
1521,product-1521,159,249,118,72
1522,product-1522,158,212,128,204
1523,product-1523,118,205,57,202
1524,product-1524,161,249,135,214
1525,product-1525,228,280,197,95
1526,product-1526,91,128,74,198
1527,product-1527,115,189,14,139
1528,product-1528,184,186,183,23
1529,product-1529,148,235,91,53
1530,product-1530,11,25,156,82
1531,product-1531,76,164,102,115
1532,product-1532,281,319,95,113
1533,product-1533,116,145,185,94
1534,product-1534,217,230,107,98
1535,product-1535,62,91,116,224
1536,product-1536,77,84,176,100
1537,product-1537,81,120,122,202
1538,product-1538,74,163,187,115
1539,product-1539,78,130,152,23
1540,product-1540,98,120,204,93
1541,product-1541,238,277,57,55
1542,product-1542,60,118,208,48
1543,product-1543,155,207,95,64
1544,product-1544,70,151,187,185
1545,product-1545,117,185,253,27
1546,product-1546,97,133,86,147
1547,product-1547,106,197,97,115
1548,product-1548,180,233,104,208
1549,product-1549,259,275,185,165
1550,product-1550,145,216,116,67
1551,product-1551,82,159,42,21
1552,product-1552,160,237,130,64
1553,product-1553,43,62,90,189
1554,product-1554,182,190,57,175
1555,product-1555,188,277,188,68
1556,product-1556,4,68,21,154
1557,product-1557,152,171,191,181
1558,product-1558,88,151,43,3
1559,product-1559,203,276,239,135
1560,product-1560,103,127,42,141
1561,product-1561,65,134,166,117
1562,product-1562,138,187,192,57
1563,product-1563,157,244,184,113
1564,product-1564,49,85,21,105
1565,product-1565,93,162,24,14
1566,product-1566,238,315,66,123
1567,product-1567,140,145,53,173
1568,product-1568,241,315,166,90
1569,product-1569,88,93,138,19
1570,product-1570,208,239,140,37
1571,product-1571,183,249,144,206
1572,product-1572,72,153,91,105
1573,product-1573,191,197,122,170
1574,product-1574,58,131,41,232
1575,product-1575,199,212,225,185
1576,product-1576,165,221,176,181
1577,product-1577,123,123,134,247
1578,product-1578,108,165,31,185
1579,product-1579,170,217,101,112
1580,product-1580,39,57,103,117
1581,product-1581,173,212,160,168
1582,product-1582,81,162,39,31
1583,product-1583,19,23,95,56
1584,product-1584,196,261,22,112
1585,product-1585,59,63,116,190
1586,product-1586,156,170,99,229
1587,product-1587,134,147,179,111
1588,product-1588,166,217,58,40
1589,product-1589,138,165,197,66
1590,product-1590,75,145,94,195
1591,product-1591,6,19,177,163
1592,product-1592,71,93,198,125
1593,product-1593,130,209,117,199
1594,product-1594,89,104,60,114
1595,product-1595,140,144,119,176
1596,product-1596,80,100,18,38
1597,product-1597,38,81,17,204
1598,product-1598,32,81,236,51
1599,product-1599,105,185,44,61
1600,product-1600,169,200,18,23
1601,product-1601,169,228,72,116
1602,product-1602,73,150,37,200
1603,product-1603,148,194,199,98
1604,product-1604,80,120,103,147
1605,product-1605,48,53,133,93
1606,product-1606,54,141,71,152
1607,product-1607,98,110,125,88
1608,product-1608,106,123,34,69
1609,product-1609,55,82,114,99
1610,product-1610,221,267,50,29
1611,product-1611,90,145,58,134
1612,product-1612,199,226,202,50
1613,product-1613,94,185,223,76
1614,product-1614,194,261,54,41
1615,product-1615,95,178,263,52
1616,product-1616,180,190,225,148
1617,product-1617,205,247,182,69
1618,product-1618,147,236,196,161
1619,product-1619,150,189,93,147
1620,product-1620,131,193,194,159
1621,product-1621,108,160,101,35
1622,product-1622,28,56,185,67
1623,product-1623,203,286,264,28
1624,product-1624,75,96,191,198
1625,product-1625,246,274,145,105
1626,product-1626,163,250,57,219
1627,product-1627,95,117,111,103
1628,product-1628,101,150,93,249
1629,product-1629,69,102,110,130
1630,product-1630,141,204,54,36
1631,product-1631,36,50,117,126
1632,product-1632,117,182,27,16
1633,product-1633,67,134,139,111
1634,product-1634,91,129,136,175
1635,product-1635,178,267,19,94
1636,product-1636,58,93,65,213
1637,product-1637,111,154,29,239
1638,product-1638,183,266,170,166
1639,product-1639,13,75,114,175
1640,product-1640,99,171,202,146
1641,product-1641,27,54,143,115
1642,product-1642,40,105,223,171
1643,product-1643,209,280,90,170
1644,product-1644,124,213,96,112
1645,product-1645,73,137,60,57
1646,product-1646,152,212,57,106
1647,product-1647,96,143,133,46
1648,product-1648,77,121,216,133
1649,product-1649,200,289,127,132
1650,product-1650,17,89,193,192
1651,product-1651,187,218,114,24
1652,product-1652,192,236,187,133
1653,product-1653,95,102,13,175
1654,product-1654,94,140,135,180
1655,product-1655,159,172,138,72
1656,product-1656,97,136,148,132
1657,product-1657,185,233,56,37
1658,product-1658,155,195,29,108
1659,product-1659,123,139,172,180
1660,product-1660,125,154,45,199
1661,product-1661,68,79,125,88
1662,product-1662,181,196,28,83
1663,product-1663,149,181,128,122
1664,product-1664,42,72,130,179
1665,product-1665,146,168,103,160
1666,product-1666,176,228,152,90
1667,product-1667,170,241,207,116
1668,product-1668,123,212,152,184
1669,product-1669,125,142,182,60
1670,product-1670,106,202,109,89
1671,product-1671,28,117,178,128
1672,product-1672,14,88,196,49
1673,product-1673,171,252,158,76
1674,product-1674,100,129,94,70
1675,product-1675,210,210,123,76
1676,product-1676,72,111,195,173
1677,product-1677,202,280,156,59
1678,product-1678,128,181,84,192
1679,product-1679,92,178,125,39
1680,product-1680,196,251,53,62
1681,product-1681,93,94,97,194
1682,product-1682,30,103,127,234
1683,product-1683,10,13,96,148
1684,product-1684,130,136,100,37
1685,product-1685,126,165,82,62
1686,product-1686,84,146,184,179
1687,product-1687,102,172,190,158
1688,product-1688,183,279,102,82
1689,product-1689,204,263,192,68
1690,product-1690,205,230,264,181
1691,product-1691,64,103,129,175
1692,product-1692,36,70,191,236
1693,product-1693,126,126,132,194
1694,product-1694,22,112,129,157
1695,product-1695,122,191,44,77
1696,product-1696,107,117,135,203
1697,product-1697,212,284,166,63
1698,product-1698,109,138,158,80
1699,product-1699,83,144,146,135
1700,product-1700,117,136,122,173
1701,product-1701,171,218,247,126
1702,product-1702,147,200,78,210
1703,product-1703,194,291,186,123
1704,product-1704,146,222,151,218
1705,product-1705,73,162,212,153
1706,product-1706,72,101,184,92
1707,product-1707,169,210,141,165
1708,product-1708,161,237,171,48
1709,product-1709,102,119,175,173
1710,product-1710,80,158,72,154
1711,product-1711,112,152,113,69
1712,product-1712,61,89,175,52
1713,product-1713,87,137,268,105
1714,product-1714,99,127,154,207
1715,product-1715,216,225,217,44
1716,product-1716,91,106,61,203
1717,product-1717,150,175,175,134
1718,product-1718,76,137,185,138
1719,product-1719,71,131,160,53
1720,product-1720,106,139,188,186
1721,product-1721,27,88,129,125
1722,product-1722,87,116,213,174
1723,product-1723,188,210,114,59
1724,product-1724,144,182,33,192
1725,product-1725,79,110,85,230
1726,product-1726,214,242,130,73
1727,product-1727,57,150,102,174
1728,product-1728,153,196,217,128
1729,product-1729,23,50,129,238
1730,product-1730,121,161,184,106
1731,product-1731,162,211,150,36
1732,product-1732,120,203,112,189
1733,product-1733,48,95,72,67
1734,product-1734,161,212,169,75
1735,product-1735,94,98,214,211
1736,product-1736,59,84,222,150
1737,product-1737,126,196,192,204
1738,product-1738,55,135,32,225
1739,product-1739,93,102,53,96
1740,product-1740,99,124,55,80
1741,product-1741,136,214,17,214
1742,product-1742,134,199,36,43
1743,product-1743,69,135,118,62
1744,product-1744,88,154,278,31
1745,product-1745,119,167,87,97
1746,product-1746,74,120,54,84
1747,product-1747,169,211,58,229
1748,product-1748,171,205,209,38
1749,product-1749,97,184,109,34
1750,product-1750,86,114,225,116
1751,product-1751,187,219,90,153
1752,product-1752,164,241,71,86
1753,product-1753,97,129,199,153
1754,product-1754,114,207,68,75
1755,product-1755,62,149,130,204
1756,product-1756,115,150,11,85
1757,product-1757,190,259,162,52
1758,product-1758,65,117,149,118
1759,product-1759,172,238,155,185
1760,product-1760,96,140,68,174
1761,product-1761,207,256,113,39
1762,product-1762,48,127,203,31
1763,product-1763,118,162,187,211
1764,product-1764,109,115,206,183
1765,product-1765,200,245,30,115
1766,product-1766,202,225,26,132
1767,product-1767,89,92,251,103
1768,product-1768,102,172,257,167
1769,product-1769,197,271,138,52
1770,product-1770,245,273,157,28
1771,product-1771,11,75,125,112
1772,product-1772,165,179,205,102
1773,product-1773,234,278,173,37
1774,product-1774,229,234,241,182
1775,product-1775,146,203,114,204
1776,product-1776,126,193,55,60
1777,product-1777,31,37,55,124
1778,product-1778,118,181,13,144
1779,product-1779,121,137,141,127
1780,product-1780,40,129,141,163
1781,product-1781,210,289,89,195
1782,product-1782,97,176,207,236
1783,product-1783,65,133,129,40
1784,product-1784,192,218,232,83
1785,product-1785,161,249,155,89
1786,product-1786,65,88,31,70
1787,product-1787,257,281,148,114
1788,product-1788,66,147,138,126
1789,product-1789,231,256,117,80
1790,product-1790,144,150,67,146
1791,product-1791,147,218,234,3
1792,product-1792,42,78,160,71
1793,product-1793,211,227,109,150
1794,product-1794,65,129,113,210
1795,product-1795,121,136,73,110
1796,product-1796,211,241,141,123
1797,product-1797,144,158,67,124
1798,product-1798,231,244,190,237
1799,product-1799,152,206,174,81
1800,product-1800,41,126,62,122
1801,product-1801,177,244,170,165
1802,product-1802,149,193,178,26
1803,product-1803,201,204,210,160
1804,product-1804,34,105,159,119
1805,product-1805,125,152,37,36
1806,product-1806,190,269,38,193
1807,product-1807,117,118,126,133
1808,product-1808,102,184,91,212
1809,product-1809,151,168,214,97
1810,product-1810,196,289,129,223
1811,product-1811,170,220,139,134
1812,product-1812,103,108,176,52
1813,product-1813,80,164,83,82
1814,product-1814,154,164,77,140
1815,product-1815,43,71,145,153
1816,product-1816,60,66,220,163
1817,product-1817,186,192,213,163
1818,product-1818,132,157,128,111
1819,product-1819,90,144,193,131
1820,product-1820,167,246,85,104
1821,product-1821,45,141,140,228
1822,product-1822,83,159,189,179
1823,product-1823,94,125,96,126
1824,product-1824,110,138,69,77
1825,product-1825,109,139,51,18
1826,product-1826,149,174,246,123
1827,product-1827,225,308,93,216
1828,product-1828,39,112,40,50
1829,product-1829,127,191,75,104
1830,product-1830,145,207,13,52
1831,product-1831,190,208,184,166
1832,product-1832,114,205,174,146
1833,product-1833,79,116,17,181
1834,product-1834,68,143,185,90
1835,product-1835,45,58,138,28
1836,product-1836,215,303,152,186
1837,product-1837,88,126,162,184
1838,product-1838,140,231,226,229
1839,product-1839,122,127,181,90
1840,product-1840,211,300,142,115
1841,product-1841,38,59,205,207
1842,product-1842,120,135,154,162
1843,product-1843,126,168,175,92
1844,product-1844,103,143,123,148
1845,product-1845,46,51,81,157
1846,product-1846,226,234,176,90
1847,product-1847,188,278,143,183
1848,product-1848,47,132,144,90
1849,product-1849,92,141,193,128
1850,product-1850,83,112,78,186
1851,product-1851,126,199,226,141
1852,product-1852,229,317,31,93
1853,product-1853,196,245,33,131
1854,product-1854,207,242,76,175
1855,product-1855,18,52,43,39
1856,product-1856,164,172,123,84
1857,product-1857,72,164,150,102
1858,product-1858,125,207,83,82
1859,product-1859,172,197,177,208
1860,product-1860,125,130,73,103
1861,product-1861,45,113,100,199
1862,product-1862,168,256,134,55
1863,product-1863,27,43,149,100
1864,product-1864,232,273,94,154
1865,product-1865,193,225,185,32
1866,product-1866,110,199,70,76
1867,product-1867,109,115,179,32
1868,product-1868,146,181,117,200
1869,product-1869,117,148,40,125
