id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4
1289,product-1289,99,105,195,222,64,91,257
1290,product-1290,118,124,77,19,88,183,117
1291,product-1291,165,198,93,239,180,192,205
1292,product-1292,249,266,63,78,161,163,109
1293,product-1293,86,93,148,112,59,87,102
1294,product-1294,203,256,67,129,81,152,210
1295,product-1295,44,110,165,119,197,137,110
1296,product-1296,129,209,18,193,152,0,149
1297,product-1297,150,199,37,137,53,103,111
1298,product-1298,133,148,239,126,103,34,139
1299,product-1299,36,126,96,107,89,207,163
1300,product-1300,65,137,231,136,87,225,88
1301,product-1301,178,245,202,176,171,83,49
1302,product-1302,75,106,145,125,141,121,144
1303,product-1303,41,81,135,182,157,44,58
1304,product-1304,186,239,208,30,106,214,112
1305,product-1305,208,302,83,129,203,197,166
1306,product-1306,130,178,226,101,243,177,99
1307,product-1307,216,286,140,107,92,224,165
1308,product-1308,181,236,92,45,25,194,141
1309,product-1309,75,135,143,25,101,9,14
1310,product-1310,193,244,81,47,179,144,97
1311,product-1311,39,83,38,36,142,73,160
1312,product-1312,205,269,162,23,167,53,56
1313,product-1313,57,141,40,106,193,83,119
1314,product-1314,109,119,32,69,16,122,120
1315,product-1315,88,94,177,34,45,44,202
1316,product-1316,107,187,150,195,102,171,137
1317,product-1317,131,146,113,229,65,155,229
1318,product-1318,71,156,212,195,72,119,191
1319,product-1319,60,143,153,35,181,39,118
1320,product-1320,58,99,190,144,146,63,190
1321,product-1321,115,200,83,82,179,90,65
1322,product-1322,53,66,205,113,56,208,199
1323,product-1323,223,274,108,142,206,133,16
1324,product-1324,25,112,20,116,165,144,19
1325,product-1325,136,138,122,226,152,129,77
1326,product-1326,47,83,159,49,30,193,67
1327,product-1327,19,80,144,100,156,147,79
1328,product-1328,161,247,166,104,34,152,211
1329,product-1329,44,139,41,108,116,12,184
1330,product-1330,176,182,150,97,113,173,80
1331,product-1331,189,246,146,149,125,197,94
1332,product-1332,201,293,187,69,187,157,152
1333,product-1333,9,42,48,146,134,157,133
1334,product-1334,205,268,137,150,17,166,150
1335,product-1335,68,131,116,91,169,177,18
1336,product-1336,171,234,106,141,90,202,176
1337,product-1337,173,214,70,63,63,199,154
1338,product-1338,211,255,4,181,177,88,52
1339,product-1339,140,231,127,103,184,110,152
1340,product-1340,98,116,136,93,107,39,179
1341,product-1341,60,85,172,209,181,97,163
1342,product-1342,24,103,94,175,129,112,168
1343,product-1343,231,287,96,89,9,92,132
1344,product-1344,128,163,86,88,207,162,140
1345,product-1345,164,225,232,196,94,165,106
1346,product-1346,108,197,133,173,158,28,146
1347,product-1347,117,176,57,98,139,181,103
1348,product-1348,102,191,56,137,131,172,104
1349,product-1349,63,75,80,115,184,108,81
1350,product-1350,63,86,92,177,165,27,153
1351,product-1351,201,269,192,154,167,187,170
1352,product-1352,128,194,113,74,179,202,22
1353,product-1353,115,200,103,139,152,169,104
1354,product-1354,146,154,91,77,17,52,135
1355,product-1355,124,202,71,198,135,160,17
1356,product-1356,39,72,210,238,142,156,55
1357,product-1357,156,212,139,118,171,176,185
1358,product-1358,81,91,167,111,128,16,37
1359,product-1359,122,127,157,232,191,120,129
1360,product-1360,141,186,187,146,72,170,145
1361,product-1361,93,102,97,148,202,2,195
1362,product-1362,155,244,85,53,134,175,191
1363,product-1363,180,229,69,230,85,15,247
1364,product-1364,66,92,146,17,164,61,161
1365,product-1365,128,194,117,117,124,52,204
1366,product-1366,171,205,275,116,57,104,202
1367,product-1367,132,142,196,116,129,218,137
1368,product-1368,54,66,181,209,175,29,180
1369,product-1369,226,320,220,45,233,53,208
1370,product-1370,183,275,122,115,172,63,250
1371,product-1371,104,170,145,86,80,117,144
1372,product-1372,164,184,209,64,162,32,232
1373,product-1373,88,99,195,196,205,152,108
1374,product-1374,79,85,36,141,126,49,85
1375,product-1375,187,213,159,155,132,114,172
1376,product-1376,19,83,72,137,167,222,183
1377,product-1377,30,68,233,156,137,121,136
1378,product-1378,83,168,147,161,195,176,71
1379,product-1379,161,204,91,163,112,138,103
1380,product-1380,197,236,175,186,88,129,121
1381,product-1381,80,89,129,165,142,83,136
1382,product-1382,152,237,194,32,74,101,207
1383,product-1383,110,202,49,124,88,28,194
1384,product-1384,96,153,156,165,203,74,248
1385,product-1385,94,183,66,85,127,193,242
1386,product-1386,190,213,129,51,254,132,183
1387,product-1387,17,26,67,96,101,139,115
1388,product-1388,32,67,118,126,128,182,179
1389,product-1389,4,25,155,213,199,200,155
1390,product-1390,102,192,44,56,214,20,215
1391,product-1391,133,198,144,48,95,33,57
1392,product-1392,21,110,92,99,128,87,161
1393,product-1393,125,144,199,214,220,217,99
1394,product-1394,174,255,35,178,119,91,132
1395,product-1395,123,202,40,119,199,200,177
1396,product-1396,110,115,55,28,90,96,250
1397,product-1397,126,194,96,84,120,41,204
1398,product-1398,149,216,164,257,52,119,189
1399,product-1399,153,162,125,206,134,198,49
1400,product-1400,217,223,165,62,71,60,179
1401,product-1401,150,191,111,18,183,55,135
1402,product-1402,166,185,202,27,123,74,7
1403,product-1403,113,170,23,176,260,98,199
1404,product-1404,34,41,72,80,81,212,219
1405,product-1405,117,162,69,116,81,93,164
1406,product-1406,237,297,180,178,279,38,35
1407,product-1407,101,111,43,60,85,183,12
1408,product-1408,87,148,50,189,149,210,109
1409,product-1409,127,196,44,81,55,238,58
1410,product-1410,231,262,152,110,183,144,61
1411,product-1411,223,289,100,178,170,203,76
1412,product-1412,194,236,115,153,154,134,245
1413,product-1413,137,229,211,146,34,247,132
1414,product-1414,23,52,238,120,35,90,183
1415,product-1415,115,178,22,113,143,168,56
1416,product-1416,107,157,43,178,106,102,118
1417,product-1417,81,97,15,212,122,20,68
1418,product-1418,177,254,121,68,215,34,60
1419,product-1419,198,282,190,78,287,19,148
1420,product-1420,229,257,92,52,174,212,17
1421,product-1421,154,216,45,149,143,134,111
1422,product-1422,98,169,32,120,168,69,160
1423,product-1423,20,21,32,66,225,219,196
1424,product-1424,153,224,103,181,137,124,57
1425,product-1425,177,239,6,83,216,105,141
1426,product-1426,94,186,178,190,165,93,13
1427,product-1427,117,184,83,205,219,229,120
1428,product-1428,128,198,205,60,74,78,56
1429,product-1429,134,182,4,173,145,169,114
1430,product-1430,106,140,156,124,202,17,62
1431,product-1431,92,152,63,76,19,195,107
1432,product-1432,49,93,155,78,180,89,224
1433,product-1433,95,140,163,67,98,8,146
1434,product-1434,190,248,156,153,181,96,52
1435,product-1435,106,195,135,133,212,167,83
1436,product-1436,120,218,54,83,138,185,114
1437,product-1437,21,69,60,67,100,137,49
1438,product-1438,169,226,118,91,128,19,186
1439,product-1439,164,209,84,141,207,30,36
1440,product-1440,91,122,36,148,175,130,37
1441,product-1441,155,214,196,21,61,151,257
1442,product-1442,97,137,126,134,82,172,113
1443,product-1443,70,157,118,84,39,247,101
1444,product-1444,68,107,152,73,71,102,62
1445,product-1445,208,209,209,87,164,162,63
1446,product-1446,145,166,119,123,177,176,21
1447,product-1447,176,229,50,95,130,99,38
1448,product-1448,187,211,157,153,137,147,163
1449,product-1449,49,73,90,114,205,11,253
1450,product-1450,81,176,190,144,202,112,134
1451,product-1451,194,202,118,43,3,169,225
1452,product-1452,211,238,205,153,119,101,217
1453,product-1453,84,89,141,168,18,44,181
1454,product-1454,160,233,171,103,128,120,49
1455,product-1455,52,127,72,127,77,154,219
1456,product-1456,196,217,150,113,46,102,38
1457,product-1457,40,106,154,182,206,99,248
1458,product-1458,235,237,37,53,191,151,160
1459,product-1459,113,174,122,9,207,111,105
1460,product-1460,168,236,157,47,118,192,40
1461,product-1461,209,243,248,78,111,187,108
1462,product-1462,89,97,104,124,175,136,199
1463,product-1463,74,111,92,146,124,39,224
1464,product-1464,40,83,189,197,95,199,70
1465,product-1465,80,106,159,153,144,149,67
1466,product-1466,133,149,110,44,41,103,164
1467,product-1467,180,184,41,188,126,85,86
1468,product-1468,158,244,66,70,156,39,62
1469,product-1469,21,70,143,159,48,42,39
1470,product-1470,72,154,216,207,138,82,165
1471,product-1471,115,119,159,123,184,52,77
1472,product-1472,71,122,262,64,59,145,77
1473,product-1473,136,147,145,129,133,86,170
1474,product-1474,161,199,37,159,104,87,132
1475,product-1475,34,36,79,130,133,93,107
1476,product-1476,123,200,24,28,178,74,131
1477,product-1477,63,132,238,122,107,76,152
1478,product-1478,118,207,181,158,70,134,134
1479,product-1479,61,142,168,150,133,110,42
1480,product-1480,132,225,30,70,123,130,49
1481,product-1481,227,301,177,203,198,29,203
1482,product-1482,35,129,81,39,219,75,148
1483,product-1483,153,197,40,184,144,42,150
1484,product-1484,36,44,140,101,52,180,30
1485,product-1485,4,42,117,159,145,181,146
1486,product-1486,195,265,36,108,184,182,226
1487,product-1487,165,259,159,157,81,207,80
1488,product-1488,159,221,221,81,144,122,165
1489,product-1489,71,77,215,186,89,184,29
1490,product-1490,143,189,51,98,133,140,197
1491,product-1491,225,245,117,96,199,123,53
1492,product-1492,242,290,181,119,145,209,100
1493,product-1493,208,241,164,91,199,63,187
1494,product-1494,28,115,132,142,91,116,118
1495,product-1495,68,116,144,60,138,100,54
1496,product-1496,150,204,75,195,57,77,189
1497,product-1497,44,67,125,212,123,176,176
1498,product-1498,4,38,59,55,161,151,48
1499,product-1499,110,168,152,175,135,98,114
1500,product-1500,78,82,66,267,83,67,104
1501,product-1501,199,210,97,130,166,11,177
1502,product-1502,45,53,97,195,172,67,72
1503,product-1503,271,338,39,74,216,91,48
1504,product-1504,103,126,48,164,163,98,57
1505,product-1505,40,122,28,109,177,90,67
1506,product-1506,40,60,82,71,28,199,121
1507,product-1507,129,156,83,167,145,103,222
1508,product-1508,24,69,134,196,96,31,111
1509,product-1509,117,143,174,180,86,199,122
1510,product-1510,19,85,168,34,176,119,209
1511,product-1511,204,224,73,190,93,72,49
1512,product-1512,194,222,93,91,65,87,14
1513,product-1513,83,101,111,152,119,171,133
1514,product-1514,95,180,121,129,6,108,50
1515,product-1515,77,121,98,220,93,178,42
1516,product-1516,70,121,88,219,29,210,50
1517,product-1517,121,191,100,127,43,92,128
1518,product-1518,70,84,19,46,137,124,120
1519,product-1519,213,282,23,173,87,20,173
1520,product-1520,51,61,47,98,71,49,242
1521,product-1521,21,85,75,134,148,186,84
1522,product-1522,141,202,209,89,168,115,41
1523,product-1523,212,259,71,159,172,152,56
1524,product-1524,17,88,164,138,218,89,54
1525,product-1525,38,95,208,87,127,94,172
1526,product-1526,64,159,191,186,156,13,176
1527,product-1527,207,218,124,100,11,145,29
1528,product-1528,67,87,203,173,69,140,177
1529,product-1529,79,157,187,52,189,77,142
1530,product-1530,201,256,218,91,121,169,125
1531,product-1531,203,287,74,149,145,21,199
1532,product-1532,114,195,195,220,54,36,164
1533,product-1533,52,66,79,186,145,133,136
1534,product-1534,221,290,187,192,210,100,53
1535,product-1535,50,84,155,27,73,42,85
1536,product-1536,192,222,146,74,23,69,29
1537,product-1537,182,236,56,88,20,68,107
1538,product-1538,184,184,38,27,209,172,96
1539,product-1539,131,216,195,15,149,115,186
1540,product-1540,199,284,176,136,100,9,232
1541,product-1541,124,187,8,55,51,134,181
1542,product-1542,148,185,18,165,145,18,68
1543,product-1543,87,138,38,220,151,214,32
1544,product-1544,169,205,198,240,42,212,82
1545,product-1545,189,223,171,111,180,101,114
1546,product-1546,37,81,144,17,63,185,53
1547,product-1547,237,332,81,177,203,93,100
1548,product-1548,208,298,132,81,155,176,43
1549,product-1549,117,193,156,143,120,58,171
1550,product-1550,45,47,233,12,198,54,40
1551,product-1551,119,177,199,143,15,116,119
1552,product-1552,46,128,81,48,57,113,236
1553,product-1553,220,244,35,75,185,213,222
1554,product-1554,100,143,131,64,155,143,100
1555,product-1555,202,217,171,50,37,119,48
1556,product-1556,189,230,172,55,25,24,83
1557,product-1557,31,41,59,197,22,178,157
1558,product-1558,6,30,102,177,120,99,163
1559,product-1559,48,143,170,233,164,211,121
1560,product-1560,83,129,230,128,163,109,187
1561,product-1561,159,180,163,37,221,49,187
1562,product-1562,208,256,70,221,196,203,82
1563,product-1563,87,137,153,182,164,179,115
1564,product-1564,109,125,19,135,236,110,163
1565,product-1565,45,85,173,220,187,55,141
1566,product-1566,27,47,249,197,105,63,111
1567,product-1567,184,248,164,38,151,184,44
1568,product-1568,218,295,28,140,134,99,174
1569,product-1569,90,103,104,134,164,45,80
1570,product-1570,123,147,48,63,88,161,41
1571,product-1571,68,131,135,31,134,73,105
1572,product-1572,77,91,212,76,123,183,21
1573,product-1573,54,117,166,164,123,55,71
1574,product-1574,139,207,120,6,94,164,171
1575,product-1575,92,167,42,28,53,193,118
1576,product-1576,37,98,161,121,72,111,159
1577,product-1577,154,207,5,86,105,38,133
1578,product-1578,115,160,9,256,132,99,211
1579,product-1579,219,220,277,36,46,271,247
1580,product-1580,220,316,141,127,155,61,49
1581,product-1581,48,122,130,80,140,115,37
1582,product-1582,30,113,50,209,12,65,86
1583,product-1583,6,71,92,168,244,185,81
1584,product-1584,162,230,117,59,159,38,121
1585,product-1585,161,244,91,114,14,57,138
1586,product-1586,29,46,156,103,76,79,155
1587,product-1587,149,161,225,174,196,135,113
1588,product-1588,109,159,115,133,197,31,13
1589,product-1589,34,96,100,134,91,162,45
1590,product-1590,63,102,117,185,13,135,169
1591,product-1591,72,113,132,151,46,40,159
1592,product-1592,189,199,48,127,182,105,58
1593,product-1593,79,126,43,40,98,100,144
1594,product-1594,59,131,100,181,194,153,157
1595,product-1595,170,186,208,178,48,200,183
1596,product-1596,57,91,118,48,14,69,11
1597,product-1597,13,46,149,153,99,180,68
1598,product-1598,105,159,137,91,38,75,161
1599,product-1599,205,220,196,46,213,47,37
1600,product-1600,22,112,214,156,148,117,52
1601,product-1601,145,238,184,65,28,173,133
1602,product-1602,69,110,78,133,40,169,91
1603,product-1603,99,127,111,128,175,117,130
1604,product-1604,119,210,34,147,126,204,233
1605,product-1605,153,209,132,48,173,81,118
1606,product-1606,129,179,280,230,98,149,165
1607,product-1607,57,95,178,193,55,143,293
1608,product-1608,67,67,178,131,119,197,175
1609,product-1609,201,296,144,143,91,65,178
1610,product-1610,89,145,211,201,159,171,135
1611,product-1611,50,76,119,219,193,192,197
1612,product-1612,105,154,81,210,57,134,80
1613,product-1613,165,245,160,60,223,133,234
1614,product-1614,25,25,146,185,67,73,140
1615,product-1615,37,125,202,76,168,21,115
1616,product-1616,192,220,111,109,121,112,158
1617,product-1617,132,172,193,173,179,122,177
1618,product-1618,255,300,192,161,243,83,184
1619,product-1619,78,170,154,38,108,4,228
1620,product-1620,67,114,129,134,133,142,48
1621,product-1621,149,236,14,204,180,119,165
1622,product-1622,93,176,48,105,84,75,254
1623,product-1623,70,147,108,37,95,199,70
1624,product-1624,133,210,77,97,95,136,134
1625,product-1625,31,59,81,209,118,88,131
1626,product-1626,92,146,114,18,116,207,155
1627,product-1627,87,133,23,76,143,97,125
1628,product-1628,88,172,157,206,163,85,228
1629,product-1629,173,177,192,192,159,9,62
1630,product-1630,129,225,97,27,160,110,229
1631,product-1631,46,64,161,64,38,182,56
1632,product-1632,165,255,73,148,227,186,164
1633,product-1633,181,223,161,193,159,158,56
1634,product-1634,150,219,233,59,180,189,186
1635,product-1635,67,86,54,107,17,177,199
1636,product-1636,15,53,119,146,234,175,114
1637,product-1637,163,183,234,209,152,73,136
1638,product-1638,198,226,185,139,208,85,45
1639,product-1639,143,153,76,29,68,147,114
1640,product-1640,126,174,78,90,190,110,204
1641,product-1641,124,187,106,95,54,27,142
1642,product-1642,92,179,125,179,141,43,177
1643,product-1643,118,126,67,158,111,201,109
1644,product-1644,241,280,68,197,34,109,136
1645,product-1645,87,117,107,205,167,58,55
1646,product-1646,206,294,83,49,147,209,26
1647,product-1647,84,123,228,167,162,145,191
1648,product-1648,220,227,233,210,266,172,77
1649,product-1649,186,248,107,54,56,89,42
1650,product-1650,163,226,50,127,98,109,92
1651,product-1651,103,146,102,182,55,40,57
1652,product-1652,215,267,179,199,106,26,149
1653,product-1653,95,117,38,90,153,110,185
1654,product-1654,209,235,187,162,116,148,11
1655,product-1655,52,63,143,156,32,26,228
1656,product-1656,9,79,169,54,68,41,31
1657,product-1657,144,180,83,161,157,24,87
1658,product-1658,224,312,73,17,174,14,202
1659,product-1659,103,187,55,103,179,166,195
1660,product-1660,50,114,80,79,174,118,211
1661,product-1661,59,120,201,112,13,204,229
1662,product-1662,47,109,128,203,77,155,94
1663,product-1663,64,91,226,152,127,27,91
1664,product-1664,180,184,106,68,196,220,69
1665,product-1665,253,254,160,143,178,140,145
1666,product-1666,170,183,162,112,154,138,107
1667,product-1667,236,290,193,126,120,59,26
1668,product-1668,118,135,30,214,44,156,79
1669,product-1669,210,278,205,94,59,172,61
1670,product-1670,115,135,185,24,54,63,71
1671,product-1671,49,124,214,199,114,227,233
1672,product-1672,23,92,30,182,74,210,106
1673,product-1673,131,156,75,175,161,131,39
1674,product-1674,42,62,113,40,155,232,203
1675,product-1675,143,195,210,47,39,36,205
1676,product-1676,154,157,169,112,274,115,48
1677,product-1677,213,270,189,44,173,200,218
1678,product-1678,165,196,150,116,124,181,110
1679,product-1679,99,171,55,58,91,101,89
1680,product-1680,28,83,51,203,51,148,190
1681,product-1681,113,186,61,83,90,22,152
1682,product-1682,37,63,50,180,92,168,9
1683,product-1683,279,326,80,179,85,186,113
1684,product-1684,94,178,177,59,56,38,149
1685,product-1685,208,246,196,97,44,92,184
1686,product-1686,231,322,77,98,22,66,150
1687,product-1687,80,151,4,110,133,156,233
1688,product-1688,196,289,169,116,144,178,118
1689,product-1689,190,201,157,139,122,211,190
1690,product-1690,211,268,109,215,118,68,157
1691,product-1691,84,161,166,48,53,77,170
1692,product-1692,157,175,187,160,213,118,66
1693,product-1693,67,132,102,212,147,9,57
1694,product-1694,52,134,58,264,125,153,63
1695,product-1695,146,159,141,205,18,22,145
1696,product-1696,27,90,142,147,59,206,86
1697,product-1697,85,135,169,197,203,64,11
1698,product-1698,133,171,106,100,226,50,38
1699,product-1699,66,146,117,136,170,153,25
1700,product-1700,109,125,107,233,101,56,84
1701,product-1701,97,183,184,146,151,177,80
1702,product-1702,122,139,89,79,151,149,58
1703,product-1703,189,267,122,151,140,46,197
1704,product-1704,74,90,153,161,125,153,197
1705,product-1705,15,72,127,152,126,55,65
1706,product-1706,128,145,116,141,129,218,114
1707,product-1707,54,97,1,25,171,54,199
1708,product-1708,130,219,194,98,115,37,120
1709,product-1709,168,175,206,128,197,40,190
1710,product-1710,124,211,175,62,206,88,131
1711,product-1711,29,117,65,134,137,183,186
1712,product-1712,153,234,100,129,60,134,117
1713,product-1713,128,173,114,67,69,117,224
1714,product-1714,151,199,35,182,49,62,91
1715,product-1715,142,157,65,104,31,58,86
1716,product-1716,54,130,190,91,66,19,129
1717,product-1717,158,256,87,102,47,203,185
1718,product-1718,156,232,81,88,118,179,174
1719,product-1719,83,91,153,86,153,71,26
1720,product-1720,135,173,37,229,132,207,128
1721,product-1721,175,206,157,34,42,191,108
1722,product-1722,174,221,184,214,121,137,143
1723,product-1723,97,108,201,177,104,211,90
1724,product-1724,246,264,104,101,83,110,132
1725,product-1725,73,110,155,199,143,97,268
1726,product-1726,36,86,187,88,146,68,101
1727,product-1727,191,211,157,60,119,103,96
1728,product-1728,75,132,101,113,47,206,240
1729,product-1729,199,289,127,155,155,153,56
1730,product-1730,111,177,208,182,8,245,107
1731,product-1731,100,128,55,90,99,129,179
1732,product-1732,169,225,224,81,158,163,138
1733,product-1733,126,220,243,132,120,150,185
1734,product-1734,214,298,191,49,203,25,8
1735,product-1735,96,155,141,51,93,69,132
1736,product-1736,145,226,147,138,115,124,71
1737,product-1737,213,256,120,74,168,99,120
1738,product-1738,179,258,210,278,200,141,110
1739,product-1739,131,137,165,173,249,155,43
1740,product-1740,155,182,189,220,154,132,163
1741,product-1741,74,142,200,55,126,249,126
1742,product-1742,86,137,201,88,72,192,212
1743,product-1743,248,273,76,123,55,76,156
1744,product-1744,53,60,147,22,73,76,68
1745,product-1745,77,123,113,196,241,215,206
1746,product-1746,214,290,210,135,59,283,136
1747,product-1747,231,319,201,259,190,85,58
1748,product-1748,82,143,108,188,47,94,152
1749,product-1749,13,14,151,90,150,148,39
1750,product-1750,161,208,237,39,119,152,161
1751,product-1751,56,76,69,35,137,50,59
1752,product-1752,173,239,98,99,55,216,86
1753,product-1753,116,121,125,221,152,30,59
1754,product-1754,137,196,206,184,115,137,37
1755,product-1755,202,234,122,161,219,230,202
1756,product-1756,198,251,96,103,184,143,19
1757,product-1757,44,128,95,100,18,175,99
1758,product-1758,40,48,138,64,89,212,127
1759,product-1759,88,94,22,59,73,22,100
1760,product-1760,237,272,154,229,123,85,142
1761,product-1761,82,134,84,178,109,102,203
1762,product-1762,90,147,209,192,141,207,18
1763,product-1763,152,246,91,127,44,186,150
1764,product-1764,184,236,132,133,105,214,150
1765,product-1765,118,201,76,61,107,44,67
1766,product-1766,156,219,116,87,96,102,103
1767,product-1767,72,133,98,75,166,112,115
1768,product-1768,119,198,83,128,252,182,24
1769,product-1769,106,190,98,89,131,99,41
1770,product-1770,144,223,143,96,83,24,127
1771,product-1771,126,219,37,247,132,182,71
1772,product-1772,148,151,92,86,180,25,46
1773,product-1773,154,187,95,77,113,75,157
1774,product-1774,76,100,90,61,164,186,78
1775,product-1775,85,97,42,86,112,195,24
1776,product-1776,51,139,50,109,21,130,126
1777,product-1777,92,156,100,55,201,132,25
1778,product-1778,23,105,127,93,200,3,30
1779,product-1779,103,158,161,38,180,87,76
1780,product-1780,116,198,204,104,121,230,125
1781,product-1781,112,143,89,214,99,172,73
1782,product-1782,113,164,57,156,200,183,226
1783,product-1783,89,90,205,70,53,169,174
1784,product-1784,99,161,121,37,181,236,213
1785,product-1785,114,170,28,39,167,42,116
1786,product-1786,180,256,181,16,224,64,104
1787,product-1787,151,190,122,45,35,131,144
1788,product-1788,133,202,192,165,25,206,21
1789,product-1789,65,93,122,32,270,23,157
1790,product-1790,163,172,71,203,126,188,168
1791,product-1791,64,130,168,219,22,26,76
1792,product-1792,81,143,124,91,110,65,50
1793,product-1793,98,118,56,100,253,70,96
1794,product-1794,111,111,89,274,201,162,11
1795,product-1795,204,263,223,104,59,152,154
1796,product-1796,174,230,51,233,200,165,166
1797,product-1797,174,214,22,171,84,52,45
1798,product-1798,127,211,195,161,83,140,261
1799,product-1799,161,174,60,36,99,138,182
1800,product-1800,90,167,150,52,70,90,214
1801,product-1801,45,108,172,68,70,151,227
1802,product-1802,94,135,80,90,226,61,195
1803,product-1803,101,188,29,118,171,100,207
1804,product-1804,55,137,186,72,163,102,163
1805,product-1805,71,81,270,243,194,45,9
1806,product-1806,190,219,95,204,141,41,109
1807,product-1807,151,189,105,22,101,86,79
1808,product-1808,164,240,24,95,207,82,219
1809,product-1809,163,251,168,140,185,134,193
1810,product-1810,227,283,38,187,156,156,186
1811,product-1811,126,157,120,134,91,216,146
1812,product-1812,43,129,214,53,209,65,123
1813,product-1813,142,185,74,153,116,157,182
1814,product-1814,136,144,34,70,85,108,217
1815,product-1815,58,110,145,197,118,163,113
1816,product-1816,197,203,94,184,183,135,267
1817,product-1817,217,221,60,100,168,103,66
1818,product-1818,149,180,278,155,52,143,232
1819,product-1819,75,143,175,178,99,134,42
1820,product-1820,93,145,31,134,77,241,164
1821,product-1821,148,220,115,111,25,83,181
1822,product-1822,169,217,41,199,147,39,22
1823,product-1823,139,181,137,109,47,185,169
1824,product-1824,170,233,46,187,148,182,108
1825,product-1825,3,20,154,146,177,158,87
1826,product-1826,166,227,188,60,256,35,102
1827,product-1827,118,127,178,30,89,139,94
1828,product-1828,184,189,58,129,175,125,202
1829,product-1829,86,146,139,89,201,70,125
1830,product-1830,229,313,144,206,181,181,151
1831,product-1831,211,224,9,83,217,91,38
1832,product-1832,38,76,137,84,238,48,70
1833,product-1833,91,135,194,93,209,32,95
1834,product-1834,89,186,32,176,65,223,10
1835,product-1835,187,224,39,141,219,17,17
1836,product-1836,163,237,208,39,177,212,124
1837,product-1837,236,282,129,191,95,180,122
1838,product-1838,150,228,126,92,44,152,60
1839,product-1839,46,124,125,171,58,76,66
1840,product-1840,95,102,61,140,100,146,102
1841,product-1841,158,196,134,70,191,87,9
1842,product-1842,159,164,297,38,130,103,69
1843,product-1843,36,128,190,205,139,106,60
1844,product-1844,192,198,132,92,219,70,70
1845,product-1845,198,243,137,224,73,109,113
1846,product-1846,111,200,183,215,81,164,237
1847,product-1847,184,232,55,59,202,193,30
1848,product-1848,201,239,105,119,108,93,65
1849,product-1849,201,249,125,119,213,77,180
1850,product-1850,166,238,105,66,189,228,15
1851,product-1851,191,208,146,139,173,76,119
1852,product-1852,151,207,52,123,142,123,172
1853,product-1853,54,82,96,38,163,40,121
1854,product-1854,72,159,160,53,219,77,124
1855,product-1855,168,222,43,29,203,12,126
1856,product-1856,81,147,94,122,216,119,157
1857,product-1857,87,152,108,189,17,226,190
1858,product-1858,79,125,68,229,43,35,251
1859,product-1859,141,214,47,171,137,101,98
1860,product-1860,107,150,42,47,86,16,183
1861,product-1861,8,40,163,60,50,157,197
1862,product-1862,95,126,120,79,48,124,189
1863,product-1863,45,53,63,139,19,155,140
1864,product-1864,7,52,144,82,187,189,96
1865,product-1865,95,183,206,79,93,133,135
1866,product-1866,178,196,217,170,32,34,146
1867,product-1867,133,160,212,126,130,118,3
1868,product-1868,164,169,71,107,165,69,132
1869,product-1869,198,254,109,55,175,88,152
1870,product-1870,135,176,133,103,89,38,67
1871,product-1871,92,167,164,47,193,183,20
1872,product-1872,108,147,88,80,92,160,156
1873,product-1873,43,68,58,157,95,84,32
1874,product-1874,240,287,45,179,138,47,158
1875,product-1875,150,169,46,209,213,127,135
1876,product-1876,154,166,204,89,39,161,75
1877,product-1877,105,121,216,95,71,215,112
1878,product-1878,169,254,218,147,186,121,114
1879,product-1879,107,149,116,46,145,70,230
1880,product-1880,138,187,106,90,143,126,12
1881,product-1881,156,213,148,110,3,176,123
1882,product-1882,83,126,27,37,81,14,207
1883,product-1883,134,178,76,118,209,156,148
1884,product-1884,27,97,110,55,63,194,129
1885,product-1885,162,212,193,144,125,28,149
1886,product-1886,140,202,123,29,171,172,142
1887,product-1887,188,207,28,205,65,143,100
1888,product-1888,38,99,138,173,81,211,14
1889,product-1889,84,123,171,164,104,112,206
1890,product-1890,89,173,209,79,150,24,74
1891,product-1891,110,139,149,127,72,27,125
1892,product-1892,87,156,33,217,180,74,182
1893,product-1893,84,132,82,91,125,263,161
1894,product-1894,118,205,91,95,21,232,149
1895,product-1895,192,249,222,56,62,162,199
1896,product-1896,127,129,204,101,180,174,42
1897,product-1897,54,81,143,184,209,194,136
1898,product-1898,114,200,21,138,154,87,223
1899,product-1899,108,165,132,36,23,94,154
1900,product-1900,26,86,214,132,176,156,156
1901,product-1901,94,100,76,40,78,221,129
1902,product-1902,67,87,155,132,84,113,109
1903,product-1903,113,151,82,227,84,153,163
1904,product-1904,159,227,143,109,202,145,95
1905,product-1905,106,171,50,232,53,202,178
1906,product-1906,82,93,173,180,23,170,84
1907,product-1907,73,80,139,85,84,192,35
1908,product-1908,97,181,56,129,177,116,163
1909,product-1909,83,169,168,109,203,173,100
1910,product-1910,284,323,59,160,85,128,143
1911,product-1911,165,243,21,113,189,90,167
1912,product-1912,147,204,93,214,102,158,175
1913,product-1913,77,142,36,82,171,81,76
1914,product-1914,5,65,147,139,212,165,192
1915,product-1915,92,122,131,41,97,213,114
1916,product-1916,99,101,97,158,196,132,129
1917,product-1917,130,199,30,164,282,147,133
1918,product-1918,62,115,154,46,70,93,17
1919,product-1919,98,99,172,89,21,102,219
1920,product-1920,89,170,62,69,237,144,235
1921,product-1921,32,110,72,194,165,21,130
1922,product-1922,137,208,155,143,112,69,106
