id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1400,product-1400,257,322,26,128,45,203,69,138,21
1401,product-1401,29,97,111,200,85,205,194,75,199
1402,product-1402,176,195,150,81,23,203,144,182,38
1403,product-1403,126,148,124,84,101,203,70,225,226
1404,product-1404,115,117,193,24,152,151,87,79,141
1405,product-1405,106,188,200,26,174,133,46,180,78
1406,product-1406,53,144,192,121,177,228,231,202,134
1407,product-1407,88,115,92,126,143,198,44,19,67
1408,product-1408,80,134,151,129,174,65,92,160,60
1409,product-1409,154,154,198,128,173,52,209,173,29
1410,product-1410,203,296,27,205,99,152,134,69,80
1411,product-1411,233,299,62,155,86,228,95,146,84
1412,product-1412,72,79,159,147,84,87,65,222,219
1413,product-1413,145,183,216,183,153,143,44,173,160
1414,product-1414,118,138,234,31,69,141,79,185,133
1415,product-1415,184,193,29,69,114,251,170,174,103
1416,product-1416,90,148,42,76,30,6,90,42,191
1417,product-1417,194,196,41,59,181,254,72,170,100
1418,product-1418,103,117,118,150,181,58,188,98,78
1419,product-1419,181,218,139,122,42,112,184,194,64
1420,product-1420,119,128,175,135,263,7,115,274,188
1421,product-1421,169,208,120,53,104,166,112,187,100
1422,product-1422,119,156,207,125,139,172,179,37,127
1423,product-1423,120,157,77,173,42,77,177,99,16
1424,product-1424,97,161,34,191,61,181,105,20,269
1425,product-1425,18,35,107,117,231,144,56,140,178
1426,product-1426,44,79,99,232,238,206,56,20,234
1427,product-1427,124,148,15,83,24,91,150,223,50
1428,product-1428,198,221,230,127,40,228,175,91,43
1429,product-1429,269,283,47,104,174,29,56,208,113
1430,product-1430,171,235,19,181,39,91,135,52,75
1431,product-1431,57,115,133,180,133,110,54,207,145
1432,product-1432,91,164,139,150,73,177,96,32,182
1433,product-1433,47,116,137,129,240,190,123,125,117
1434,product-1434,184,223,57,173,174,53,66,194,84
1435,product-1435,178,269,159,142,186,147,143,70,73
1436,product-1436,137,169,131,52,106,254,190,11,107
1437,product-1437,50,110,169,143,175,128,89,47,17
1438,product-1438,136,150,200,97,103,15,205,245,139
1439,product-1439,91,143,131,130,36,212,66,61,85
1440,product-1440,114,168,110,137,145,204,151,84,151
1441,product-1441,105,182,139,171,236,113,142,200,201
1442,product-1442,120,140,208,129,57,168,17,239,42
1443,product-1443,84,121,129,138,184,216,155,225,112
1444,product-1444,195,197,149,191,71,29,222,179,102
1445,product-1445,41,134,46,225,202,68,181,51,85
1446,product-1446,184,271,149,189,64,86,137,125,97
1447,product-1447,91,136,187,161,151,49,24,179,86
1448,product-1448,101,105,26,55,127,179,63,148,87
1449,product-1449,132,135,86,194,177,259,62,203,151
1450,product-1450,87,89,157,196,94,93,131,145,101
1451,product-1451,39,58,164,66,87,156,19,122,101
1452,product-1452,85,140,170,4,77,170,14,207,12
1453,product-1453,200,218,53,194,200,133,201,244,22
1454,product-1454,170,221,136,250,36,88,87,131,117
1455,product-1455,157,246,122,96,66,196,10,22,33
1456,product-1456,161,234,152,49,105,149,172,69,35
1457,product-1457,169,250,70,190,49,187,163,162,147
1458,product-1458,24,93,58,178,244,104,208,183,78
1459,product-1459,171,207,106,200,198,12,160,37,181
1460,product-1460,11,86,51,127,128,165,201,75,66
1461,product-1461,186,226,231,218,74,204,173,117,55
1462,product-1462,77,160,123,36,81,85,94,97,40
1463,product-1463,201,287,192,207,114,67,267,114,191
1464,product-1464,214,301,33,97,38,178,221,252,55
1465,product-1465,73,123,164,147,97,110,105,80,204
1466,product-1466,175,187,43,218,50,210,84,85,203
1467,product-1467,150,162,130,178,237,194,187,94,97
1468,product-1468,140,184,169,169,146,160,119,188,128
1469,product-1469,224,273,56,118,9,53,245,116,119
1470,product-1470,158,220,116,200,49,5,113,207,204
1471,product-1471,94,159,174,200,143,202,238,18,48
1472,product-1472,209,234,206,172,75,177,143,181,125
1473,product-1473,128,172,163,76,92,59,111,130,151
1474,product-1474,116,133,82,97,185,165,171,152,97
1475,product-1475,239,262,103,205,113,120,235,162,60
1476,product-1476,103,164,183,85,133,182,59,171,36
1477,product-1477,75,75,229,150,44,102,84,1,14
1478,product-1478,110,191,103,113,175,118,98,52,195
1479,product-1479,71,91,122,59,179,58,200,73,71
1480,product-1480,92,93,157,213,136,213,117,113,72
1481,product-1481,156,228,34,132,20,127,147,128,145
1482,product-1482,188,220,90,201,95,177,16,138,86
1483,product-1483,170,258,197,113,78,163,203,47,70
1484,product-1484,56,132,210,10,124,42,144,51,210
1485,product-1485,212,308,214,58,21,206,66,152,112
1486,product-1486,124,207,105,157,43,60,224,180,187
1487,product-1487,88,140,222,225,164,218,54,123,199
1488,product-1488,186,201,165,218,46,164,121,95,24
1489,product-1489,115,195,172,228,90,164,64,32,138
1490,product-1490,55,67,133,26,51,164,207,78,151
1491,product-1491,128,204,125,99,252,195,92,37,13
1492,product-1492,146,185,79,102,52,162,98,218,207
1493,product-1493,118,145,149,85,67,206,165,72,43
1494,product-1494,18,115,69,196,86,71,169,122,16
1495,product-1495,240,259,186,83,78,39,110,37,59
1496,product-1496,104,193,154,152,202,30,59,36,113
1497,product-1497,213,239,170,74,169,161,19,200,100
1498,product-1498,68,114,138,182,56,124,90,112,192
1499,product-1499,135,224,228,87,172,163,90,112,228
1500,product-1500,51,104,235,109,172,90,20,86,64
1501,product-1501,146,177,196,45,50,189,194,217,68
1502,product-1502,174,181,199,17,181,142,245,80,78
1503,product-1503,130,141,192,187,112,95,196,45,107
1504,product-1504,173,203,148,23,67,131,54,155,225
1505,product-1505,33,82,181,155,124,87,209,246,35
1506,product-1506,166,189,145,140,105,217,221,94,214
1507,product-1507,27,103,57,175,91,120,203,201,188
1508,product-1508,74,155,51,65,160,134,220,205,147
1509,product-1509,55,65,189,7,229,171,91,80,55
1510,product-1510,100,158,32,149,55,37,117,55,67
1511,product-1511,227,316,37,148,36,66,137,101,110
1512,product-1512,105,174,118,148,41,194,82,158,195
1513,product-1513,85,113,109,188,160,202,108,201,123
1514,product-1514,7,41,60,55,41,59,96,50,27
1515,product-1515,234,286,227,179,152,120,30,82,62
1516,product-1516,94,120,174,175,175,91,146,108,161
1517,product-1517,158,250,201,124,175,84,185,98,10
1518,product-1518,53,57,58,79,152,50,32,164,171
1519,product-1519,172,229,219,36,86,176,93,21,141
1520,product-1520,57,136,103,191,37,41,178,80,278
1521,product-1521,125,155,208,145,177,197,104,80,126
1522,product-1522,122,170,51,108,78,36,185,274,98
1523,product-1523,194,226,69,75,148,156,142,49,166
1524,product-1524,139,218,69,19,55,165,50,173,179
1525,product-1525,127,155,60,126,156,60,23,48,132
1526,product-1526,209,295,111,162,195,89,179,83,149
1527,product-1527,178,209,123,126,190,147,40,256,63
1528,product-1528,166,212,136,61,47,59,80,235,200
1529,product-1529,131,139,170,197,236,44,144,62,159
1530,product-1530,59,113,51,97,75,25,56,129,33
1531,product-1531,55,146,155,144,136,160,143,183,61
1532,product-1532,166,233,92,132,28,106,82,154,100
1533,product-1533,13,82,209,177,211,213,46,209,134
1534,product-1534,138,226,87,145,132,87,92,198,49
1535,product-1535,185,215,105,71,174,161,36,229,157
1536,product-1536,78,86,77,113,55,203,254,194,189
1537,product-1537,109,203,230,129,7,215,211,146,241
1538,product-1538,276,356,194,212,227,152,45,87,231
1539,product-1539,72,87,115,107,227,80,67,20,20
1540,product-1540,50,105,262,91,118,95,42,91,136
1541,product-1541,106,150,95,79,80,101,218,150,61
1542,product-1542,112,193,110,43,212,168,157,76,60
1543,product-1543,158,204,67,26,150,105,159,50,143
1544,product-1544,187,234,137,4,82,17,45,210,156
1545,product-1545,145,182,52,144,182,138,142,57,180
1546,product-1546,80,165,58,72,142,168,141,82,62
1547,product-1547,60,110,118,175,148,150,20,160,119
1548,product-1548,180,219,44,161,51,80,161,191,114
1549,product-1549,228,261,144,156,76,156,205,181,100
1550,product-1550,224,230,179,20,94,192,69,153,3
1551,product-1551,121,140,94,104,27,166,56,177,68
1552,product-1552,184,220,182,122,83,152,96,234,230
1553,product-1553,114,141,220,78,165,180,144,78,208
1554,product-1554,42,104,207,135,152,227,211,88,45
1555,product-1555,54,77,113,64,199,66,183,160,137
1556,product-1556,51,93,107,226,107,213,180,97,89
1557,product-1557,157,177,6,49,183,187,118,147,168
1558,product-1558,110,146,81,62,219,68,91,177,53
1559,product-1559,84,126,122,88,82,211,203,122,177
1560,product-1560,143,185,108,205,74,258,115,188,73
1561,product-1561,71,146,105,197,176,106,245,161,55
1562,product-1562,32,64,146,98,140,115,127,215,158
1563,product-1563,100,125,167,203,122,103,247,249,112
1564,product-1564,36,38,169,80,73,140,154,61,211
1565,product-1565,162,226,80,101,154,210,202,100,33
1566,product-1566,208,276,73,92,220,134,97,91,45
1567,product-1567,103,146,166,83,86,53,247,167,193
1568,product-1568,43,137,110,150,204,57,111,47,203
1569,product-1569,79,148,235,118,180,129,174,194,107
1570,product-1570,176,196,61,142,92,76,168,77,79
1571,product-1571,100,103,167,179,148,101,97,172,41
1572,product-1572,22,81,112,93,135,112,97,219,153
1573,product-1573,146,196,148,88,78,205,99,64,23
1574,product-1574,60,149,148,125,50,33,89,18,40
1575,product-1575,97,177,80,139,114,94,127,92,145
1576,product-1576,153,183,123,116,196,158,193,128,103
1577,product-1577,34,47,100,86,168,156,194,189,121
1578,product-1578,211,280,163,163,179,30,64,206,70
1579,product-1579,165,253,241,166,135,75,139,66,43
1580,product-1580,100,109,185,115,182,56,108,155,190
1581,product-1581,172,204,176,125,79,161,31,5,205
1582,product-1582,127,139,65,129,239,97,178,77,138
1583,product-1583,119,205,126,154,154,53,133,150,123
1584,product-1584,94,145,178,186,146,216,204,130,170
1585,product-1585,24,104,63,167,200,186,18,41,106
1586,product-1586,67,118,207,21,215,83,176,80,80
1587,product-1587,88,185,50,84,90,217,154,122,152
1588,product-1588,90,181,54,46,142,126,70,8,81
1589,product-1589,109,140,94,191,67,59,175,18,181
1590,product-1590,136,150,19,110,40,148,49,22,25
1591,product-1591,203,238,207,199,79,118,104,94,229
1592,product-1592,166,226,167,228,63,13,196,214,204
1593,product-1593,103,131,154,107,143,37,140,196,198
1594,product-1594,62,146,219,52,190,119,110,113,238
1595,product-1595,152,155,25,195,96,249,104,115,61
1596,product-1596,15,30,33,248,126,150,239,174,82
1597,product-1597,31,111,203,131,222,180,28,184,167
1598,product-1598,33,110,23,199,262,246,156,113,183
1599,product-1599,112,177,143,47,53,150,156,163,175
1600,product-1600,198,241,161,29,55,111,160,18,189
1601,product-1601,131,193,35,175,184,162,151,143,222
1602,product-1602,75,103,141,107,204,108,76,148,68
1603,product-1603,195,228,135,146,83,211,228,257,119
1604,product-1604,108,153,57,132,159,41,179,185,65
1605,product-1605,234,254,61,74,99,93,208,219,55
1606,product-1606,210,238,72,75,25,57,128,115,189
1607,product-1607,169,243,154,134,44,229,57,260,156
1608,product-1608,121,183,30,202,177,22,100,62,169
1609,product-1609,125,125,165,134,148,119,100,61,116
1610,product-1610,56,70,76,151,188,204,22,153,101
1611,product-1611,7,83,204,153,96,220,79,89,179
1612,product-1612,130,157,127,46,110,85,215,203,186
1613,product-1613,243,267,54,139,173,99,67,141,45
1614,product-1614,101,122,203,60,21,37,139,73,56
1615,product-1615,160,225,260,46,204,169,154,179,82
1616,product-1616,147,153,73,89,94,146,220,65,74
1617,product-1617,5,96,104,89,73,171,97,52,214
1618,product-1618,119,127,14,64,82,208,61,226,117
1619,product-1619,92,176,63,192,56,204,253,44,8
1620,product-1620,141,195,131,137,232,155,164,104,99
1621,product-1621,91,167,125,91,8,130,193,205,61
1622,product-1622,217,275,19,119,21,180,233,149,32
1623,product-1623,216,299,107,155,188,120,175,66,82
1624,product-1624,29,52,189,165,66,197,213,77,62
1625,product-1625,76,152,30,99,142,164,103,209,162
1626,product-1626,223,303,144,93,39,160,44,32,146
1627,product-1627,71,123,88,24,74,249,147,165,158
1628,product-1628,154,199,120,93,149,179,177,116,133
1629,product-1629,73,95,180,265,239,119,88,62,206
1630,product-1630,166,253,96,168,107,209,162,45,69
1631,product-1631,141,173,90,70,154,40,71,236,41
1632,product-1632,131,187,83,200,26,41,218,113,53
1633,product-1633,173,245,203,199,182,174,221,60,235
1634,product-1634,187,193,110,38,81,223,79,163,36
1635,product-1635,89,101,33,161,69,21,223,177,130
1636,product-1636,47,126,103,184,74,189,121,182,65
1637,product-1637,194,223,135,188,81,50,40,156,85
1638,product-1638,201,208,102,87,179,78,50,98,128
1639,product-1639,152,171,198,115,211,250,171,11,94
1640,product-1640,153,246,50,199,203,230,102,73,47
1641,product-1641,82,101,160,190,152,55,184,161,31
1642,product-1642,252,330,72,216,62,76,167,244,171
1643,product-1643,87,157,144,30,148,215,102,52,28
1644,product-1644,156,160,201,193,83,168,105,141,114
1645,product-1645,162,220,167,75,87,161,205,96,266
1646,product-1646,72,98,163,178,216,122,112,49,100
1647,product-1647,220,272,99,164,185,48,115,76,120
1648,product-1648,25,53,77,200,199,115,41,148,55
1649,product-1649,110,135,22,196,221,185,166,94,201
1650,product-1650,64,111,196,125,145,73,26,192,93
1651,product-1651,136,175,212,25,126,44,161,93,23
1652,product-1652,231,294,126,110,52,94,82,214,43
1653,product-1653,28,43,161,258,259,34,211,16,1
1654,product-1654,45,66,97,168,151,66,125,197,83
1655,product-1655,192,192,211,104,162,180,187,99,86
1656,product-1656,73,117,61,167,104,14,186,132,71
1657,product-1657,188,229,77,129,69,129,168,132,72
1658,product-1658,142,201,176,208,246,109,105,126,138
1659,product-1659,69,71,22,66,140,29,159,81,160
1660,product-1660,192,199,101,57,64,52,105,89,25
1661,product-1661,188,202,63,106,210,177,144,53,136
1662,product-1662,134,229,81,44,189,69,159,189,192
1663,product-1663,86,109,38,112,171,106,184,72,53
1664,product-1664,21,34,213,30,135,145,173,52,137
1665,product-1665,167,213,113,181,107,75,7,194,74
1666,product-1666,195,279,198,85,48,229,36,151,184
1667,product-1667,151,224,168,38,42,105,50,110,109
1668,product-1668,150,159,101,60,177,148,45,66,170
1669,product-1669,61,132,23,25,217,124,118,67,232
1670,product-1670,151,231,38,63,214,37,248,114,78
1671,product-1671,180,246,83,52,40,130,243,190,167
1672,product-1672,112,155,75,63,97,43,117,90,49
1673,product-1673,216,303,178,116,28,178,65,96,224
1674,product-1674,132,175,173,66,126,117,194,46,183
1675,product-1675,26,63,138,163,72,155,137,147,114
1676,product-1676,134,196,180,54,16,183,83,130,150
1677,product-1677,140,178,227,35,168,108,145,137,67
1678,product-1678,48,104,172,184,85,216,253,130,110
1679,product-1679,46,109,138,100,135,87,49,198,77
1680,product-1680,157,185,246,197,164,80,190,29,124
1681,product-1681,72,117,179,77,171,268,119,169,113
1682,product-1682,108,187,203,178,41,112,161,68,181
1683,product-1683,21,59,105,118,157,164,49,150,110
1684,product-1684,46,131,81,64,192,200,192,113,80
1685,product-1685,216,223,133,170,202,40,211,100,154
1686,product-1686,178,215,205,166,41,100,191,79,112
1687,product-1687,149,209,89,147,174,67,79,184,53
1688,product-1688,99,138,165,37,16,116,194,50,157
1689,product-1689,108,142,174,90,182,217,88,194,67
1690,product-1690,101,185,170,192,43,36,119,27,109
1691,product-1691,168,171,138,118,159,91,127,162,133
1692,product-1692,111,182,100,71,96,215,52,196,121
1693,product-1693,53,81,189,117,111,146,79,202,42
1694,product-1694,143,182,114,169,29,203,89,204,202
1695,product-1695,140,169,161,17,34,43,63,74,147
1696,product-1696,77,136,152,71,66,113,110,159,20
1697,product-1697,136,166,123,131,105,192,57,49,196
1698,product-1698,210,257,47,121,205,53,108,103,152
1699,product-1699,217,277,108,150,168,48,45,101,185
1700,product-1700,157,226,152,57,186,91,148,212,195
1701,product-1701,88,124,79,143,212,104,203,209,147
1702,product-1702,48,75,98,54,192,234,48,36,15
1703,product-1703,59,154,147,115,56,9,103,147,139
1704,product-1704,127,153,155,257,39,37,191,131,220
1705,product-1705,179,228,8,139,181,170,247,92,85
1706,product-1706,210,278,191,94,180,126,78,219,53
1707,product-1707,10,76,56,78,93,97,182,91,58
1708,product-1708,214,293,80,213,99,236,210,43,62
1709,product-1709,66,75,119,240,225,168,93,146,202
1710,product-1710,77,99,163,136,74,110,94,233,91
1711,product-1711,119,209,156,118,117,149,257,74,164
1712,product-1712,131,201,172,241,203,60,137,214,224
1713,product-1713,198,289,265,89,167,219,109,203,19
1714,product-1714,122,175,208,69,148,118,177,119,18
1715,product-1715,191,235,195,78,58,145,92,82,92
1716,product-1716,71,80,129,24,231,192,227,91,232
1717,product-1717,45,130,107,169,40,8,130,38,174
1718,product-1718,52,58,185,126,67,58,57,65,80
1719,product-1719,118,149,21,133,189,161,129,173,80
1720,product-1720,185,253,21,150,137,225,113,69,21
1721,product-1721,118,185,78,195,182,178,193,160,60
1722,product-1722,45,125,218,120,179,198,214,195,66
1723,product-1723,161,234,83,22,181,133,133,147,167
1724,product-1724,116,141,153,25,183,131,37,97,211
1725,product-1725,215,292,146,46,221,43,117,48,145
1726,product-1726,238,274,151,146,180,45,38,140,10
1727,product-1727,142,210,10,222,80,29,130,106,40
1728,product-1728,51,131,75,57,227,153,120,49,160
1729,product-1729,134,215,104,210,90,135,75,168,238
1730,product-1730,154,202,69,48,173,49,208,60,102
1731,product-1731,154,166,90,132,172,178,156,192,104
1732,product-1732,189,274,100,104,130,133,121,196,224
1733,product-1733,179,205,118,8,50,151,3,32,158
1734,product-1734,169,195,125,163,109,31,114,226,210
1735,product-1735,69,93,95,184,135,190,264,67,77
1736,product-1736,165,213,123,134,112,226,124,256,80
1737,product-1737,189,263,187,37,8,145,160,111,251
1738,product-1738,21,112,93,63,175,109,160,110,89
1739,product-1739,56,113,125,69,135,242,140,107,201
1740,product-1740,33,127,117,173,111,173,114,96,185
1741,product-1741,5,44,193,163,81,32,14,115,198
1742,product-1742,139,218,151,135,147,189,213,25,27
1743,product-1743,182,183,184,218,141,160,54,140,155
1744,product-1744,193,241,176,203,27,184,197,156,101
1745,product-1745,186,232,187,102,42,98,151,55,230
1746,product-1746,9,97,130,213,190,79,53,168,70
1747,product-1747,104,193,69,145,187,65,206,130,160
1748,product-1748,77,111,28,122,167,110,171,127,200
1749,product-1749,94,122,158,104,40,197,248,145,23
1750,product-1750,223,228,68,153,154,30,135,190,48
1751,product-1751,127,139,43,166,152,149,139,185,41
1752,product-1752,30,129,82,45,150,161,200,168,110
1753,product-1753,185,272,68,21,32,68,118,194,86
1754,product-1754,242,287,86,115,163,155,126,197,93
1755,product-1755,111,136,212,56,101,187,20,176,4
1756,product-1756,20,79,148,150,173,141,155,58,87
1757,product-1757,11,82,212,48,244,102,57,197,220
1758,product-1758,64,91,194,59,43,121,17,138,89
1759,product-1759,54,128,183,72,158,75,104,262,117
1760,product-1760,100,140,27,172,114,68,92,179,95
1761,product-1761,63,140,60,143,90,58,99,174,114
1762,product-1762,156,158,145,55,167,168,208,122,237
1763,product-1763,139,187,38,143,88,124,171,226,162
1764,product-1764,115,184,122,67,195,71,80,151,51
1765,product-1765,204,218,89,123,160,174,173,86,163
1766,product-1766,155,232,224,68,125,280,70,197,121
1767,product-1767,110,188,173,71,151,112,196,120,95
1768,product-1768,192,271,140,176,71,32,199,163,127
1769,product-1769,14,75,195,169,54,24,234,109,2
1770,product-1770,189,216,239,40,48,122,191,217,196
1771,product-1771,107,131,7,174,52,41,72,1,190
1772,product-1772,135,226,158,53,22,157,37,114,81
1773,product-1773,168,195,121,198,170,85,203,100,75
1774,product-1774,103,153,72,53,129,73,78,120,196
1775,product-1775,51,105,50,155,193,179,31,101,171
1776,product-1776,201,232,203,258,72,188,144,167,257
1777,product-1777,178,232,162,119,108,192,157,116,197
1778,product-1778,37,54,113,233,184,158,26,97,153
1779,product-1779,68,106,131,194,153,191,73,204,53
1780,product-1780,83,153,158,107,43,196,194,93,165
1781,product-1781,229,261,236,202,80,103,157,223,175
1782,product-1782,196,208,227,37,193,71,96,107,136
1783,product-1783,104,140,136,88,110,161,175,29,41
1784,product-1784,139,212,57,233,170,171,142,230,61
1785,product-1785,101,182,59,24,155,49,105,190,100
1786,product-1786,60,138,6,120,79,226,11,195,167
1787,product-1787,38,71,62,138,87,89,156,188,135
1788,product-1788,72,86,159,72,39,193,159,133,135
1789,product-1789,88,105,253,116,44,191,196,78,88
1790,product-1790,112,116,109,79,93,228,117,158,177
1791,product-1791,181,193,43,200,76,132,132,77,57
1792,product-1792,69,80,48,156,237,55,122,77,167
1793,product-1793,173,209,51,67,179,208,93,9,109
1794,product-1794,174,272,171,52,201,99,107,102,162
1795,product-1795,179,226,72,210,181,191,177,196,16
1796,product-1796,76,90,130,229,80,76,139,180,72
1797,product-1797,58,135,142,56,99,132,192,13,96
1798,product-1798,98,133,202,57,56,17,158,74,64
1799,product-1799,95,145,160,139,199,38,149,216,147
1800,product-1800,159,245,220,28,160,192,82,109,132
1801,product-1801,201,222,119,64,275,119,173,133,143
1802,product-1802,159,199,85,117,165,135,69,45,62
1803,product-1803,74,129,47,132,132,200,72,198,166
1804,product-1804,158,247,86,17,218,115,223,10,240
1805,product-1805,250,312,180,31,150,85,76,83,58
1806,product-1806,39,127,196,62,174,97,61,170,62
1807,product-1807,132,135,219,173,147,114,183,178,62
1808,product-1808,171,204,60,242,151,10,85,48,35
1809,product-1809,183,184,177,175,208,60,149,113,182
1810,product-1810,93,108,110,141,153,194,213,213,86
1811,product-1811,116,161,155,96,29,213,215,186,235
1812,product-1812,144,213,236,98,28,141,197,56,95
1813,product-1813,148,199,173,69,61,106,128,230,183
1814,product-1814,157,241,25,215,127,32,16,146,55
1815,product-1815,106,146,210,39,192,97,235,163,31
1816,product-1816,26,27,182,201,240,33,109,104,4
1817,product-1817,89,176,105,159,181,195,157,160,155
1818,product-1818,82,159,60,185,90,30,114,66,141
1819,product-1819,45,116,96,169,149,189,218,200,179
1820,product-1820,166,217,75,110,129,100,93,158,68
1821,product-1821,134,223,123,15,132,20,149,167,108
1822,product-1822,10,63,69,38,73,148,218,169,48
1823,product-1823,24,88,41,74,150,212,207,31,57
1824,product-1824,63,102,155,209,207,150,140,154,139
1825,product-1825,152,167,32,86,38,12,82,246,93
1826,product-1826,179,183,169,194,182,252,226,174,103
1827,product-1827,14,86,213,109,79,160,204,17,134
1828,product-1828,133,224,81,181,134,207,57,7,153
1829,product-1829,160,165,203,184,203,173,91,99,116
1830,product-1830,157,210,14,132,205,157,10,18,158
1831,product-1831,46,127,84,127,141,90,97,33,227
1832,product-1832,171,239,111,109,116,116,58,60,61
1833,product-1833,166,174,37,128,82,148,193,95,244
1834,product-1834,173,264,47,30,83,49,49,126,196
1835,product-1835,58,91,55,9,49,115,68,89,34
1836,product-1836,172,232,84,64,25,164,37,116,193
1837,product-1837,186,266,155,75,2,24,175,79,67
1838,product-1838,68,75,230,17,120,36,211,193,73
1839,product-1839,222,309,196,81,146,145,222,35,198
1840,product-1840,221,301,177,171,107,90,76,248,116
1841,product-1841,186,232,47,67,112,51,120,11,48
1842,product-1842,136,198,37,215,112,176,246,190,82
1843,product-1843,93,126,206,93,172,209,59,182,58
1844,product-1844,58,151,89,36,105,138,118,209,190
1845,product-1845,169,211,142,157,93,40,207,267,62
1846,product-1846,28,43,90,116,153,113,118,172,195
1847,product-1847,96,136,5,24,163,128,27,177,194
1848,product-1848,114,200,88,21,112,122,73,138,160
1849,product-1849,208,213,156,137,135,247,90,86,44
1850,product-1850,225,253,253,144,111,88,63,227,126
1851,product-1851,63,156,77,198,214,105,183,175,192
1852,product-1852,190,254,195,20,165,30,191,33,91
1853,product-1853,50,142,188,118,105,140,140,207,126
1854,product-1854,46,134,162,41,185,28,35,135,78
1855,product-1855,76,84,59,76,159,68,120,199,19
1856,product-1856,73,153,69,57,114,94,282,77,88
1857,product-1857,109,131,153,23,36,241,15,117,219
1858,product-1858,122,131,114,120,81,75,174,64,94
1859,product-1859,145,172,151,75,200,62,175,134,174
1860,product-1860,102,151,60,91,88,186,184,142,102
1861,product-1861,212,298,120,61,67,117,153,99,169
1862,product-1862,146,180,216,55,20,159,176,33,156
1863,product-1863,166,255,92,150,47,172,174,193,43
1864,product-1864,115,189,91,64,85,173,85,196,252
1865,product-1865,89,166,160,108,206,192,76,112,182
1866,product-1866,103,143,156,73,113,164,24,85,101
1867,product-1867,191,202,130,65,21,78,157,79,197
1868,product-1868,22,83,65,158,31,123,151,123,193
1869,product-1869,204,228,95,73,19,49,149,135,153
1870,product-1870,175,188,117,130,194,144,84,110,194
1871,product-1871,172,199,73,141,112,176,232,53,45
1872,product-1872,32,129,181,171,190,37,126,67,18
1873,product-1873,72,169,120,56,196,186,133,95,11
1874,product-1874,113,162,65,71,96,68,128,136,98
1875,product-1875,94,151,78,109,62,193,173,94,139
1876,product-1876,26,87,140,200,187,162,47,163,160
1877,product-1877,236,323,247,36,204,31,79,240,111
1878,product-1878,23,49,44,232,234,35,16,143,112
1879,product-1879,102,132,99,110,146,184,78,124,54
1880,product-1880,118,138,129,58,179,172,196,57,89
1881,product-1881,162,179,30,85,57,79,205,166,36
1882,product-1882,32,99,212,186,128,197,75,197,141
1883,product-1883,228,294,159,64,67,28,87,175,32
1884,product-1884,129,212,181,158,141,196,40,166,156
1885,product-1885,189,273,114,172,125,131,35,76,62
1886,product-1886,101,184,78,175,210,53,23,125,174
1887,product-1887,99,180,106,125,192,175,121,145,54
1888,product-1888,99,109,168,147,40,18,198,54,255
1889,product-1889,74,108,104,16,168,207,123,199,19
1890,product-1890,123,215,215,89,152,70,185,240,96
1891,product-1891,45,55,77,43,69,38,145,102,72
1892,product-1892,59,66,124,149,141,35,41,57,165
1893,product-1893,67,95,158,22,224,129,180,122,114
1894,product-1894,129,180,178,67,112,125,140,251,55
1895,product-1895,81,180,81,86,115,135,28,81,135
1896,product-1896,159,220,145,51,160,119,95,244,83
1897,product-1897,178,208,27,255,213,146,224,188,257
1898,product-1898,205,231,104,85,8,24,134,133,44
1899,product-1899,179,216,197,188,183,110,39,17,22
1900,product-1900,113,171,110,197,99,63,171,156,119
1901,product-1901,183,222,57,177,171,82,292,85,26
1902,product-1902,20,92,186,125,61,40,118,107,72
1903,product-1903,138,193,52,129,12,67,66,164,57
1904,product-1904,102,156,227,52,193,187,102,66,146
1905,product-1905,53,91,221,16,175,51,58,182,111
1906,product-1906,65,88,136,184,79,126,109,111,75
1907,product-1907,128,213,122,43,37,57,95,148,75
1908,product-1908,124,133,54,24,156,212,93,172,109
1909,product-1909,146,181,105,98,170,101,79,88,219
1910,product-1910,108,169,185,28,162,129,194,42,172
1911,product-1911,202,225,174,168,73,90,180,38,212
1912,product-1912,116,193,112,75,179,209,171,148,205
1913,product-1913,227,266,195,191,206,182,189,130,165
1914,product-1914,63,136,123,78,118,222,91,83,25
1915,product-1915,183,239,85,135,166,202,228,137,158
1916,product-1916,241,266,251,193,108,43,199,102,153
1917,product-1917,29,77,116,177,121,54,168,5,56
1918,product-1918,186,204,175,246,27,80,57,86,189
1919,product-1919,83,83,176,93,217,179,36,68,129
1920,product-1920,100,192,14,62,184,15,112,40,215
1921,product-1921,161,198,9,82,156,94,186,157,194
1922,product-1922,51,61,201,127,169,33,26,146,109
1923,product-1923,114,134,76,86,208,197,148,228,75
1924,product-1924,228,233,183,56,49,191,182,215,143
1925,product-1925,167,204,201,40,155,123,54,47,119
1926,product-1926,99,178,202,161,221,199,55,81,132
1927,product-1927,194,248,166,206,133,72,90,28,138
1928,product-1928,220,228,101,141,177,147,190,145,142
1929,product-1929,163,254,256,98,199,97,54,152,47
1930,product-1930,94,104,83,45,102,134,96,227,42
1931,product-1931,28,114,8,48,161,148,157,165,243
1932,product-1932,154,233,178,213,83,31,109,117,67
1933,product-1933,167,203,69,198,88,33,86,83,223
1934,product-1934,189,258,62,256,202,183,38,111,114
1935,product-1935,195,240,87,104,41,208,120,58,57
